match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_goals
10389850,away,Montpellier,Falaye Sacko,,,falaye-sacko,F. Sacko,D,77,179.0,2233,M,796372,EUR,799286400,D,77,77,False,37.0,27.0,2.0,,17.0,21.0,10.0,17.0,4.0,1.0,5.0,,,,,,90.0,62.0,6.8,15.0,0.0,0.0,0.00595905,0,,1.0,1.0,,6.0,4.0,2.0,1.0,2.0,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,
10389850,away,Montpellier,Christopher Jullien,,,christopher-jullien,C. Jullien,D,6,195.0,127,M,229598,EUR,732758400,D,6,6,False,59.0,46.0,8.0,4.0,35.0,40.0,11.0,19.0,5.0,,7.0,,,,,,90.0,69.0,7.2,15.0,0.0,0.0,0.00231367,0,,,2.0,7.0,5.0,8.0,,,,,1.0,1.0,1.0,2.0,,4.0,,,,,,,,,,,
10389850,away,Montpellier,Boubakar Kouyaté,,,boubakar-kouyate,B. Kouyaté,D,25,192.0,907,M,848537,EUR,861062400,D,4,4,False,60.0,41.0,8.0,1.0,33.0,41.0,8.0,20.0,5.0,3.0,8.0,,,,,,90.0,74.0,7.0,21.0,0.0,0.0,0.00211341,0,,1.0,2.0,6.0,5.0,7.0,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,
10389850,away,Montpellier,Issiaga Sylla,Issiaga,Sylla,issiaga-sylla,I. Sylla,D,4,180.0,3382,M,291695,EUR,757382400,D,3,3,False,55.0,40.0,7.0,2.0,17.0,22.0,24.0,36.0,2.0,2.0,11.0,,,,,,90.0,89.0,7.4,21.0,0.0,0.0,0.029962,0,,3.0,3.0,4.0,8.0,10.0,1.0,2.0,1.0,,,6.0,2.0,,,2.0,1.0,,,ISylla,,,2.0,,,,
10389850,away,Montpellier,Jordan Ferri,,,jordan-ferri,J. Ferri,M,4,172.0,146,M,123229,EUR,700358400,M,12,12,False,72.0,58.0,6.0,3.0,24.0,32.0,34.0,41.0,1.0,1.0,16.0,,,,,,90.0,99.0,7.4,23.0,0.0623,0.0,0.0555837,1,,1.0,4.0,2.0,12.0,13.0,2.0,5.0,1.0,1.0,2.0,7.0,4.0,3.0,3.0,1.0,,,,,1.0,,3.0,,,,
10389850,away,Montpellier,Joris Chotard,,,joris-chotard,J. Chotard,M,13,179.0,541,M,976396,EUR,1001289600,M,13,13,False,51.0,45.0,7.0,6.0,29.0,29.0,16.0,22.0,1.0,1.0,11.0,,,,,,90.0,62.0,7.1,7.0,0.0166,0.0,0.0467902,1,,,2.0,1.0,6.0,5.0,3.0,,,,,3.0,2.0,1.0,1.0,1.0,,,,,1.0,,2.0,,,,
10389850,away,Montpellier,Arnaud Nordin,,,nordin-arnaud,A. Nordin,M,70,170.0,384,M,848458,EUR,900633600,M,7,7,False,9.0,9.0,,,4.0,4.0,5.0,5.0,,,,,,,,,61.0,16.0,6.2,4.0,0.0,0.0,0.00787473,0,,,3.0,,6.0,2.0,,1.0,,,,,,3.0,2.0,2.0,,,,,,,,,,,
10389850,away,Montpellier,Teji Savanier,,,teji-savanier,T. Savanier,M,11,171.0,790,M,156682,EUR,693360000,M,11,11,False,47.0,35.0,8.0,3.0,12.0,14.0,24.0,40.0,1.0,2.0,6.0,,,,,,87.0,73.0,7.4,24.0,0.0201,0.0,0.172383,1,,7.0,2.0,,8.0,6.0,2.0,3.0,1.0,1.0,,3.0,1.0,3.0,2.0,2.0,1.0,1.0,True,,,,1.0,1.0,1.0,1.0,
10389850,away,Montpellier,Faitout Maouassa,,,faitout-maouassa,F. Maouassa,M,27,172.0,207,M,801287,EUR,899683200,M,27,27,False,14.0,8.0,3.0,1.0,4.0,6.0,4.0,9.0,1.0,1.0,3.0,,,,,,73.0,30.0,6.9,11.0,0.073,0.1104,0.00050424,2,,1.0,,1.0,3.0,7.0,,2.0,3.0,3.0,,2.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,
10389850,away,Montpellier,Wahbi Khazri,,,wahbi-khazri,W. Khazri,F,,176.0,1610,M,51640,EUR,665971200,F,99,99,False,12.0,8.0,,,2.0,2.0,6.0,11.0,,,2.0,,,,,,61.0,23.0,6.7,8.0,0.0937,0.0,0.00684786,2,,1.0,2.0,,3.0,2.0,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,2.0,,,,,,
10389850,away,Montpellier,Stephy Mavididi,,,stephy-mavididi,S. Mavididi,M,10,182.0,1545,M,605338,EUR,896572800,F,10,10,True,9.0,5.0,1.0,,3.0,4.0,2.0,5.0,,,2.0,,,,,,29.0,21.0,6.9,8.0,0.1095,0.0267,0.00349585,2,,,3.0,1.0,7.0,4.0,,1.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,
10389850,away,Montpellier,Elye Wahi,,,elye-wahi,E. Wahi,F,11,180.0,3162,M,979315,EUR,1041465600,F,21,21,True,9.0,5.0,,,2.0,2.0,3.0,7.0,,,,,,,,,29.0,15.0,7.2,6.0,0.6375,0.4627,0.00113679,1,,,2.0,1.0,4.0,3.0,,2.0,1.0,1.0,,,,,1.0,,,,,e.wahi7,,1.0,,,,,1.0
10389850,away,Montpellier,Khalil Fayad,Khalil Fayad,,khalil-fayad,K. Fayad,M,10,172.0,588,M,1387157,EUR,1086739200,M,22,22,True,3.0,3.0,1.0,1.0,3.0,3.0,,,,2.0,2.0,,,,,,17.0,10.0,7.0,2.0,0.0156,0.5203,7.631e-05,1,,,,,,2.0,,,,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,
10389850,away,Montpellier,Valère Germain,,,valere-germain,V. Germain,F,,180.0,599,M,140992,EUR,640310400,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,8.0,4.0,6.5,1.0,0.0,0.0,0.00065749,0,,,,,2.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
10389850,away,Montpellier,Bingourou Kamara,,,bingourou-kamara,B. Kamara,G,21,193.0,273,M,583312,EUR,845856000,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389850,away,Montpellier,Pedro Mendes,,,pedro-mendes,P. Mendes,D,5,187.0,77,M,44563,EUR,654739200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389850,away,Montpellier,Thibault Tamas,,,tamas-thibault,T. Tamas,D,,175.0,4,M,989534,EUR,981072000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389850,away,Montpellier,Mamadou Sakho,,,mamadou-sakho,M. Sakho,D,,187.0,317,,21134,EUR,634867200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389850,away,Montpellier,Edvin Bongemba,Edvin Bongemba,,bongemba-edvin,E. Bongemba,M,,187.0,6,M,1409337,EUR,1074038400,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
