match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_fouls,captain,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_wonContest,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_bigChanceCreated,stat_clearanceOffLine,stat_lastManTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
15214739,home,Liverpool,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200.0,17245,M,mamardashvili,930997,EUR,970185600.0,G,25,25,False,22.0,19.0,3.0,0.0,19.0,20.0,2.0,4.0,2.0,90.0,26.0,6.5,3.0,20.738095002485,4.0,12.18,5.67,0.0536,0,0.05,0.02,-0.08,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15214739,home,Liverpool,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171.0,32688,M,jeremie_frimpong,970361,EUR,976406400.0,D,30,30,False,33.0,32.0,1.0,0.0,12.0,12.0,21.0,2.0,,60.0,49.0,7.2,8.0,166.67577108322,14.0,101.325,22.785,,2,-0.45,0.33,-0.2,,1.0,20.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,115.93702584485,7.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
15214739,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188.0,14092,M,joegomez5,318927,EUR,864345600.0,D,2,2,False,59.0,53.0,6.0,0.0,18.0,19.0,40.0,4.0,,60.0,68.0,6.6,9.0,173.4554362056,27.0,98.805,11.55,,0,0.24,0.16,-0.13,,2.0,35.0,2.0,3.0,1.0,,1.0,,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
15214739,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195.0,97860,M,VvD,151545,EUR,678931200.0,D,4,4,False,109.0,101.0,7.0,0.0,33.0,35.0,74.0,4.0,,90.0,120.0,7.3,8.0,237.91178627574,32.0,189.735,17.85,,3,0.5,0.31,-0.06,,2.0,68.0,,3.0,5.0,,,1.0,1.0,,3.0,,,17.875368639555,1.0,-0.52,,,3.0,5.0,,,True,1.0,1.0,,,,,,,,,,,,,,,,,
15214739,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178.0,24708,M,andyrobertson94,262911,EUR,763344000.0,D,26,26,False,75.0,66.0,4.0,0.0,18.0,22.0,53.0,3.0,,90.0,101.0,6.7,18.0,148.39062714794,23.0,74.13,28.875,,0,0.3,0.04,-0.14,,1.0,48.0,8.0,3.0,3.0,1.0,2.0,,,,3.0,1.0,1.0,30.856766275811,1.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
15214739,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176.0,71143,M,Macca10,895324,EUR,914457600.0,M,10,10,False,82.0,77.0,4.0,2.0,16.0,16.0,66.0,3.0,,88.0,90.0,8.2,7.0,234.81251547932,38.0,78.435,11.34,,1,0.45,0.4,0.34,,3.0,61.0,,1.0,2.0,,,,,,,2.0,1.0,12.886038956949,1.0,-0.27,,,,,1.0,,,1.0,,,,1.0,3.0,1.0,1.0,,,,,,,,,,,
15214739,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187.0,77108,M,DomSzobo,869856,EUR,972432000.0,M,8,8,False,112.0,105.0,7.0,0.0,21.0,24.0,88.0,12.0,,90.0,137.0,9.8,14.0,375.05303300131,48.0,173.985,26.565,,3,0.66,0.61,-0.01,,5.0,84.0,6.0,4.0,7.0,3.0,2.0,2.0,1.0,1.0,,4.0,2.0,71.19366091413,4.0,0.54,,,1.0,,3.0,,,,,1.0,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
15214739,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175.0,40103,M,FedeChiesa,845386,EUR,877737600.0,M,14,14,False,25.0,21.0,,0.0,2.0,2.0,23.0,3.0,,60.0,36.0,6.4,9.0,123.32988132193,16.0,21.315,10.71,,2,0.27,0.32,-0.08,,,19.0,3.0,5.0,,,1.0,,2.0,,1.0,,1.0,48.013462153929,5.0,-0.43,,,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,
15214739,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185.0,17589,M,curtisjones,927353,EUR,980812800.0,M,17,17,False,65.0,62.0,1.0,0.0,10.0,10.0,55.0,3.0,,90.0,77.0,7.5,5.0,275.6395121631,32.0,88.935,21.105,,3,0.44,0.4,-0.09,,1.0,52.0,1.0,2.0,6.0,1.0,2.0,,3.0,,,2.0,1.0,98.735313450136,5.0,-0.4,,,1.0,,,1.0,,,,,2.0,,4.0,,,,,,,2.0,,,,,,
15214739,home,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174.0,27166,M,,1881902,EUR,1219881600.0,M,73,73,False,26.0,22.0,,0.0,2.0,2.0,24.0,1.0,,73.0,49.0,6.7,13.0,266.60816005702,24.0,20.16,14.7,,1,-0.01,0.41,-0.06,,,20.0,1.0,5.0,7.0,,7.0,,1.0,,,1.0,4.0,131.99653487688,9.0,-0.29,Rio Ngumoha,,,,,2.0,,,,,5.0,1.0,2.0,1.0,,,,,,1.0,,,,,,
