match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_fouls,stat_goals,player_sofascoreId,stat_goalAssist,stat_totalOffside,stat_bigChanceMissed
10408568,home,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,187,6523,M,801211,EUR,848016000,F,9,9,False,,12.0,8.0,1.0,1.0,4.0,4.0,4.0,9.0,4.0,,,,,,70.0,30.0,6.2,14.0,0.0,0.0,0.0343596,0,,,,21,1.0,,,10.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,,,2.0,,,,2.0,,selim_amallah,,,
10408568,home,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,189,336,M,943713,EUR,858297600,D,5,5,True,,1.0,1.0,,,,,1.0,1.0,,,,,,,26.0,3.0,6.5,,0.0,0.0,0.0001261,0,,,,15,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10408568,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,174,1580,M,252863,EUR,729043200,F,22,22,True,,5.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,,,,,20.0,12.0,6.7,5.0,0.0169,0.1494,0.00094856,1,,,,11,1.0,,,1.0,,,,,,,,,,1.0,1.0,,3.0,1.0,,,1.0,,,,1.0,
10408568,home,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,173,199,M,843180,EUR,791856000,D,2,2,True,,6.0,4.0,2.0,,3.0,4.0,1.0,2.0,1.0,,,,,,19.0,8.0,6.6,2.0,0.0,0.0,0.00150919,0,,,,2,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10408568,home,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,174,148,M,916136,EUR,830908800,M,6,6,True,,12.0,11.0,3.0,3.0,4.0,4.0,8.0,10.0,3.0,3.0,,,,,19.0,20.0,7.3,4.0,0.0665,0.2147,0.0153437,1,,,,,2.0,1.0,,,,,,1.0,,1.0,,,,2.0,2.0,,1.0,1.0,,,,,,,,
10408568,home,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,171,180,M,182243,EUR,613180800,M,17,17,True,,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,1.0,4.0,,1.0,0.0,0.0,0.003469,0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10408568,home,Real Valladolid,Sergio Asenjo,sergio-asenjo,S. Asenjo,G,189,121,,41011,EUR,614995200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,home,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,177,706,M,970860,EUR,954720000,D,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,home,Real Valladolid,Kenedy,kenedy,Kenedy,M,182,1421,M,801391,EUR,823737600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,168,223,M,142018,EUR,717206400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,home,Real Valladolid,Sergio León,sergio-leon,S. León,F,178,108,M,111229,EUR,600048000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Sergio,León,7,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,home,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,180,117,M,255235,EUR,666230400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,home,Real Valladolid,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,175,163,M,1133063,EUR,1047254400,F,46,46,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,196,1913,M,164343,EUR,694310400,G,13,13,False,,34.0,27.0,20.0,13.0,20.0,20.0,7.0,14.0,1.0,10.0,1.0,1.0,3.0,5.0,90.0,46.0,7.7,7.0,0.0,0.0,0.00308243,0,1.4474,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,181,1573,M,1084081,EUR,1051228800,D,4,4,False,,51.0,44.0,1.0,1.0,20.0,21.0,24.0,34.0,4.0,6.0,2.0,,,,77.0,66.0,6.6,11.0,0.0,0.0,0.0971583,0,,Arnau Martinez,,4,4.0,,,2.0,,,,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,
10408568,away,Girona FC,Bernardo Espinosa,bernardo-espinosa,Bernardo,D,192,218,M,139919,EUR,616118400,D,2,2,False,,56.0,50.0,6.0,3.0,37.0,38.0,13.0,18.0,8.0,7.0,1.0,,,,90.0,66.0,7.1,6.0,0.0596,0.0345,0.00779256,1,,,,,,,5.0,6.0,,,2.0,1.0,1.0,,5.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,
10408568,away,Girona FC,Juanpe,juanpe,Juanpe,D,189,179,M,129861,EUR,672969600,D,15,15,False,,72.0,60.0,10.0,4.0,43.0,48.0,17.0,24.0,4.0,8.0,,,,,90.0,80.0,7.3,12.0,0.102,0.0,0.0304083,1,,,,6,,,,,,,1.0,3.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,
10408568,away,Girona FC,Javier Hernández,javier-hernandez,J. Hernández,D,181,457,M,1031658,EUR,894067200,D,16,16,False,,73.0,56.0,5.0,2.0,28.0,32.0,28.0,44.0,6.0,7.0,2.0,,,,90.0,110.0,7.1,23.0,0.0499,0.272,0.0225857,3,,,,26,3.0,,,4.0,1.0,,3.0,1.0,1.0,,,2.0,,4.0,3.0,2.0,1.0,2.0,,1.0,,,,,,
10408568,away,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,182,14412,M,69416,EUR,685670400,M,18,18,False,,80.0,72.0,8.0,5.0,43.0,46.0,29.0,34.0,8.0,8.0,3.0,,,,90.0,99.0,6.8,16.0,0.0,0.0,0.030416,0,,,,28,,,1.0,6.0,3.0,,,2.0,1.0,1.0,,1.0,,3.0,3.0,,4.0,,,,1.0,,oriolromeu,,,
10408568,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,178,5432,M,319735,EUR,879552000,M,8,8,False,,40.0,30.0,4.0,2.0,5.0,5.0,25.0,43.0,2.0,2.0,,,,,90.0,52.0,6.8,18.0,0.0,0.0,0.0745101,0,,,,15,8.0,,2.0,2.0,,,,,,1.0,,,,2.0,2.0,,,,,,,,viktortsygankov,,,
10408568,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,178,895,M,973699,EUR,918950400,M,23,23,False,,32.0,28.0,1.0,1.0,11.0,12.0,17.0,21.0,4.0,6.0,,,,,77.0,45.0,6.5,10.0,0.0767,0.382,0.153724,1,,,,23,1.0,,,6.0,2.0,,1.0,1.0,,1.0,1.0,2.0,,3.0,2.0,,1.0,1.0,,,1.0,,,,,
10408568,away,Girona FC,Aleix García,aleix-garcia,A. García,M,173,4524,M,796047,EUR,867456000,M,14,14,False,,1.0,1.0,,,,,1.0,1.0,,,,,,,12.0,1.0,6.5,,0.0,0.0,0.00013941,0,,,,24,,,,,,,,,,,,,,,,,,,,,,,AlexGarcia97,,,
10408568,away,Girona FC,Toni Villa,toni-villa,Toni,M,171,108,M,813523,EUR,789436800,M,12,12,False,,,,,,,,,,,,,,,,5.0,,,,0.0,0.0,0.0,0,,,,19,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
10408568,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,184,1894,M,32048,EUR,529459200,F,7,7,False,True,10.0,7.0,,,4.0,4.0,3.0,7.0,5.0,,1.0,,,,90.0,24.0,6.5,7.0,0.5717,0.8511,0.00217063,3,,,,7,1.0,,2.0,7.0,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,3.0,,,,,1.0
10408568,away,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,179,309,M,962378,EUR,943315200,D,11,11,True,,19.0,15.0,1.0,1.0,4.0,4.0,11.0,17.0,6.0,3.0,2.0,,,,72.0,31.0,6.9,7.0,0.0242,0.0,0.0503617,1,,,,21,2.0,,2.0,3.0,,,1.0,,,2.0,3.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,
10408568,away,Girona FC,Reinier,reinier,Reinier,F,185,23831,M,978562,EUR,1011398400,M,19,19,True,,33.0,26.0,1.0,,10.0,13.0,16.0,20.0,2.0,3.0,1.0,,,,78.0,49.0,6.3,14.0,0.1116,0.0563,0.300964,2,,,,19,,,1.0,9.0,4.0,1.0,,1.0,1.0,2.0,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,reinier.jesus,,1.0,
10408568,away,Girona FC,Yan Couto,couto-yan,Y. Couto,D,169,7132,M,1002813,EUR,1023062400,D,20,20,True,,11.0,9.0,,,3.0,3.0,7.0,13.0,1.0,3.0,1.0,,,,13.0,25.0,6.6,8.0,0.0,0.0,0.0169681,0,,,,2,5.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,yan.couto,,,
10408568,away,Girona FC,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,174,4780,M,989113,EUR,954633600,M,17,17,True,,8.0,8.0,,,,,9.0,12.0,1.0,1.0,,,,,13.0,16.0,6.7,4.0,0.0,0.0,0.275265,0,,,,17,4.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,
10408568,away,Girona FC,Ricard Artero,ricard-artero,R. Artero,M,181,42,M,1134432,EUR,1044403200,M,36,36,True,,7.0,6.0,,,,,6.0,7.0,1.0,,,,,,13.0,10.0,6.5,3.0,0.0,0.0,0.00798484,0,,Ricard Artero,,36,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
10408568,away,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,away,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,away,Girona FC,Alexander Callens,alexander-callens,A. Callens,D,186,1345,M,331575,EUR,704937600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
10408568,away,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,180,4281,M,908716,EUR,996192000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,MGutiérrez,,,
