match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_interceptionWon,captain,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,player_sofascoreId
10411401,home,Salernitana,Luigi Sepe,luigi-sepe,L. Sepe,G,185.0,170,M,46714,EUR,673660800,G,33,33,False,32.0,23.0,18.0,9.0,20.0,21.0,3.0,11.0,1.0,1.0,1.0,9.0,2.0,2.0,3.0,1.0,90.0,44.0,6.7,10.0,0.0,0.0,0.00100704,0,-0.8292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Dylan Bronn,dylan-bronn,D. Bronn,D,186.0,1740,M,845271,EUR,803520000,D,2,2,False,50.0,45.0,5.0,2.0,22.0,22.0,23.0,28.0,2.0,5.0,3.0,7.0,,,,,90.0,61.0,7.0,6.0,0.0,0.0,0.00483176,0,,25,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,189.0,301,M,224456,EUR,710121600,D,23,23,False,22.0,18.0,4.0,1.0,14.0,15.0,4.0,7.0,3.0,4.0,7.0,3.0,,,,,57.0,34.0,6.9,4.0,0.0,0.0,0.00517244,0,,23,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Federico Fazio,federico-fazio,F. Fazio,D,195.0,373,M,27569,EUR,542937600,D,17,17,False,47.0,39.0,5.0,3.0,25.0,26.0,14.0,21.0,2.0,5.0,3.0,6.0,,,,,90.0,72.0,7.1,13.0,0.0181,0.0,0.00897053,1,,,3.0,5.0,,,1.0,3.0,2.0,,5.0,True,1.0,5.0,2.0,,,,,,,,,,,,,,,
10411401,home,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,180.0,936,M,27982,EUR,541468800,M,87,87,False,51.0,42.0,7.0,5.0,15.0,15.0,27.0,46.0,,2.0,2.0,1.0,,,,,90.0,78.0,6.5,22.0,0.0897,0.3113,0.0295235,3,,87,,7.0,2.0,,,1.0,,1.0,1.0,,,,,10.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,
10411401,home,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,183.0,2761,M,804621,EUR,829094400,M,18,18,False,41.0,36.0,2.0,,18.0,18.0,18.0,23.0,,8.0,1.0,9.0,,,,,90.0,61.0,6.8,9.0,0.0,0.0,0.00941418,0,,29,1.0,6.0,2.0,1.0,,4.0,3.0,,2.0,,,,2.0,,1.0,1.0,,,3.0,,,,,,,,,
10411401,home,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,184.0,222,M,848185,EUR,889660800,M,25,25,False,28.0,17.0,4.0,1.0,10.0,15.0,7.0,13.0,1.0,4.0,,6.0,,,,,72.0,38.0,6.9,13.0,0.0,0.0,0.00785524,0,,18,,,,,1.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Tonny Vilhena,tonny-vilhena,T. Vilhena,M,175.0,505,M,149659,EUR,789091200,M,10,10,False,33.0,23.0,2.0,1.0,10.0,12.0,17.0,28.0,,6.0,,6.0,,,,,90.0,55.0,7.0,17.0,0.336,0.0,0.431398,2,,52,2.0,5.0,3.0,1.0,,1.0,1.0,2.0,,,2.0,1.0,,7.0,,1.0,,,4.0,,,,1.0,4.0,1.0,1.0,,
10411401,home,Salernitana,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,183.0,1368,M,377512,EUR,806803200,M,30,30,False,27.0,24.0,2.0,1.0,9.0,10.0,16.0,23.0,,4.0,,6.0,,,,,82.0,54.0,6.9,17.0,0.2845,0.8693,0.0363584,3,,30,,7.0,4.0,2.0,,2.0,2.0,,,,1.0,,1.0,6.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,1.0,
10411401,home,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,180.0,11046,M,960080,EUR,848102400,F,29,29,False,15.0,13.0,,,5.0,5.0,8.0,10.0,1.0,3.0,2.0,2.0,,,,,82.0,26.0,7.5,4.0,0.3906,0.8932,0.0281783,2,,19,,2.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,2.0,,1.0,,2.0,,,,,1.0,,1.0,boulaye_dia
10411401,home,Salernitana,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,182.0,985,M,284363,EUR,864172800,F,9,9,False,9.0,9.0,1.0,1.0,3.0,3.0,6.0,6.0,,,,,,,,,56.0,13.0,6.5,4.0,0.0,0.0,0.035131,0,,90,,3.0,,,,,,1.0,,,,2.0,1.0,,,2.0,,,,,,,,,,,,
10411401,home,Salernitana,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,183.0,13210,M,558738,EUR,804556800,F,99,99,True,13.0,10.0,2.0,,2.0,2.0,8.0,13.0,2.0,2.0,,4.0,,,,,34.0,18.0,6.7,7.0,0.0536,0.1837,0.0304448,1,,9,3.0,5.0,,,,,,1.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,pjona_9
10411401,home,Salernitana,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,186.0,441,M,901885,EUR,988329600,D,5,5,True,30.0,28.0,6.0,5.0,20.0,20.0,8.0,10.0,1.0,4.0,2.0,5.0,,,,,33.0,36.0,7.0,2.0,0.0309,0.0,0.00210492,0,,24,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,179.0,526,M,791566,EUR,886118400,M,20,20,True,11.0,10.0,1.0,1.0,5.0,5.0,5.0,6.0,2.0,2.0,,1.0,,,,,18.0,16.0,6.7,3.0,0.0457,0.0,0.0168895,1,,28,,1.0,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,
10411401,home,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,178.0,1470,M,897594,EUR,944784000,D,3,3,True,5.0,5.0,,,3.0,3.0,3.0,3.0,1.0,2.0,,,,,,,8.0,11.0,6.8,1.0,0.0309,0.0,0.0022317,1,,12,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,
10411401,home,Salernitana,Erik Botheim,erik-botheim,E. Botheim,F,187.0,1101,M,844292,EUR,947462400,F,11,11,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,1.0,,2.0,,,,,8.0,7.0,6.5,2.0,0.0312,0.0,0.0108481,1,,20,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
10411401,home,Salernitana,Jacopo De Matteis,jacopo-de-matteis,J. D. Matteis,G,186.0,8,M,1020251,EUR,1041033600,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Jacopo,De Matteis,,,,,,
10411401,home,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,190.0,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Andrei Moțoc,andrei-motoc,A. Moțoc,D,195.0,97,M,1092563,EUR,1018569600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,185.0,996,M,965014,EUR,1014163200,D,98,98,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,185.0,154,M,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Diego Valencia,diego-valencia,D. Valencia,M,183.0,500,M,906110,EUR,947808000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Leonardo Capezzi,leonardo-capezzi,L. Capezzi,M,178.0,27,M,800373,EUR,796348800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,home,Salernitana,Antonio Iervolino,antonio-iervolino,A. Iervolino,M,,60,M,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,39,,,,,,,,,,,,,,,,,,,,,Antonio Iervolino,,,,,,,
10411401,away,Empoli,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,194.0,7123,M,553606,EUR,844646400,G,13,13,False,33.0,29.0,9.0,5.0,28.0,30.0,1.0,3.0,,,2.0,14.0,2.0,1.0,2.0,,90.0,53.0,6.4,4.0,0.0,0.0,0.00044739,0,0.2575,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,guglielmovicario
10411401,away,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,177.0,665,M,227082,EUR,813024000,D,30,30,False,54.0,41.0,9.0,3.0,23.0,26.0,18.0,29.0,,3.0,3.0,6.0,,,,,90.0,80.0,6.3,18.0,0.0,0.0,0.0196785,0,,30,1.0,4.0,2.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,
10411401,away,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,188.0,1151,M,840414,EUR,844041600,D,34,34,False,30.0,28.0,1.0,,27.0,27.0,1.0,3.0,,1.0,2.0,4.0,,,,,90.0,36.0,6.5,2.0,0.0,0.0,0.00032185,0,,44,2.0,3.0,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10411401,away,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,191.0,784,M,352736,EUR,841968000,D,33,33,False,57.0,49.0,6.0,2.0,41.0,42.0,8.0,15.0,2.0,2.0,8.0,2.0,,,,,90.0,73.0,6.9,8.0,0.0,0.0,0.00257962,0,,6,4.0,4.0,,,2.0,,,,2.0,True,,,,,,,,,,,,,,,,,,
10411401,away,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,178.0,788,M,972886,EUR,973728000,D,65,65,False,33.0,26.0,5.0,3.0,9.0,12.0,17.0,23.0,1.0,10.0,2.0,6.0,,,,,90.0,58.0,7.3,13.0,0.0,0.0,0.0107587,0,,65,,,5.0,5.0,,3.0,2.0,1.0,,,,2.0,,2.0,,,,,1.0,,,,,,,,,
10411401,away,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,178.0,93,M,587126,EUR,822355200,M,32,32,False,22.0,16.0,2.0,1.0,6.0,10.0,10.0,12.0,,3.0,1.0,,,,,,57.0,34.0,6.4,10.0,0.0355,0.0182,0.00829432,1,,32,,5.0,1.0,,,3.0,1.0,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,
10411401,away,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,183.0,263,M,186845,EUR,794534400,M,5,5,False,37.0,29.0,6.0,2.0,21.0,23.0,8.0,14.0,2.0,4.0,2.0,7.0,,,,,77.0,50.0,6.9,10.0,0.0168,0.0,0.014247,1,,33,,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
10411401,away,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,183.0,304,M,287573,EUR,830390400,M,8,8,False,17.0,14.0,1.0,,8.0,9.0,7.0,10.0,,2.0,,2.0,,,,,66.0,25.0,7.0,5.0,0.035,0.0,0.339866,1,,16,,3.0,,,,1.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,
10411401,away,Empoli,Marko Pjaca,marko-pjaca,M. Pjaca,M,186.0,3803,M,190435,EUR,799718400,M,14,14,False,26.0,18.0,2.0,2.0,8.0,9.0,11.0,23.0,,1.0,,2.0,,,,,57.0,36.0,6.8,15.0,0.074,0.0261,0.150064,1,,7,1.0,4.0,2.0,1.0,,,,2.0,,,,,,6.0,1.0,1.0,,1.0,,,,,,1.0,,,,MarkoPjaca
10411401,away,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,187.0,2192,M,973536,EUR,982627200,F,9,9,False,13.0,10.0,,,3.0,4.0,7.0,10.0,3.0,5.0,1.0,2.0,,,,,77.0,30.0,7.1,12.0,0.4933,0.8509,0.00504628,4,,10,1.0,7.0,3.0,,,1.0,,1.0,,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,
10411401,away,Empoli,Sam Lammers,sam-lammers,S. Lammers,F,191.0,836,M,804901,EUR,862358400,F,7,7,False,19.0,8.0,1.0,,2.0,3.0,6.0,17.0,2.0,6.0,,3.0,,,,,90.0,36.0,7.4,19.0,0.2586,0.2756,0.0134128,3,,10,4.0,9.0,2.0,1.0,1.0,3.0,2.0,,,,,3.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,1.0,
10411401,away,Empoli,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,180.0,386,M,164511,EUR,718761600,M,11,11,True,7.0,6.0,,,2.0,2.0,4.0,5.0,,1.0,1.0,1.0,,,,,33.0,12.0,6.5,2.0,0.0,0.0,0.00111819,0,,11,1.0,4.0,,,1.0,1.0,1.0,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,
10411401,away,Empoli,Filippo Bandinelli,filippo-bandinelli,F. Bandinelli,M,180.0,70,M,812332,EUR,796435200,M,25,25,True,13.0,8.0,,,4.0,5.0,4.0,10.0,,4.0,,,,,,,33.0,26.0,6.6,11.0,0.0,0.0,0.00950478,0,,25,,3.0,1.0,,,3.0,1.0,,,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,
10411401,away,Empoli,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,179.0,1671,M,825861,EUR,920160000,M,10,10,True,8.0,5.0,,,1.0,2.0,4.0,8.0,,,,3.0,,,,,24.0,12.0,6.4,6.0,0.0,0.0,0.00874111,0,,14,1.0,2.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,
10411401,away,Empoli,Emmanuel Ekong,emmanuel-ekong,E. Ekong,M,176.0,283,M,1000015,EUR,1024963200,F,17,17,True,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,2.0,,,,,13.0,5.0,6.4,2.0,0.0,0.0,0.00021854,0,,11,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10411401,away,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,178.0,3932,M,279563,EUR,832809600,M,18,18,True,11.0,10.0,,,8.0,8.0,2.0,6.0,1.0,2.0,,4.0,,,,,13.0,15.0,6.6,4.0,0.0,0.0,0.00561512,0,,18,1.0,1.0,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,
10411401,away,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,191.0,50,M,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,away,Empoli,Samir Ujkani,samir-ujkani,S. Ujkani,G,186.0,72,,27991,EUR,584064000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,away,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,184.0,514,M,905264,EUR,970012800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,away,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,188.0,2252,M,886243,EUR,954892800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,away,Empoli,Koni De Winter,de-winter-koni,K. De Winter,D,191.0,3255,M,1001828,EUR,1023840000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,away,Empoli,Duccio Degli Innocenti,duccio-degli-innocenti,D. D. Innocenti,M,180.0,80,M,1015856,EUR,1051488000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411401,away,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,178.0,840,M,1012179,EUR,1047772800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
