match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_challengeLost,player_sofascoreId,stat_goals,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_lastManTackle
12499819,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,,21.0,20.0,,,0.0,3.0,3.0,20.0,24.0,3.0,,,,81.0,54.0,7.1,20.0,0.1964,5,,,,6.0,,12.0,4.0,4.0,10.0,,,,,6.0,,2.0,,,,2.0,2.0,0.1976,0.2907,3.0,3.0,,OMarmoush,,4.0,1.0,,,,
12499819,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,,5.0,3.0,,,0.0,,1.0,3.0,4.0,,,,,24.0,9.0,6.6,4.0,0.0111205,0,,Jean Bahoya,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,
12499819,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,True,,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,2.0,,,,9.0,10.0,6.8,3.0,0.00386176,0,,Hugo Larsson,,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
12499819,home,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,9.0,3.0,6.6,,0.00021606,0,,,,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,fareschaibi28,,,,,,,
12499819,home,Eintracht Frankfurt,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3237,M,1019321,EUR,1049068800,F,9,9,True,,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,7.0,,3.0,0.00022355,0,,,,,,3.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
12499819,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499819,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499819,home,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,Can Uzun,,,,,,,,,,,,,,,,,,,,,,,,,can.uzun10,,,,,,,
12499819,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499819,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499819,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,,44.0,33.0,21.0,10.0,0.0,30.0,34.0,3.0,10.0,13.0,,3.0,4.0,90.0,58.0,7.4,11.0,0.00121364,0,0.5618,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
12499819,away,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,,46.0,40.0,5.0,3.0,0.0,27.0,30.0,13.0,16.0,2.0,,,,86.0,57.0,7.2,6.0,0.00516379,0,,,,,2.0,4.0,5.0,,,1.0,1.0,3.0,2.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,1.0
12499819,away,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,True,52.0,44.0,10.0,6.0,0.0,32.0,36.0,12.0,16.0,7.0,,,,90.0,67.0,7.1,9.0,0.0118943,0,,,,,3.0,7.0,6.0,,,9.0,2.0,3.0,2.0,1.0,,1.0,3.0,,,,,,,,,3.0,,,,,,,,
12499819,away,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,,48.0,45.0,5.0,4.0,0.0,36.0,36.0,9.0,12.0,3.0,,,,90.0,56.0,7.0,3.0,0.00601504,0,,,,,1.0,3.0,3.0,,,3.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,2.0,,,,,,,,
12499819,away,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,,44.0,34.0,4.0,2.0,0.0,12.0,14.0,24.0,36.0,5.0,,,,90.0,73.0,6.6,22.0,0.0802836,1,,,,6.0,3.0,8.0,2.0,4.0,2.0,2.0,,,,2.0,1.0,,,,,,1.0,0.1329,0.0668,3.0,2.0,,,,1.0,,1.0,,,
12499819,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,,49.0,42.0,5.0,3.0,0.0,22.0,25.0,20.0,24.0,5.0,,,,77.0,66.0,7.3,8.0,0.0367256,3,,,,,,2.0,5.0,,,2.0,,4.0,2.0,,1.0,1.0,,2.0,,3.0,,0.0513,,,,1.0,,,,,,,,
12499819,away,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,,39.0,33.0,3.0,2.0,0.0,19.0,22.0,14.0,17.0,11.0,,,,86.0,53.0,6.9,8.0,0.00661712,0,,,,,1.0,3.0,6.0,,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
12499819,away,SV Werder Bremen,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,M,19,19,False,,25.0,24.0,2.0,1.0,0.0,10.0,10.0,14.0,16.0,1.0,,,,77.0,46.0,6.6,8.0,0.0240451,2,,,,1.0,,5.0,6.0,,4.0,2.0,,3.0,2.0,2.0,2.0,2.0,,,,,,0.0639,,,,1.0,,,1.0,2.0,,1.0,,
12499819,away,SV Werder Bremen,Marco Grüll,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,False,,22.0,14.0,1.0,1.0,0.0,3.0,4.0,13.0,20.0,,,,,63.0,31.0,6.7,10.0,0.107055,1,,,,2.0,,4.0,2.0,1.0,1.0,,,,,,2.0,1.0,,,,1.0,,0.0761,,1.0,2.0,1.0,,,,,,,,
12499819,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,F,20,20,False,,36.0,25.0,1.0,1.0,0.0,4.0,4.0,21.0,34.0,5.0,,,,90.0,51.0,6.9,18.0,0.061535,1,,,,2.0,,4.0,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,0.0391,,,,,,,,1.0,,,,
12499819,away,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,,37.0,24.0,5.0,4.0,0.0,7.0,10.0,18.0,35.0,4.0,,,,90.0,49.0,7.2,21.0,0.31407,0,,,,8.0,1.0,3.0,4.0,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,1.0,,
12499819,away,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,11,11,True,,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,,,,27.0,7.0,6.5,2.0,0.00515107,0,,,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,
12499819,away,SV Werder Bremen,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,D,2,2,True,,12.0,7.0,2.0,,0.0,5.0,7.0,2.0,6.0,2.0,,,,13.0,22.0,6.9,7.0,0.0015275,0,,,,1.0,,1.0,5.0,,,1.0,,3.0,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
12499819,away,SV Werder Bremen,Keke Topp,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,42,42,True,,3.0,1.0,,,0.0,,1.0,1.0,3.0,1.0,,,,13.0,9.0,6.5,5.0,0.00092846,0,,,,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499819,away,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,True,,5.0,2.0,1.0,,0.0,,,2.0,5.0,,,,,8.0,6.0,6.5,3.0,0.0230773,0,,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499819,away,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,,8.0,2.0,6.6,,0.00011073,0,,Skelly Alvero,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499819,away,SV Werder Bremen,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,Mio Backhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499819,away,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,Julian Malatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499819,away,SV Werder Bremen,Abdenego Nankishi,abdenego-nankishi,A. Nankishi,M,17,178,65,M,1064081,EUR,1025913600,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
