match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
14585921,home,Energie Cottbus,Marius Funk,,,marius-funk,M. Funk,G,33,187,19,M,222770,EUR,820454400,G,33,33,False,33.0,23.0,22.0,12.0,0.0,20.0,28.0,3.0,5.0,1.0,5.0,2.0,4.0,90.0,39.0,6.3,10.0,0.3408,0,0.02,-0.01,-0.39,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585921,home,Energie Cottbus,Henry Rorig,,,henry-rorig,H. Rorig,D,3,182,23,M,990207,EUR,952041600,D,3,3,False,22.0,19.0,4.0,2.0,0.0,12.0,13.0,7.0,9.0,3.0,3.0,,,72.0,48.0,5.8,7.0,,2,-0.08,0.03,-0.73,,2.0,2.0,1.0,6.0,6.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,0.01,,,,,,,,,,,,,,,,,,
14585921,home,Energie Cottbus,King Samuel Manu,King Samuel,Manu,manu-king-samuel,K. S. Manu,D,2,195,36,M,1516754,EUR,1069545600,D,2,2,False,42.0,41.0,7.0,7.0,0.0,30.0,31.0,11.0,11.0,3.0,6.0,,,90.0,57.0,6.5,3.0,,1,0.1,0.05,-0.41,,,1.0,2.0,3.0,4.0,1.0,,,2.0,1.0,,1.0,-0.09,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,
14585921,home,Energie Cottbus,Nyamekye Awortwie-Grant,Nyamekye,Awortwie-Grant,awortwie-grant-nyamekye,N. Awortwie-Grant,D,23,193,15,M,1407863,EUR,965606400,D,23,23,False,18.0,15.0,3.0,1.0,0.0,12.0,13.0,3.0,5.0,5.0,1.0,,,45.0,25.0,6.0,3.0,,0,0.03,0.01,-0.34,,,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14585921,home,Energie Cottbus,Anderson-Lenda Lucoqui,Anderson-Lenda,Lucoqui,anderson-lenda-lucoqui,A. Lucoqui,D,24,180,82,M,808784,EUR,868147200,D,24,24,False,29.0,21.0,4.0,,0.0,9.0,11.0,12.0,18.0,2.0,8.0,,,72.0,55.0,6.6,13.0,,1,0.13,0.2,-0.29,,1.0,,,5.0,8.0,1.0,2.0,,2.0,2.0,6.0,2.0,-0.07,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
14585921,home,Energie Cottbus,Axel Borgmann,Axel,Borgmann,axel-borgmann,A. Borgmann,M,20,179,19,M,169215,EUR,773625600,M,20,20,False,29.0,26.0,,,1.0,7.0,8.0,19.0,21.0,,4.0,,,90.0,39.0,6.7,5.0,,1,0.29,0.19,-0.22,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,-0.21,1.0,,1.0,,1.0,True,1.0,,,,,,,,,,,
14585921,home,Energie Cottbus,Dominik Pelivan,Dominik,Pelivan,dominik-pelivan,D. Pelivan,M,5,185,14,M,569976,EUR,834192000,M,5,5,False,41.0,39.0,1.0,1.0,0.0,21.0,21.0,18.0,20.0,1.0,4.0,,,90.0,51.0,6.6,6.0,,0,0.11,0.03,-0.08,,1.0,,1.0,4.0,3.0,1.0,2.0,,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14585921,home,Energie Cottbus,Moritz Hannemann,,,moritz-hannemann,M. Hannemann,M,11,185,14,M,939645,EUR,892080000,M,11,11,False,16.0,11.0,2.0,2.0,0.0,5.0,7.0,6.0,9.0,,1.0,,,90.0,34.0,6.7,10.0,,0,0.27,0.08,-0.34,,1.0,,1.0,6.0,7.0,3.0,2.0,,4.0,2.0,1.0,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,
14585921,home,Energie Cottbus,Tolcay Ciğerci,Tolcay,Ciğerci,tolcay-cigerci,T. Ciğerci,M,10,180,144,M,253679,EUR,790905600,M,10,10,False,38.0,30.0,2.0,1.0,0.0,12.0,14.0,18.0,24.0,,9.0,,,90.0,67.0,5.8,24.0,,4,0.1,0.36,-0.23,,5.0,,,12.0,3.0,,4.0,3.0,,,1.0,2.0,-0.53,,,1.0,2.0,2.0,,8.0,2.0,1.0,1.0,,,,,,,,
14585921,home,Energie Cottbus,Justin Butler,Justin,Butler,butler-justin,J. Butler,F,31,188,44,M,907686,EUR,985305600,M,31,31,False,12.0,10.0,,,0.0,5.0,6.0,5.0,6.0,1.0,5.0,,,60.0,24.0,6.0,9.0,,1,0.18,0.04,-0.17,,1.0,,,7.0,1.0,,3.0,,,,1.0,,-0.15,1.0,,,,1.0,,4.0,,1.0,,,,,,,,,
