match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAGoal,stat_lastManTackle
11396200,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,True,,20.0,20.0,2.0,2.0,7.0,7.0,13.0,13.0,,1.0,,,,,,17.0,24.0,6.8,,0.00818427,1,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.0194,,,,,,,,,,
11396200,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396200,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396200,home,Borussia Dortmund,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,67931,M,JSancho,851100,EUR,953942400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396200,home,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,niclas.fuellkrug24,132645,EUR,729216000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396200,away,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,,124294,EUR,714787200,G,40,40,False,,30.0,24.0,11.0,6.0,22.0,23.0,2.0,7.0,,,,6.0,5.0,5.0,,90.0,38.0,7.0,6.0,0.00139139,0,-0.2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11396200,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,,146853,EUR,679104000,D,6,6,False,,44.0,38.0,10.0,6.0,23.0,23.0,15.0,21.0,1.0,3.0,2.0,3.0,,,,90.0,56.0,6.4,9.0,0.241647,2,,,5.0,,2.0,1.0,,,,,1.0,,,,,,1.0,2.0,3.0,3.0,,,,0.0706,,,2.0,,,,,,,
11396200,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,,940393,EUR,950054400,D,23,23,False,,32.0,31.0,2.0,1.0,21.0,21.0,10.0,11.0,1.0,2.0,,3.0,,,,67.0,35.0,5.8,1.0,0.0114309,0,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11396200,away,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,,792142,EUR,873763200,D,19,19,False,,38.0,34.0,5.0,3.0,20.0,20.0,14.0,18.0,1.0,4.0,4.0,5.0,,,,90.0,52.0,6.2,5.0,0.0354333,0,,,1.0,3.0,2.0,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,
11396200,away,FC Augsburg,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,780,M,,227900,EUR,798249600,M,43,43,False,,27.0,20.0,2.0,1.0,9.0,10.0,16.0,26.0,1.0,4.0,,4.0,,,,90.0,58.0,6.5,20.0,0.959992,1,,1.0,8.0,,1.0,1.0,1.0,,,3.0,1.0,,2.0,,3.0,1.0,,2.0,4.0,,,,,0.0229,,,1.0,9.0,5.0,,,,,
11396200,away,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,,1049177,EUR,1013040000,M,18,18,False,,43.0,40.0,3.0,3.0,18.0,18.0,22.0,26.0,,3.0,,12.0,,,,77.0,50.0,6.9,6.0,0.126744,0,,,1.0,,2.0,2.0,,,,,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,
11396200,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,,836706,EUR,915753600,M,10,10,False,,43.0,33.0,1.0,,12.0,15.0,24.0,34.0,1.0,4.0,,5.0,,,,73.0,62.0,7.4,17.0,0.643568,4,,,4.0,,2.0,2.0,,,,2.0,,,2.0,1.0,1.0,1.0,1.0,,4.0,2.0,2.0,,,0.2424,,,2.0,6.0,3.0,,,,,
11396200,away,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,,809219,EUR,841536000,M,3,3,False,,31.0,24.0,1.0,1.0,10.0,13.0,15.0,21.0,,6.0,,6.0,,,,90.0,53.0,7.0,14.0,0.0760891,2,,,5.0,,5.0,5.0,,,,3.0,,,,,3.0,1.0,,,1.0,,2.0,,,0.2963,,,,3.0,1.0,,,,,
11396200,away,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,,872919,EUR,902275200,F,16,16,False,,23.0,19.0,,,4.0,5.0,15.0,18.0,,1.0,1.0,3.0,,,,67.0,35.0,7.4,9.0,0.146275,2,,,2.0,,,,1.0,,,,,,4.0,,1.0,,,1.0,2.0,,,1.0,1.0,0.5883,0.1169,,1.0,,,,,,,
11396200,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,,822340,EUR,868406400,F,21,21,False,,8.0,7.0,,,4.0,4.0,3.0,4.0,3.0,3.0,,3.0,,,,67.0,19.0,6.4,6.0,0.00649351,3,,4.0,9.0,,,,,,,1.0,,,2.0,,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,0.4,,1.0,,,,,,,,
11396200,away,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,e.demirovic29,878081,EUR,890784000,F,9,9,False,True,15.0,15.0,,,4.0,4.0,11.0,12.0,1.0,4.0,1.0,1.0,,,,90.0,35.0,6.8,5.0,0.0909305,5,,4.0,7.0,,,,,,,1.0,1.0,,2.0,,5.0,3.0,,,1.0,,3.0,1.0,,0.8782,0.1645,1.0,1.0,1.0,,,,,,
11396200,away,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,,930135,EUR,935107200,D,5,5,True,,10.0,5.0,4.0,1.0,4.0,6.0,1.0,4.0,,,1.0,2.0,,,,23.0,15.0,6.7,6.0,0.00031029,0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11396200,away,FC Augsburg,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,,794995,EUR,884822400,M,30,30,True,,5.0,5.0,,,5.0,5.0,,,,1.0,,1.0,,,,23.0,10.0,6.5,2.0,0.00021852,1,,,2.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,0.0202,,,,,,,,,,
11396200,away,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,,995773,EUR,1014940800,F,7,7,True,,3.0,,,,,1.0,,2.0,1.0,1.0,,,,,,23.0,8.0,6.6,4.0,,1,,2.0,3.0,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0505,0.1354,,,,,,,,,
11396200,away,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,,1390682,EUR,1121558400,M,36,36,True,,5.0,5.0,,,1.0,1.0,4.0,4.0,,2.0,,1.0,,,,17.0,8.0,6.9,,0.0245681,1,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,0.0988,,,1.0,,,,,,,1.0
11396200,away,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,,1001867,EUR,1062979200,M,27,27,True,,2.0,,,,,,,4.0,,,,,,,,13.0,5.0,6.6,4.0,,0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,,,,,,
11396200,away,FC Augsburg,Marcel Łubik,marcel-lubik,M. Łubik,G,1,190,209,M,,1390683,EUR,1084924800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396200,away,FC Augsburg,Pep Biel,pep-biel,P. Biel,M,16,167,907,M,,914857,EUR,841881600,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396200,away,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,,246431,EUR,648000000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
