match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_wasFouled,player_firstName,player_lastName,stat_goals,stat_dispossessed,stat_bigChanceMissed,stat_wonContest,captain,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId
14572715,home,PAOK,Antonis Tsiftsis,antonis-tsiftsis,A. Tsiftsis,G,99,191.0,396,M,850769,EUR,932515200,G,99,99,False,13.0,10.0,3.0,0.0,10.0,10.0,3.0,6.0,1.0,1.0,2.0,2.0,90.0,19.0,6.7,3.0,4.156e-05,0.0103,0,0.3202,0.0,0.01,0.17,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572715,home,PAOK,Jonjoe Kenny,jonjoe-kenny,J. Kenny,D,3,176.0,414,M,361310,EUR,858384000,D,3,3,False,55.0,49.0,1.0,1.0,13.0,17.0,38.0,4.0,,,,,90.0,83.0,8.1,13.0,0.631857,,3,,0.6,0.2,0.16,,1.0,36.0,6.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1539,0.1871,2.0,0.09,,,,,,,,,,,,
14572715,home,PAOK,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186.0,350,M,807295,EUR,905731200,D,4,4,False,88.0,82.0,7.0,0.0,35.0,35.0,53.0,6.0,,,,,90.0,103.0,7.1,10.0,0.0253133,,2,,0.35,0.25,0.24,,4.0,47.0,,,3.0,,5.0,1.0,1.0,,,2.0,,4.0,,1.0,,,4.0,1.0,0.1885,,,-0.54,1.0,,,,,,,,,,,
14572715,home,PAOK,Ioannis Michailidis,ioannis-michailidis,I. Michailidis,D,5,188.0,643,M,947156,EUR,950832000,D,5,5,False,95.0,85.0,19.0,0.0,36.0,39.0,56.0,4.0,,,,,90.0,101.0,7.9,12.0,0.0355672,,1,,0.46,0.28,0.29,,11.0,49.0,1.0,,2.0,3.0,3.0,3.0,,,,1.0,,2.0,1.0,,,,1.0,2.0,0.0168,,,-0.05,,,,,,,,,,,,
14572715,home,PAOK,Abdul Rahman Baba,abdul-baba-rahman,A. R. Baba,D,21,179.0,1358,M,239632,EUR,773107200,D,21,21,False,52.0,48.0,1.0,1.0,19.0,20.0,32.0,5.0,,,,,90.0,70.0,8.5,8.0,0.363567,,2,,0.46,-0.23,0.15,,1.0,29.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,0.9558,0.9728,2.0,0.44,,,,1.0,,,,,,,,
14572715,home,PAOK,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173.0,535,M,1101992,EUR,1033430400,M,22,22,False,33.0,29.0,3.0,0.0,4.0,4.0,29.0,1.0,,,,,66.0,40.0,8.3,5.0,0.080656,,1,,0.3,0.06,0.18,,2.0,25.0,1.0,,,1.0,2.0,5.0,,,,,1.0,,1.0,,2.0,1.0,,2.0,0.1743,0.7146,1.0,0.51,2.0,,,1.0,,,,,,,,
14572715,home,PAOK,Soualiho Meïté,soualiho-meite,S. Meïté,M,8,187.0,965,M,139229,EUR,763862400,M,8,8,False,51.0,46.0,1.0,0.0,13.0,15.0,36.0,5.0,,,,,90.0,68.0,7.0,12.0,0.0305034,,2,,0.14,0.07,-0.08,,1.0,33.0,,,1.0,3.0,8.0,8.0,2.0,3.0,,2.0,,,,2.0,4.0,3.0,2.0,1.0,0.0814,,1.0,-0.12,1.0,,,,1.0,,,,,,,
14572715,home,PAOK,Kiril Despodov,kiril-despodov,K. Despodov,M,77,179.0,2486,M,226972,EUR,847670400,M,77,77,False,19.0,16.0,1.0,0.0,1.0,2.0,17.0,3.0,,,,,62.0,35.0,6.5,8.0,0.114193,,3,,0.35,0.2,-0.09,,,15.0,5.0,3.0,,,3.0,,2.0,,,1.0,2.0,1.0,,1.0,,,2.0,1.0,0.6208,0.5489,1.0,-0.64,,,,,,2.0,,,,,,
14572715,home,PAOK,Giannis Konstantelias,konstantelias-giannis,G. Konstantelias,M,65,178.0,5460,M,1002007,EUR,1046822400,M,65,65,False,41.0,35.0,3.0,0.0,3.0,3.0,38.0,5.0,,,,,79.0,58.0,9.8,10.0,0.542325,,2,,0.62,0.72,0.15,,2.0,32.0,,,,,4.0,9.0,,7.0,1.0,,2.0,,,,3.0,3.0,,,0.1877,0.888,3.0,0.59,2.0,,,1.0,1.0,,4.0,,,,,
14572715,home,PAOK,Taison,taison,Taison,M,11,172.0,1307,M,39661,EUR,569030400,M,11,11,False,43.0,36.0,2.0,0.0,8.0,9.0,34.0,3.0,,,,,79.0,50.0,6.7,10.0,0.12619,,0,,0.28,0.21,-0.17,,2.0,28.0,,,2.0,,5.0,3.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,,,2.0,,1.0,,,,2.0,,,True,1.0,,,
