match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalCross,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11204740,home,New Mexico United,Alexander Waggoner,alexander-waggoner,A. Waggoner,F,72,183,1,M,1479275,EUR,,F,72,72,False,5.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,,,,74.0,10.0,6.7,5.0,1,1.0,1.0,3.0,2.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,Alexander Waggoner,,,,,,,
11204740,home,New Mexico United,Sergio Rivas,sergio-rivas,S. Rivas,M,7,178,4,M,983726,EUR,875836800.0,M,7,7,True,16.0,13.0,1.0,,2.0,4.0,11.0,12.0,3.0,,,33.0,20.0,6.8,3.0,1,,1.0,,3.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
11204740,home,New Mexico United,Austin Yearwood,austin-yearwood,A. Yearwood,D,,183,1,M,881648,EUR,776649600.0,D,3,3,True,7.0,7.0,1.0,1.0,4.0,4.0,3.0,4.0,,,,23.0,10.0,6.4,1.0,0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11204740,home,New Mexico United,Amando Moreno,amando-moreno,A. Moreno,F,10,170,40,M,815625,EUR,810691200.0,M,10,10,True,4.0,3.0,,,2.0,2.0,1.0,3.0,3.0,,,16.0,8.0,6.3,3.0,0,,,2.0,2.0,,1.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11204740,home,New Mexico United,Josh Dolling,josh-dolling,J. Dolling,F,16,188,3,M,1198230,EUR,883353600.0,F,9,9,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,16.0,16.0,7.0,7.0,2,,,5.0,2.0,,3.0,,,2.0,1.0,,,,,2.0,,,,1.0,,1.0,,,1.0,Josh Dolling,,,,,,,
11204740,home,New Mexico United,Alexandros Tambakis,alexandros-tambakis,A. Tambakis,G,,191,19,M,137980,EUR,723772800.0,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204740,home,New Mexico United,Kyle Colonna,kyle-colonna,K. Colonna,D,2,188,48,M,1478182,EUR,933552000.0,D,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Colonna,,,,,,,
11204740,home,New Mexico United,Andres Robles Garcia,andres-robles-garcia,A. R. Garcia,M,36,175,0,M,1119225,EUR,1063843200.0,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Andres Robles Garcia,,,,,,,
11204740,away,Phoenix Rising FC,Patrick Rakovsky,patrick-rakovsky,P. Rakovsky,G,1,186,23,M,97934,EUR,738979200.0,G,22,22,False,39.0,30.0,12.0,4.0,28.0,31.0,2.0,8.0,14.0,2.0,2.0,90.0,53.0,6.4,9.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
11204740,away,Phoenix Rising FC,Darnell King,darnell-king,D. King,M,21,173,1,M,798129,EUR,654048000.0,D,2,2,False,34.0,27.0,5.0,2.0,13.0,13.0,14.0,21.0,5.0,,,90.0,43.0,6.6,8.0,0,,,,3.0,,,1.0,,3.0,1.0,1.0,,,1.0,,,,,,True,,,,,,,,,,,,
11204740,away,Phoenix Rising FC,Alejandro Fuenmayor,alejandro-fuenmayor,A. Fuenmayor,D,,180,41,M,805039,EUR,841276800.0,D,30,30,False,59.0,42.0,16.0,7.0,30.0,38.0,12.0,21.0,5.0,,,90.0,73.0,7.0,18.0,0,2.0,5.0,6.0,11.0,2.0,,,1.0,6.0,5.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,
11204740,away,Phoenix Rising FC,Daniel Krutzen,daniel-krutzen,D. Krutzen,D,,184,3,M,881701,EUR,850953600.0,D,4,4,False,64.0,53.0,14.0,8.0,38.0,41.0,17.0,29.0,5.0,,,90.0,90.0,7.1,17.0,0,1.0,2.0,2.0,2.0,,,6.0,4.0,,,1.0,,1.0,,,,1.0,6.0,,,,2.0,,,,,,,,,,
11204740,away,Phoenix Rising FC,Baboucarr Njie,baboucarr-njie,B. Njie,D,5,185,58,M,1025227,EUR,802310400.0,D,6,6,False,19.0,12.0,3.0,,5.0,6.0,7.0,15.0,5.0,,,50.0,33.0,5.4,14.0,0,,,4.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,2.0,,,,,,,,,,,,,,
11204740,away,Phoenix Rising FC,Carlos Harvey,carlos-harvey,C. Harvey,D,67,184,269,M,985131,EUR,949536000.0,M,67,67,False,39.0,31.0,3.0,1.0,18.0,19.0,13.0,20.0,2.0,,,85.0,58.0,6.7,16.0,2,1.0,1.0,11.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,6.0,1.0,,,,,2.0,,,1.0,,,,,,,,
11204740,away,Phoenix Rising FC,Carlos Anguiano,carlos-anguiano,C. Anguiano,M,,168,3,M,1020489,EUR,937180800.0,M,13,13,False,42.0,37.0,7.0,5.0,14.0,16.0,23.0,26.0,11.0,,,90.0,50.0,6.9,7.0,0,,,4.0,3.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,1.0,,,
11204740,away,Phoenix Rising FC,Henry Uzochukwu,henry-uzochukwu,H. Uzochokwu,D,,170,34,M,940646,EUR,916963200.0,M,15,15,False,20.0,17.0,1.0,,6.0,6.0,11.0,14.0,,,,63.0,28.0,6.6,5.0,1,2.0,,4.0,3.0,,1.0,1.0,,2.0,2.0,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,
11204740,away,Phoenix Rising FC,Fede Varela,fede-varela,F. Varela,M,10,175,79,M,806590,EUR,861321600.0,M,10,10,False,10.0,5.0,,,2.0,2.0,3.0,12.0,,,,45.0,14.0,6.5,9.0,0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
11204740,away,Phoenix Rising FC,Erickson Gallardo,erickson-gallardo,E. Gallardo,F,7,167,65,M,886522,EUR,802396800.0,M,7,7,False,18.0,12.0,,,4.0,4.0,8.0,16.0,1.0,,,90.0,31.0,6.6,10.0,2,1.0,,3.0,3.0,1.0,,1.0,,2.0,2.0,1.0,,,1.0,2.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,,
11204740,away,Phoenix Rising FC,Jackson Conway,jackson-conway,J. Conway,F,,188,26,M,1025230,EUR,1007337600.0,F,28,28,False,3.0,2.0,,,,1.0,2.0,2.0,,,,45.0,8.0,6.4,4.0,0,5.0,1.0,8.0,2.0,,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11204740,away,Phoenix Rising FC,Edwin Munjoma,edwin-munjoma,E. Munjoma,D,,178,9,M,1014820,EUR,900720000.0,D,23,23,True,11.0,10.0,1.0,1.0,6.0,6.0,4.0,6.0,2.0,,,45.0,24.0,6.4,6.0,2,,,2.0,1.0,,,2.0,,,,,,1.0,,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,1.0,
11204740,away,Phoenix Rising FC,Manuel Arteaga,manuel-arteaga,M. Arteaga,F,9,185,66,M,164895,EUR,771811200.0,F,9,9,True,12.0,7.0,,,2.0,5.0,5.0,7.0,,,,45.0,20.0,6.3,7.0,4,2.0,1.0,5.0,3.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,2.0,,1.0,,1.0,,,,,,1.0,,2.0,1.0
11204740,away,Phoenix Rising FC,José Hernández,jose-hernandez,J. Hernández,M,,160,2,M,864200,EUR,829267200.0,M,8,8,True,17.0,14.0,3.0,2.0,6.0,9.0,8.0,8.0,2.0,,,27.0,22.0,6.7,4.0,0,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11204740,away,Phoenix Rising FC,Renzo Zambrano,renzo-zambrano,R. Zambrano,M,,174,64,M,249473,EUR,777859200.0,M,26,26,True,4.0,3.0,,,3.0,3.0,,1.0,2.0,,,13.0,8.0,6.3,2.0,0,1.0,,3.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11204740,away,Phoenix Rising FC,Rocco Ríos Novo,rios-novo-rocco,R. Ríos Novo,G,34,181,1476,M,1003017,EUR,1023148800.0,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Rocco,Ríos Novo,,,,,,
11204740,away,Phoenix Rising FC,Mohamed Traore,mohamed-traore,M. Traore,D,,185,32,M,1049055,EUR,1029369600.0,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Mohamed Traore,,,,,,,
11204740,away,Phoenix Rising FC,Kevon Lambert,kevon-lambert,K. Lambert,M,31,190,212,M,884950,EUR,858988800.0,M,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
