match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_keyPass,stat_accurateCross,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_clearanceOffLine
13981483,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,39.0,31.0,16.0,8.0,0.0,28.0,30.0,3.0,9.0,1.0,2.0,1.0,9.0,1.0,1.0,3.0,1.0,90.0,51.0,6.9,8.0,0.00050362,0.1748,0,0.1428,0.05,-0.05,-0.04,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981483,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,56.0,52.0,4.0,2.0,0.0,40.0,40.0,12.0,16.0,2.0,4.0,3.0,3.0,1.0,,,,90.0,70.0,6.5,6.0,0.00504165,,1,,-0.02,0.02,-0.11,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0356,-0.08,,,,,,,,,,,,,,,,,,,,,,,,
13981483,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,40.0,35.0,5.0,3.0,0.0,30.0,32.0,5.0,8.0,,3.0,1.0,4.0,1.0,,,,90.0,47.0,6.8,6.0,0.00384937,,0,,0.13,0.05,0.21,,,2.0,5.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
13981483,home,Atalanta,Honest Ahanor,honest-ahanor,H. Ahanor,D,69,184,1976,M,1634980,EUR,1203724800,D,69,69,False,47.0,40.0,2.0,,0.0,28.0,31.0,12.0,16.0,,5.0,1.0,4.0,3.0,,,,90.0,67.0,6.6,10.0,0.0228131,,0,,0.2,0.04,-0.01,,,3.0,7.0,,3.0,2.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
13981483,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,44.0,38.0,2.0,,0.0,23.0,23.0,15.0,21.0,,1.0,1.0,4.0,1.0,,,,90.0,62.0,6.6,11.0,0.0218806,,3,,-0.1,0.16,0.13,,3.0,,,1.0,2.0,,,0.0428,0.02,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
13981483,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,42.0,37.0,5.0,3.0,0.0,20.0,21.0,17.0,21.0,,5.0,2.0,5.0,2.0,,,,74.0,57.0,7.3,7.0,0.1762,,1,,0.54,0.1,-0.16,,,1.0,5.0,,,3.0,1.0,0.0177,-0.01,2.0,1.0,,,,2.0,,1.0,,,ederson99,1.0,1.0,0.0309,,,,,,,,,,
13981483,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,False,53.0,47.0,3.0,3.0,0.0,27.0,28.0,20.0,25.0,2.0,5.0,1.0,4.0,,,,,90.0,63.0,6.4,9.0,0.218649,,0,,0.29,0.08,-0.42,,,5.0,6.0,,,3.0,1.0,,,,1.0,,,,1.0,,2.0,,,pasalicmario,,,,True,1.0,1.0,3.0,,,,,,
13981483,home,Atalanta,Lorenzo Bernasconi,lorenzo-bernasconi,L. Bernasconi,M,47,190,638,M,1012177,EUR,1068940800,M,47,47,False,47.0,41.0,3.0,1.0,0.0,22.0,24.0,19.0,23.0,,6.0,3.0,3.0,,,,,90.0,78.0,7.0,16.0,0.0326376,,1,,-0.01,0.17,-0.05,,6.0,,4.0,1.0,2.0,6.0,1.0,0.0282,0.01,2.0,1.0,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,
13981483,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,F,10,10,False,20.0,12.0,2.0,2.0,0.0,3.0,5.0,9.0,15.0,,1.0,2.0,4.0,,,,,62.0,39.0,7.3,18.0,0.134368,,1,,-0.17,0.27,0.15,,4.0,2.0,8.0,,,1.0,2.0,0.336,0.55,,4.0,1.0,,,,,2.0,,,lakisamar10,1.0,,0.5597,,1.0,,2.0,1.0,1.0,,,,
13981483,home,Atalanta,Kamaldeen Sulemana,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,1019442,EUR,1013731200,F,7,7,False,20.0,19.0,2.0,2.0,0.0,9.0,9.0,10.0,11.0,,2.0,,2.0,1.0,,,,74.0,30.0,6.8,5.0,0.232079,,2,,0.28,0.31,-0.03,,,1.0,5.0,,,,2.0,0.3619,-0.52,,1.0,2.0,1.0,,,1.0,2.0,,,kamaldeenho10,1.0,,,,1.0,,1.0,,,1.0,,,
