match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_wonTackle,stat_fouls,captain,stat_keyPass,stat_bigChanceCreated,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_hitWoodwork
12441770,home,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177,105,M,1083398,EUR,1074988800,M,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,9.0,6.0,6.5,1.0,0.0007359,0,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12441770,home,NAC Breda,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,home,NAC Breda,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,170,M,943926,EUR,939859200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,home,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188,165,M,138837,EUR,761184000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,home,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,home,NAC Breda,Lars Mol,Lars,Mol,lars-mol,L. Mol,M,28,185,35,M,1515523,EUR,1095206400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,home,NAC Breda,Kacper Kostorz,,,kacper-kostorz,K. Kostorz,F,,188,270,M,882645,EUR,935193600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,home,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,124,M,339809,EUR,817516800,G,1,1,False,36.0,21.0,21.0,6.0,0.0,17.0,21.0,4.0,15.0,,7.0,3.0,5.0,,,90.0,46.0,7.0,15.0,0.00193715,0,1.6561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
12441770,away,Willem II Tilburg,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,False,29.0,23.0,4.0,3.0,0.0,14.0,17.0,9.0,12.0,1.0,1.0,,,,,45.0,41.0,6.9,8.0,0.00729216,1,,,,1.0,,2.0,,,,,,,1.0,,,0.0311,,1.0,,,,,,,,1.0,,0.1613,,,,1.0
12441770,away,Willem II Tilburg,Raffael Behounek,,,behounek-raffael,R. Behounek,D,30,187,82,M,799723,EUR,861148800,D,30,30,False,65.0,52.0,12.0,4.0,0.0,38.0,44.0,14.0,21.0,6.0,1.0,,,,,90.0,78.0,7.3,15.0,0.00871639,2,,,,3.0,3.0,3.0,,1.0,,1.0,,2.0,,1.0,,0.727,1.0,,1.0,,,,,,,1.0,,0.9774,1.0,,,
12441770,away,Willem II Tilburg,Erik Schouten,,,erik-schouten,E. Schouten,D,,183,29,M,116945,EUR,682300800,D,4,4,False,43.0,41.0,1.0,,0.0,37.0,37.0,4.0,6.0,7.0,3.0,,,,,90.0,54.0,6.9,2.0,0.00149138,0,,,,2.0,2.0,2.0,,,,,1.0,2.0,,,,,2.0,,,True,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Rob Nizet,,,rob-nizet,R. Nizet,D,,177,74,M,964758,EUR,1018742400,D,22,22,False,36.0,32.0,4.0,4.0,0.0,21.0,22.0,12.0,15.0,2.0,3.0,,,,,90.0,63.0,7.0,9.0,0.0216546,0,,1.0,1.0,,6.0,6.0,2.0,2.0,1.0,,,1.0,5.0,2.0,,,,4.0,2.0,,1.0,,1.0,,,,,,,,,
12441770,away,Willem II Tilburg,Amine Lachkar,Amine Lachkar,,lachkar-amine,A. Lachkar,M,34,189,135,M,1418129,EUR,1050624000,M,34,34,False,43.0,35.0,3.0,,0.0,22.0,26.0,13.0,17.0,1.0,9.0,,,,,73.0,56.0,7.0,9.0,0.0128756,2,,,,2.0,1.0,7.0,,2.0,1.0,,,1.0,2.0,,2.0,0.1888,,1.0,,,,,,,1.0,1.0,,0.5489,,,,
12441770,away,Willem II Tilburg,Ringo Meerveld,,,ringo-meerveld,R. Meerveld,M,10,177,424,M,992018,EUR,1040428800,M,16,16,False,21.0,18.0,1.0,1.0,0.0,8.0,9.0,10.0,12.0,,3.0,,,,,73.0,36.0,6.3,11.0,0.0361822,0,,,,,5.0,3.0,,6.0,1.0,,,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,
12441770,away,Willem II Tilburg,Boris Lambert,,,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,M,6,6,False,18.0,12.0,3.0,1.0,0.0,8.0,9.0,4.0,9.0,1.0,2.0,,,,,85.0,29.0,6.5,11.0,0.00388347,1,,,,2.0,5.0,3.0,1.0,2.0,,,,,1.0,2.0,,0.109,,1.0,1.0,,1.0,,1.0,,,1.0,,0.054,,,,
12441770,away,Willem II Tilburg,Nick Doodeman,,,nick-doodeman,N. Doodeman,M,7,173,115,M,822166,EUR,845942400,F,7,7,False,23.0,20.0,1.0,1.0,0.0,10.0,10.0,13.0,21.0,1.0,6.0,,,,,90.0,42.0,7.4,11.0,0.314089,0,,8.0,3.0,,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,,2.0,,4.0,,,,,,,,,,,
12441770,away,Willem II Tilburg,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,9,9,False,30.0,20.0,1.0,,0.0,7.0,8.0,13.0,22.0,2.0,,,,,,90.0,48.0,6.4,19.0,0.0710063,0,,,,8.0,17.0,10.0,4.0,3.0,,,,,,2.0,2.0,,9.0,,,,1.0,,1.0,,,,,,,,,
12441770,away,Willem II Tilburg,Emilio Kehrer,,,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,11,11,False,14.0,10.0,,,0.0,4.0,6.0,6.0,9.0,,2.0,,,,,73.0,31.0,7.0,9.0,0.0100017,4,,1.0,,,3.0,3.0,,,,,1.0,,2.0,3.0,1.0,0.4501,1.0,1.0,,,,,2.0,,2.0,2.0,,0.2888,,,,
12441770,away,Willem II Tilburg,Jens Mathijsen,Jens,Mathijsen,jens-mathijsen,J. Mathijsen,D,14,183,58,M,1897233,EUR,1187136000,D,48,48,True,17.0,12.0,1.0,,0.0,7.0,11.0,5.0,7.0,,1.0,,,,,45.0,34.0,6.6,11.0,0.00412669,0,,1.0,,,5.0,3.0,,2.0,1.0,,1.0,,2.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,
12441770,away,Willem II Tilburg,Jesse Bosch,,,jesse-bosch,J. Bosch,M,5,176,81,M,989859,EUR,949363200,M,8,8,True,14.0,7.0,2.0,1.0,0.0,5.0,8.0,2.0,7.0,,1.0,,,,,17.0,20.0,6.6,8.0,0.00072284,1,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,0.0612,,,1.0,,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Dennis Kaygın,,,kaygin-dennis,D. Kaygın,M,10,186,105,M,1410129,EUR,1080864000,M,77,77,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,,1.0,,,,,17.0,11.0,6.7,2.0,0.0181745,0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
12441770,away,Willem II Tilburg,Per van Loon,,,per-van-loon,P. v. Loon,F,22,176,47,M,1901884,EUR,1104451200,M,50,50,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,2.0,,,,,17.0,11.0,6.6,2.0,0.00708566,0,,,,,3.0,2.0,,1.0,,,,,2.0,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,,
12441770,away,Willem II Tilburg,Miodrag Pivas,Miodrag Pivas,,miodrag-pivas,M. Pivas,D,15,188,200,M,1129829,EUR,1116288000,D,15,15,True,9.0,8.0,,,0.0,6.0,7.0,2.0,2.0,,1.0,,,,,10.0,9.0,6.5,1.0,0.00044747,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Connor van den Berg,,,connor-van-den-berg,C. van den Berg,G,16,187,35,M,990815,EUR,984873600,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Maarten Schut,,,maarten-schut,M. Schut,G,41,180,17,M,1048757,EUR,1065916800,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Patrick Joosten,,,patrick-joosten,P. Joosten,M,,188,46,M,787568,EUR,829440000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Uriel van Aalst,Uriel van Aalst,,uriel-van-aalst,U. v. Aalst,M,19,182,26,M,2008016,EUR,1155859200,M,51,51,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Amar Fatah,,,amar-ahmed,A. Ahmed,F,17,180,323,M,1157829,EUR,1077148800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Youssuf Sylla,,,youssuf-sylla,Y. Sylla,F,17,191,197,M,1099220,EUR,1040256000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441770,away,Willem II Tilburg,Jeremy Bokila,,,jeremy-bokila,J. Bokila,F,18,188,210,M,32497,EUR,595468800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
