match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalAssist,stat_goals
11396358,home,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,24.0,21.0,6.0,3.0,18.0,18.0,3.0,6.0,4.0,1.0,1.0,1.0,90.0,27.0,6.4,3.0,0.00051676,0,-0.7761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396358,home,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,80.0,76.0,8.0,7.0,56.0,59.0,21.0,22.0,5.0,,,,90.0,98.0,7.3,6.0,0.0440208,0,,1.0,1.0,3.0,5.0,5.0,9.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11396358,home,VfL Wolfsburg,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,25,25,False,105.0,95.0,7.0,3.0,71.0,74.0,24.0,31.0,8.0,,,,90.0,109.0,6.7,10.0,0.0258827,0,,,,1.0,4.0,2.0,4.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11396358,home,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,False,48.0,40.0,6.0,1.0,31.0,34.0,9.0,14.0,3.0,,,,80.0,54.0,6.4,9.0,0.00400868,0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11396358,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,46.0,39.0,4.0,2.0,21.0,22.0,20.0,28.0,6.0,,,,90.0,75.0,7.4,15.0,0.190641,1,,4.0,2.0,3.0,2.0,4.0,3.0,,,3.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,4.0,1.0,0.014,2.0,,,,,,,,,,,,,
11396358,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,34.0,22.0,1.0,,9.0,14.0,13.0,23.0,7.0,,,,80.0,58.0,7.1,20.0,0.0680442,4,,3.0,,,,7.0,8.0,1.0,,,1.0,4.0,1.0,4.0,3.0,1.0,,,,3.0,3.0,,0.3259,,2.0,1.0,1.0,,,,,,,,,,
11396358,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,50.0,40.0,4.0,1.0,24.0,26.0,17.0,31.0,5.0,,,,90.0,64.0,6.9,18.0,0.178407,0,,7.0,1.0,2.0,,4.0,4.0,1.0,1.0,,,3.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,True,,,,,,,,,
11396358,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,M,21,21,False,44.0,37.0,1.0,1.0,19.0,21.0,18.0,23.0,4.0,,,,90.0,69.0,7.5,12.0,0.419459,1,,,,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,3.0,,0.0374,2.0,1.0,,,,1.0,,,,,,,,
11396358,home,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,F,19,19,False,50.0,42.0,3.0,1.0,18.0,18.0,24.0,33.0,5.0,,,,87.0,62.0,6.6,12.0,0.107455,2,,1.0,,3.0,1.0,4.0,3.0,,,,,,,2.0,,1.0,,,,1.0,2.0,,0.4926,,,,,,,lovromajer,1.0,1.0,0.3148,,,,
11396358,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,F,31,31,False,29.0,22.0,3.0,2.0,10.0,11.0,12.0,18.0,,,,,80.0,36.0,6.5,8.0,0.073778,1,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,0.2845,,,,,,,,1.0,1.0,0.1025,,,,
11396358,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,17.0,12.0,1.0,1.0,4.0,4.0,8.0,13.0,2.0,,,,90.0,28.0,6.9,11.0,0.104219,0,,,,3.0,2.0,6.0,6.0,,,,,,,4.0,3.0,,,,,,6.0,,,1.0,,,,,,,,,,,,,
11396358,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,4.0,3.0,,,,,3.0,5.0,1.0,,,,10.0,9.0,6.5,3.0,0.00360882,1,,1.0,,,,1.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,1.0,0.0338,,,1.0,,,,jakub.kaminskii,,,,,,,
11396358,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,13.0,11.0,,,6.0,6.0,5.0,7.0,,,,,10.0,15.0,6.8,2.0,0.00503144,0,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11396358,home,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,8.0,6.0,,,2.0,2.0,4.0,7.0,1.0,,,,10.0,13.0,6.9,3.0,0.00205866,0,,1.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
