match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goodHighClaim,stat_bigChanceCreated,stat_goalAssist,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11401854,home,Vitesse,Eloy Room,eloy-room,E. Room,G,188.0,180,M,40859,EUR,602726400,G,1,1,False,36.0,26.0,14.0,4.0,24.0,29.0,2.0,7.0,11.0,4.0,7.0,90.0,48.0,7.6,10.0,0.0,0.0,0.00105158,0,0.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401854,home,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,180.0,5896,M,794373,EUR,835920000,D,2,2,False,39.0,31.0,6.0,1.0,13.0,17.0,19.0,23.0,4.0,,,77.0,57.0,7.0,10.0,0.0,0.0,0.0237158,0,,2,1.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,
11401854,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,190.0,131,M,874936,EUR,972777600,D,6,6,False,37.0,28.0,7.0,1.0,17.0,21.0,11.0,17.0,3.0,,,69.0,44.0,6.4,11.0,0.0501,0.0,0.00476768,1,,5,1.0,,4.0,2.0,1.0,1.0,,,3.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
11401854,home,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,189.0,76,M,781556,EUR,690076800,D,29,29,False,78.0,72.0,,,58.0,60.0,14.0,18.0,7.0,,,90.0,88.0,7.0,6.0,0.0419,0.0,0.0218461,1,,,,,6.0,8.0,1.0,,1.0,1.0,4.0,1.0,1.0,,,,3.0,6.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
11401854,home,Vitesse,Mica Pinto,mica-pinto,Mica,D,176.0,157,M,785815,EUR,739152000,D,5,5,False,34.0,33.0,3.0,3.0,15.0,15.0,20.0,25.0,3.0,,,80.0,46.0,7.1,6.0,0.0,0.0,0.187079,0,,5,6.0,2.0,1.0,2.0,,,,,,,2.0,2.0,,,,,,,1.0,3.0,,,,,,,,,,,,
11401854,home,Vitesse,Mathijs Tielemans,mathijs-tielemans,M. Tielemans,M,181.0,116,M,966542,EUR,1019779200,M,21,21,False,53.0,48.0,5.0,2.0,23.0,24.0,30.0,35.0,2.0,,,90.0,67.0,7.6,8.0,0.0513,0.0,0.306944,1,,8,6.0,5.0,,5.0,,,1.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,5.0,2.0,2.0,,,,,,,,,,
11401854,home,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,185.0,201,M,891795,EUR,931046400,M,20,20,False,58.0,53.0,7.0,4.0,24.0,27.0,29.0,32.0,9.0,,,90.0,77.0,7.2,8.0,0.0229,0.0,0.0877798,1,,21,1.0,,4.0,6.0,2.0,,1.0,1.0,1.0,3.0,2.0,1.0,,,2.0,1.0,,1.0,,,2.0,2.0,1.0,,,,,,,,,
11401854,home,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,179.0,770,M,961677,EUR,1010016000,M,42,42,False,21.0,17.0,1.0,,6.0,6.0,11.0,16.0,4.0,,,60.0,36.0,6.3,8.0,0.1712,0.0,0.0648763,3,,42,1.0,,4.0,7.0,,1.0,6.0,5.0,,1.0,1.0,,,,,,2.0,,2.0,,1.0,1.0,1.0,,,,,,,,,
11401854,home,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,186.0,361,M,112794,EUR,723168000,M,8,8,False,37.0,32.0,1.0,,9.0,10.0,23.0,29.0,1.0,,,90.0,56.0,7.3,12.0,0.189,0.2909,0.0212663,3,,,2.0,,3.0,4.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,2.0,,2.0,2.0,4.0,2.0,,True,1.0,,,,,,,
11401854,home,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,173.0,300,M,975307,EUR,972518400,M,7,7,False,46.0,36.0,2.0,1.0,10.0,11.0,26.0,36.0,7.0,,,90.0,63.0,7.0,18.0,0.1288,0.0,0.272564,3,,10,1.0,,6.0,2.0,,1.0,5.0,2.0,,,,,,,1.0,,3.0,,1.0,1.0,2.0,,,,,,,,,,,
