match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goalAssist,stat_errorLeadToAShot,stat_errorLeadToAGoal
11368751,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,False,20.0,15.0,,,4.0,5.0,11.0,16.0,3.0,4.0,1.0,,,74.0,30.0,7.3,7.0,0.106382,2,,3.0,,1.0,,,1.0,1.0,,,1.0,1.0,,0.0845,,1.0,,,1.0,,1.0,1.0,,1.0,,,,2.0,,,,1.0,,
11368751,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,True,16.0,13.0,4.0,2.0,5.0,6.0,10.0,13.0,4.0,1.0,,,,59.0,32.0,6.7,4.0,0.157376,0,,,,,,,,2.0,,,1.0,,,,,3.0,2.0,,,,,4.0,,2.0,,,,,,,,,,
11368751,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,True,4.0,3.0,,,,,3.0,4.0,,,,,,16.0,8.0,6.6,4.0,0.0132597,1,,,2.0,,,,,,,,,,,0.0351,,,,,,,,,,,,,1.0,,,,,,,
11368751,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,F,11,11,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,16.0,3.0,6.5,1.0,0.00055539,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,4,4,True,1.0,1.0,,,1.0,1.0,,,,,,,,14.0,2.0,6.5,,1.36e-06,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,True,1.0,1.0,,,,,1.0,1.0,,,,,,14.0,2.0,6.5,,0.00081627,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,home,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,home,Athletic Club,Imanol García de Albéniz,imanol-garcia-de-albeniz,I. G. d. Albéniz,D,19,177,202,M,,1009662,EUR,960422400,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,home,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,,4581,EUR,521424000,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,home,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,,71707,EUR,724723200,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,home,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,,1391487,EUR,1002844800,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,home,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,,298920,EUR,643507200,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,home,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,,355072,EUR,875577600,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,,164343,EUR,694310400,G,13,13,False,42.0,39.0,5.0,4.0,37.0,39.0,2.0,3.0,1.0,7.0,,4.0,4.0,90.0,53.0,6.5,4.0,0.00237631,0,-0.0678,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,
11368751,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,,1084081,EUR,1051228800,D,4,4,False,54.0,52.0,,,42.0,43.0,10.0,11.0,5.0,3.0,3.0,,,74.0,68.0,6.4,4.0,0.00464354,0,,2.0,1.0,,Arnau Martinez,,,,,1.0,,1.0,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,
11368751,away,Girona FC,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,25,25,False,128.0,114.0,9.0,5.0,85.0,96.0,29.0,32.0,2.0,3.0,,,,90.0,138.0,7.5,15.0,0.0954362,1,,4.0,,1.0,,,3.0,2.0,,1.0,,1.0,1.0,0.6973,0.2603,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,
11368751,away,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,,129861,EUR,672969600,D,15,15,False,104.0,92.0,11.0,5.0,75.0,79.0,17.0,26.0,3.0,5.0,,,,90.0,114.0,6.1,15.0,0.00563643,2,,2.0,1.0,1.0,,,,3.0,,1.0,,3.0,,0.0686,,1.0,,,,,,,,,1.0,,2.0,,,,,,,1.0
11368751,away,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,MGutiérrez,908716,EUR,996192000,D,3,3,False,62.0,58.0,2.0,2.0,36.0,38.0,22.0,25.0,3.0,3.0,2.0,,,90.0,81.0,5.7,8.0,0.0125354,0,,5.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,1.0
11368751,away,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,YangelHerrera8,839585,EUR,884131200,M,21,21,False,55.0,52.0,3.0,1.0,36.0,38.0,16.0,19.0,7.0,2.0,3.0,,,89.0,76.0,6.7,10.0,0.0204518,1,,9.0,3.0,4.0,,,2.0,2.0,,,2.0,1.0,,0.067,,2.0,,1.0,1.0,1.0,,2.0,2.0,,2.0,,1.0,,,,,,,
11368751,away,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,AlexGarcia97,796047,EUR,867456000,M,14,14,False,78.0,72.0,4.0,3.0,39.0,43.0,36.0,40.0,7.0,6.0,2.0,,,90.0,93.0,7.4,8.0,0.407446,0,,2.0,,2.0,,,,1.0,,,,,,,,5.0,3.0,,1.0,1.0,1.0,4.0,2.0,2.0,,,,,,,,1.0,,1.0
11368751,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,viktortsygankov,319735,EUR,879552000,M,8,8,False,40.0,30.0,,,12.0,14.0,18.0,27.0,3.0,5.0,1.0,,,89.0,52.0,7.4,13.0,0.0274617,3,,4.0,1.0,2.0,,,1.0,,,,1.0,,2.0,0.8403,1.2356,1.0,,,1.0,,,2.0,1.0,,,,1.0,,,1.0,1.0,,,
11368751,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,,973699,EUR,918950400,M,23,23,False,33.0,29.0,,,11.0,12.0,18.0,21.0,5.0,,4.0,,,74.0,53.0,6.5,13.0,0.601533,0,,10.0,2.0,1.0,,,1.0,,,,,,,,,,,1.0,4.0,1.0,1.0,,,2.0,4.0,,,,,,,1.0,,
11368751,away,Girona FC,Savinho,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,M,16,16,False,40.0,30.0,2.0,1.0,12.0,15.0,18.0,27.0,1.0,6.0,,,,90.0,63.0,6.0,25.0,0.0221649,3,,7.0,4.0,,,,,,,,1.0,,2.0,0.2333,0.8781,2.0,,,5.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,
11368751,away,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,tema_dovbyk,798820,EUR,866851200,F,9,9,False,15.0,13.0,,,6.0,6.0,7.0,9.0,2.0,3.0,,,,90.0,21.0,6.8,4.0,0.118023,1,,1.0,1.0,,,,,,,,,1.0,,0.0613,,,,,1.0,1.0,,,,2.0,1.0,,,1.0,,,2.0,,,
11368751,away,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,,962378,EUR,943315200,D,11,11,True,10.0,9.0,,,5.0,5.0,5.0,6.0,2.0,1.0,1.0,,,16.0,20.0,7.1,2.0,0.0667469,0,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
11368751,away,Girona FC,Portu,portu,Portu,F,8,167,868,M,,218616,EUR,706406400,F,24,24,True,9.0,9.0,,,1.0,1.0,8.0,9.0,,1.0,,,,16.0,11.0,6.8,2.0,0.0361578,0,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,
11368751,away,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,,1106573,EUR,1096761600,M,22,22,True,4.0,2.0,,,1.0,3.0,1.0,1.0,,1.0,,,,11.0,5.0,6.2,2.0,9.447e-05,1,,1.0,,1.0,Jhon Solis,,,,,,,,1.0,0.1492,,,,,,,,,,,,1.0,,,,,,,,
11368751,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,,32048,EUR,529459200,F,7,7,True,,,,,,,,,,,,,,11.0,,6.3,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,away,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,away,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,away,Girona FC,Antal Yaakobishvili,yaakobishvili-antal,A. Yaakobishvili,D,12,193,1182,M,,1471513,EUR,1089590400,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,away,Girona FC,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,PabloTorre,1082981,EUR,1049328000,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,away,Girona FC,Borja García,borja-garcia,B. García,M,,175,113,M,,129472,EUR,657504000,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368751,away,Girona FC,Ricard Artero,ricard-artero,R. Artero,M,36,181,42,M,,1134432,EUR,1044403200,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,Ricard Artero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
