match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,captain,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_sofascoreId,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goalAssist
10407462,home,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1446,M,339901,EUR,771552000,F,18,18,False,19.0,13.0,2.0,1.0,4.0,5.0,9.0,15.0,4.0,9.0,11.0,,,,,,,76.0,38.0,7.4,12.0,5,,,1.0,,,,1.0,,5.0,3.0,,,,1.0,1.0,6.0,2.0,,,2.0,3.0,2.0,,1.0,1.0,2.0,,
10407462,home,Royal Antwerp FC,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190,97,M,811562,EUR,804297600,D,61,61,True,26.0,25.0,3.0,3.0,20.0,20.0,5.0,6.0,1.0,5.0,1.0,,4.0,,,,,29.0,27.0,6.3,1.0,0,,,,,,,,,3.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,
10407462,home,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,11,11,True,7.0,4.0,,,2.0,2.0,2.0,5.0,,1.0,1.0,2.0,2.0,,,,,14.0,10.0,6.5,4.0,0,Arbnor,Muja,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10407462,home,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,167,M,997118,EUR,1023408000,M,32,32,True,3.0,3.0,,,3.0,3.0,,,,2.0,1.0,,1.0,,,,,14.0,5.0,6.2,1.0,0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,
10407462,home,Royal Antwerp FC,Michael Frey,michael-frey,M. Frey,F,99,189,393,M,134248,EUR,774576000,F,99,99,True,6.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,,,,,,,14.0,12.0,6.7,6.0,2,,,,,,,,,,2.0,,,,,,1.0,,,,2.0,1.0,,,,,,,
10407462,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,223,M,889387,EUR,927158400,D,34,34,True,4.0,3.0,,,1.0,1.0,3.0,4.0,,,,,,,,,,8.0,7.0,6.6,2.0,1,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
10407462,home,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,162,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407462,home,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4706,M,1149127,EUR,1107734400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,Arthur Vermeeren,,,,,,,,,,,,,,,,,arthurvermeeren,,,,,,,,,,
10407462,away,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1412,M,934385,EUR,1014681600,G,26,26,False,31.0,18.0,20.0,7.0,14.0,15.0,4.0,16.0,,,,,11.0,1.0,1.0,2.0,3.0,90.0,45.0,6.1,15.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10407462,away,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,D,23,23,False,25.0,23.0,4.0,2.0,11.0,11.0,13.0,15.0,,5.0,,,2.0,,,,,74.0,34.0,6.4,4.0,0,,,1.0,1.0,,,,,,,,1.0,,,,,3.0,daniel.chitiva,1.0,1.0,1.0,,,,,,,
10407462,away,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4437,M,839095,EUR,920937600,D,46,46,False,45.0,37.0,7.0,3.0,23.0,27.0,14.0,18.0,1.0,4.0,5.0,,1.0,,,,,90.0,57.0,6.8,9.0,0,,,,,,,,,4.0,,,5.0,,2.0,1.0,2.0,,,,1.0,,,,,,,,
10407462,away,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,2,2,False,42.0,37.0,8.0,4.0,30.0,30.0,7.0,12.0,4.0,8.0,5.0,,4.0,,,,,90.0,60.0,7.3,8.0,0,,,,,,4.0,1.0,,3.0,,,6.0,1.0,1.0,,,4.0,,,1.0,1.0,,,,,,,
10407462,away,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,771,M,856129,EUR,905126400,D,5,5,False,32.0,28.0,4.0,3.0,18.0,21.0,10.0,12.0,2.0,5.0,8.0,1.0,5.0,,,,,90.0,54.0,6.9,9.0,0,,,1.0,,,1.0,,,2.0,,,1.0,,4.0,3.0,1.0,1.0,,2.0,3.0,,,1.0,,,,,
10407462,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,419,M,801025,EUR,855187200,M,8,8,False,26.0,22.0,1.0,1.0,11.0,14.0,11.0,12.0,2.0,6.0,6.0,2.0,4.0,,,,,90.0,39.0,7.9,6.0,1,,,,,,2.0,3.0,True,2.0,,,3.0,,2.0,1.0,1.0,3.0,,,1.0,,1.0,1.0,,1.0,,1.0,
10407462,away,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,359,M,198282,EUR,703900800,M,17,17,False,36.0,28.0,3.0,2.0,18.0,21.0,10.0,15.0,,4.0,3.0,,4.0,,,,,90.0,48.0,7.1,8.0,0,,,,,,1.0,,,2.0,,,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,
10407462,away,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2679,M,901285,EUR,886291200,M,28,28,False,16.0,11.0,,,4.0,4.0,7.0,16.0,,6.0,2.0,3.0,4.0,,,,,74.0,32.0,6.4,16.0,1,,,4.0,,,,,,,,,,,1.0,1.0,,2.0,,,3.0,2.0,1.0,1.0,,,2.0,,
10407462,away,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,34,34,False,27.0,22.0,3.0,1.0,9.0,9.0,14.0,20.0,,5.0,3.0,1.0,4.0,,,,,68.0,40.0,6.3,14.0,0,Bilal,El Khannouss,2.0,1.0,,,1.0,,,,,,,2.0,2.0,,,bilalekns_34,,2.0,5.0,,1.0,,,,,
10407462,away,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,M,11,11,False,28.0,24.0,2.0,,11.0,12.0,17.0,24.0,,4.0,1.0,2.0,7.0,,,,,90.0,47.0,8.1,12.0,2,,,8.0,4.0,2.0,2.0,3.0,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,1.0,3.0
10407462,away,KRC Genk,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,18,18,False,11.0,7.0,1.0,1.0,3.0,4.0,4.0,7.0,3.0,12.0,6.0,,2.0,,,,,85.0,29.0,8.0,12.0,3,,,,,,,,,4.0,1.0,,1.0,,,,3.0,3.0,,1.0,4.0,4.0,2.0,,1.0,2.0,1.0,,
10407462,away,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181,809,M,989877,EUR,973036800,M,10,10,True,9.0,8.0,,,7.0,7.0,1.0,2.0,,2.0,2.0,1.0,4.0,,,,,22.0,12.0,6.6,1.0,0,,,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,1.0,,,,,
10407462,away,KRC Genk,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,M,22,22,True,9.0,6.0,1.0,,5.0,7.0,1.0,3.0,,,1.0,,4.0,,,,,16.0,17.0,6.8,4.0,0,,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
10407462,away,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16107,M,825088,EUR,725068800,F,7,7,True,8.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,,,,,16.0,12.0,6.8,5.0,1,,,,,,,,,1.0,,,,,,,1.0,,samagoal77,,,,1.0,1.0,,,,,
10407462,away,KRC Genk,András Németh,andras-nemeth,A. Németh,F,90,187,841,M,983519,EUR,1036800000,F,35,35,True,3.0,1.0,,,1.0,2.0,,1.0,2.0,1.0,2.0,,,,,,,9.0,4.0,6.5,3.0,0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,
10407462,away,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407462,away,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,467,M,1086924,EUR,1015200000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,Alejandro Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407462,away,KRC Genk,Aziz Ouattara Mohammed,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
