match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,length,confirmed,injury,playerName,rescinded
13473386,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
13473386,,,,,90,4.0,,1,,,inGamePenalty,Goalkeeper save,118530830.0,True,missed,goalkeeperSave,359024.0,Juan Martín Lucero,,,,,
13473386,,,,,90,0.0,,1,,,injuryTime,,,,,,,,5.0,,,,
13473386,,,,,90,,,1,,,varDecision,,33135.0,True,penaltyNotAwarded,,270287.0,Deyverson,,False,,,
13473386,,,,,81,,,10,,,substitution,,123890885.0,True,regular,,,,,,False,,
13473386,,,,,81,,,10,,,substitution,,123890886.0,False,regular,,,,,,False,,
13473386,,,,,81,,,10,,,card,,123367311.0,False,yellow,Foul,1015292.0,Richard Ríos,,,,Richard Ríos,False
13473386,,,,,77,,,14,,,substitution,,123890867.0,False,regular,,,,,,False,,
13473386,,,,,76,,,15,,,substitution,,123890866.0,True,regular,,,,,,False,,
13473386,,,,,76,,,15,,,substitution,,123890865.0,True,regular,,,,,,False,,
13473386,,,,,72,,,19,,,substitution,,123890847.0,False,regular,,,,,,False,,
13473386,,,,,72,,,19,,,substitution,,123890846.0,False,regular,,,,,,False,,
13473386,,,,,71,,,20,,,substitution,,123890845.0,False,regular,,,,,,False,,
13473386,,1.0,2.0,,70,,,21,,,goal,,304729500.0,True,regular,,270287.0,Deyverson,,,,,
13473386,,,,,66,,,25,,,substitution,,123890837.0,True,regular,,,,,,False,,
13473386,,,,,66,,,25,,,substitution,,123890836.0,True,regular,,,,,,False,,
13473386,,0.0,2.0,,58,,,33,,,goal,,304729270.0,False,regular,,1094179.0,José López,,,,,
13473386,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
13473386,,0.0,1.0,,45,4.0,,1,,,goal,,304728537.0,False,regular,,874572.0,Facundo Torres,,,,,
13473386,,,,,45,0.0,,1,,,injuryTime,,,,,,,,4.0,,,,
13473386,,,,,29,,,17,,,card,,123366881.0,True,yellow,Handball,988782.0,Allanzinho,,,,Allanzinho,False
