match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,player_sofascoreId,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAShot,stat_penaltyConceded
13473386,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,16.0,12.0,7.0,3.0,0.0,10.0,12.0,2.0,4.0,8.0,1.0,1.0,90.0,24.0,6.4,4.0,0.00047513,0,-0.3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,32.0,26.0,1.0,,0.0,13.0,14.0,13.0,18.0,4.0,,,90.0,46.0,6.7,8.0,0.00586799,1,,1.0,6.0,3.0,6.0,1.0,1.0,9.0,2.0,1.0,0.0307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,21300,EUR,546048000,D,23,23,False,38.0,33.0,7.0,3.0,0.0,19.0,19.0,14.0,19.0,5.0,,,66.0,50.0,7.2,5.0,0.00783653,1,,1.0,3.0,3.0,3.0,,,7.0,,2.0,0.0273,,,davidluiz23,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Gustavo Mancha,gustavo-mancha,G. Mancha,D,39,190,583,M,2034540,EUR,1089849600,D,39,39,False,41.0,31.0,8.0,3.0,0.0,12.0,13.0,19.0,28.0,3.0,,,90.0,54.0,7.0,10.0,0.0358379,1,,,2.0,,6.0,,1.0,5.0,,,0.0176,,,,,,,2.0,3.0,1.0,1.0,0.0163,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,False,21.0,19.0,2.0,2.0,0.0,5.0,6.0,14.0,15.0,1.0,,,66.0,30.0,6.5,7.0,0.0461893,0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,True,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,20,20,False,56.0,48.0,6.0,4.0,0.0,14.0,17.0,34.0,39.0,4.0,,,90.0,67.0,6.8,12.0,0.0666367,0,,,1.0,3.0,5.0,1.0,,1.0,2.0,,,,,,,,,,4.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
13473386,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,44.0,42.0,4.0,3.0,0.0,10.0,12.0,32.0,32.0,6.0,,,90.0,65.0,7.0,8.0,0.0469216,1,,3.0,3.0,13.0,9.0,4.0,1.0,1.0,1.0,3.0,0.0234,,,,,,,1.0,5.0,4.0,1.0,0.0095,,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,
13473386,home,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,M,14,14,False,22.0,19.0,,,0.0,4.0,4.0,15.0,18.0,7.0,,,76.0,54.0,6.9,11.0,0.01369,1,,,,3.0,6.0,,,1.0,1.0,,0.0096,Eros Mancuso,,,1.0,,,2.0,3.0,2.0,1.0,,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173,641,M,1046796,EUR,957052800,F,10,10,False,27.0,25.0,,,0.0,6.0,6.0,19.0,21.0,1.0,,,76.0,41.0,6.6,8.0,0.0181744,0,,2.0,1.0,5.0,5.0,,,,3.0,,,Calebe,,,,,,2.0,2.0,,1.0,,,,,,4.0,1.0,,1.0,,,,,,,,,,,,,
13473386,home,Fortaleza,Allanzinho,allanzinho,Allanzinho,M,19,178,301,M,988782,EUR,954806400,F,19,19,False,13.0,8.0,1.0,,1.0,1.0,2.0,7.0,11.0,3.0,,,81.0,45.0,6.5,22.0,0.145228,1,,2.0,1.0,14.0,6.0,,,,4.0,2.0,0.0378,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,4.0,2.0,4.0,9.0,2.0,1.0,,,,,,,,,,,,,,
13473386,home,Fortaleza,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,18,18,False,20.0,10.0,2.0,1.0,0.0,3.0,3.0,7.0,17.0,3.0,,,90.0,39.0,7.4,19.0,0.0106247,5,,7.0,4.0,11.0,7.0,1.0,1.0,,6.0,2.0,0.2693,,,,3.0,,,,1.0,1.0,2.0,0.4685,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,
13473386,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,True,15.0,12.0,2.0,1.0,0.0,5.0,6.0,7.0,9.0,5.0,,,24.0,26.0,6.8,9.0,0.00644123,0,,2.0,2.0,3.0,4.0,,,1.0,,1.0,,,,,,,,,2.0,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,24.0,10.0,6.1,2.0,0.00694071,1,,,,1.0,3.0,,1.0,,1.0,1.0,0.7884,,,,,,,,,,3.0,0.7889,,,,,,,,,,,1.0,1.0,,,,,,,,,
13473386,home,Fortaleza,Diogo Barbosa,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,16,16,True,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,,,,14.0,9.0,6.6,2.0,0.00488058,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Lucca Prior,lucca-prior,L. Prior,M,38,173,241,M,1631235,EUR,1076544000,M,38,38,True,12.0,11.0,,,0.0,1.0,2.0,10.0,10.0,1.0,,,14.0,25.0,7.0,6.0,0.0995523,1,,,,1.0,2.0,,,1.0,,,0.0156,Lucca Prior,,,1.0,,,,1.0,,1.0,,,6.0,2.0,,1.0,,3.0,,,,,,,,,,,,,,
13473386,home,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,1117065,EUR,1113350400,F,77,77,True,7.0,7.0,1.0,1.0,0.0,,,7.0,7.0,,,,9.0,13.0,6.4,6.0,0.0120634,0,,,,2.0,,,,,1.0,,,Kervin Andrade,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Brenno,brenno,Brenno,G,12,188,501,M,914481,EUR,922924800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Dylan Borrero,dylan-borrero,D. Borrero,M,8,179,515,M,980933,EUR,1010188800,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Bruninho,bruninho,Bruninho,M,35,177,61,M,2104054,EUR,1118448000,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Bruninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Pol Fernández,pol-fernandez,G. Fernández,M,28,178,378,M,250231,EUR,689731200,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473386,home,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
