match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_outfielderBlock,stat_errorLeadToAGoal,stat_totalOffside,captain,stat_goalAssist,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_goodHighClaim
11451087,home,Konyaspor,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,167,M,361314,EUR,861321600,G,61,61,False,38.0,33.0,9.0,4.0,32.0,34.0,1.0,4.0,8.0,1.0,1.0,2.0,2.0,90.0,43.0,6.6,5.0,0.0067575,0,-1.1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451087,home,Konyaspor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,59.0,49.0,1.0,,21.0,21.0,29.0,43.0,8.0,,,,,90.0,85.0,6.8,24.0,0.139451,1,,5.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0084,1.0,,,,,,,,,,,,,,,,,
11451087,home,Konyaspor,Adil Demirbağ,,,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,74.0,66.0,4.0,1.0,51.0,57.0,15.0,17.0,12.0,,,,,90.0,84.0,6.8,8.0,0.00429706,0,,,,2.0,5.0,1.0,,,,,4.0,,2.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
11451087,home,Konyaspor,Francisco Calvo,,,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,95.0,88.0,13.0,9.0,59.0,60.0,29.0,35.0,8.0,,,,,90.0,106.0,6.9,11.0,0.0482283,2,,,,4.0,3.0,,1.0,1.0,2.0,1.0,,4.0,,1.0,0.1162,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11451087,home,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,57.0,42.0,6.0,2.0,20.0,24.0,25.0,46.0,10.0,,,,,90.0,94.0,7.6,31.0,0.285948,1,,13.0,3.0,1.0,5.0,,1.0,1.0,1.0,,3.0,2.0,1.0,,0.0222,3.0,1.0,,3.0,2.0,,,,,True,1.0,,,,,,,
11451087,home,Konyaspor,Soner Dikmen,,,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,56.0,52.0,2.0,,35.0,36.0,17.0,20.0,3.0,,,,,69.0,59.0,6.6,4.0,0.0195175,0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,
11451087,home,Konyaspor,Steven​ N'Zonzi,,,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,False,62.0,59.0,2.0,2.0,40.0,41.0,19.0,21.0,4.0,,,,,60.0,65.0,6.9,3.0,0.00716567,0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11451087,home,Konyaspor,Louka Prip,,,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,M,11,11,False,22.0,20.0,1.0,1.0,6.0,7.0,14.0,15.0,3.0,,,,,69.0,31.0,6.4,7.0,0.0103533,0,,,,4.0,2.0,,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,
11451087,home,Konyaspor,Alexandru Cicâldău,,,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,False,30.0,25.0,3.0,1.0,11.0,11.0,15.0,22.0,3.0,,,,,60.0,45.0,6.9,11.0,0.0434958,2,,3.0,1.0,3.0,1.0,,,,,,1.0,,,,0.1077,,,1.0,,,,,,,,,3.0,2.0,0.2154,,,,
11451087,home,Konyaspor,Marlos Moreno,,,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,M,70,70,False,35.0,33.0,1.0,1.0,10.0,10.0,23.0,25.0,4.0,,,,,90.0,61.0,7.8,10.0,0.0751444,4,,,,4.0,11.0,,5.0,3.0,1.0,,,2.0,5.0,,0.3652,1.0,,,3.0,,,,,1.0,,,2.0,3.0,1.4552,1.0,1.0,,
11451087,home,Konyaspor,Sokol Cikalleshi,,,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,17.0,13.0,,,5.0,5.0,8.0,12.0,1.0,,,,,90.0,29.0,6.7,11.0,0.0382661,2,,,,10.0,,,1.0,,1.0,,,2.0,,1.0,0.1434,2.0,4.0,,,,1.0,,,2.0,,,4.0,1.0,0.0966,,,,
11451087,home,Konyaspor,Oğulcan Ülgün,Ogulcan Ülgün,,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,21.0,18.0,2.0,2.0,8.0,8.0,10.0,13.0,1.0,,,,,30.0,26.0,6.6,4.0,0.0132995,1,,,,2.0,3.0,1.0,,,,,,1.0,1.0,,0.0247,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,
11451087,home,Konyaspor,Bruno Paz,,,bruno-paz,B. Paz,M,80,178,194,M,845821,EUR,893289600,M,23,23,True,20.0,16.0,,,7.0,7.0,9.0,13.0,3.0,,,,,30.0,22.0,6.5,4.0,0.00726078,1,,,,,1.0,,,,1.0,,,,1.0,,0.0219,,,,,,,,,,,,,,,,,,
11451087,home,Konyaspor,Gökhan Töre,,,gokhan-tore,G. Töre,M,,176,85,M,88125,EUR,695865600,F,30,30,True,10.0,8.0,1.0,1.0,1.0,1.0,7.0,11.0,,,,,,21.0,13.0,6.8,4.0,0.118823,0,,2.0,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,
11451087,home,Konyaspor,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,454,M,42898,EUR,681609600,F,16,16,True,9.0,8.0,,,3.0,3.0,5.0,6.0,,,,,,21.0,13.0,6.1,3.0,0.0806213,2,,,,3.0,1.0,,1.0,,,,,1.0,,1.0,0.3958,,1.0,1.0,,,,,,,,,,1.0,0.0894,1.0,,1.0,
