match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_ownGoals,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_aerialLost,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10433809,home,Fatih Karagümrük,Emiliano Viviano,emiliano-viviano,E. Viviano,G,195,127,M,38599,EUR,502243200,G,2,2,False,True,49.0,40.0,19.0,10.0,40.0,41.0,8.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,5.0,1.0,90.0,64.0,7.5,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433809,home,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,188,33,M,179189,EUR,679276800,D,54,54,False,,29.0,28.0,,,19.0,19.0,10.0,3.0,,,4.0,4.0,,,,,81.0,44.0,7.1,2.0,1,24,9.0,2.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
10433809,home,Fatih Karagümrük,Rayyan Baniya,rayyan-baniya,R. Baniya,D,192,339,M,929739,EUR,919296000,D,99,99,False,,31.0,27.0,2.0,1.0,27.0,31.0,,,,,4.0,4.0,,,,,90.0,39.0,6.3,4.0,0,23,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10433809,home,Fatih Karagümrük,Ibrahim Drešević,ibrahim-dresevic,I. Drešević,D,186,207,M,817987,EUR,854064000,D,5,5,False,,55.0,53.0,7.0,6.0,39.0,40.0,15.0,3.0,1.0,,4.0,4.0,,,,,90.0,64.0,6.7,3.0,0,5,14.0,1.0,2.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10433809,home,Fatih Karagümrük,Caner Erkin,caner-erkin,C. Erkin,D,181,262,M,15680,EUR,591926400,D,88,88,False,,36.0,34.0,7.0,7.0,16.0,17.0,26.0,3.0,,,5.0,5.0,,,,,90.0,60.0,7.4,13.0,0,88,21.0,2.0,3.0,2.0,,,1.0,1.0,,2.0,1.0,,,,,,1.0,7.0,3.0,1.0,1.0,2.0,,,,,,,,,,
10433809,home,Fatih Karagümrük,Magomed Ozdoev,magomed-ozdoev,M. Ozdoev,M,184,804,M,121185,EUR,720921600,M,27,27,False,,60.0,50.0,3.0,,26.0,28.0,33.0,2.0,,,1.0,4.0,,,,,90.0,69.0,6.6,13.0,0,27,24.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
10433809,home,Fatih Karagümrük,Ebrima Colley,colley-ebrima,E. Colley,F,179,646,M,928106,EUR,949363200,M,19,19,False,,22.0,17.0,,,6.0,7.0,16.0,5.0,4.0,1.0,1.0,8.0,,,,,67.0,39.0,7.2,13.0,2,11,11.0,,4.0,1.0,1.0,,1.0,2.0,1.0,3.0,,,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
10433809,home,Fatih Karagümrük,Jimmy Durmaz,jimmy-durmaz,J. Durmaz,M,180,109,M,37504,EUR,606528000,M,21,21,False,,52.0,46.0,6.0,4.0,23.0,24.0,28.0,3.0,,,2.0,2.0,,,,,81.0,59.0,6.7,8.0,1,,23.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,2.0,,1.0,1.0,,,,,,,,,
10433809,home,Fatih Karagümrük,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,182,3002,M,358890,EUR,835401600,M,29,29,False,,38.0,36.0,4.0,4.0,21.0,23.0,15.0,1.0,,,1.0,5.0,,,,,90.0,48.0,6.7,5.0,0,63,15.0,1.0,6.0,1.0,,,1.0,,,2.0,2.0,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,
10433809,home,Fatih Karagümrük,Fabio Borini,fabio-borini,F. Borini,F,180,486,M,89510,EUR,670204800,M,16,16,False,,28.0,24.0,1.0,1.0,9.0,9.0,20.0,4.0,,,1.0,2.0,,,,,68.0,39.0,8.5,8.0,3,16,15.0,1.0,1.0,,3.0,2.0,,,,2.0,1.0,,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,
10433809,home,Fatih Karagümrük,Mbaye Diagne,mbaye-diagne,M. Diagne,F,191,1421,M,346790,EUR,688608000,F,9,9,False,,16.0,12.0,2.0,2.0,5.0,7.0,9.0,2.0,,,1.0,2.0,,,,,85.0,26.0,7.2,9.0,3,45,7.0,2.0,5.0,,3.0,1.0,,,,2.0,,,,,,,,,,3.0,,,,2.0,,,,,,,,
