match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_interceptionWon,stat_errorLeadToAGoal,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
14053598,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185.0,439,M,841420,EUR,821577600,F,16,16,False,19.0,13.0,2.0,1.0,2.0,1.0,1.0,12.0,18.0,1.0,2.0,,,,90.0,31.0,7.7,9.0,0.652608,,2,,0.46,0.05,0.18,,,,,1.0,1.0,3.0,3.0,,,1.0,1.0,2.0,1.0,1.0,0.1229,0.0,,,1.0,,,1.0,,,,,1.0,,0.0902,1.0,3.0,1.0,,
14053598,home,Go Ahead Eagles,Yassir Rahmouni,yassir-rahmouni,Y. Rahmouni,M,34,,129,M,2180363,EUR,1150156800,M,34,34,True,11.0,7.0,,,0.0,4.0,6.0,3.0,5.0,,,,,,24.0,17.0,7.4,4.0,0.00172746,,0,,-0.1,-0.01,0.62,,Yassir Rahmouni,,,,,1.0,5.0,,1.0,4.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
14053598,home,Go Ahead Eagles,Milan Smit,milan-smit,M. Smit,F,49,191.0,541,M,1199214,EUR,1045094400,F,9,9,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,1.0,1.0,,,,24.0,8.0,6.6,3.0,0.00159137,,0,,-0.18,0.31,0.15,,Milan Smit,,,,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
14053598,home,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175.0,104,M,1133233,EUR,1068422400,D,29,29,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,1.0,,,,,10.0,13.0,6.6,4.0,0.00172307,,1,,-0.03,-0.39,0.17,,,,,,,1.0,1.0,,,1.0,1.0,,,,0.0197,-0.21,,,,1.0,,,,1.0,,,1.0,,0.0223,,,,,
14053598,home,Go Ahead Eagles,Oskar Siira Sivertsen,oskar-siira-sivertsen,O. S. Sivertsen,M,11,177.0,192,M,1022552,EUR,1076803200,F,11,11,True,,,,,0.0,,,0.0,0.0,1.0,,,,,10.0,5.0,6.9,1.0,0.14724,,0,,0.15,0.01,0.19,,,,,,1.0,,3.0,,,1.0,,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,
14053598,home,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189.0,35,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,home,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187.0,84,M,877840,EUR,952646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,home,Go Ahead Eagles,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,73,M,1001943,EUR,1044144000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,home,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172.0,75,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,home,Go Ahead Eagles,Robbin Weijenberg,robbin-weijenberg,R. Weijenberg,M,15,180.0,44,M,1386182,EUR,1099872000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,home,Go Ahead Eagles,Oscar Pettersson,oscar-pettersson,O. Pettersson,F,14,178.0,59,M,825906,EUR,949363200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,home,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187.0,68,M,360006,EUR,829785600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,home,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183.0,141,M,964766,EUR,1023148800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Vítězslav Jaroš,vitezslav-jaros,V. Jaroš,G,1,190.0,4474,M,927359,EUR,995846400,G,1,1,False,36.0,27.0,13.0,4.0,0.0,24.0,26.0,3.0,10.0,,9.0,2.0,1.0,2.0,90.0,44.0,6.5,9.0,0.0006466,0.0519,0,-0.4274,0.1,0.01,-0.12,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183.0,902,M,1120315,EUR,1037664000,D,3,3,False,25.0,22.0,2.0,,0.0,10.0,11.0,12.0,14.0,3.0,2.0,,,,69.0,40.0,6.0,6.0,0.0268602,,3,,-0.14,0.34,-0.38,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,0.1083,-0.52,1.0,,1.0,,,,,3.0,1.0,,2.0,,0.1479,,1.0,,,
14053598,away,AFC Ajax,Ko Itakura,ko-itakura,K. Itakura,D,4,189.0,3071,M,790989,EUR,854323200,D,4,4,False,36.0,33.0,5.0,2.0,0.0,22.0,22.0,11.0,14.0,6.0,1.0,,,,77.0,53.0,6.7,6.0,0.00682028,,0,,0.11,0.03,-0.18,,,,,1.0,1.0,3.0,2.0,,2.0,,,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,1.0,,,,
14053598,away,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182.0,1206,M,1000228,EUR,1047859200,D,15,15,False,69.0,64.0,4.0,2.0,0.0,40.0,42.0,24.0,27.0,6.0,6.0,,,,90.0,81.0,6.9,6.0,0.0141906,,1,,-0.13,0.15,-0.28,,,,,2.0,2.0,4.0,2.0,,,,,,,,0.2673,0.32,2.0,,,,,,,,,1.0,1.0,1.0,0.9589,1.0,,,,
14053598,away,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174.0,794,M,836673,EUR,943747200,D,5,5,False,50.0,44.0,3.0,,0.0,18.0,21.0,26.0,29.0,3.0,3.0,,,,90.0,65.0,6.2,11.0,0.101904,,2,,0.07,0.19,-0.32,,,,,,,4.0,2.0,,,1.0,1.0,1.0,,,0.2025,-0.22,,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,3.0,,,,
14053598,away,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179.0,1578,M,97410,EUR,730252800,M,18,18,False,28.0,23.0,,,0.0,14.0,17.0,9.0,11.0,2.0,3.0,,,,69.0,37.0,7.8,5.0,0.0215788,,1,,-0.21,0.1,-0.1,,,,True,,1.0,3.0,4.0,,,2.0,2.0,,1.0,,0.27,0.55,,,2.0,,,,,,,1.0,1.0,1.0,0.9002,,,,,
14053598,away,AFC Ajax,Jorthy Mokio,jorthy-mokio,J. Mokio,M,24,182.0,2993,M,1563462,EUR,1204243200,M,24,24,False,8.0,8.0,,,0.0,6.0,6.0,2.0,2.0,2.0,2.0,,,,45.0,16.0,6.6,1.0,0.00308161,,2,,0.01,0.09,-0.05,,,,,,,1.0,3.0,1.0,,2.0,1.0,1.0,,,0.3043,-0.04,,,1.0,1.0,1.0,,,,,,1.0,,0.3368,,,,1.0,
14053598,away,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182.0,3566,M,959806,EUR,1021507200,M,8,8,False,56.0,51.0,1.0,,0.0,23.0,25.0,28.0,31.0,,5.0,,,,90.0,68.0,6.6,7.0,0.0742323,,2,,0.14,0.08,-0.07,,,,,1.0,,3.0,3.0,1.0,,1.0,,,2.0,,0.1439,-0.34,4.0,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,
14053598,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182.0,1912,M,100386,EUR,693100800,F,23,23,False,63.0,57.0,2.0,1.0,0.0,16.0,18.0,41.0,45.0,1.0,10.0,,,,90.0,87.0,6.7,16.0,0.587831,,4,,0.32,0.45,0.14,,,,,,,5.0,2.0,,,1.0,1.0,1.0,1.0,,0.1365,-0.54,2.0,,2.0,2.0,,1.0,,6.0,2.0,,3.0,,0.1447,3.0,3.0,,,
14053598,away,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197.0,6789,M,252215,EUR,713145600,F,25,25,False,23.0,19.0,1.0,1.0,0.0,8.0,9.0,11.0,14.0,1.0,3.0,,,,90.0,37.0,6.4,8.0,0.103479,,3,,-0.26,0.03,-0.01,,,,,3.0,4.0,4.0,8.0,3.0,,1.0,,4.0,2.0,2.0,0.1947,-0.55,,,2.0,1.0,1.0,,,,,,,,,,6.0,1.0,,wout.weghorst
14053598,away,AFC Ajax,Raúl Moro,raul-moro,R. Moro,M,18,169.0,1584,M,980383,EUR,1039046400,F,7,7,False,10.0,9.0,,,0.0,2.0,3.0,7.0,7.0,,,,,,45.0,20.0,6.0,8.0,0.0389744,,1,,-0.09,0.21,-0.34,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,0.0318,0.01,,1.0,,2.0,,,,3.0,,,1.0,,0.0359,,1.0,1.0,,
14053598,away,AFC Ajax,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175.0,594,M,878599,EUR,921801600,F,17,17,True,19.0,18.0,1.0,,0.0,10.0,11.0,8.0,8.0,1.0,3.0,,,,45.0,27.0,6.5,3.0,0.0472673,,0,,0.0,0.17,0.15,,,,,,,3.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,
14053598,away,AFC Ajax,Oscar Gloukh,oscar-gloukh,O. Gloukh,M,10,170.0,4699,M,1155158,EUR,1080777600,M,10,10,True,27.0,23.0,,,0.0,4.0,5.0,19.0,22.0,,,,,,45.0,39.0,6.5,12.0,0.0983065,,2,,-0.17,0.34,-0.06,,Oscar Gloukh,,,,,5.0,2.0,,,1.0,,,1.0,,0.1058,-0.53,,,,3.0,,,,4.0,,1.0,2.0,,0.1258,1.0,2.0,,,
14053598,away,AFC Ajax,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177.0,706,M,970860,EUR,954720000,D,2,2,True,16.0,12.0,,,0.0,6.0,8.0,6.0,8.0,3.0,,,,,21.0,25.0,6.7,5.0,0.00811479,,0,,-0.02,-0.28,0.19,,,,,,1.0,2.0,2.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1153,M,1001945,EUR,1057363200,M,28,28,True,23.0,23.0,1.0,1.0,0.0,8.0,8.0,15.0,15.0,,,,,,21.0,24.0,6.9,,0.120007,,0,,0.09,0.1,0.14,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177.0,748,M,996940,EUR,1061164800,M,6,6,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,1.0,2.0,,,,13.0,13.0,6.7,2.0,0.00526961,,1,,0.03,0.0,0.17,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,0.0759,-0.02,,,,,,,,1.0,,,,,,,,,,
14053598,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,812,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Joeri Heerkens,jesse-joeri-heerkens,J. J. Heerkens,G,12,193.0,528,M,1424337,EUR,1147046400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1602,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Dies Janse,janse-dies,D. Janse,D,4,196.0,631,M,1470010,EUR,1137456000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dies Janse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Rayane Bounida,rayane-bounida,R. Bounida,M,43,179.0,3813,M,1403090,EUR,1141344000,F,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rayane Bounida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Sean Steur,sean-steur,S. Steur,M,48,180.0,718,M,1859920,EUR,1200009600,M,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sean Steur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053598,away,AFC Ajax,Don-Angelo Konadu,don-angelo-konadu,D. Konadu,F,20,184.0,495,M,1403073,EUR,1146614400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Don-Angelo Konadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
