match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_wonTackle,stat_keyPass,stat_outfielderBlock,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_accurateCross,captain,stat_penaltyConceded,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,stat_goodHighClaim,stat_bigChanceMissed,stat_hitWoodwork
12624455,home,Al-Khaleej,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,11,11,False,18.0,15.0,1.0,,1.0,8.0,9.0,9.0,3.0,5.0,1.0,5.0,,,2.0,,,,,,,88.0,29.0,7.3,5.0,2,7.0,,7.0,,,,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,2.0,,,,
12624455,home,Al-Khaleej,Saeed Al Hamsal,,,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600.0,D,39,39,True,15.0,12.0,1.0,,0.0,6.0,7.0,10.0,,2.0,2.0,1.0,,,,,,,,,,45.0,27.0,6.1,6.0,1,6.0,2.0,3.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,
12624455,home,Al-Khaleej,Bandar Al Mutairi,,,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800.0,D,33,33,True,12.0,10.0,1.0,1.0,0.0,5.0,5.0,7.0,,1.0,,1.0,,,,,,,,,,24.0,14.0,6.6,2.0,0,5.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12624455,home,Al-Khaleej,Mohammed Al Abdullah,Mohammed Al Abdullah,,mohammed-al-abdullah,M. A. Abdullah,M,19,,3,M,1398849,EUR,1026518400.0,M,19,19,True,10.0,8.0,,,0.0,1.0,2.0,8.0,,1.0,,1.0,,,2.0,,,,,,,24.0,14.0,6.5,4.0,0,7.0,,2.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
12624455,home,Al-Khaleej,Mohamed Sherif,,,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000.0,F,9,9,True,8.0,6.0,,,0.0,5.0,5.0,3.0,,,,,,,,,,,,,,24.0,9.0,6.7,2.0,1,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,mohamed_shereif19,,,
12624455,home,Al-Khaleej,Ali Abdoulraouf Alabdrabalnabi,Ali Abdoulraouf Alabdrabalnabi,,ali-abdoulraouf-alabdrabalnabi,A. A. Alabdrabalnabi,M,24,,10,M,2040371,EUR,1072915200.0,M,24,24,True,1.0,,,,0.0,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,3.0,,1.0,0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
12624455,home,Al-Khaleej,Rayan Al Dossary,Rayan Al Dossary,,rayan-al-dossary,R. A. Dossary,G,35,,1,M,1490719,EUR,,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624455,home,Al-Khaleej,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624455,home,Al-Khaleej,Theyab Absa,Theyab Absa,,theyab-absa,T. Absa,D,,,5,,1916967,EUR,1135468800.0,F,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624455,home,Al-Khaleej,Abdulmajeed Al Khathami,Abdulmajeed Al Khathami,,abdulmajeed-al-khathami,A. A. Khathami,F,70,,0,M,2001959,EUR,,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624455,away,Al-Fateh,Nawaf Al-Aqidi,,,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800.0,G,26,26,False,22.0,21.0,5.0,4.0,0.0,18.0,18.0,4.0,,,,12.0,,,,2.0,,3.0,,,,90.0,34.0,7.0,1.0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12624455,away,Al-Fateh,Ahmed Al-Julaydan,,,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000.0,D,42,42,False,28.0,23.0,3.0,2.0,0.0,9.0,11.0,20.0,2.0,5.0,2.0,7.0,,,2.0,,,,,,,66.0,55.0,7.1,14.0,2,16.0,3.0,3.0,1.0,3.0,2.0,1.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,,1.0,
12624455,away,Al-Fateh,Jorge Fernandes,,,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200.0,D,44,44,False,34.0,31.0,2.0,,0.0,21.0,22.0,12.0,1.0,3.0,4.0,7.0,,,2.0,,,,,,,90.0,42.0,6.7,5.0,0,10.0,,1.0,,,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,
12624455,away,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400.0,D,17,17,False,45.0,36.0,8.0,3.0,0.0,24.0,28.0,17.0,3.0,4.0,10.0,10.0,,,,,,,,,,90.0,60.0,7.1,9.0,2,12.0,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,True,,,2.0,,,,
12624455,away,Al-Fateh,Hussain Al Zarie,Hussain Al Zarie,,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000.0,D,82,82,False,32.0,25.0,5.0,3.0,0.0,12.0,14.0,20.0,1.0,3.0,1.0,2.0,,,2.0,,,,,,,87.0,50.0,6.7,13.0,0,13.0,2.0,3.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
12624455,away,Al-Fateh,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,862194,EUR,931651200.0,M,33,33,False,54.0,44.0,13.0,8.0,0.0,18.0,21.0,34.0,3.0,11.0,1.0,4.0,,,,,,,,,,90.0,71.0,7.7,11.0,2,27.0,1.0,5.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,,2.0,4.0,,,,,3.0,1.0,,,,1.0,,,,
12624455,away,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400.0,M,28,28,False,28.0,24.0,4.0,3.0,0.0,10.0,10.0,18.0,1.0,2.0,1.0,2.0,,,,,,,,,,79.0,35.0,7.4,5.0,1,14.0,,4.0,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
12624455,away,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,M,11,11,False,24.0,19.0,,,1.0,1.0,1.0,26.0,3.0,7.0,,2.0,,,5.0,,,,,,,90.0,47.0,8.4,16.0,4,18.0,3.0,7.0,,7.0,4.0,1.0,1.0,,,2.0,1.0,,2.0,,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,
12624455,away,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800.0,M,88,88,False,32.0,25.0,5.0,3.0,1.0,5.0,7.0,29.0,,3.0,,1.0,,,2.0,,,,,,,67.0,46.0,7.3,17.0,1,20.0,4.0,8.0,2.0,3.0,2.0,,,1.0,,,1.0,1.0,2.0,,,,,4.0,,,,1.0,1.0,,,,1.0
12624455,away,Al-Fateh,Amine Sbai,,,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400.0,M,7,7,False,21.0,17.0,4.0,3.0,1.0,9.0,12.0,12.0,,3.0,,5.0,,,1.0,,,,,,,79.0,41.0,9.0,11.0,5,9.0,3.0,5.0,2.0,3.0,1.0,,,1.0,1.0,,,,2.0,1.0,,5.0,1.0,1.0,1.0,,,2.0,,,,,
12624455,away,Al-Fateh,Matías Vargas,,,matias-vargas,M. Vargas,M,10,168.0,1157,M,796723,EUR,863049600.0,F,9,9,False,22.0,18.0,2.0,,0.0,6.0,6.0,21.0,1.0,1.0,,3.0,,,3.0,,,,,,,90.0,36.0,8.9,11.0,6,13.0,5.0,3.0,,,,1.0,,,,1.0,,,2.0,,,3.0,2.0,2.0,1.0,,,,2.0,,,,1.0
12624455,away,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200.0,D,15,15,True,16.0,15.0,3.0,3.0,0.0,7.0,7.0,11.0,,,,2.0,,,,,,,,,,24.0,22.0,6.8,3.0,0,9.0,2.0,1.0,,1.0,,,1.0,,,,,,2.0,,,,,,1.0,,,1.0,,,,,
12624455,away,Al-Fateh,Matheus Machado Ferreira,,,machado-ferreira-matheus,M. M. Ferreira,F,10,188.0,168,M,1489408,EUR,1047513600.0,F,99,99,True,,,,,0.0,,,,,1.0,,,,,,,,,,,,23.0,2.0,6.5,,0,,,3.0,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,
12624455,away,Al-Fateh,Suhayb Al-Zaid,Suhayb,Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175.0,122,M,1652171,EUR,1092268800.0,M,18,18,True,10.0,9.0,,,0.0,4.0,4.0,6.0,,,,,,,,,,,,,,11.0,13.0,6.4,2.0,0,5.0,,2.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12624455,away,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400.0,M,94,94,True,10.0,9.0,,,0.0,4.0,4.0,6.0,,,,2.0,,,,,,,,,,11.0,12.0,6.5,2.0,0,5.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12624455,away,Al-Fateh,Hussain Qasim,,,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000.0,D,13,13,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,,,,,,,,,,,,,,3.0,5.0,,,1,3.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12624455,away,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200.0,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624455,away,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200.0,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624455,away,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624455,away,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000.0,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
