match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_wonContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_clearanceOffLine
12530660,home,Çaykur Rizespor,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,30,30,False,32.0,24.0,17.0,9.0,0.0,18.0,19.0,6.0,13.0,9.0,2.0,2.0,3.0,90.0,42.0,7.7,9.0,0.00120368,0,0.4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,home,Çaykur Rizespor,Taha Şahin,Taha Sahin,,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,28.0,24.0,3.0,3.0,0.0,13.0,16.0,14.0,20.0,4.0,,,,90.0,62.0,7.9,15.0,0.21359,0,,8.0,3.0,2.0,6.0,8.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
12530660,home,Çaykur Rizespor,Samet Akaydın,,,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,32.0,25.0,5.0,2.0,0.0,18.0,19.0,7.0,13.0,3.0,,,,90.0,47.0,7.3,9.0,0.00268667,3,,,,3.0,2.0,5.0,,,,,6.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,0.064,,,,,,,,,
12530660,home,Çaykur Rizespor,Husniddin Alikulov,,,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,44.0,42.0,4.0,3.0,0.0,28.0,28.0,14.0,16.0,2.0,,,,90.0,59.0,7.7,3.0,0.0242395,1,,,,2.0,1.0,4.0,,,,,5.0,3.0,1.0,,1.0,,,1.0,1.0,,1.0,,0.0261,,,,,,,,,
12530660,home,Çaykur Rizespor,Casper Højer,,,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,34.0,31.0,1.0,1.0,0.0,14.0,14.0,19.0,27.0,5.0,,,,90.0,57.0,7.7,10.0,0.102304,2,,7.0,2.0,2.0,1.0,4.0,,,2.0,,2.0,2.0,,,,,2.0,,,2.0,1.0,1.0,0.0535,True,2.0,3.0,,,,,,
12530660,home,Çaykur Rizespor,Dal Varešanović,,,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,20.0,12.0,4.0,1.0,0.0,4.0,5.0,8.0,16.0,3.0,,,,75.0,38.0,7.2,14.0,0.0082597,3,,1.0,,,2.0,5.0,,,2.0,,1.0,,3.0,2.0,1.0,,,1.0,1.0,,3.0,,0.1285,,1.0,,2.0,0.5679,,,,
12530660,home,Çaykur Rizespor,Berkay Özcan,,,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,20,20,False,29.0,28.0,,,0.0,15.0,16.0,13.0,13.0,1.0,,,,62.0,36.0,6.7,2.0,0.0131266,1,,,,,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,0.0264,,,1.0,1.0,0.1905,,,,
12530660,home,Çaykur Rizespor,Václav Jurečka,,,vaclav-jurecka,V. Jurečka,F,15,182,207,M,225850,EUR,772588800,M,15,15,False,15.0,10.0,,,0.0,1.0,2.0,9.0,13.0,,,,,61.0,18.0,6.6,6.0,0.0725024,0,,,,,4.0,1.0,3.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,
12530660,home,Çaykur Rizespor,Ibrahim Olawoyin,,,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,27.0,20.0,5.0,4.0,1.0,6.0,9.0,15.0,24.0,10.0,,,,90.0,48.0,8.7,15.0,0.18305,3,,6.0,1.0,,4.0,5.0,,,3.0,1.0,2.0,,3.0,1.0,,,2.0,1.0,1.0,,1.0,2.0,1.2834,,2.0,1.0,2.0,1.1431,1.0,1.0,1.0,
12530660,home,Çaykur Rizespor,Altin Zeqiri,,,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,18.0,16.0,2.0,2.0,0.0,4.0,4.0,13.0,17.0,3.0,,,,89.0,39.0,7.3,9.0,0.233341,2,,3.0,1.0,,3.0,5.0,,1.0,4.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,,,3.0,,0.7351,,3.0,,2.0,0.5442,2.0,,,
12530660,home,Çaykur Rizespor,Ali Sowe,,,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,9,9,False,14.0,10.0,,,1.0,2.0,2.0,8.0,12.0,2.0,,,,90.0,27.0,8.5,5.0,0.553183,5,,,,2.0,3.0,7.0,,1.0,1.0,2.0,,,,,4.0,3.0,2.0,,,1.0,,2.0,0.8209,,1.0,,4.0,1.6018,1.0,1.0,,
12530660,home,Çaykur Rizespor,Babajide David Akintola,,,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,F,28,28,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,2.0,,,,29.0,14.0,6.3,9.0,0.00289824,0,,,,1.0,10.0,2.0,,3.0,1.0,,1.0,,1.0,1.0,,,,4.0,,,1.0,2.0,,,,,,,,,,
12530660,home,Çaykur Rizespor,Mithat Pala,,,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,True,18.0,14.0,3.0,1.0,0.0,8.0,9.0,6.0,9.0,4.0,,,,28.0,30.0,7.4,6.0,0.00355448,0,,,,,2.0,7.0,1.0,,2.0,,2.0,,5.0,5.0,,,,,,,2.0,1.0,,,2.0,,,,,,,
12530660,home,Çaykur Rizespor,Muhamed Buljubašić,,,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,True,8.0,5.0,2.0,,0.0,3.0,4.0,2.0,4.0,2.0,,,,15.0,10.0,6.7,3.0,0.00506083,0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12530660,home,Çaykur Rizespor,Ayberk Karapo,Ayberk Karapo,,ayberk-karapo,A. Karapo,D,45,186,180,M,1395701,EUR,1090368000,D,45,45,True,2.0,,,,0.0,,2.0,,,,,,,1.0,4.0,,2.0,,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12530660,home,Çaykur Rizespor,Tarık Çetin,,,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,home,Çaykur Rizespor,Eray Korkmaz,,,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,home,Çaykur Rizespor,Rachid Ghezzal,,,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,home,Çaykur Rizespor,Abdülkadir Ömür,,,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,home,Çaykur Rizespor,Doğanay Avcı,Doğanay Avcı,,doganay-avci,D. Avcı,F,97,187,36,M,1928574,EUR,1139270400,F,97,97,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,home,Çaykur Rizespor,Emrecan Bulut,Emrecan Bulut,,emrecan-bulut,E. Bulut,F,99,185,166,M,1480663,EUR,1038268800,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,away,Gaziantep FK,Sokratis Dioudis,,,sokratis-dioudis,S. Dioudis,G,13,189,266,M,173933,EUR,728697600,G,1,1,False,20.0,12.0,12.0,4.0,0.0,11.0,14.0,1.0,6.0,6.0,,6.0,8.0,90.0,34.0,8.2,8.0,0.00031462,0,2.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,away,Gaziantep FK,Deian Sorescu,,,deian-sorescu,D. Sorescu,M,18,175,703,M,797602,EUR,872812800,D,18,18,False,44.0,31.0,3.0,,0.0,10.0,11.0,21.0,35.0,8.0,,,,90.0,64.0,7.0,17.0,0.0568551,5,,2.0,,,1.0,1.0,,1.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,3.0,1.0,,0.1704,,,,1.0,0.1281,,,,
12530660,away,Gaziantep FK,Semih Güler,,,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,17,17,False,39.0,35.0,7.0,4.0,0.0,23.0,23.0,12.0,16.0,2.0,,,,85.0,48.0,7.2,4.0,0.243898,1,,,,1.0,6.0,1.0,2.0,,,1.0,4.0,2.0,,,,,1.0,2.0,,1.0,,2.0,0.0329,,,1.0,,,,,,1.0
12530660,away,Gaziantep FK,Bruno Viana,,,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,36,36,False,50.0,45.0,7.0,4.0,0.0,27.0,28.0,18.0,22.0,1.0,,,,90.0,54.0,6.3,5.0,0.0156517,0,,,,1.0,7.0,1.0,1.0,,,,1.0,,,,,,,4.0,,,,2.0,,,,,,,,,,
12530660,away,Gaziantep FK,Salem M'Bakata,,,salem-mbakata,S. M'Bakata,D,22,177,65,M,940367,EUR,892944000,D,22,22,False,32.0,23.0,,,0.0,8.0,12.0,15.0,23.0,2.0,,,,90.0,62.0,6.8,12.0,0.0124839,2,,3.0,,2.0,2.0,5.0,1.0,,,,3.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,,,0.0592,,,,,,,,,
12530660,away,Gaziantep FK,Kacper Kozłowski,,,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,10,10,False,33.0,29.0,4.0,4.0,0.0,6.0,7.0,23.0,27.0,3.0,,,,85.0,56.0,7.0,15.0,0.044473,2,,1.0,,,9.0,4.0,2.0,4.0,2.0,,2.0,,,,4.0,,1.0,1.0,1.0,,3.0,,0.0709,,,1.0,1.0,0.0484,,,,
12530660,away,Gaziantep FK,Quentin Daubin,,,quentin-daubin,Q. Daubin,M,,183,31,M,826605,EUR,804729600,M,6,6,False,51.0,48.0,1.0,,0.0,22.0,23.0,26.0,28.0,4.0,,,,90.0,63.0,7.1,5.0,0.019041,0,,,,1.0,2.0,5.0,1.0,,,,1.0,2.0,3.0,3.0,1.0,,,,,,2.0,1.0,,,,,,,,,,
12530660,away,Gaziantep FK,David Okereke,,,david-okereke,D. Okereke,F,77,182,891,M,831290,EUR,872812800,M,77,77,False,11.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,9.0,2.0,,,,62.0,19.0,6.8,7.0,0.00309292,1,,,,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,1.0,,1.0,,0.2164,,1.0,,,,1.0,,,
12530660,away,Gaziantep FK,Alexandru Maxim,,,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,False,79.0,69.0,15.0,9.0,0.0,17.0,18.0,53.0,66.0,3.0,,,,90.0,96.0,7.5,17.0,0.107571,2,,5.0,1.0,,5.0,4.0,3.0,,1.0,,,,4.0,3.0,,,3.0,,1.0,1.0,1.0,1.0,0.0623,True,,2.0,,,,,,
12530660,away,Gaziantep FK,Emre Taşdemir,,,emre-tasdemir,E. Taşdemir,D,33,176,74,M,190191,EUR,807840000,M,3,3,False,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,20.0,6.0,6.4,1.0,0.0138237,0,,,,,3.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12530660,away,Gaziantep FK,Halil Dervişoğlu,,,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,9,9,False,33.0,26.0,1.0,1.0,0.0,2.0,2.0,24.0,31.0,6.0,,,,90.0,51.0,7.3,14.0,0.109092,0,,,,2.0,6.0,9.0,,3.0,2.0,,1.0,,2.0,2.0,4.0,,2.0,1.0,,,3.0,1.0,,,1.0,1.0,,,,,,
12530660,away,Gaziantep FK,Christophe Lungoyi,,,christophe-lungoyi,C. Lungoyi,F,11,180,197,M,883355,EUR,962668800,F,11,11,True,25.0,21.0,2.0,1.0,0.0,6.0,7.0,15.0,21.0,6.0,,,,70.0,47.0,7.1,14.0,0.0520739,1,,3.0,,,8.0,8.0,,2.0,9.0,,,,2.0,2.0,1.0,,1.0,1.0,,,,2.0,0.0766,,5.0,,1.0,0.2983,,,,
12530660,away,Gaziantep FK,Emmanuel Boateng,,,emmanuel-boateng,E. Boateng,F,9,175,586,M,580392,EUR,832809600,F,21,21,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,28.0,9.0,6.4,3.0,0.0172957,0,,,,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,
12530660,away,Gaziantep FK,Furkan Soyalp,,,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,8,8,True,11.0,8.0,1.0,,0.0,2.0,2.0,7.0,10.0,1.0,,,,12.0,13.0,6.4,3.0,0.0399943,0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12530660,away,Gaziantep FK,Kenan Kodro,,,kenan-kodro,K. Kodro,F,19,187,435,M,591140,EUR,745718400,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,12.0,1.0,6.5,,0.0088642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,away,Gaziantep FK,Mustafa Burak Bozan,,,bozan-mustafa-burak,M. B. Bozan,G,71,196,107,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,away,Gaziantep FK,Ömürcan Artan,,,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,away,Gaziantep FK,Izzet Ali Erdal,Izzet Ali Erdal,,izzet-ali-erdal,I. A. Erdal,D,40,185,36,M,1195754,EUR,1117152000,D,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,away,Gaziantep FK,Ertuğrul Ersoy,,,ertugrul-ersoy,E. Ersoy,D,5,185,88,M,355004,EUR,855792000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,away,Gaziantep FK,Anel Husić,Anel Husic,,anel-husic,A. Husić,D,51,189,170,M,1122387,EUR,983404800,D,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530660,away,Gaziantep FK,Ogün Özçiçek,,,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
