match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_wonContest,captain,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim
12421060,home,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,20.0,15.0,1.0,,0.0,4.0,6.0,14.0,1.0,,,78.0,23.0,6.7,6.0,0.0422173,0,,11.0,,,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,KDolberg,,,
12421060,home,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,M,7,7,True,10.0,7.0,,,0.0,,,15.0,1.0,,,18.0,19.0,7.1,7.0,0.311998,0,,8.0,5.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,
12421060,home,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,True,24.0,19.0,2.0,,0.0,10.0,11.0,13.0,2.0,,,18.0,26.0,6.8,5.0,0.00737481,0,,9.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12421060,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,3.0,2.0,,,0.0,,,3.0,,,,12.0,7.0,6.5,2.0,0.00523757,1,,2.0,,,2.0,,2.0,1.0,,1.0,,,,,,1.0,,,0.0359,,,,,1.0,,,,1.0,,,,
12421060,home,RSC Anderlecht,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,266,M,245615,EUR,780451200,D,25,25,True,4.0,3.0,,,0.0,,,4.0,,,,9.0,7.0,6.6,1.0,0.00414057,0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12421060,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,F,19,19,True,5.0,4.0,,,0.0,1.0,1.0,5.0,2.0,,,9.0,10.0,6.3,3.0,0.0132044,1,,3.0,1.0,,,,1.0,1.0,,2.0,1.0,,,,,,,,0.5946,,,,,1.0,,,,,,,1.0,
12421060,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421060,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182,1285,M,901149,EUR,876441600,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421060,home,RSC Anderlecht,Anas Tajaouart,,,anas-tajaouart,A. Tajaouart,M,78,167,711,M,1473182,EUR,1126051200,M,78,78,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421060,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421060,away,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186,1004,M,1131009,EUR,1015459200,G,30,30,False,32.0,22.0,13.0,3.0,0.0,21.0,21.0,11.0,12.0,2.0,4.0,90.0,44.0,7.9,10.0,0.00024012,0,0.8422,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
12421060,away,RC Sporting Charleroi,Jeremy Petris,,,jeremy-petris,J. Petris,D,29,183,120,M,910937,EUR,885945600,D,98,98,False,20.0,15.0,4.0,2.0,0.0,9.0,11.0,10.0,7.0,,,90.0,47.0,7.7,10.0,0.00288959,0,,6.0,1.0,,,,3.0,8.0,,,,,4.0,6.0,4.0,2.0,2.0,2.0,,,,2.0,1.0,,,,,,,,,
12421060,away,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186,1246,M,965265,EUR,947376000,D,4,4,False,37.0,33.0,5.0,3.0,0.0,26.0,27.0,10.0,3.0,,,90.0,51.0,7.2,5.0,0.0019863,0,,7.0,,,,1.0,3.0,3.0,,,,,6.0,2.0,1.0,1.0,,2.0,,,1.0,3.0,1.0,,,,,,,,,
12421060,away,RC Sporting Charleroi,Stelios Andreou,,,andreou-stelios,S. Andreou,D,5,187,339,M,994282,EUR,1027468800,D,21,21,False,32.0,26.0,5.0,,0.0,23.0,27.0,5.0,4.0,,,90.0,47.0,7.4,7.0,0.0010885,0,,3.0,,,,1.0,,3.0,,,,,7.0,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,
12421060,away,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187,53,M,548640,EUR,760492800,D,15,15,False,32.0,29.0,3.0,2.0,0.0,9.0,10.0,23.0,4.0,,,90.0,50.0,6.8,7.0,0.149248,0,,21.0,1.0,1.0,1.0,,5.0,2.0,,1.0,,,1.0,2.0,2.0,1.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,
12421060,away,RC Sporting Charleroi,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,6,6,False,71.0,58.0,9.0,5.0,0.0,29.0,33.0,42.0,4.0,,,90.0,88.0,7.6,16.0,0.0743873,1,,30.0,4.0,1.0,,,3.0,5.0,,2.0,1.0,,,3.0,2.0,,,,0.0198,,,3.0,3.0,2.0,True,2.0,,,AdemZorgane,,,
12421060,away,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190,290,M,1097542,EUR,1048982400,M,5,5,False,49.0,44.0,5.0,5.0,0.0,21.0,24.0,25.0,2.0,,,90.0,59.0,6.8,8.0,0.0314941,0,,23.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,
12421060,away,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170,106,M,834261,EUR,873849600,M,17,17,False,8.0,6.0,,,0.0,1.0,2.0,8.0,1.0,,,61.0,20.0,6.6,6.0,0.0134064,1,,5.0,2.0,,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,0.1436,0.1658,,,,1.0,,,,,,,,
12421060,away,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186,544,M,845344,EUR,929404800,M,18,18,False,44.0,32.0,,,0.0,12.0,19.0,25.0,2.0,,,90.0,51.0,6.6,13.0,0.0166773,3,,20.0,,,1.0,3.0,3.0,3.0,,1.0,2.0,1.0,1.0,,,,,1.0,0.724,0.8351,,1.0,,,,,,,,,1.0,
12421060,away,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,M,8,8,False,30.0,28.0,1.0,,0.0,6.0,6.0,27.0,8.0,,,70.0,45.0,7.1,10.0,0.0420795,0,,22.0,3.0,,1.0,,4.0,3.0,1.0,2.0,,,2.0,1.0,1.0,3.0,,2.0,,,,,,2.0,,3.0,,,,,,
12421060,away,RC Sporting Charleroi,Grejohn Kyei,,,grejohn-kyei,G. Kyei,F,95,187,237,M,581146,EUR,808185600,F,99,99,False,12.0,8.0,,,0.0,6.0,6.0,6.0,2.0,,,71.0,17.0,6.6,7.0,0.00104263,2,,2.0,,,,3.0,1.0,3.0,1.0,,1.0,,,,,2.0,,,0.0865,,,,,,,,,1.0,,,,
12421060,away,RC Sporting Charleroi,Alexis Flips,,,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,M,70,70,True,15.0,13.0,,,0.0,2.0,2.0,13.0,2.0,,,29.0,25.0,6.8,5.0,0.0165516,1,,11.0,,,,2.0,3.0,3.0,,1.0,1.0,,2.0,,,2.0,1.0,,0.044,,,2.0,2.0,,,1.0,,,,,,
12421060,away,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188,141,M,789000,EUR,826243200,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,3.0,1.0,,,20.0,7.0,6.5,2.0,0.00296038,1,,2.0,1.0,,,,4.0,,,1.0,,1.0,,,,,,1.0,0.0498,0.1611,,,2.0,,,,,,,,,
12421060,away,RC Sporting Charleroi,Youssuf Sylla,,,youssuf-sylla,Y. Sylla,F,17,191,197,M,1099220,EUR,1040256000,F,80,80,True,3.0,3.0,,,0.0,,,3.0,,,,19.0,9.0,6.6,3.0,0.00249486,1,,3.0,,,1.0,2.0,4.0,3.0,2.0,1.0,,,1.0,,,,1.0,,0.019,,,,,,,,,1.0,,,,
12421060,away,RC Sporting Charleroi,Theo Defourny,,,theo-defourny,T. Defourny,G,33,194,37,M,156736,EUR,704160000,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421060,away,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185,229,M,1407973,EUR,1049241600,D,95,95,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421060,away,RC Sporting Charleroi,Žan Rogelj,,,zan-rogelj,Ž. Rogelj,D,21,175,87,M,888605,EUR,943488000,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421060,away,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178,111,M,990726,EUR,951350400,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421060,away,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170,2454,M,1094538,EUR,1059177600,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421060,away,RC Sporting Charleroi,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,920458,EUR,912643200,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
