match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_clearanceOffLine,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyConceded,stat_totalOffside,stat_goodHighClaim,stat_ownGoals,stat_penaltyWon,stat_hitWoodwork,stat_penaltyMiss
12764145,home,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4739,M,cengizunder,758876,EUR,868838400,F,20,20,False,14.0,13.0,,,0.0,2.0,2.0,11.0,16.0,,3.0,,,1.0,,,,,,77.0,26.0,6.8,6.0,0.0238404,1,,6.0,,1.0,,1.0,2.0,2.0,1.0,,,,2.0,,,,0.189,2.0,,,,4.0,,,,,,1.0,,,,,,,
12764145,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,D,21,21,True,6.0,3.0,,,0.0,,,3.0,6.0,,1.0,,,1.0,,,,,,25.0,12.0,6.3,4.0,0.00053084,1,,2.0,,,,,,,1.0,,,,,,,1.0,0.1258,1.0,1.0,,0.1506,,,,,,,,1.0,,,,,,
12764145,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,dusantadic,38560,EUR,595987200,F,10,10,True,9.0,9.0,1.0,1.0,0.0,1.0,1.0,9.0,9.0,,,,,,,,,,,25.0,14.0,6.9,3.0,0.16335,0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
12764145,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,,856849,EUR,777254400,M,8,8,True,13.0,12.0,2.0,1.0,0.0,4.0,5.0,8.0,8.0,1.0,2.0,,1.0,,,,,,,13.0,15.0,6.7,1.0,0.0204031,1,,1.0,,,,,1.0,1.0,1.0,,,,,,,,0.066,,,,,,,,,,,1.0,,,,,,,
12764145,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,EDzeko,14990,EUR,511401600,F,9,9,True,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,,2.0,1.0,2.0,2.0,,,,,,13.0,12.0,6.9,3.0,0.06403,0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
12764145,home,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,,72127,EUR,676252800,F,23,23,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,11.0,2.0,6.4,1.0,0.00010041,0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12764145,home,Fenerbahçe,Osman Ertuğrul Çetin,osman-ertugrul-cetin,O. E. Çetin,G,34,188,500,M,,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,home,Fenerbahçe,Ömer Bircan Camci,omer-bircan-camci,Ö. B. Camci,G,84,190,49,M,,1640366,EUR,1170288000,G,84,84,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,home,Fenerbahçe,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,,863600,EUR,763516800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,home,Fenerbahçe,Yusuf Akçiçek,akcicek-yusuf,Y. Akçiçek,D,4,193,4010,M,,1479523,EUR,1138147200,D,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,home,Fenerbahçe,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,st_maximin,347010,EUR,858124800,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,295,M,,39457,EUR,641347200,G,49,49,False,32.0,16.0,24.0,8.0,0.0,10.0,12.0,6.0,20.0,1.0,1.0,2.0,4.0,,2.0,,,2.0,1.0,90.0,40.0,6.5,16.0,0.00584591,0,-1.2428,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,1.0,,,,
12764145,away,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9949,M,,895327,EUR,878860800,D,5,5,False,32.0,25.0,5.0,3.0,0.0,13.0,16.0,12.0,16.0,3.0,6.0,1.0,3.0,1.0,,,,,,73.0,40.0,6.4,8.0,0.0208515,0,,3.0,,,,,2.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,312,M,,303634,EUR,686793600,D,16,16,False,34.0,27.0,5.0,2.0,0.0,19.0,21.0,8.0,13.0,11.0,13.0,7.0,2.0,2.0,,,,,,86.0,46.0,6.7,7.0,0.00603612,1,,3.0,,,,,,,2.0,,,,2.0,,,,0.0581,,,,,,,,,,,1.0,,,,1.0,,,
12764145,away,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1343,M,,790977,EUR,872467200,D,28,28,False,33.0,20.0,4.0,1.0,0.0,12.0,14.0,8.0,19.0,4.0,7.0,4.0,5.0,,,,,,,90.0,62.0,6.7,18.0,0.00883584,0,,6.0,,,,3.0,3.0,1.0,2.0,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,287,M,,839898,EUR,863827200,M,21,21,False,26.0,21.0,2.0,1.0,0.0,9.0,10.0,13.0,22.0,1.0,4.0,2.0,5.0,1.0,,,,,,90.0,47.0,6.9,12.0,0.078197,2,,5.0,,2.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,0.0464,2.0,1.0,,0.0126,6.0,1.0,,,,,1.0,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,238,M,,834244,EUR,880416000,M,4,4,False,28.0,17.0,5.0,2.0,0.0,4.0,4.0,14.0,26.0,1.0,2.0,,3.0,,,,,,,70.0,36.0,7.0,13.0,0.0769613,0,,1.0,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,633,M,,928033,EUR,905904000,M,24,24,False,29.0,23.0,3.0,2.0,0.0,10.0,13.0,13.0,16.0,1.0,5.0,2.0,2.0,,,,,,,90.0,47.0,7.1,11.0,0.0184789,0,,7.0,1.0,1.0,,1.0,4.0,2.0,3.0,,,,2.0,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15441,M,,1171539,EUR,1103241600,M,27,27,False,20.0,14.0,1.0,,0.0,10.0,12.0,4.0,8.0,,2.0,1.0,3.0,,,,,,,86.0,32.0,6.6,10.0,0.00304088,3,,5.0,1.0,,,,2.0,1.0,1.0,,,,2.0,1.0,,2.0,0.3265,1.0,2.0,,0.316,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3146,M,,880780,EUR,1002844800,M,22,22,False,19.0,13.0,,,0.0,7.0,8.0,7.0,13.0,,13.0,,7.0,4.0,,,,,,90.0,48.0,7.7,14.0,0.195853,0,,8.0,2.0,6.0,3.0,2.0,6.0,4.0,1.0,2.0,,,1.0,,,2.0,,1.0,,,,2.0,1.0,,,,,,,,,,1.0,,
12764145,away,Royale Union Saint-Gilloise,Franjo Ivanović,franjo-ivanovic,F. Ivanović,F,9,185,6328,M,,1103333,EUR,1064966400,F,9,9,False,20.0,16.0,1.0,1.0,0.0,7.0,7.0,9.0,13.0,,6.0,,1.0,2.0,,,,,,90.0,45.0,6.8,18.0,0.0328738,5,,11.0,3.0,4.0,3.0,,1.0,1.0,2.0,,,,5.0,1.0,,10.0,1.0568,,2.0,,0.78,,,,,,1.0,2.0,,,,,,2.0,1.0
12764145,away,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3049,M,,1431770,EUR,952128000,F,13,13,False,7.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,,4.0,,1.0,2.0,,,,,,61.0,26.0,6.2,10.0,0.0235217,2,,15.0,5.0,2.0,,,2.0,1.0,4.0,1.0,Kevin Rodríguez,,5.0,1.0,1.0,1.0,0.5965,,1.0,,,,,,,,1.0,,,1.0,,,,,
12764145,away,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183,2314,M,,1403362,EUR,1094169600,F,25,25,True,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,1.0,3.0,,2.0,,,,,,,29.0,14.0,6.7,3.0,0.00465739,1,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,,1.0,0.0281,,,,,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Sofiane Boufal,sofiane-boufal,S. Boufal,F,17,175,14005,M,Sofianeboufal_19,257205,EUR,748224000,F,23,23,True,4.0,3.0,,,0.0,,1.0,3.0,4.0,,,,,,,,,,,20.0,6.0,6.6,3.0,0.00464706,0,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,232,M,,845558,EUR,922406400,D,26,26,True,1.0,,1.0,,0.0,,,,1.0,,,,1.0,,,,,,,11.0,2.0,7.4,1.0,,1,,,,,,,,,,,,,,,,,0.1645,,1.0,1.0,0.5713,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Kamiel Van de Perre,van-de-perre-kamiel,K. V. D. Perre,M,6,181,374,M,,1146316,EUR,1076544000,M,6,6,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,1.0,,3.0,1.0,,,,,,11.0,4.0,6.6,2.0,1.611e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190,143,M,,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Joachim Imbrechts,joachim-imbrechts,J. Imbrechts,G,73,183,100,M,,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,388,M,,1088899,EUR,1057708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Fedde Leysen,,,,,,,,,,,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2671,M,,964764,EUR,1019260800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764145,away,Royale Union Saint-Gilloise,Soulaimane Berradi,soulaimane-berradi,S. Berradi,F,33,176,92,M,,1171417,EUR,1100908800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
