match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,player_sofascoreId,stat_goalAssist,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalOffside
11369965,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184.0,297,M,39457,EUR,641347200,G,49,49,False,True,31.0,19.0,21.0,9.0,15.0,18.0,4.0,13.0,1.0,9.0,1.0,1.0,90.0,37.0,6.2,12.0,0.00089784,0,-0.5494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369965,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175.0,290,M,839898,EUR,863827200,D,21,21,False,,57.0,46.0,11.0,7.0,28.0,32.0,18.0,25.0,7.0,3.0,2.0,,90.0,77.0,6.9,14.0,0.00979085,0,,,,4.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11369965,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196.0,311,M,303634,EUR,686793600,D,16,16,False,,61.0,50.0,15.0,9.0,26.0,31.0,24.0,30.0,6.0,1.0,1.0,,90.0,77.0,6.9,12.0,0.0142523,0,,,,6.0,,,9.0,3.0,1.0,,,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369965,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196.0,234,M,845558,EUR,922406400,D,26,26,False,,58.0,41.0,11.0,2.0,23.0,30.0,18.0,28.0,6.0,6.0,1.0,,90.0,78.0,6.6,19.0,0.00792857,1,,,,2.0,,,5.0,3.0,,,,1.0,5.0,,1.0,1.0,1.0,1.0,0.2486,,,,,,,,,,,,,,,,
11369965,home,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184.0,347,M,1050672,EUR,1056412800,M,17,17,False,,31.0,25.0,4.0,2.0,14.0,16.0,12.0,20.0,8.0,2.0,1.0,,89.0,56.0,6.7,16.0,0.101748,0,,,,9.0,3.0,,,1.0,7.0,4.0,1.0,,,2.0,,3.0,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,,
11369965,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182.0,634,M,928033,EUR,905904000,M,24,24,False,,42.0,36.0,10.0,7.0,22.0,23.0,14.0,19.0,4.0,6.0,,,66.0,54.0,6.8,8.0,0.00890902,0,,,,8.0,,,2.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,
11369965,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180.0,239,M,834244,EUR,880416000,M,4,4,False,,31.0,21.0,4.0,1.0,9.0,12.0,13.0,23.0,10.0,7.0,,,90.0,51.0,7.3,17.0,0.0989323,1,,,,6.0,1.0,,1.0,,9.0,7.0,,3.0,1.0,,,2.0,,,0.0508,4.0,1.0,3.0,,1.0,,,,,,,,,,,
11369965,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181.0,702,M,902987,EUR,827884800,M,10,10,False,,41.0,30.0,4.0,1.0,8.0,9.0,22.0,32.0,5.0,11.0,,,90.0,64.0,6.8,18.0,0.0297047,1,,,,7.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,0.1537,,,2.0,1.0,,,,,,,,,,,,
11369965,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178.0,1148,M,916176,EUR,903398400,F,23,23,False,,27.0,18.0,4.0,2.0,4.0,6.0,16.0,24.0,8.0,7.0,2.0,,89.0,51.0,7.4,18.0,0.507232,3,,,,10.0,5.0,1.0,,,5.0,4.0,1.0,1.0,,1.0,,4.0,,,0.8853,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,
11369965,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197.0,774,M,572286,EUR,864345600,F,29,29,False,,13.0,9.0,,,5.0,5.0,4.0,9.0,7.0,2.0,3.0,,67.0,27.0,7.8,8.0,0.00145386,2,,,,6.0,1.0,1.0,,,1.0,1.0,1.0,3.0,2.0,2.0,,,,1.0,0.6712,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,
