match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,captain,player_firstName,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_goals,player_sofascoreId,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,player_lastName
14083154,home,Espanyol,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194.0,1184,M,94527,EUR,696211200,G,13,13,False,22.0,12.0,13.0,3.0,0.0,9.0,10.0,3.0,12.0,1.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,90.0,32.0,7.0,11.0,0.00023167,15.446061481391,3.0,0.735,1.26,0.0329,0,0.4488,0.0,0.03,0.2,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083154,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183.0,6663,M,1064026,EUR,1063324800,D,23,23,False,21.0,15.0,3.0,1.0,0.0,9.0,11.0,6.0,10.0,,5.0,5.0,1.0,,,,,,90.0,46.0,6.9,7.0,0.012648,136.14955385301,10.0,77.595,38.325,,0,,0.18,0.13,-0.04,,1.0,3.0,7.0,2.0,3.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083154,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,False,36.0,31.0,7.0,5.0,0.0,24.0,26.0,7.0,10.0,2.0,3.0,4.0,3.0,,,,,,90.0,45.0,7.1,5.0,0.00580725,95.72982711634,11.0,56.49,20.055,,1,,0.22,0.04,0.3,,,2.0,2.0,,,1.0,1.0,,,1.0,1.0,2.0,0.1762,-0.21,,,,,,,,,,,,,,,,,,,,
14083154,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190.0,819,M,81992,EUR,677116800,D,6,6,False,24.0,17.0,9.0,4.0,0.0,11.0,14.0,6.0,10.0,4.0,5.0,6.0,,,,,,,90.0,34.0,7.1,7.0,0.0129555,39.478562815047,8.0,16.695,4.305,,1,,0.19,0.02,0.3,,,3.0,4.0,,,1.0,,,1.0,,1.0,,0.1024,-0.43,True,,,,,,,,,,,,,,,,,,,
14083154,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,False,26.0,17.0,1.0,1.0,0.0,9.0,13.0,8.0,13.0,1.0,6.0,1.0,6.0,,,,,,90.0,52.0,7.3,15.0,0.00611648,181.71315867025,12.0,127.26,36.855,,1,,-0.12,0.39,0.3,,3.0,1.0,3.0,,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,0.0321,0.0,,Carlos Romero,2.0,2.0,,,,,,,,,,,,,,,,
14083154,home,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,4,4,False,15.0,12.0,2.0,1.0,0.0,7.0,8.0,5.0,7.0,,6.0,3.0,2.0,,,,,,90.0,33.0,6.6,4.0,0.00562026,49.018192974132,5.0,23.52,20.685,,1,,-0.07,0.07,-0.15,,,,6.0,1.0,4.0,3.0,2.0,3.0,5.0,,,,0.0973,0.03,,,,,1.0,1.0,,,,,,,,,,,,,,
14083154,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176.0,521,M,826010,EUR,939168000,M,10,10,False,17.0,12.0,1.0,,0.0,10.0,11.0,2.0,6.0,,2.0,,1.0,,,,,,56.0,20.0,6.3,5.0,0.00058714,46.573234537529,5.0,4.41,5.67,,0,,-0.09,0.02,0.13,,,1.0,4.0,,,2.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083154,home,Espanyol,Tyrhys Dolan,tyrhys-dolan,T. Dolan,M,24,170.0,687,M,1063015,EUR,1009497600,M,24,24,False,12.0,9.0,2.0,,0.0,5.0,6.0,4.0,6.0,1.0,6.0,1.0,6.0,,,,,,87.0,31.0,6.9,9.0,0.00883393,143.93677075037,11.0,-10.395,31.71,,3,,0.04,0.32,-0.05,,1.0,,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,,0.1017,-0.51,,Tyrhys Dolan,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,0.1361,,,,,,,,,
14083154,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,False,18.0,12.0,4.0,,0.0,3.0,3.0,9.0,15.0,1.0,6.0,,3.0,,,,,,80.0,45.0,7.2,21.0,0.387036,55.263999629026,8.0,32.865,13.02,,0,,0.19,0.11,0.13,,14.0,,3.0,,,,,4.0,,,,,,,,,2.0,1.0,,,2.0,,,,,2.0,1.0,2.0,,,,,,
14083154,home,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,M,11,11,False,23.0,21.0,,,0.0,5.0,6.0,16.0,17.0,,4.0,1.0,2.0,,,,,,89.0,43.0,6.6,9.0,0.176749,65.099012939417,10.0,42.315,9.555,,1,,0.32,0.12,-0.18,,1.0,4.0,11.0,5.0,1.0,3.0,,1.0,,,1.0,,0.0355,0.01,,,,,,,2.0,,4.0,,,,,3.0,,,,,,
14083154,home,Espanyol,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186.0,2068,M,1392592,EUR,1025654400,F,9,9,False,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,2.0,,1.0,,,,,,80.0,13.0,6.9,1.0,0.00382472,10.07144324315,1.0,-8.295,-8.295,,1,,-0.04,-0.12,0.0,,,3.0,4.0,,,,,2.0,,,,,0.7884,0.32,,,,,,,1.0,1.0,,,0.7467,,,,1.0,,,,,
14083154,home,Espanyol,Charles Pickel,charles-pickel,C. Pickel,M,18,184.0,11753,M,758664,EUR,863654400,M,18,18,True,8.0,5.0,1.0,,0.0,4.0,6.0,1.0,2.0,,,3.0,2.0,,,,,,34.0,13.0,6.5,4.0,0.00118911,19.83469657246,3.0,0.73499999999999,4.62,,0,,-0.06,-0.08,0.22,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,charlespickel,,,,
14083154,home,Espanyol,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179.0,517,M,1088565,EUR,971827200,M,14,14,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,1.0,,,,,,,,10.0,7.0,6.6,3.0,2.395e-05,8.338990092521,2.0,8.295,4.935,,0,,-0.01,0.03,0.13,,1.0,,,,,,,1.0,,,,,,,,Ramón Terrats,,,,,,,1.0,,,,,,,,,,,
