match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_wonContest,stat_totalOffside,captain,stat_dispossessed,stat_bigChanceMissed,stat_penaltyWon,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_penaltyConceded
14572649,home,Lille,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3020,M,847494,EUR,959212800,G,1,1,False,27.0,27.0,6.0,6.0,0.0,27.0,27.0,1.0,4.0,1.0,90.0,30.0,6.8,0.0002831,44.779161836998,9.0,22.569225477797,0,0.03,-0.05,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572649,home,Lille,Tiago Santos,tiago-santos,T. Santos,D,22,175.0,1639,M,1087364,EUR,1027382400,D,22,22,False,46.0,42.0,5.0,3.0,0.0,18.0,18.0,1.0,1.0,,90.0,75.0,7.2,0.096655,355.36206828278,38.0,194.22074891783,2,0.26,0.34,-0.04,,,24.0,28.0,7.0,1.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,13.0,0.0424,0.0379,23.151918772686,153.67478750472,9.0,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,
14572649,home,Lille,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183.0,2004,M,1119487,EUR,1055203200,D,3,3,False,73.0,68.0,12.0,8.0,0.0,45.0,48.0,9.0,7.0,,90.0,90.0,8.5,0.0182648,219.79137525817,35.0,16.184956095657,0,0.07,0.12,1.0,,,23.0,25.0,,,2.0,1.0,5.0,,,,,,1.0,6.0,,,,,,,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14572649,home,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186.0,10286,M,122810,EUR,688089600,D,23,23,False,77.0,70.0,12.0,7.0,0.0,47.0,49.0,3.0,3.0,,90.0,88.0,7.3,0.0179043,253.26715493589,40.0,54.527187880229,2,0.16,0.09,0.2,,,23.0,28.0,,,1.0,2.0,3.0,1.0,,,,,,7.0,0.0601,,,,,-0.05,1.0,,2.0,,2.0,1.0,,,aissamandi23,2.0,,,,,,,,,,,,,,,,
14572649,home,Lille,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174.0,14351,M,361780,EUR,862012800,D,24,24,False,65.0,56.0,4.0,2.0,0.0,29.0,32.0,1.0,4.0,,82.0,85.0,6.6,0.0420529,239.72344672895,38.0,43.675549777247,0,-0.04,0.16,0.13,,,27.0,33.0,7.0,,,4.0,2.0,,,,,1.0,3.0,18.0,,,,,,,1.0,,1.0,,1.0,,2.0,1.0,c.verdonk,,,,,,,,,,,,,,,,,
14572649,home,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188.0,7502,M,1391541,EUR,1099440000,M,17,17,False,38.0,32.0,2.0,1.0,0.0,9.0,9.0,,5.0,,90.0,45.0,6.7,0.100593,192.4220455201,28.0,101.45835970963,1,0.01,0.41,-0.04,Ngal'ayel Mukau,,23.0,29.0,,,,4.0,4.0,1.0,2.0,1.0,,1.0,1.0,7.0,0.0942,0.0707,14.487680978033,14.753050532009,1.0,-0.29,1.0,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,
14572649,home,Lille,Benjamin André,benjamin-andre,B. André,M,21,180.0,767,M,51665,EUR,649641600,M,21,21,False,71.0,56.0,5.0,3.0,0.0,30.0,35.0,3.0,5.0,,90.0,86.0,6.8,0.0737929,288.38895840071,42.0,24.410613820693,0,-0.05,0.17,-0.02,,,26.0,36.0,2.0,,5.0,7.0,7.0,1.0,1.0,,,1.0,3.0,22.0,,,17.205873560855,18.669319859063,1.0,,2.0,1.0,1.0,,,,4.0,,,,1.0,,True,1.0,,,,,,,,,,,,
14572649,home,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185.0,5460,M,1564180,EUR,1191283200,M,32,32,False,37.0,31.0,3.0,2.0,0.0,13.0,17.0,,6.0,,90.0,54.0,7.1,0.0169031,192.3664620703,27.0,51.440193283725,0,-0.37,0.27,0.25,Ayyoub Bouaddi,,18.0,20.0,1.0,,1.0,1.0,8.0,,1.0,,,3.0,,10.0,,,9.8592186127046,10.517820306508,1.0,,1.0,1.0,,,3.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,
14572649,home,Lille,Félix Correia,felix-correia,F. Correia,M,27,178.0,1373,M,934498,EUR,980121600,M,27,27,False,32.0,23.0,4.0,1.0,0.0,4.0,7.0,,,,81.0,42.0,6.7,0.0758977,171.87014586758,24.0,82.767432929767,1,-0.01,0.36,0.13,,,19.0,25.0,,,,4.0,3.0,,2.0,,1.0,2.0,1.0,12.0,0.0477,,21.252650595922,38.565189626058,2.0,-0.24,2.0,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,
14572649,home,Lille,Matías Fernández,fernandez-matias,M. Fernandez,F,7,183.0,1676,M,1149144,EUR,1107388800,F,7,7,False,21.0,21.0,1.0,1.0,0.0,5.0,5.0,,2.0,,90.0,38.0,7.4,0.0751638,206.11373480074,22.0,105.48557193757,1,0.23,0.32,0.18,Matias Fernandez,,16.0,16.0,2.0,,,7.0,5.0,,2.0,1.0,,2.0,1.0,7.0,0.5371,0.3807,28.389039166557,85.425151578348,4.0,0.07,2.0,,,,2.0,,1.0,1.0,,,1.0,,,3.0,1.0,1.0,,,,,,,,,,
