match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,captain,stat_dispossessed,stat_bigChanceCreated,stat_lastManTackle,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_goalAssist
11409169,home,Boavista,Tiago Morais,tiago-morais,T. Morais,F,168,233,M,1067284,EUR,1062547200,F,21,21,False,22.0,13.0,,,2.0,4.0,11.0,20.0,,2.0,,,,,79.0,46.0,6.5,16.0,0.1628,0.0,0.0135544,3,,21,2.0,,7.0,9.0,3.0,3.0,2.0,,2.0,,6.0,3.0,,,,1.0,,,,1.0,,3.0,,,,,,,,1.0,1.0,,,,
11409169,home,Boavista,Berna,berna,Berna,M,169,81,M,1133287,EUR,1063584000,M,80,80,True,3.0,2.0,1.0,,,,2.0,3.0,1.0,1.0,,,,,9.0,11.0,6.0,4.0,0.0,0.0,0.00233258,0,,20,,,7.0,2.0,,1.0,,,,,1.0,3.0,,Berna,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,
11409169,home,Boavista,Joel Silva,joel-silva,J. Silva,M,185,56,M,1393991,EUR,1044921600,M,16,16,True,8.0,5.0,3.0,1.0,2.0,3.0,3.0,5.0,,2.0,,,,,9.0,9.0,6.3,3.0,0.0,0.0,0.00130638,0,,26,,,2.0,1.0,1.0,,,,,,,1.0,,Joel Silva,,,,,,1.0,1.0,,,,,,,,,,,,,,
11409169,home,Boavista,Luís Santos,luis-santos,L. Santos,M,176,37,M,1035183,EUR,948326400,F,11,11,True,2.0,2.0,,,,,2.0,2.0,2.0,,,,,,8.0,9.0,6.8,1.0,0.0,0.0,0.00122942,0,,17,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11409169,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,M,1136423,EUR,1068422400,F,59,59,True,2.0,2.0,,,2.0,2.0,,,,,,,,,10.0,2.0,6.5,,0.0,0.0,7.409e-05,0,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409169,home,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,M,74071,EUR,666662400,D,23,23,True,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,5.0,,,0.0,0.0,0.00074858,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409169,home,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,Tomé Sousa,,,,,,,,,,,,,,,,,,,,,
11409169,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,20,,,,,,,,,,,,,,Filipe,Ferreira,,,,,,,,,,,,,,,,,,,,
11409169,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409169,home,Boavista,Jeriel De Santis,jeriel-de-santis,J. D. Santis,F,190,307,M,944825,EUR,1024358400,F,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409169,away,Famalicão,Luiz Júnior,luiz-junior,L. Júnior,G,192,2350,M,1066603,EUR,979430400,G,31,31,False,20.0,14.0,8.0,2.0,12.0,14.0,2.0,6.0,2.0,7.0,2.0,,4.0,1.0,90.0,33.0,6.6,6.0,0.0,0.0,0.00011429,0,-0.5357,1,,,,,,,,,,,,,,Luiz Lúcio Reis Júnior,,,,,,,,,,,,,,,,,,1.0,1.0,,
11409169,away,Famalicão,Martín Aguirregabiria,martin-aguirregabiria,M. Aguirregabiria,D,178,74,M,868262,EUR,831686400,D,32,32,False,23.0,10.0,6.0,2.0,7.0,14.0,3.0,9.0,2.0,5.0,,,,,63.0,39.0,6.2,16.0,0.0,0.0,0.0245166,0,,20,,,4.0,2.0,,2.0,1.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11409169,away,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,192,307,M,876255,EUR,949363200,D,16,16,False,43.0,35.0,6.0,3.0,27.0,31.0,8.0,12.0,11.0,4.0,,,,,90.0,62.0,7.6,8.0,0.1754,0.1762,0.00295894,2,,16,,,2.0,6.0,,,,1.0,1.0,1.0,1.0,,,,,2.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,
11409169,away,Famalicão,Otávio,otavio,Otávio,D,188,1431,M,1069159,EUR,1019347200,D,13,13,False,55.0,47.0,11.0,6.0,36.0,40.0,11.0,15.0,4.0,8.0,,,,,90.0,66.0,7.0,8.0,0.0,0.0,0.00406259,0,,6,,,2.0,7.0,,2.0,2.0,,,,2.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
11409169,away,Famalicão,Francisco Moura,francisco-moura,F. Moura,D,181,1191,M,985138,EUR,934761600,D,74,74,False,28.0,27.0,4.0,4.0,16.0,17.0,13.0,16.0,1.0,5.0,,,,,90.0,46.0,6.8,6.0,0.0,0.0,0.120556,0,,74,5.0,2.0,2.0,2.0,1.0,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
11409169,away,Famalicão,Chiquinho,chiquinho,Chiquinho,M,179,454,M,1015826,EUR,949708800,M,10,10,False,2.0,,,,,,,5.0,,3.0,,,,,63.0,28.0,7.4,13.0,0.1471,0.0,0.0,2,,10,3.0,,8.0,9.0,1.0,1.0,,,1.0,,5.0,5.0,,,,,1.0,,,3.0,2.0,5.0,,,1.0,,,,,1.0,1.0,,,1.0,
11409169,away,Famalicão,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,183,570,M,862194,EUR,931651200,M,28,28,False,40.0,32.0,8.0,4.0,22.0,22.0,11.0,20.0,,8.0,,,,,90.0,59.0,7.2,13.0,0.0486,0.0,0.127071,2,,33,2.0,1.0,5.0,8.0,2.0,1.0,1.0,,1.0,,5.0,2.0,2.0,,,,,,,2.0,1.0,3.0,,,1.0,,,,,1.0,,,,,
11409169,away,Famalicão,Tom Lacoux,tom-lacoux,T. Lacoux,M,175,66,M,1047931,EUR,1011916800,M,6,6,False,28.0,23.0,5.0,4.0,15.0,18.0,8.0,10.0,,5.0,,,,,72.0,39.0,6.9,6.0,0.0,0.0,0.00871265,0,,18,,,3.0,4.0,1.0,3.0,3.0,,,,1.0,1.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,
11409169,away,Famalicão,Otso Liimatta,liimatta-otso,O. Liimatta,M,169,288,M,1123032,EUR,1089417600,M,18,18,False,11.0,8.0,,,5.0,7.0,3.0,4.0,,4.0,,,,,62.0,24.0,6.5,8.0,0.0,0.0,0.00076702,0,,8,,,7.0,4.0,1.0,3.0,2.0,,,,2.0,3.0,,,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,
11409169,away,Famalicão,Óscar Aranda,oscar-aranda,Ó. Aranda,F,178,568,M,984626,EUR,1020038400,F,11,11,False,11.0,8.0,2.0,2.0,4.0,4.0,4.0,7.0,,2.0,,,,,72.0,22.0,6.5,9.0,0.0,0.0,0.00414476,0,,11,,,5.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,,2.0,,,,,,5.0,,,,,,,,,,,,,
11409169,away,Famalicão,Jhonder Cádiz,jhonder-cadiz,J. Cádiz,F,191,1954,M,332257,EUR,806976000,F,29,29,False,11.0,6.0,,,4.0,5.0,2.0,6.0,,,,,,,69.0,24.0,6.4,10.0,0.8513,0.987,0.00484855,2,,99,,,6.0,5.0,1.0,,,1.0,,1.0,3.0,3.0,,,,1.0,2.0,,,,,3.0,,True,1.0,,,,,1.0,,,,,
11409169,away,Famalicão,Nathan,nathan,Nathan,D,183,482,M,1016912,EUR,999648000,D,22,22,True,8.0,6.0,1.0,,6.0,7.0,,1.0,1.0,2.0,,,,,27.0,18.0,6.6,4.0,0.0,0.0,0.00011633,0,,22,,,2.0,3.0,,2.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11409169,away,Famalicão,Afonso Rodrigues,rodrigues-afonso,A. Rodrigues,M,178,40,M,1495552,EUR,1029715200,F,17,17,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,2.0,,,,,28.0,14.0,6.7,5.0,0.145,0.0196,0.00179724,2,,19,,,4.0,3.0,,,,1.0,,,,1.0,,Afonso Rodrigues,,2.0,1.0,,,2.0,,4.0,,,1.0,,,,,1.0,,,,,
11409169,away,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,186,1268,M,1563665,EUR,1100131200,M,20,20,True,7.0,5.0,,,2.0,2.0,3.0,6.0,,1.0,,,,,27.0,11.0,6.6,5.0,0.0,0.0,0.184976,0,,20,1.0,,4.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0
11409169,away,Famalicão,Gustavo Assunção,gustavo-assuncao,G. Assunção,M,178,266,M,981217,EUR,954374400,M,12,12,True,15.0,12.0,1.0,,9.0,9.0,4.0,9.0,,1.0,,,,,18.0,20.0,6.8,5.0,0.0,0.0,0.089954,0,,12,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11409169,away,Famalicão,Henrique Araújo,henrique-araujo,H. Araújo,F,183,1642,M,998870,EUR,1011398400,F,9,9,True,6.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,,,,,,,18.0,6.0,6.6,1.0,0.0,0.0,0.0053556,0,,39,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409169,away,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409169,away,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,186,414,M,850828,EUR,899596800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409169,away,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,190,486,M,980797,EUR,981331200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409169,away,Famalicão,Alexandru Dobre,mihai-alexandru-dobre,A. Dobre,F,185,768,M,897623,EUR,904435200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
