match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,stat_dispossessed,stat_fouls,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,player_lastName,stat_lastManTackle,stat_errorLeadToAShot,stat_ownGoals
12437570,home,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,25,25,False,32.0,25.0,9.0,3.0,0.0,24.0,29.0,1.0,3.0,8.0,1.0,1.0,2.0,2.0,90.0,37.0,6.6,7.0,0.00017097,0,-0.1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437570,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,72.0,65.0,2.0,2.0,0.0,21.0,22.0,44.0,51.0,5.0,,,,,90.0,87.0,7.3,9.0,0.0752176,0,,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437570,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,73.0,65.0,12.0,7.0,0.0,47.0,49.0,18.0,24.0,6.0,,,,,90.0,86.0,7.3,9.0,0.00728758,1,,,2.0,4.0,,1.0,,3.0,,,,1.0,True,1.0,1.0,1.0,2.0,1.0,3.0,0.0964,0.5715,,,,,,,,,,,,,,,,
12437570,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,64.0,61.0,4.0,3.0,0.0,37.0,38.0,24.0,27.0,3.0,,,,,81.0,70.0,6.8,4.0,0.027608,0,,1.0,,2.0,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
12437570,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,gerardmaartin,1094827,EUR,1014681600,D,35,35,False,57.0,50.0,1.0,1.0,1.0,18.0,21.0,32.0,41.0,6.0,,,,,90.0,83.0,7.1,16.0,0.0855123,0,,5.0,4.0,2.0,,2.0,,,,1.0,,1.0,,,1.0,,3.0,,,,,Gerard,1.0,1.0,,,,,,,,,,,,,
12437570,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,M,24,24,False,62.0,58.0,2.0,2.0,0.0,15.0,16.0,43.0,46.0,2.0,,,,,81.0,70.0,7.3,5.0,0.0620877,1,,,,2.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,0.0266,,,,,1.0,1.0,1.0,,,,,,,,,,
12437570,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,93.0,81.0,8.0,6.0,0.0,19.0,19.0,63.0,79.0,7.0,,,,,87.0,117.0,7.6,20.0,0.239696,0,,5.0,6.0,7.0,3.0,4.0,2.0,1.0,1.0,3.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,4.0,1.0,,,,,,,,,
12437570,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,M,19,19,False,63.0,51.0,2.0,1.0,0.0,5.0,7.0,46.0,62.0,5.0,,,,,90.0,98.0,8.7,26.0,0.253614,7,,6.0,6.0,8.0,,6.0,3.0,2.0,5.0,2.0,,1.0,,,1.0,1.0,,,1.0,0.5288,0.1111,,,3.0,3.0,1.0,2.0,,1.0,3.0,,,,,,,
12437570,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,16,16,False,36.0,34.0,2.0,2.0,1.0,4.0,4.0,30.0,34.0,1.0,,,,,67.0,59.0,8.0,10.0,0.610251,4,,2.0,9.0,7.0,,4.0,3.0,1.0,2.0,2.0,,4.0,,3.0,1.0,1.0,,,,0.2275,0.1264,Fermín López,2.0,3.0,2.0,,,,1.0,1.0,,,,,,,
12437570,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,6,6,False,32.0,27.0,,,0.0,4.0,5.0,23.0,27.0,2.0,,,,,66.0,35.0,7.1,6.0,0.23142,0,,,1.0,3.0,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12437570,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,14.0,8.0,1.0,,0.0,,2.0,8.0,13.0,,,,,,90.0,28.0,8.2,10.0,0.0119264,6,,1.0,3.0,1.0,1.0,1.0,,,2.0,,,,,1.0,1.0,4.0,1.0,,,1.2094,1.9458,,,,1.0,,,,,1.0,1.0,2.0,,,,,
12437570,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,True,16.0,16.0,,,1.0,3.0,3.0,13.0,13.0,1.0,,,,,24.0,22.0,7.5,1.0,0.0703913,0,,,1.0,4.0,,3.0,2.0,1.0,,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,
12437570,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,1.0,,,,,23.0,11.0,7.3,2.0,0.0128117,1,,,1.0,,,,,,,,,1.0,,,,1.0,,,,0.1456,0.7177,,1.0,,,,,,,,,1.0,,,,,
12437570,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,,,,,9.0,5.0,6.7,1.0,0.0016642,1,,,1.0,,,1.0,,,,,,,,,,1.0,,,,0.0798,0.1468,,,,,,,,,,,,,,,,
12437570,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,2,2,True,15.0,13.0,1.0,,0.0,6.0,6.0,7.0,9.0,,,,,,9.0,15.0,6.5,2.0,0.00142159,0,,,,,,,,,,,,,,,,,,,,,,Pau Cubarsí,,,,,,,,,,,,,,,
12437570,home,Barcelona,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,PabloTorre,1082981,EUR,1049328000,M,14,14,True,3.0,3.0,,,0.0,,,4.0,4.0,1.0,,,,,8.0,6.0,6.9,1.0,0.245937,0,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
