match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,player_lastName,stat_totalCross,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_shotOffTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox
12441720,home,SC Heerenveen,Miloš Luković,milos-lukovic,M. Luković,F,22,184,1063,M,1165974,EUR,1132272000,F,24,24,False,11.0,9.0,2.0,1.0,0.0,2.0,2.0,9.0,,1.0,,,,,72.0,15.0,7.0,2.0,0.0531068,1,,Milos Lukovic,7.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,0.0207,,,,,,1.0,,
12441720,home,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,976,M,891210,EUR,905126400,F,18,18,True,,,,,0.0,,,,,,,,,,18.0,2.0,6.4,,,2,,Ion,,1.0,2.0,1.0,,,,,,,,,,,2.0,,,Nicolaescu,,,,,0.069,,1.0,,0.0613,,1.0,,
12441720,home,SC Heerenveen,Eser Gürbüz,eser-gurbuz,E. Gürbüz,F,50,182,190,M,1586644,EUR,1173139200,F,50,50,True,3.0,2.0,,,0.0,1.0,2.0,2.0,,,,,,,8.0,15.0,6.2,8.0,0.00119959,2,,Eser Gürbüz,1.0,,5.0,2.0,,4.0,2.0,,,,3.0,,,,2.0,,,,1.0,,,2.0,0.0309,1.0,,,,,,,
12441720,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1952,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,home,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,22,180,96,M,987523,EUR,990489600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,home,SC Heerenveen,Hristiyan Petrov,hristiyan-petrov,H. Petrov,D,28,184,323,M,1129996,EUR,1024876800,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,home,SC Heerenveen,Jordy de Wijs,jordy-de-wijs,J. d. Wijs,D,30,189,75,M,359032,EUR,789523200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,home,SC Heerenveen,Amara Condé,amara-conde,A. Condé,M,6,173,83,M,817978,EUR,852508800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,189,M,825841,EUR,918086400,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,Ché,,,,,,,,,,,,,,,,,,Nunnely,,,,,,,,,,,,,
12441720,home,SC Heerenveen,Dimitris Rallis,dimitris-rallis,D. Rallis,F,9,189,304,M,1888815,EUR,1111795200,F,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,108,M,856743,EUR,957916800,G,1,1,False,42.0,21.0,29.0,8.0,0.0,15.0,19.0,23.0,,4.0,2.0,2.0,,,90.0,47.0,6.8,21.0,0.0305939,0,-0.393,,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0
12441720,away,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188,36,M,984880,EUR,965174400,D,3,3,False,18.0,13.0,6.0,3.0,0.0,11.0,11.0,9.0,2.0,2.0,,,,,60.0,37.0,6.8,7.0,0.0051123,0,,,3.0,,2.0,5.0,,1.0,,,5.0,4.0,,,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,
12441720,away,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182,55,M,318575,EUR,831945600,D,4,4,False,46.0,36.0,7.0,3.0,0.0,25.0,28.0,18.0,8.0,1.0,,,,,90.0,58.0,7.0,12.0,0.00410821,0,,,11.0,6.0,2.0,6.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187,164,M,918484,EUR,991353600,D,24,24,False,39.0,35.0,4.0,1.0,0.0,27.0,29.0,10.0,12.0,1.0,,,,,90.0,59.0,7.1,5.0,0.00263304,0,,,8.0,,3.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Mats Rots,mats-rots,M. Rots,D,39,185,360,M,1387012,EUR,1142035200,D,39,39,False,24.0,21.0,1.0,,0.0,15.0,17.0,7.0,1.0,3.0,,,,,90.0,49.0,7.0,6.0,0.00305937,3,,,6.0,1.0,3.0,4.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,1.0,2.0,1.0,,,,,2.0,0.3775,1.0,,,,,1.0,,
12441720,away,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,236,M,981222,EUR,957571200,M,14,14,False,29.0,23.0,5.0,4.0,1.0,9.0,12.0,18.0,4.0,4.0,,,,,90.0,54.0,7.1,13.0,0.0776648,1,,,15.0,1.0,9.0,5.0,2.0,5.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,True,,0.0626,,,,,,1.0,,
12441720,away,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188,83,M,1189738,EUR,1024790400,M,32,32,False,34.0,31.0,,,0.0,22.0,23.0,11.0,3.0,7.0,,,,,90.0,48.0,6.9,6.0,0.00674354,0,,,9.0,1.0,7.0,4.0,2.0,2.0,,,3.0,2.0,1.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Juho Talvitie,juho-talvitie,J. Talvitie,M,32,183,252,M,1149147,EUR,1111708800,M,23,23,False,19.0,13.0,,,0.0,2.0,5.0,14.0,,8.0,,,,,89.0,31.0,7.2,9.0,0.0380697,1,,Juho Talvitie,11.0,,,4.0,,3.0,3.0,,,,3.0,1.0,,,,,1.0,,,,,,0.0288,,1.0,,0.0885,,,,
12441720,away,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,38,M,146401,EUR,694742400,M,17,17,False,14.0,13.0,1.0,,0.0,8.0,8.0,7.0,3.0,2.0,,,,,45.0,27.0,6.5,5.0,0.214068,0,,,6.0,,3.0,4.0,,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,
12441720,away,Heracles Almelo,Suf Podgoreanu,suf-podgoreanu,S. Podgoreanu,M,17,193,152,M,1010062,EUR,1011484800,M,29,29,False,13.0,7.0,,,0.0,1.0,2.0,12.0,,2.0,,,,,45.0,26.0,6.5,12.0,0.0105243,0,,,6.0,1.0,7.0,4.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,2.0,,3.0,,,,1.0,,,,,1.0,,,,,,,
12441720,away,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180,680,M,914392,EUR,889228800,F,9,9,False,19.0,15.0,1.0,1.0,0.0,5.0,6.0,14.0,3.0,3.0,,,,,90.0,31.0,7.5,9.0,0.11934,1,,,10.0,4.0,6.0,5.0,,2.0,1.0,,,,2.0,,2.0,1.0,2.0,1.0,,,1.0,,,,0.0816,1.0,1.0,1.0,0.2354,,,1.0,
12441720,away,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182,81,M,930295,EUR,982022400,M,13,13,True,8.0,7.0,,,0.0,1.0,1.0,8.0,2.0,1.0,,,,,45.0,17.0,6.7,4.0,0.0090271,0,,,6.0,,2.0,3.0,,2.0,2.0,,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
12441720,away,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,75,M,132674,EUR,751248000,M,8,8,True,4.0,3.0,,,0.0,2.0,2.0,3.0,,4.0,,,,,45.0,12.0,6.6,4.0,0.00030312,1,,,1.0,,2.0,2.0,,,,,2.0,1.0,1.0,,2.0,,,,,,1.0,,,1.0,0.0652,,,,,,,,
12441720,away,Heracles Almelo,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,217,M,1130308,EUR,1069027200,D,2,2,True,9.0,8.0,3.0,3.0,0.0,4.0,5.0,4.0,1.0,4.0,,,,,30.0,15.0,6.9,1.0,0.0070566,0,,Mimeirhel Benita,4.0,1.0,2.0,4.0,1.0,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,F,7,7,True,2.0,2.0,,,0.0,,,2.0,,1.0,,,,,1.0,2.0,,,0.00441641,0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,36,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Stijn Bultman,bultman-stijn,S. Bultman,D,18,185,61,M,1486433,EUR,1106956800,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,Stijn Bultman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178,74,,44220,EUR,646185600,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Justin Hoogma,justin-hoogma,J. Hoogma,D,4,190,87,M,833246,EUR,897523200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Daniel van Kaam,daniel-van-kaam,D. v. Kaam,M,8,175,86,M,876257,EUR,961718400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441720,away,Heracles Almelo,Diego van Oorschot,van-oorschot-diego,D. v. Oorschot,F,8,173,55,M,1482511,EUR,1128211200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,Diego van Oorschot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
