match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,captain,stat_penaltyConceded,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_punches,stat_ownGoals,stat_penaltyWon
10408476,home,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,188,1240,M,26937,EUR,399600000,G,1,1,False,31.0,18.0,16.0,4.0,18.0,22.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,3.0,2.0,1.0,90.0,42.0,6.8,13.0,0.0,0.0,0.00019935,0,1.0861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408476,home,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,187,6465,M,873189,EUR,884563200,D,8,8,False,46.0,41.0,6.0,5.0,27.0,29.0,17.0,4.0,5.0,,2.0,2.0,3.0,,,,,,90.0,62.0,6.9,7.0,0.0504,0.0,0.013901,1,,,,8,juanfoyth,14.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408476,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,186,10320,M,122810,EUR,688089600,D,23,23,False,51.0,45.0,6.0,4.0,41.0,44.0,7.0,5.0,2.0,,,,4.0,,,,,,90.0,61.0,7.3,6.0,0.0,0.0,0.163131,0,,,,23,aissamandi23,4.0,3.0,1.0,,,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408476,home,Villarreal,Pau Torres,pau-torres,P. Torres,D,192,4099,M,864169,EUR,853372800,D,4,4,False,73.0,53.0,17.0,6.0,41.0,52.0,21.0,2.0,4.0,1.0,1.0,1.0,5.0,,,,,,90.0,82.0,6.8,20.0,0.0,0.0,0.188666,0,,,,14,pauttorres,12.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10408476,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,184,576,M,797290,EUR,829008000,D,24,24,False,35.0,27.0,5.0,4.0,19.0,23.0,12.0,3.0,,1.0,1.0,,5.0,,,,,,82.0,52.0,6.5,12.0,0.0275,0.3322,0.0209254,1,,,,24,,8.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
10408476,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,187,342,M,16701,EUR,584582400,M,6,6,False,24.0,22.0,,,11.0,12.0,13.0,6.0,2.0,,3.0,1.0,7.0,,,,,,57.0,34.0,6.4,8.0,0.0,0.0,0.155871,0,,,,,,12.0,,,2.0,,,,,2.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
10408476,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,180,1999,M,39182,EUR,608688000,M,10,10,False,61.0,57.0,3.0,1.0,33.0,36.0,26.0,6.0,5.0,1.0,,,10.0,,,,,,90.0,75.0,6.6,6.0,0.0,0.0,0.0455863,0,,,,10,,24.0,2.0,,1.0,,2.0,1.0,,,2.0,,,3.0,4.0,1.0,,1.0,,,True,1.0,,,,,,,,,
10408476,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,174,9564,M,910031,EUR,995587200,M,16,16,False,41.0,36.0,4.0,2.0,16.0,17.0,25.0,6.0,2.0,2.0,1.0,,2.0,,,,,,90.0,56.0,8.6,9.0,0.7401,1.0852,0.345405,4,,,,10,alexbaena,20.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,3.0,1.0,,1.0,,,1.0,2.0,,,,,,,
10408476,home,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,172,21963,M,822470,EUR,927331200,F,11,11,False,27.0,21.0,2.0,1.0,9.0,10.0,18.0,4.0,1.0,,2.0,1.0,3.0,,,,,,66.0,33.0,6.6,10.0,0.0266,0.0,0.127025,1,,,,19,chukwuezesamuel8,12.0,2.0,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,
10408476,home,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,186,89434,M,1085381,EUR,992995200,F,15,15,False,10.0,7.0,1.0,1.0,2.0,4.0,6.0,5.0,7.0,,2.0,2.0,2.0,,,,,,66.0,26.0,8.7,9.0,1.7125,1.7276,0.0599806,3,,Nicolas Jackson,,11,NJackson11,5.0,3.0,1.0,2.0,,,1.0,1.0,4.0,,,,,3.0,1.0,3.0,,,,,,,2.0,2.0,,,,,,
