match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_aerialWon,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_goals,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_totalOffside
13981599,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,43,43,False,True,25.0,18.0,9.0,2.0,0.0,18.0,18.0,7.0,1.0,7.0,2.0,2.0,1.0,1.0,90.0,33.0,7.2,7.0,5.731e-05,17.074193573454,4.0,3.675,3.78,0.2898,0,0.9531,-0.02,-0.01,0.15,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981599,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,D,2,2,False,,59.0,49.0,5.0,3.0,0.0,16.0,18.0,41.0,1.0,3.0,,,,,90.0,92.0,7.5,21.0,0.233045,329.52742194914,31.0,271.845,30.87,,0,,0.32,0.41,0.14,,33.0,7.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,152.04583484633,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
13981599,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,,1210848,EUR,1108857600,D,15,15,False,,45.0,43.0,4.0,2.0,0.0,32.0,32.0,13.0,6.0,4.0,,,,,90.0,59.0,6.8,3.0,0.00487301,96.338030934307,21.0,6.615,3.255,,0,,0.07,0.05,0.22,,11.0,,,5.0,1.0,,,1.0,1.0,,,,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
13981599,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,False,,68.0,61.0,1.0,,0.0,38.0,40.0,28.0,4.0,10.0,,,,,90.0,82.0,7.1,11.0,0.0239304,276.55106268497,26.0,194.355,34.335,,0,,0.02,0.36,0.17,,23.0,,,3.0,4.0,,,2.0,4.0,133.39614731306,5.0,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,
13981599,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,6,6,False,,47.0,40.0,4.0,2.0,0.0,23.0,24.0,23.0,,1.0,,,,,66.0,63.0,7.0,14.0,0.14243,126.06943962651,17.0,98.28,10.29,,1,,0.16,0.1,-0.06,,17.0,2.0,,3.0,3.0,1.0,,,2.0,,,1.0,,,2.0,,2.0,2.0,1.0,1.0,1.0,0.1171,0.3899,0.2,,,,,,,,,,,
13981599,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,False,,31.0,29.0,2.0,1.0,0.0,9.0,10.0,21.0,1.0,2.0,,,,,85.0,47.0,7.7,8.0,0.0340327,82.74645523123,11.0,20.37,11.655,,5,,0.62,0.25,0.14,,20.0,4.0,,2.0,5.0,,,,1.0,10.947795440179,1.0,,1.0,,,,3.0,,,1.0,2.0,0.2336,0.2123,-0.52,1.0,4.0,,,,,,,,,
13981599,home,Fiorentina,Cher Ndour,,,ndour-cher,C. Ndour,M,27,190,2173,M,,1114422,EUR,1090886400,M,27,27,False,,29.0,21.0,3.0,1.0,0.0,8.0,10.0,19.0,1.0,3.0,,,,,76.0,37.0,6.3,8.0,0.0472396,90.766957577906,10.0,6.72,5.88,,1,,-0.11,-0.03,,,13.0,,,4.0,1.0,,,1.0,,,,,2.0,,,,,2.0,,,,0.022,,0.0,,1.0,,,,,,,,,
13981599,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,M,65,65,False,,30.0,26.0,2.0,,0.0,6.0,6.0,24.0,,1.0,,,,,66.0,45.0,7.0,12.0,0.274661,134.07890461736,15.0,64.365,33.81,,1,,0.33,0.23,0.13,,20.0,3.0,,2.0,2.0,1.0,,,2.0,47.385011356017,2.0,2.0,,,2.0,,,,,,2.0,0.0807,,-0.13,1.0,,1.0,1.0,1.0,,,,,,
13981599,home,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,False,,79.0,65.0,9.0,6.0,0.0,21.0,23.0,56.0,1.0,10.0,,,,,90.0,105.0,8.7,24.0,0.187206,322.99180125957,37.0,139.44,30.87,,2,,0.52,0.5,0.32,,44.0,8.0,,,9.0,1.0,1.0,3.0,1.0,124.69825252423,7.0,4.0,,,1.0,2.0,,,,1.0,5.0,0.1137,0.1007,-0.26,,1.0,,,,1.0,,,,,
13981599,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,M,10,10,False,,39.0,33.0,2.0,2.0,0.0,9.0,12.0,27.0,,,,,,,85.0,54.0,6.3,15.0,0.0868546,233.73846154397,25.0,108.57,13.965,,4,,-0.16,0.62,-0.03,,24.0,6.0,,1.0,2.0,2.0,1.0,,2.0,108.81663052793,6.0,2.0,,,,,,1.0,,1.0,1.0,0.2869,0.0542,-0.61,,2.0,,1.0,,,,,,,
