match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_penaltyConceded,stat_outfielderBlock,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_keyPass,captain,stat_goals,player_firstName,player_lastName,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_penaltyWon,stat_goalAssist,stat_bigChanceMissed
11409168,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,False,16.0,14.0,1.0,,7.0,8.0,7.0,11.0,6.0,,,,83.0,29.0,6.5,8.0,0.0,0.0,0.00073573,0,,3.0,1.0,,6.0,5.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,,,,2.0,1.0,,3.0,,,,,,,1.0,,,,,
11409168,home,SC Farense,Igor Rossi,igor-rossi,I. Rossi,D,,189,32,M,147732,EUR,605491200,D,3,3,True,3.0,,,,,1.0,,2.0,,,,,29.0,11.0,6.6,3.0,0.0495,0.0,0.0,1,,,,2.0,2.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11409168,home,SC Farense,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,91,91,True,9.0,4.0,,,2.0,3.0,2.0,6.0,3.0,,,,29.0,16.0,6.2,8.0,0.0592,0.0,0.00054817,1,,,1.0,4.0,3.0,4.0,,,1.0,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11409168,home,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,,,,13.0,9.0,6.7,2.0,0.0134,0.0,0.00356586,1,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11409168,home,SC Farense,Zach Muscat,zach-muscat,Z. Muscat,D,22,184,90,M,97622,EUR,745977600,D,6,6,True,3.0,2.0,1.0,,2.0,3.0,,,1.0,,,,16.0,3.0,6.2,1.0,0.0,0.0,1.755e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,home,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,home,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,home,SC Farense,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,home,SC Farense,Andre Seruca,andre-seruca,A. Seruca,M,50,191,30,M,1131129,EUR,972777600,M,50,50,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,André Seruca,,,,,,,,
11409168,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,away,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,13.0,10.0,5.0,2.0,10.0,10.0,,3.0,5.0,,,2.0,90.0,20.0,6.2,3.0,0.0,0.0,0.00012518,0,-1.0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,111.0,104.0,8.0,5.0,38.0,43.0,66.0,69.0,6.0,,,,90.0,118.0,7.1,9.0,0.0381,0.0,0.0672748,1,,1.0,1.0,5.0,4.0,6.0,,,1.0,2.0,,1.0,,,2.0,,,,1.0,,,,1.0,,,Ousmane,Diomande,ousdiomande,,,,,,
11409168,away,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,11.0,10.0,,,9.0,9.0,1.0,2.0,,,,,12.0,11.0,6.6,1.0,0.0,0.0,0.00038074,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,True,,Sebastián,Coates,,,,,,,
11409168,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,98.0,89.0,8.0,5.0,30.0,30.0,59.0,68.0,4.0,,,,90.0,110.0,6.9,11.0,0.0104,0.389,0.0447281,1,,,7.0,1.0,10.0,2.0,,1.0,,4.0,3.0,1.0,,,1.0,,,,1.0,,1.0,,,,,Gonçalo,Inácio,goncaloinacio_25,,,,,,
11409168,away,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,26.0,20.0,2.0,1.0,3.0,4.0,19.0,25.0,1.0,,,,58.0,41.0,6.9,7.0,0.1736,0.0,0.496598,2,,3.0,,,1.0,,,,2.0,2.0,,,,,1.0,,,2.0,,,,,3.0,,,,,,,,,,,
11409168,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,33.0,29.0,,,14.0,15.0,15.0,18.0,3.0,,,,45.0,36.0,6.4,5.0,0.0,0.0,0.0109202,0,,,,,4.0,,1.0,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,Morten,Hjulmand,,,,,,,
11409168,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,43.0,32.0,5.0,2.0,8.0,10.0,25.0,34.0,6.0,,,,90.0,50.0,6.7,12.0,0.0,0.0,0.201236,0,,1.0,3.0,1.0,3.0,2.0,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,Hidemasa,Morita,,,,,,,
11409168,away,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,36.0,30.0,2.0,1.0,6.0,7.0,25.0,37.0,4.0,,,,83.0,68.0,7.0,19.0,0.0692,0.0372,0.273237,2,,8.0,,1.0,3.0,3.0,,1.0,,,3.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,Nuno,Santos,,1.0,1.0,,,,
11409168,away,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,27.0,23.0,,,3.0,4.0,24.0,27.0,3.0,,,,90.0,57.0,7.9,15.0,0.3953,0.1042,0.337801,4,,4.0,,,8.0,6.0,1.0,3.0,2.0,1.0,,2.0,1.0,5.0,2.0,,,4.0,3.0,1.0,1.0,3.0,3.0,,,,,,,1.0,1.0,1.0,,
11409168,away,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,28.0,17.0,,,4.0,4.0,13.0,24.0,2.0,,,,90.0,52.0,9.2,19.0,1.8164,2.295,0.156404,5,,,2.0,3.0,7.0,9.0,,2.0,2.0,,,,,3.0,,,,,7.0,4.0,3.0,2.0,3.0,,2.0,,,VGyökeres,,,,,1.0,
11409168,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,28.0,25.0,1.0,1.0,4.0,4.0,23.0,30.0,6.0,,,,90.0,54.0,8.0,12.0,0.4082,0.5178,0.145473,5,,6.0,,,6.0,5.0,2.0,,2.0,,,2.0,2.0,,1.0,,,2.0,4.0,1.0,2.0,2.0,3.0,,1.0,,,pedroogoncalves28,,1.0,,,,
11409168,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,74.0,69.0,4.0,1.0,22.0,23.0,48.0,56.0,4.0,,,,78.0,85.0,7.0,10.0,0.0,0.0,0.0496444,0,,5.0,,2.0,,3.0,,,,3.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
11409168,away,Sporting CP,Paulinho,paulinho,Paulinho,F,26,187,4934,M,205790,EUR,721267200,F,20,20,True,6.0,4.0,2.0,2.0,,1.0,4.0,5.0,1.0,,,,45.0,14.0,6.8,3.0,0.5615,0.7297,0.0419202,5,,,2.0,3.0,3.0,4.0,,,1.0,,,,,,,,,,1.0,,3.0,1.0,,,,,,,,1.0,,,,1.0
11409168,away,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,F,21,21,True,21.0,16.0,,,7.0,8.0,9.0,14.0,8.0,,,,32.0,33.0,6.8,8.0,0.0326,0.0,0.0916033,1,,1.0,,,2.0,3.0,,1.0,,,,,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,1.0,,,,
11409168,away,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,,,,,16.0,7.0,6.5,1.0,0.0,0.0,0.00110938,0,,,,1.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,Daniel,Bragança,,,,,,,
11409168,away,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,away,Sporting CP,Luís Neto,luis-neto,L. Neto,D,,185,201,M,59731,EUR,580608000,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,away,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,away,Sporting CP,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409168,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Francisco,Trincão,trincao,,,,,,
