match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_wasFouled,stat_totalOffside,player_sofascoreId,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,captain,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_goodHighClaim,stat_lastManTackle,stat_errorLeadToAGoal
11407467,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,True,47.0,46.0,2.0,1.0,16.0,16.0,33.0,2.0,,,,45.0,55.0,7.1,2.0,0.0158182,1,,,31.0,2.0,1.0,1.0,2.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,0.0277,0.0676,1.0,,,,,,,,,
11407467,home,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,6,6,True,18.0,18.0,,,8.0,8.0,10.0,4.0,,,,34.0,25.0,7.0,1.0,0.0116249,0,,,10.0,,1.0,3.0,4.0,,,,,3.0,2.0,,,1.0,1.0,,,,1.0,,kamadadaichi,,1.0,,,,,,,,,,,,,,
11407467,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,M,7,7,True,12.0,9.0,1.0,1.0,2.0,2.0,10.0,1.0,,,,20.0,15.0,6.7,4.0,0.0191888,0,,,7.0,,,2.0,,,,,1.0,,,,1.0,,,,,,,1.0,F_Andersoon,2.0,,,,,,,,,,,,,,,
11407467,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,19,19,True,3.0,2.0,,,,,3.0,2.0,,,,20.0,8.0,6.2,3.0,0.00026016,3,,,2.0,,,2.0,,,,,,,,,,,,,,,,,tatycastellanos11,1.0,1.0,,1.0,0.6914,0.9793,,1.0,,,1.0,,1.0,,,
11407467,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,15.0,15.0,,,6.0,6.0,9.0,1.0,,,,12.0,16.0,6.6,1.0,0.00561881,0,,,9.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11407467,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,home,Lazio,Fabio Ruggeri,ruggeri-fabio,F. Ruggeri,D,26,184,163,M,1165179,EUR,1102896000,D,46,46,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,22,22,False,32.0,26.0,16.0,10.0,20.0,23.0,9.0,11.0,2.0,4.0,,90.0,48.0,7.5,7.0,0.00181323,0,1.689,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11407467,away,Cagliari,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,3,3,False,50.0,41.0,10.0,3.0,30.0,31.0,20.0,1.0,,,,83.0,71.0,6.8,12.0,0.110045,0,,,12.0,1.0,1.0,2.0,2.0,,4.0,,3.0,2.0,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,
11407467,away,Cagliari,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,4,4,False,59.0,53.0,10.0,5.0,45.0,47.0,12.0,8.0,,,,90.0,78.0,7.5,7.0,0.00261193,0,,,8.0,,1.0,1.0,6.0,,10.0,,3.0,2.0,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,
11407467,away,Cagliari,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,762,M,822163,EUR,853545600,D,17,17,False,16.0,12.0,5.0,2.0,6.0,10.0,6.0,4.0,,,,32.0,20.0,5.7,6.0,0.00338508,0,,,6.0,,,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
11407467,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,M,28,28,False,35.0,22.0,8.0,6.0,12.0,20.0,18.0,4.0,,,,90.0,54.0,6.4,19.0,0.0129563,0,,,10.0,3.0,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,
11407467,away,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,37.0,26.0,3.0,1.0,9.0,13.0,25.0,6.0,,,,88.0,53.0,7.1,14.0,0.121116,2,,,18.0,1.0,,3.0,3.0,,,,4.0,3.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,0.0443,,1.0,2.0,,1.0,,,,,,
11407467,away,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,10.0,8.0,,,2.0,2.0,8.0,3.0,,,,27.0,13.0,4.6,3.0,0.00209566,0,,,6.0,,,3.0,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
11407467,away,Cagliari,Paulo Azzi,paulo-azzi,P. Azzi,M,7,188,184,M,383314,EUR,774230400,M,37,37,False,37.0,30.0,2.0,1.0,20.0,22.0,21.0,4.0,,,,90.0,69.0,6.8,15.0,0.0044771,1,,,10.0,6.0,,2.0,3.0,,1.0,,2.0,1.0,,,2.0,1.0,,,,,,,,2.0,2.0,2.0,,0.0173,,,,,,,,1.0,,,
11407467,away,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,F,10,10,False,15.0,11.0,1.0,,6.0,6.0,10.0,2.0,,,,45.0,25.0,6.5,8.0,0.0185437,1,,,5.0,1.0,,3.0,4.0,,,,,,,,1.0,,,,,1.0,2.0,,,1.0,3.0,1.0,,0.0323,,,1.0,,,,,,,,
11407467,away,Cagliari,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,32,32,False,25.0,17.0,,,8.0,9.0,16.0,2.0,,,,90.0,32.0,6.7,13.0,0.0223757,1,,,9.0,,3.0,6.0,4.0,,,,,,,,3.0,1.0,1.0,,,3.0,1.0,,,,,,1.0,0.0315,0.1568,,,,2.0,,,,,,
11407467,away,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,False,4.0,4.0,,,2.0,2.0,2.0,1.0,,,,32.0,7.0,6.7,1.0,0.0164751,1,,,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,gianlucalapadula,,,,,0.0783,,,1.0,True,,,,,,,
11407467,away,Cagliari,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,25,25,True,30.0,24.0,5.0,1.0,12.0,12.0,18.0,4.0,,,,58.0,39.0,7.0,8.0,0.0049891,0,,,12.0,,1.0,2.0,3.0,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11407467,away,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,True,13.0,10.0,,,6.0,7.0,9.0,5.0,,,,58.0,28.0,6.8,9.0,0.0450322,1,,,5.0,3.0,1.0,5.0,5.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,LuvumboZito,,2.0,1.0,,0.0211,,1.0,,,2.0,,,1.0,,,
11407467,away,Cagliari,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,M,19,19,True,10.0,8.0,1.0,1.0,2.0,2.0,11.0,4.0,,,,45.0,27.0,6.7,10.0,0.0174515,1,,,6.0,3.0,,5.0,3.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,2.0,1.0,,0.2273,,,1.0,,3.0,1.0,,,,,
11407467,away,Cagliari,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175,1922,M,589620,EUR,820108800,M,8,8,True,1.0,,,,,,3.0,2.0,,,,12.0,5.0,6.3,3.0,0.0312889,0,,,1.0,2.0,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
11407467,away,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,1.0,,,,,,1.0,,,,,2.0,2.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1092,0.4188,,,,,,,,,,
11407467,away,Cagliari,Boris Radunović,boris-radunovic,B. Radunović,G,22,193,193,M,795926,EUR,833068800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Simone Aresti,simone-aresti,S. Aresti,G,,189,18,M,17756,EUR,511228800,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Marco Mancosu,marco-mancosu,M. Mancosu,M,,177,118,M,25522,EUR,588211200,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188,417,M,311396,EUR,802828800,F,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407467,away,Cagliari,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,61,61,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
