match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceCreated,stat_fouls,stat_totalOffside,stat_keyPass,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_firstName,player_lastName,player_sofascoreId,captain,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_lastManTackle,stat_penaltyWon,stat_blockedScoringAttempt,stat_hitWoodwork,stat_ownGoals
11396400,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,20.0,11.0,,,5.0,7.0,6.0,14.0,6.0,8.0,3.0,,,,,90.0,45.0,7.4,19.0,0.0264621,4,,1.0,3.0,8.0,,3.0,,,,6.0,1.0,,3.0,2.0,,3.0,1.0,,,,3.0,,0.9212,1.254,1.0,,,,,1.0,1.0,,,,,,
11396400,home,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,True,14.0,13.0,,,10.0,11.0,5.0,5.0,,3.0,5.0,,,,,27.0,24.0,7.3,2.0,0.254331,0,,2.0,,,,1.0,,,1.0,,2.0,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,
11396400,home,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,True,6.0,5.0,1.0,,1.0,2.0,4.0,4.0,,1.0,2.0,,,,,27.0,15.0,6.5,4.0,0.00278045,0,,,,2.0,,2.0,,,1.0,1.0,,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11396400,home,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,True,9.0,6.0,1.0,1.0,3.0,3.0,5.0,9.0,,1.0,1.0,,,,,27.0,17.0,8.0,4.0,0.156191,1,,3.0,,,,1.0,,,1.0,,,,,,2.0,,,2.0,,,1.0,1.0,0.2299,0.4246,,,,,,,1.0,,,,,,
11396400,home,FC Augsburg,Masaya Okugawa,okugawa-masaya,M. Okugawa,M,7,176,314,M,794770,EUR,829440000,M,14,14,True,2.0,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,12.0,6.0,6.6,3.0,4.694e-05,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396400,home,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,True,2.0,1.0,,,,,1.0,2.0,1.0,2.0,,,,,,12.0,5.0,6.4,2.0,0.00112703,0,,,3.0,5.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396400,home,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396400,home,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,930135,EUR,935107200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396400,home,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396400,home,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,False,33.0,24.0,13.0,4.0,23.0,24.0,1.0,9.0,,,17.0,,3.0,,3.0,90.0,50.0,6.5,9.0,0.0001833,0,-1.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,58.0,45.0,8.0,1.0,17.0,21.0,32.0,44.0,,5.0,6.0,,,,,90.0,90.0,6.4,21.0,0.31651,0,,7.0,1.0,5.0,1.0,4.0,,,4.0,3.0,1.0,,2.0,,1.0,1.0,,4.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,
11396400,away,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,71.0,65.0,8.0,6.0,47.0,51.0,18.0,20.0,5.0,6.0,3.0,,,,,90.0,79.0,6.6,6.0,0.0143089,1,,,4.0,6.0,,5.0,,,,,1.0,,2.0,,1.0,,,,,,,,0.0315,,1.0,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,25,25,False,64.0,60.0,3.0,3.0,45.0,47.0,15.0,17.0,3.0,3.0,2.0,,,,,87.0,75.0,6.3,7.0,0.00819845,0,,,2.0,4.0,1.0,5.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,183,M,886286,EUR,915753600,D,8,8,False,45.0,39.0,6.0,1.0,25.0,27.0,14.0,18.0,1.0,3.0,3.0,,,,,87.0,64.0,5.9,13.0,0.00748348,1,,,4.0,8.0,3.0,2.0,,,2.0,1.0,,,,,,1.0,,,,,,1.0,0.0179,,1.0,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,62.0,54.0,8.0,3.0,28.0,30.0,26.0,38.0,1.0,6.0,3.0,,,,,90.0,79.0,7.7,15.0,0.0681462,2,,6.0,1.0,1.0,,,,1.0,,1.0,6.0,,1.0,,1.0,,,,,,1.0,,0.0354,0.1779,1.0,,,,,,,,,1.0,,,
11396400,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,49.0,43.0,5.0,1.0,27.0,30.0,16.0,22.0,,,5.0,,,,,90.0,62.0,6.5,11.0,0.0276598,1,,3.0,2.0,5.0,1.0,3.0,,,,1.0,,,2.0,,2.0,,,,,,1.0,,0.0485,0.2602,,,,,True,,,,,,,,
11396400,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,False,38.0,28.0,3.0,1.0,8.0,11.0,20.0,27.0,1.0,5.0,5.0,,,,,74.0,53.0,7.0,14.0,0.10583,0,,,1.0,2.0,,,,2.0,,3.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,False,30.0,22.0,2.0,,9.0,14.0,14.0,18.0,,1.0,3.0,,,,,74.0,42.0,6.9,14.0,0.0393979,2,,2.0,,3.0,,1.0,,,,4.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.805,0.9941,,,,lovromajer,,,1.0,,,,1.0,,
11396400,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,False,20.0,16.0,1.0,1.0,6.0,8.0,10.0,13.0,1.0,7.0,5.0,,,,,52.0,33.0,6.9,9.0,0.0227656,1,,1.0,2.0,5.0,,,,,3.0,1.0,2.0,,1.0,,1.0,2.0,1.0,,1.0,,,,0.0208,,,,,,,,,,,,1.0,1.0,
11396400,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,15.0,10.0,1.0,1.0,3.0,3.0,7.0,12.0,,3.0,,,,,,90.0,23.0,7.3,7.0,0.00754735,2,,,1.0,5.0,1.0,,,,,2.0,3.0,,3.0,1.0,,,,,,,2.0,,0.12,0.1928,,,,,,,1.0,,,,,,
11396400,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,True,12.0,7.0,1.0,,2.0,3.0,6.0,13.0,,2.0,3.0,,,,,38.0,20.0,6.7,9.0,0.0510609,0,,4.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,11.0,9.0,3.0,2.0,4.0,4.0,5.0,7.0,,,2.0,,,,,16.0,16.0,6.0,3.0,0.00219238,1,,,,2.0,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,0.1284,0.0975,,,,,,,,,,,,,1.0
11396400,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,12.0,11.0,1.0,1.0,3.0,3.0,8.0,10.0,,1.0,1.0,,,,,16.0,17.0,6.8,3.0,0.00888709,0,,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,M,7,7,True,3.0,3.0,,,,,4.0,5.0,,,,,,,,9.0,6.0,6.6,1.0,0.13768,1,,2.0,,,,,,,,,,,,,,,,1.0,,,,,0.0324,,,,,,,,,,,,1.0,,
11396400,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,True,6.0,4.0,1.0,,,,4.0,6.0,1.0,1.0,,,,,,9.0,8.0,6.7,2.0,0.00159597,1,,,,,,,,,,,,,,,,,,,,,,,0.1963,,1.0,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Philipp Schulze,schulze-philipp,P. Schulze,G,1,189,37,M,1005830,EUR,1043798400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396400,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,jakub.kaminskii,,,,,,,,,
11396400,away,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
