match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_totalCross,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_punches,stat_errorLeadToAShot,stat_totalOffside
12448363,home,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,True,17.0,14.0,1.0,,0.0,5.0,5.0,10.0,14.0,3.0,3.0,,,,,,,,45.0,25.0,6.8,4.0,0.0759454,0,,,,2.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,
12448363,home,NEC Nijmegen,Sami Ouaissa,sami-ouaissa,S. Ouaissa,M,25,180,488,M,1394147,EUR,1096675200,M,25,25,True,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,,3.0,,1.0,,,,,,32.0,15.0,6.5,5.0,0.00545349,0,,Sami Ouaissa,,,2.0,4.0,,1.0,,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
12448363,home,NEC Nijmegen,Başar Önal,basar-onal,B. Önal,F,11,173,621,M,1193676,EUR,1089072000,F,11,11,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,3.0,,1.0,,,,,,20.0,8.0,6.5,3.0,0.0029119,1,,Basar Onal,,1.0,3.0,2.0,,,1.0,,2.0,1.0,,1.0,,,0.0566,,,,,,,,,,,,,,1.0,,,
12448363,home,NEC Nijmegen,Lefteris Lyratzis,lefteris-lyratzis,L. Lyratzis,D,19,172,188,M,850774,EUR,951177600,D,19,19,True,,,,,0.0,,,,,,,,,,,,,,1.0,2.0,,2.0,,0,,Lefteris,Lyratzis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,home,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,home,NEC Nijmegen,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,home,NEC Nijmegen,Argyrios Darelas,argyrios-darelas,A. Darelas,M,22,185,123,M,1146304,EUR,1066262400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,home,NEC Nijmegen,Kento Shiogai,shiogai-kento,K. Shiogai,F,7,180,1146,M,1499696,EUR,1111795200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,38.0,33.0,6.0,2.0,0.0,32.0,34.0,1.0,4.0,1.0,8.0,,,,2.0,3.0,,,90.0,48.0,6.9,5.0,0.00038806,0,0.8573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12448363,away,Feyenoord,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,516,M,796279,EUR,907027200,D,30,30,False,37.0,33.0,2.0,1.0,0.0,13.0,14.0,20.0,25.0,,2.0,,1.0,,,,,,90.0,70.0,7.9,14.0,0.0240496,4,,,,2.0,6.0,9.0,,2.0,1.0,,3.0,3.0,2.0,2.0,2.0,1.0,0.5667,,4.0,2.0,1.0354,1.0,,2.0,,,,1.0,,,,,1.0,
12448363,away,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,False,94.0,86.0,7.0,5.0,0.0,41.0,44.0,45.0,50.0,2.0,9.0,1.0,1.0,,,,,,90.0,102.0,6.4,10.0,0.0486966,0,,,,3.0,5.0,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0
12448363,away,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,98.0,90.0,9.0,5.0,0.0,48.0,50.0,42.0,49.0,1.0,7.0,,,,,,,,90.0,113.0,7.3,13.0,0.0449466,3,,,,,4.0,8.0,,,4.0,,2.0,2.0,1.0,,2.0,,0.1486,,5.0,1.0,0.0375,,,1.0,1.0,,,,,,,,,
12448363,away,Feyenoord,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,47.0,39.0,6.0,3.0,0.0,16.0,19.0,23.0,31.0,2.0,3.0,,,,,,,,57.0,61.0,6.6,12.0,0.0644142,1,,,,1.0,2.0,3.0,1.0,,,,,,,,,1.0,0.043,,3.0,,,1.0,,3.0,,,,,,,1.0,,,
12448363,away,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,False,28.0,27.0,4.0,4.0,0.0,8.0,8.0,19.0,20.0,1.0,6.0,,2.0,,,,,,58.0,38.0,6.9,5.0,0.227298,1,,Antoni,Milambo,1.0,3.0,2.0,,2.0,,,1.0,,,,1.0,1.0,0.0975,,1.0,,,,,,,,,,,,,,,
12448363,away,Feyenoord,In-Beom Hwang,in-beom-hwang,I. Hwang,M,6,177,3392,M,889689,EUR,843177600,M,4,4,False,56.0,49.0,2.0,2.0,0.0,17.0,18.0,34.0,44.0,1.0,8.0,,1.0,,,,,,90.0,76.0,6.8,16.0,0.0886665,0,,,,1.0,6.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,,2.0,,,1.0,,,1.0,Hwang,6.0,,2.0,,,,,,,,
12448363,away,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,50.0,42.0,3.0,2.0,0.0,18.0,20.0,24.0,31.0,1.0,8.0,,2.0,,,,,,90.0,73.0,7.0,13.0,0.0753048,1,,,,,4.0,10.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,,1.0,0.0391,True,2.0,,,1.0,,1.0,,,,,,,1.0,,1.0,
12448363,away,Feyenoord,Ibrahim Osman,osman-ibrahim,I. Osman,F,17,177,2714,M,1471095,EUR,1101686400,F,38,38,False,26.0,15.0,1.0,1.0,0.0,1.0,1.0,14.0,25.0,,,,4.0,,,,,,69.0,48.0,6.6,24.0,0.160878,1,,Ibrahim Osman,,1.0,9.0,8.0,,1.0,12.0,5.0,,,2.0,,,,0.0266,,1.0,,,1.0,,,,,,,,,1.0,,,
12448363,away,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,False,12.0,9.0,1.0,1.0,0.0,4.0,5.0,5.0,7.0,,,,3.0,,,,,,90.0,25.0,6.5,10.0,0.00609447,1,,,,3.0,8.0,,,4.0,,,,,,1.0,,,0.0914,,,1.0,0.1134,3.0,bee18,,,,,,1.0,,,,1.0,1.0
12448363,away,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,False,30.0,19.0,2.0,1.0,0.0,3.0,6.0,17.0,30.0,,2.0,,4.0,,,,,,78.0,52.0,6.4,26.0,0.0797518,1,,,,,7.0,3.0,,4.0,1.0,,,,1.0,2.0,,,0.0199,,2.0,1.0,0.0146,3.0,,6.0,,1.0,,,,,,,1.0,
12448363,away,Feyenoord,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,745,M,1013928,EUR,1032307200,D,16,16,True,17.0,15.0,,,0.0,5.0,6.0,11.0,16.0,2.0,1.0,,,,,,,,33.0,36.0,7.1,7.0,0.127144,1,,,,3.0,4.0,7.0,,,2.0,1.0,1.0,1.0,2.0,,1.0,,0.0358,,3.0,,,1.0,,5.0,,1.0,,,,,,,,
12448363,away,Feyenoord,Chris-Kévin Nadje,chris-kevin-nadje,C. Nadje,M,18,190,337,M,1528458,EUR,997747200,M,34,34,True,11.0,9.0,,,0.0,2.0,3.0,7.0,8.0,,1.0,,1.0,,,,,,32.0,16.0,6.6,4.0,0.0149225,1,,Chris-Kévin,Nadje,,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,0.0835,,,,,,,,,,,,,,,,,
12448363,away,Feyenoord,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,23,176,22233,M,1218066,EUR,1013385600,F,23,23,True,6.0,4.0,2.0,,0.0,1.0,1.0,3.0,9.0,,,,1.0,,,,,,21.0,17.0,7.0,8.0,0.0098345,2,,,,,2.0,2.0,1.0,,2.0,1.0,,,,,1.0,,0.1198,,1.0,1.0,0.1946,,hadj.a20,4.0,,,,,,,,,,
12448363,away,Feyenoord,Julián Carranza,julian-carranza,J. Carranza,F,21,176,1418,M,895591,EUR,958953600,F,19,19,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,2.0,2.0,,,,,,,,12.0,6.0,6.6,1.0,3.995e-05,0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12448363,away,Feyenoord,Plamen Andreev,plamen-andreev,P. Andreev,G,1,191,932,M,1122621,EUR,1103068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,away,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,away,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,away,Feyenoord,Facundo González,facundo-gonzalez,F. González,D,16,193,1259,M,1085103,EUR,1054857600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,away,Feyenoord,Givairo Read,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,away,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,rramizz_,,,,,,,,,,,
12448363,away,Feyenoord,Gjivai Zechiël,gjivai-zechiel,G. Zechiël,M,21,179,686,M,1433802,EUR,1086048000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448363,away,Feyenoord,Luka Ivanušec,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,LukaIvanusec,,,,,,,,,,,
