match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_bigChanceMissed,player_firstName,player_lastName,player_sofascoreId,captain,stat_aerialLost,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_punches,stat_lastManTackle,stat_totalOffside
13472706,home,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,42,42,False,26.0,10.0,2.0,1.0,1.0,2.0,5.0,8.0,21.0,1.0,7.0,,,,90.0,51.0,8.7,20.0,0.187747,5,,1.0,,12.0,21.0,,8.0,3.0,,2.0,1.0,3.0,3.0,0.5207,0.0642,8.0,1.0,José López,,,,8.0,2.0,,,1.0,1.0,3.0,1.0,8.0,,,,,,
13472706,home,Palmeiras,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,152276,EUR,734832000,M,7,7,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,2.0,,,,34.0,10.0,6.6,1.0,0.00537625,1,,,,1.0,1.0,,,,,1.0,,,,0.0306,,,,,,F_Andersoon,,1.0,1.0,,,,,,,,,,,,,
13472706,home,Palmeiras,Allan,allan,Allan,F,40,175,4618,M,1835889,EUR,1082332800,F,40,40,True,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,,3.0,,,,34.0,21.0,7.1,5.0,0.0108164,3,,1.0,,1.0,4.0,,2.0,1.0,,3.0,,,,0.0847,0.1065,,,Allan,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,
13472706,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,M,23,23,True,9.0,7.0,3.0,2.0,1.0,4.0,4.0,3.0,5.0,,1.0,,,,28.0,17.0,7.5,4.0,0.207167,1,,1.0,,,1.0,,,,2.0,1.0,1.0,,1.0,0.0179,,,,,,raphaelveiga,,,,,,1.0,1.0,2.0,,,1.0,,,,,
13472706,home,Palmeiras,Agustín Giay,agustin-giay,A. Giay,D,4,180,5030,M,1106603,EUR,1074211200,D,4,4,True,2.0,2.0,,,0.0,2.0,2.0,,,,2.0,,,,8.0,5.0,6.5,1.0,8.7e-07,1,,,,1.0,,,,,,,,,,0.0279,,,,Agustín Giay,,,,1.0,1.0,,,,1.0,,,,,,,,,
13472706,home,Palmeiras,Facundo Torres,facundo-torres,F. Torres,M,17,177,5945,M,874572,EUR,955584000,F,17,17,True,,,,,0.0,,,,,1.0,,,,,3.0,1.0,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
13472706,home,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472706,home,Palmeiras,Micael,micael,Micael,D,13,190,2254,M,1105341,EUR,966038400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Micael,,,,,,,,,,,,,,,,,,
13472706,home,Palmeiras,Jefté,jefte,Jefté,D,6,183,2361,M,1116665,EUR,1071964800,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Jefté,,,,,,,,,,,,,,,,,,
13472706,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472706,home,Palmeiras,Erick Belé,erick-bele,E. Belé,M,45,179,1163,M,1633503,EUR,1169251200,M,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Erick,Belé,,,,,,,,,,,,,,,,,
13472706,home,Palmeiras,Larson,larson,Larson,M,48,183,979,M,2057364,EUR,1120953600,M,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Larson,,,,,,,,,,,,,,,,,,
13472706,home,Palmeiras,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472706,away,Santos,Gabriel Brazão,gabriel-brazao,G. Brazão,G,77,191,3074,M,905448,EUR,970704000,G,77,77,False,25.0,16.0,16.0,7.0,0.0,11.0,11.0,5.0,14.0,1.0,7.0,,3.0,11.0,90.0,40.0,8.9,9.0,0.00076204,0,0.2503,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
13472706,away,Santos,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,2,2,False,29.0,27.0,5.0,4.0,0.0,15.0,17.0,12.0,12.0,3.0,6.0,,,,82.0,42.0,6.6,4.0,0.00895413,0,,2.0,,2.0,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
13472706,away,Santos,Alexis Duarte,alexis-duarte,A. Duarte,D,23,185,791,M,883205,EUR,952819200,D,23,23,False,38.0,33.0,1.0,,0.0,20.0,22.0,13.0,16.0,7.0,6.0,,,,90.0,55.0,7.2,6.0,0.0100179,0,,1.0,,4.0,5.0,,,,2.0,1.0,1.0,,1.0,,,4.0,,,,,,3.0,,,1.0,,,1.0,,,,,,,1.0,
13472706,away,Santos,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,27,27,False,30.0,26.0,4.0,2.0,0.0,16.0,16.0,10.0,14.0,8.0,2.0,,,,90.0,51.0,8.0,4.0,0.00548155,0,,,,5.0,11.0,4.0,1.0,,1.0,2.0,2.0,3.0,,,,5.0,,,,,,1.0,,1.0,3.0,,,,,1.0,,,,,,
13472706,away,Santos,Souza,souza,Souza,D,33,179,2869,M,1482340,EUR,1150416000,D,33,33,False,22.0,17.0,2.0,,0.0,11.0,13.0,6.0,9.0,2.0,3.0,,,,90.0,57.0,6.5,17.0,0.0218411,0,,3.0,,7.0,7.0,1.0,5.0,,2.0,3.0,2.0,2.0,,,,,,Souza,,,,,,,1.0,,1.0,,3.0,2.0,,,,,,
13472706,away,Santos,Willian Arão,willian-arao,Willian Arão,M,15,181,1888,M,242213,EUR,700358400,M,15,15,False,30.0,23.0,1.0,,0.0,12.0,12.0,11.0,18.0,11.0,4.0,,,,90.0,52.0,6.9,9.0,0.00602226,1,,,,7.0,3.0,1.0,1.0,,4.0,,,,2.0,0.0138,,2.0,,,,,,3.0,1.0,,,,,,1.0,1.0,,,,,,1.0
13472706,away,Santos,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,6,6,False,35.0,30.0,1.0,1.0,0.0,14.0,15.0,16.0,20.0,2.0,9.0,,,,87.0,53.0,6.7,8.0,0.03291,1,,1.0,,6.0,6.0,2.0,2.0,,,2.0,2.0,2.0,2.0,0.0612,,1.0,,,,,True,,1.0,,,,,,1.0,1.0,,,,,,
13472706,away,Santos,Robinho Júnior,robson-junior,Robinho Jr,M,7,170,10511,M,2191860,EUR,1197849600,M,7,7,False,13.0,11.0,1.0,1.0,0.0,5.0,6.0,6.0,7.0,,2.0,,,,65.0,19.0,6.7,7.0,0.0122656,0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,,,,,
13472706,away,Santos,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,False,25.0,17.0,3.0,1.0,0.0,2.0,2.0,15.0,23.0,1.0,2.0,,,,90.0,40.0,6.5,14.0,0.0215652,3,,1.0,,8.0,3.0,2.0,3.0,1.0,,,,,,0.1771,,3.0,,,,,,3.0,2.0,,1.0,,2.0,1.0,,,,,,,,
13472706,away,Santos,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,22,22,False,22.0,17.0,3.0,2.0,0.0,10.0,11.0,7.0,11.0,1.0,6.0,,,,81.0,44.0,6.9,17.0,0.0151934,1,,9.0,,6.0,3.0,2.0,3.0,1.0,,1.0,,1.0,2.0,0.0335,0.0773,,,,,,,,,,3.0,,,1.0,,1.0,,,,,,
13472706,away,Santos,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,992093,EUR,895708800,F,19,19,False,10.0,4.0,,,0.0,2.0,5.0,2.0,5.0,1.0,2.0,,,,65.0,20.0,6.7,11.0,0.0725628,0,,2.0,1.0,8.0,3.0,,2.0,,,,,,,,,1.0,,,,,,6.0,,,,,2.0,,2.0,2.0,,,,,,
13472706,away,Santos,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,True,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,1.0,1.0,,,,25.0,15.0,6.3,7.0,0.00972798,0,,1.0,,4.0,1.0,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,1.0,2.0,,,,,,,1.0
13472706,away,Santos,Gustavo Caballero,caballero-gustavo,G. Caballero,M,47,186,1033,M,988656,EUR,1001030400,F,17,17,True,6.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,1.0,,,,,25.0,14.0,6.5,4.0,0.00105704,1,,1.0,,2.0,,,,,1.0,,,,,0.0224,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,
13472706,away,Santos,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175,4255,M,922454,EUR,953856000,F,32,32,True,7.0,5.0,1.0,,0.0,1.0,1.0,4.0,6.0,,2.0,,,,9.0,13.0,7.1,3.0,0.0247853,1,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,,0.0737,0.0696,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,
13472706,away,Santos,Guilherme,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,F,11,11,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,,,,,8.0,9.0,6.8,3.0,0.00068686,1,,,,,3.0,,,,,,,1.0,,0.0105,,2.0,,,,,,,1.0,,,,,,,,,,,,,
13472706,away,Santos,João Schmidt,joao-schmidt,J. Schmidt,M,5,183,1085,M,244591,EUR,737769600,M,5,5,True,11.0,9.0,2.0,1.0,0.0,2.0,2.0,7.0,9.0,,,,,,3.0,14.0,,2.0,0.0938255,0,,,,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,
13472706,away,Santos,Diogenes,diogenes,Diogenes,G,1,190,497,M,1128754,EUR,978739200,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Diogenes,,,,,,,,,,,,,,,,,,
13472706,away,Santos,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472706,away,Santos,Adonis Frías,adonis-frias,A. Frías,D,98,189,703,M,940699,EUR,890092800,D,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472706,away,Santos,Gonzalo Escobar,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472706,away,Santos,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2716,M,46798,EUR,569030400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472706,away,Santos,Gabriel Bontempo,gabriel-bontempo,G. Bontempo,M,49,181,1665,M,1656036,EUR,1105833600,M,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472706,away,Santos,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,tiquinho_soares_29,,,,,,,,,,,,,,,,
