match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_errorLeadToAGoal,stat_ownGoals,stat_errorLeadToAShot,stat_penaltyConceded
14566570,home,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299780,M,HurriKane,108579,EUR,743817600,F,9,9,False,,25.0,21.0,2.0,2.0,0.0,11.0,11.0,10.0,14.0,3.0,,,,89.0,37.0,9.4,6.0,0.162877,30.564,10.76046,10.0,,5,,0.3,0.35,0.13,,2.87,5.44,1.53,0.67,0.24,1.0,4.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,3.0,1.2462,2.0,0.66,3.0,1.0,,,,,,3.0,1.0,1.745,2.0,1.0,,,,,,
14566570,home,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,14996,M,kiminjae3,896569,EUR,848016000,D,3,3,True,,38.0,35.0,2.0,,0.0,31.0,33.0,4.0,5.0,1.0,,,,45.0,46.0,6.8,4.0,0.0009211,26.532,5.68923,2.0,,0,,0.0,0.03,0.31,,1.55,3.01,0.81,0.26,0.06,1.0,3.0,2.0,,,1.0,,,,,3.0,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14566570,home,FC Bayern München,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,sacha_boey,980418,EUR,968803200,D,23,23,True,,18.0,17.0,,,0.0,9.0,9.0,8.0,9.0,1.0,,,,39.0,27.0,7.0,2.0,0.0246782,28.404,5.389,6.0,,0,,-0.08,0.12,0.13,,1.33,2.6,0.9,0.42,0.13,,1.0,4.0,1.0,,2.0,2.0,,,,,,,2.0,2.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
14566570,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12146,M,leon_goretzka,184661,EUR,792028800,M,8,8,True,,17.0,15.0,1.0,,0.0,8.0,8.0,7.0,9.0,2.0,,,,26.0,22.0,7.1,2.0,0.0186747,27.036,4.01447,2.0,,0,,0.07,0.15,0.26,,0.88,2.04,0.85,0.21,0.03,,,3.0,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14566570,home,FC Bayern München,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,,1129935,EUR,1119916800,M,20,20,True,,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,1.0,5.0,,1.0,0.00219019,24.768,0.71379,0.0,,0,,,,,,0.14,0.34,0.18,0.06,0.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14566570,home,FC Bayern München,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89403,M,NJackson11,1085381,EUR,992995200,F,11,11,True,,,,,,0.0,,,,,1.0,,,,1.0,2.0,,,,28.26,0.73957,1.0,,1,,,,,,0.14,0.38,0.15,0.04,0.02,,,1.0,,,,,,,1.0,,,,,,,,0.0097,,,,1.0,,Nicolas Jackson,,,,,,,,,,,,,,
14566570,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2975,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566570,home,FC Bayern München,Jonas Urbig,jonas-urbig,J. Urbig,G,40,189,4858,M,,1130647,EUR,1060300800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonas Urbig,,,,,,,,,,,,,,
14566570,home,FC Bayern München,Cassiano Kiala,cassiano-kiala,C. Kiala,D,30,186,1232,M,,1994978,EUR,1231632000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cassiano Kiala,,,,,,,,,,,,,,
14566570,home,FC Bayern München,Lennart Karl,lennart-karl,L. Karl,M,42,168,44373,M,,1861975,EUR,1203638400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lennart Karl,,,,,,,,,,,,,,
14566570,home,FC Bayern München,David Daiber,david-daiber,D. Daiber,M,47,179,1271,M,,1489220,EUR,1168387200,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Daiber,,,,,,,,,,,,,,
14566570,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18384,M,RS1,920546,EUR,879811200,G,1,1,False,,38.0,30.0,14.0,7.0,0.0,26.0,27.0,4.0,11.0,5.0,1.0,3.0,3.0,90.0,48.0,6.6,8.0,0.00614538,18.936,4.888,0.0,0.3604,0,-0.634,0.17,0.01,-0.37,0.26,3.29,1.48,0.11,0.02,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,
14566570,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19294,M,malogst,996958,EUR,1053302400,D,27,27,False,,35.0,29.0,4.0,1.0,1.0,17.0,19.0,12.0,16.0,8.0,,,,90.0,53.0,6.0,9.0,0.21232,30.996,10.57108,18.0,,1,,0.25,0.26,-0.83,,3.14,4.83,1.49,0.66,0.45,1.0,2.0,3.0,,,1.0,,,,,1.0,,4.0,2.0,2.0,,,0.1003,1.0,-0.23,,1.0,1.0,,,3.0,1.0,,1.0,,,,,,1.0,,,
14566570,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14433,M,yungchalobah,826134,EUR,931132800,D,23,23,False,,49.0,48.0,2.0,1.0,0.0,34.0,34.0,14.0,15.0,2.0,,,,90.0,59.0,5.4,1.0,0.00728462,28.008,9.88932,5.0,,0,,0.06,0.02,-1.0,,2.86,5.27,1.27,0.38,0.1,2.0,3.0,3.0,1.0,,,,,,,3.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,
14566570,away,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10512,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,,69.0,64.0,1.0,,0.0,51.0,54.0,13.0,15.0,3.0,,,,90.0,78.0,6.3,6.0,0.0535363,27.216,9.76347,4.0,,0,,0.23,0.01,-0.35,,2.95,5.01,1.33,0.38,0.09,2.0,2.0,1.0,,,,,,,,3.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14566570,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37144,M,cucurella3,794939,EUR,901065600,D,3,3,False,,34.0,30.0,,,0.0,15.0,16.0,15.0,18.0,1.0,,,,90.0,55.0,6.6,5.0,0.0121174,30.384,9.96762,8.0,,1,,0.07,0.01,-0.22,,3.32,4.61,1.3,0.53,0.21,,1.0,5.0,1.0,,,,,,1.0,1.0,3.0,1.0,2.0,1.0,,1.0,0.014,,-0.35,1.0,2.0,,,,,,,,,,,,,,,,
14566570,away,Chelsea,Reece James,reece-james,R. James,D,24,180,49440,M,ReeceJ,885908,EUR,944611200,M,24,24,False,True,27.0,22.0,3.0,1.0,0.0,16.0,18.0,6.0,9.0,1.0,,,,68.0,35.0,6.1,7.0,0.00451798,27.9,7.93213,5.0,,1,,0.01,0.02,-0.23,,1.93,3.98,1.42,0.49,0.11,,2.0,,1.0,1.0,,,,,,1.0,,2.0,,,1.0,,0.0257,,-0.07,,,,,,,,1.0,,0.0336,,,,,,,,
14566570,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79211,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,,59.0,54.0,2.0,2.0,0.0,24.0,25.0,30.0,34.0,4.0,,,,90.0,67.0,6.2,7.0,0.126742,29.304,10.13349,8.0,,1,,0.35,0.1,-0.64,,3.05,5.25,1.21,0.45,0.17,,2.0,3.0,,,1.0,1.0,,,1.0,,,1.0,2.0,1.0,1.0,2.0,0.0398,1.0,-0.12,,,,,,,,,,,,,,,,,1.0,1.0
14566570,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,364912,M,ColdPalmer,982780,EUR,1020643200,M,10,10,False,,27.0,24.0,1.0,1.0,0.0,9.0,9.0,15.0,18.0,3.0,,,,90.0,43.0,7.8,10.0,0.498093,29.772,10.38867,13.0,,2,,0.28,0.37,-0.19,,3.37,4.72,1.38,0.66,0.25,,3.0,3.0,,1.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,0.2711,2.0,0.5,,1.0,1.0,,,3.0,,1.0,,0.9247,1.0,,,,,,,
14566570,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,120639,M,Enzo8,974505,EUR,979689600,M,8,8,False,,21.0,17.0,2.0,,0.0,5.0,7.0,12.0,14.0,6.0,,,,81.0,34.0,6.5,9.0,0.00988382,31.608,9.70451,13.0,,1,,0.14,0.07,-0.15,,2.42,4.71,1.58,0.65,0.34,,1.0,4.0,,1.0,1.0,1.0,,1.0,,,,,,,2.0,,0.2308,,-0.51,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,
14566570,away,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,40111,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,,14.0,11.0,,,0.0,2.0,3.0,9.0,11.0,1.0,,,,68.0,25.0,5.8,9.0,0.0188601,30.816,6.93034,9.0,,1,,-0.34,0.07,-0.31,,2.46,3.0,0.86,0.41,0.21,,5.0,2.0,3.0,,4.0,2.0,,,1.0,,,,,,3.0,,0.0246,1.0,-0.07,,,,,,1.0,,,,,,,,,,,,
14566570,away,Chelsea,João Pedro,joao-pedro,J. Pedro,F,20,182,99739,M,joaopedro,975079,EUR,1001462400,F,20,20,False,,23.0,21.0,,,0.0,6.0,6.0,15.0,17.0,1.0,,,,90.0,43.0,6.9,10.0,0.0703817,28.296,11.1817,7.0,,0,,-0.21,0.05,0.13,,2.86,6.05,1.65,0.5,0.13,3.0,6.0,10.0,,1.0,4.0,3.0,,,,1.0,,,2.0,1.0,6.0,1.0,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,
14566570,away,Chelsea,Andrey Santos,santos-andrey,A. Santos,M,17,180,28027,M,andreysantos_5,1105779,EUR,1083542400,M,17,17,True,,26.0,25.0,,,0.0,6.0,6.0,19.0,20.0,1.0,,,,22.0,33.0,6.3,5.0,0.0281227,26.388,3.3369,2.0,,0,,-0.09,0.07,-0.06,,0.81,1.64,0.63,0.22,0.04,,4.0,1.0,1.0,1.0,,,,,,1.0,,,,,2.0,2.0,,,,,1.0,,Andrey Santos,,,,,,,,,,,,,,
14566570,away,Chelsea,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,137323,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,True,,11.0,11.0,,,0.0,1.0,1.0,10.0,10.0,1.0,,,,22.0,19.0,6.4,5.0,0.0229686,30.672,3.30896,8.0,,1,,-0.18,0.14,0.13,,0.88,1.45,0.54,0.26,0.18,,1.0,,,,1.0,,,,,,,,,,1.0,,0.0254,,-0.09,,,,,,3.0,,1.0,,0.0606,,,,,,,,
14566570,away,Chelsea,Estêvão,estevao,Estêvão,M,41,176,196577,M,Estêvão,1597265,EUR,1177372800,F,41,41,True,,4.0,4.0,,,0.0,,,4.0,4.0,,,,,9.0,8.0,6.5,3.0,0.00275186,28.584,1.82168,2.0,,0,,0.04,-0.08,-0.01,,0.44,0.92,0.31,0.11,0.04,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,Estêvão,,2.0,,,,,,,,,,,,
14566570,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13900,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566570,away,Chelsea,Ted Curd,ted-curd,T. Curd,G,22,186,647,M,,1142130,EUR,1139875200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566570,away,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15506,M,,1153079,EUR,1141689600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566570,away,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14575,M,wesley_fofana3,923894,EUR,977011200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566570,away,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13883,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh Acheampong,,,,,,,,,,,,,,
14566570,away,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,24000,M,jbgittens,1140599,EUR,1091923200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566570,away,Chelsea,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18001,M,facubuonanotte_,1117025,EUR,1103760000,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facundo Buonanotte,,,,,,,,,,,,,,
14566570,away,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,12338,M,,1403061,EUR,1139011200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyrique George,,,,,,,,,,,,,,
14566570,away,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28341,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
