match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyWon,stat_goals
12530747,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,43.0,38.0,16.0,12.0,0.0,35.0,36.0,3.0,7.0,5.0,1.0,2.0,1.0,2.0,90.0,47.0,7.1,5.0,0.00167688,0,0.7099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530747,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,75.0,66.0,5.0,4.0,0.0,36.0,41.0,30.0,35.0,3.0,,,,,90.0,95.0,6.9,13.0,0.0121529,1,,1.0,4.0,2.0,5.0,2.0,1.0,3.0,1.0,1.0,0.0436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530747,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,86.0,83.0,5.0,3.0,0.0,64.0,65.0,19.0,21.0,2.0,,,,,80.0,98.0,6.5,3.0,0.00863498,0,,,,3.0,3.0,,,4.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12530747,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,False,99.0,78.0,16.0,7.0,0.0,35.0,38.0,44.0,63.0,4.0,,,,,90.0,119.0,7.4,25.0,0.149842,1,,2.0,6.0,3.0,9.0,,1.0,3.0,3.0,1.0,0.0154,2.0,,3.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12530747,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,False,76.0,64.0,17.0,10.0,0.0,35.0,37.0,30.0,41.0,5.0,,,,,90.0,92.0,7.7,15.0,0.075717,0,,2.0,1.0,1.0,5.0,1.0,,3.0,,,,,,1.0,,,2.0,1.0,2.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,
12530747,home,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,26,26,False,37.0,28.0,5.0,4.0,0.0,10.0,13.0,20.0,30.0,3.0,,,,,88.0,56.0,7.6,19.0,0.238933,1,,6.0,2.0,2.0,4.0,,,,1.0,,0.0323,,,1.0,1.0,,1.0,2.0,4.0,4.0,,,2.0,,1.0,0.157,,,,,,,,,,,,,
12530747,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,False,26.0,17.0,1.0,,0.0,5.0,6.0,12.0,22.0,3.0,,,,,77.0,41.0,6.2,18.0,0.00446391,0,,2.0,2.0,8.0,3.0,1.0,,3.0,1.0,1.0,,2.0,,,,,,,2.0,,,,2.0,,,,True,2.0,,,,,,,,,,,
12530747,home,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,20,20,False,34.0,29.0,1.0,1.0,0.0,11.0,14.0,18.0,20.0,11.0,,,,,87.0,44.0,7.1,8.0,0.15683,0,,,1.0,6.0,4.0,2.0,,,1.0,,,3.0,,1.0,,,1.0,,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,
12530747,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,37.0,34.0,3.0,2.0,0.0,17.0,17.0,19.0,24.0,5.0,,,,,87.0,52.0,7.1,8.0,0.263678,2,,4.0,,3.0,3.0,,,,1.0,3.0,0.0868,1.0,,,,,2.0,2.0,3.0,3.0,,,,,2.0,0.2814,,,,,,,,,,,,,
12530747,home,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,22.0,16.0,1.0,,0.0,4.0,4.0,12.0,18.0,2.0,,,,,90.0,35.0,7.2,10.0,0.240951,5,,,6.0,8.0,8.0,,2.0,,1.0,1.0,0.4233,4.0,,,1.0,,1.0,,1.0,1.0,,,3.0,,,,,,,pjona_9,1.0,3.0,,,,,,,
