match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated
10389949,home,Ajaccio,Francois-Joseph Sollacaro,,,francois-joseph-sollacaro,F. Sollacaro,G,,181,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10389949,home,Ajaccio,Mohamed Youssouf,,,mohamed-youssouf,M. Youssouf,D,20,168,49,M,38081,EUR,575337600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10389949,home,Ajaccio,Clement Vidal,,,clement-vidal,C. Vidal,D,5,181,43,M,940993,EUR,961286400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10389949,home,Ajaccio,Mathieu Coutadeur,,,mathieu-coutadeur,M. Coutadeur,M,,170,9,M,16655,EUR,511660800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10389949,away,RC Lens,Brice Samba,,,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,27.0,27.0,1.0,1.0,25.0,25.0,2.0,2.0,,,1.0,7.0,,2.0,2.0,,1.0,1.0,90.0,34.0,7.4,,0.0,0.0,0.00067567,0,0.6263,,,,,,,,,,,,,,,,,,,,,,,,
10389949,away,RC Lens,Jonathan Gradit,,,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,89.0,81.0,7.0,2.0,47.0,50.0,34.0,39.0,4.0,7.0,2.0,5.0,,,,,,,90.0,100.0,6.9,9.0,0.0,0.0,0.0391956,0,,,,6.0,10.0,1.0,,,1.0,1.0,2.0,3.0,,,,1.0,1.0,,,,,,,,
10389949,away,RC Lens,Kevin Danso,,,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,76.0,72.0,4.0,4.0,52.0,54.0,20.0,22.0,4.0,6.0,3.0,4.0,,,,,,,90.0,85.0,7.4,4.0,0.0,0.0,0.00897124,0,,,,1.0,5.0,,,,,,1.0,4.0,,,,1.0,1.0,2.0,,,,,,,
10389949,away,RC Lens,Facundo Medina,,,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,85.0,70.0,10.0,3.0,48.0,52.0,22.0,34.0,4.0,6.0,4.0,9.0,,,,,,,90.0,99.0,7.5,16.0,0.0,0.0,0.0928687,0,,1.0,,4.0,6.0,,,,2.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,
10389949,away,RC Lens,Przemysław Frankowski,,,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,39.0,28.0,6.0,3.0,10.0,13.0,18.0,29.0,1.0,3.0,1.0,5.0,,,,,,,76.0,63.0,6.8,20.0,0.1503,0.1261,0.152149,3,,3.0,,1.0,8.0,2.0,1.0,1.0,,,1.0,2.0,2.0,2.0,,1.0,,,,1.0,,1.0,,przemek.franek_,
10389949,away,RC Lens,Salis Abdul Samed,,,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,40.0,38.0,1.0,,24.0,25.0,14.0,16.0,,4.0,1.0,7.0,,,,,,,90.0,52.0,7.2,4.0,0.0084,0.0,0.0769881,1,,1.0,,,2.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,
10389949,away,RC Lens,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,37.0,30.0,3.0,2.0,17.0,18.0,14.0,20.0,2.0,4.0,,5.0,,,,,,,90.0,51.0,7.0,11.0,0.2639,0.1723,0.238003,2,,1.0,1.0,1.0,4.0,,3.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,1.0,True,,,1.0,,sekofofana,
10389949,away,RC Lens,Deiver Machado,,,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,17.0,12.0,1.0,,6.0,8.0,7.0,11.0,1.0,4.0,1.0,1.0,,,,,,,85.0,32.0,6.7,7.0,0.0,0.0,0.0302452,0,,2.0,1.0,3.0,5.0,1.0,,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,
10389949,away,RC Lens,David Pereira da Costa,,,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,F,20,20,False,33.0,23.0,2.0,1.0,7.0,8.0,16.0,27.0,,3.0,,,,,,,,,76.0,45.0,6.9,13.0,0.1758,0.0,0.0757448,2,,2.0,,,4.0,1.0,1.0,2.0,1.0,,1.0,2.0,,2.0,2.0,,,,,,,,,,
10389949,away,RC Lens,Florian Sotoca,,,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,27.0,23.0,2.0,2.0,7.0,8.0,17.0,21.0,2.0,4.0,1.0,1.0,,,,,,,90.0,39.0,7.4,8.0,0.1644,0.0,0.424984,2,,2.0,1.0,,4.0,,1.0,2.0,,1.0,1.0,2.0,3.0,1.0,,1.0,,,,,,,,,1.0
10389949,away,RC Lens,Loïs Openda,,,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,False,19.0,14.0,,,3.0,3.0,11.0,16.0,,5.0,,1.0,,,,,,,77.0,28.0,6.6,6.0,0.6621,0.4411,0.0224078,2,,,,,2.0,1.0,,1.0,,1.0,4.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,l_openda,
10389949,away,RC Lens,Jimmy Cabot,,,jimmy-cabot,J. Cabot,M,,164,72,M,308130,EUR,766627200,M,19,19,True,6.0,5.0,,,1.0,1.0,4.0,8.0,,2.0,,1.0,,,,,,,14.0,14.0,6.8,6.0,0.0,0.0,0.0480007,0,,3.0,,,1.0,,,,,1.0,,,1.0,3.0,2.0,,,,,,,,,,
10389949,away,RC Lens,Wesley Saïd,,,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,True,6.0,3.0,,,1.0,1.0,2.0,5.0,,2.0,,1.0,,,,,,,14.0,11.0,6.6,5.0,0.0,0.0,0.00436978,0,,,,1.0,2.0,,1.0,,,1.0,,,,,,2.0,,,,,,,,,
10389949,away,RC Lens,Ignatius Ganago,,,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,9,9,True,3.0,2.0,,,,,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,13.0,7.0,6.5,4.0,0.0,0.0,0.00343662,0,,,,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,
10389949,away,RC Lens,Massadio Haïdara,,,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,11.0,8.0,6.6,2.0,0.0,0.0,0.00145453,0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10389949,away,RC Lens,Jean-Louis Leca,,,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10389949,away,RC Lens,Ismaël Boura,,,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10389949,away,RC Lens,Christopher Wooh,,,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,chriswooh,
10389949,away,RC Lens,Patrick Berg,,,patrick-berg,P. Berg,M,7,180,1564,M,355174,EUR,880329600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10389949,away,RC Lens,Łukasz Poręba,,,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
