match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_wonTackle,stat_wonContest,stat_fouls,stat_goalAssist,captain,stat_hitWoodwork,stat_wasFouled,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,player_sofascoreId,stat_errorLeadToAGoal
11067296,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,25.0,17.0,4.0,4.0,3.0,5.0,14.0,20.0,,2.0,,,72.0,36.0,7.4,11.0,0.5424,0.7815,0.0349887,4,,,1.0,2.0,,1.0,,2.0,1.0,,1.0,3.0,2.0,,3.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,True,18.0,13.0,4.0,1.0,7.0,9.0,9.0,13.0,2.0,7.0,,,27.0,32.0,6.8,6.0,0.0206,0.0,0.142238,1,,,,1.0,1.0,,,,1.0,4.0,,1.0,,1.0,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,1105595,EUR,982886400,F,27,27,True,18.0,17.0,,,3.0,3.0,14.0,17.0,,3.0,,,27.0,31.0,6.9,7.0,0.0895,0.1469,0.0126659,2,Sorriso,,,1.0,,,,2.0,,2.0,,2.0,2.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,True,1.0,1.0,,,1.0,1.0,,,,,,,18.0,5.0,7.1,,1.2767,0.8088,7.07e-06,2,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,
11067296,home,Red Bull Bragantino,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,25,25,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,8.0,6.0,6.5,2.0,0.0,0.0,0.0013242,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11067296,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,True,1.0,1.0,,,,,1.0,1.0,,,,,8.0,4.0,6.3,3.0,0.0,0.0,0.00017501,0,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Maycon Cleiton,maycon-cleiton,Maycon Cleiton,G,26,191,86,M,1017233,EUR,910483200,G,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Gustavo Henrique,henrique-gustavo,G. Henrique,D,46,198,19,M,1494452,EUR,1129593600,D,46,46,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Jhonny,jhonny,Jhonny,D,2,179,101,M,1185449,EUR,1018915200,D,41,41,True,,,,,,,,,,,,,,,,,,0.0,,0,Jhonny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Nathan Camargo,nathan-camargo,Nathan Camargo,M,48,177,101,M,1199453,EUR,1122249600,M,48,48,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,home,Red Bull Bragantino,Everton,everton,Everton,F,21,175,34,M,1199479,EUR,1014508800,M,43,43,True,,,,,,,,,,,,,,,,,,0.0,,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,away,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,False,32.0,21.0,13.0,2.0,20.0,22.0,1.0,10.0,,12.0,,,90.0,51.0,7.6,12.0,0.0,0.0,0.00015247,0,Matheus Cunha,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,9.0,0.0259,,
11067296,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,False,18.0,12.0,2.0,,6.0,8.0,7.0,11.0,9.0,6.0,,,90.0,54.0,6.4,16.0,0.0,0.0,0.0964006,0,,,1.0,7.0,1.0,,1.0,6.0,2.0,1.0,2.0,7.0,2.0,,,,4.0,4.0,1.0,2.0,,4.0,1.0,2.0,,,,,,,,,,,WesleyFranca03,1.0
11067296,away,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,39.0,27.0,10.0,4.0,21.0,27.0,6.0,12.0,8.0,5.0,,,90.0,52.0,6.4,12.0,0.0,0.0,0.00163661,0,,,,,,,,,,,1.0,4.0,,,,,,3.0,,,,2.0,,,,,,,,,,,,,fabriciobruno96,
11067296,away,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,21300,EUR,546048000,D,23,23,False,45.0,37.0,7.0,3.0,30.0,33.0,7.0,12.0,12.0,8.0,,,90.0,65.0,6.7,11.0,0.0,0.0,0.00473415,0,,,3.0,5.0,1.0,,,2.0,,,1.0,3.0,1.0,,,,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,davidluiz23,
11067296,away,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,25.0,14.0,3.0,1.0,10.0,15.0,4.0,10.0,4.0,3.0,,,60.0,49.0,7.0,15.0,0.0,0.0,0.00591383,0,,,,,,,2.0,1.0,,,1.0,5.0,,,,,,4.0,,,,3.0,,,,,,,,,,,,,leopereira4,
11067296,away,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,611876,EUR,864086400,M,20,20,False,27.0,23.0,3.0,1.0,10.0,11.0,13.0,17.0,2.0,7.0,,,90.0,47.0,6.7,10.0,0.1034,0.0,0.269972,1,,,2.0,5.0,1.0,1.0,,3.0,2.0,1.0,,7.0,4.0,,,,,2.0,,1.0,,,4.0,1.0,,,,1.0,,,,,,,gerson_santos,
11067296,away,Flamengo,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,8,8,False,37.0,29.0,4.0,2.0,19.0,21.0,10.0,16.0,,7.0,,,90.0,48.0,6.5,10.0,0.0,0.0,0.0106531,0,,,2.0,5.0,3.0,,1.0,2.0,1.0,,1.0,5.0,1.0,,,,1.0,3.0,,,,2.0,1.0,,,,,,,,,,,,,
11067296,away,Flamengo,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,7,7,False,13.0,9.0,1.0,1.0,6.0,9.0,3.0,4.0,,5.0,,,45.0,21.0,6.3,9.0,0.0,0.0,0.0078991,0,,,,4.0,2.0,,,2.0,,,,2.0,,,,,1.0,1.0,,2.0,,,,,,True,,1.0,,,,,,,evertonri,
11067296,away,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,333587,EUR,770428800,M,14,14,False,27.0,20.0,4.0,1.0,11.0,13.0,9.0,14.0,2.0,2.0,,,86.0,44.0,6.5,11.0,0.2118,0.0,0.0540375,2,,,,3.0,2.0,1.0,,3.0,,,1.0,5.0,3.0,1.0,,,,1.0,,1.0,,1.0,3.0,,,,1.0,,,,,,,,G10DeArrascaeta,
11067296,away,Flamengo,Everton,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,M,11,11,False,17.0,12.0,,,6.0,8.0,6.0,11.0,2.0,2.0,,,86.0,29.0,6.3,10.0,0.0,0.0,0.036825,0,Everton,,3.0,5.0,,,,,1.0,2.0,,3.0,4.0,,,,1.0,,,1.0,,,3.0,,,,,,2.0,,,,,,Evertons,
11067296,away,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,840219,EUR,866764800,F,9,9,False,9.0,5.0,,,5.0,6.0,,3.0,2.0,1.0,,,59.0,15.0,6.6,6.0,0.309,0.0,9.065e-05,2,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,pedroguilherme,
11067296,away,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,590262,EUR,758592000,M,5,5,True,34.0,28.0,2.0,,19.0,20.0,9.0,14.0,2.0,3.0,,,45.0,40.0,6.2,8.0,0.0,0.0,0.00564208,0,,,,4.0,2.0,,,1.0,,,1.0,2.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,erick05,
11067296,away,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,F,27,27,True,5.0,4.0,,,,,4.0,5.0,1.0,1.0,,,31.0,15.0,6.4,6.0,0.0189,0.0,0.00146883,1,,,,2.0,,,,3.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,B.henrique,
11067296,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,True,19.0,16.0,2.0,1.0,8.0,9.0,8.0,11.0,,3.0,,,30.0,30.0,6.2,6.0,0.0,0.0,0.00756774,0,,,,2.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,AyrtonLucas,
11067296,away,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,True,6.0,2.0,,,,,2.0,6.0,,1.0,,,4.0,10.0,,5.0,0.1719,0.0,0.216962,1,,,,2.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11067296,away,Flamengo,André Luiz,andre-luiz,André Luiz,M,17,185,1336,M,1133282,EUR,1014422400,F,38,38,True,,,,,,,,,,,,,4.0,,,,0.0,0.0,0.0,0,André Luiz,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,away,Flamengo,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,away,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,away,Flamengo,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,away,Flamengo,Filipe Luís,filipe-luis,F. Luís,D,,181,1780,,26029,EUR,492393600,D,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,away,Flamengo,Pablo,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067296,away,Flamengo,Arturo Vidal,arturo-vidal,Arturo Vidal,M,23,180,11964,M,18342,EUR,548640000,M,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kingarturo23,
11067296,away,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
