match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,captain,stat_wonContest,stat_penaltyWon,stat_penaltyFaced,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId
12421228,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,32.0,24.0,16.0,8.0,0.0,21.0,22.0,3.0,10.0,1.0,8.0,2.0,3.0,4.0,1.0,1.0,90.0,44.0,7.4,8.0,0.000905,1.0,0,0.7174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421228,home,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,False,45.0,38.0,1.0,,0.0,14.0,17.0,25.0,31.0,2.0,2.0,,,,,,90.0,67.0,6.6,14.0,0.0537539,,0,,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421228,home,Oud-Heverlee Leuven,Hasan Kuruçay,,,kurucay-hassan,H. Kuruçay,D,4,187,204,M,852096,EUR,872985600,D,58,58,False,64.0,57.0,10.0,6.0,0.0,36.0,39.0,21.0,25.0,2.0,5.0,,,,,,81.0,74.0,8.1,8.0,0.00887209,,1,,,,2.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0854,0.5901,,,,,,,,,,,,,,
12421228,home,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,79.0,62.0,12.0,7.0,0.0,29.0,37.0,33.0,43.0,6.0,4.0,,,,,,90.0,102.0,7.6,18.0,0.135157,,1,,1.0,,5.0,4.0,5.0,9.0,,4.0,3.0,,,,,2.0,3.0,1.0,,0.051,,1.0,,,,,,,,,,,,,
12421228,home,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,D,30,30,False,15.0,12.0,2.0,,0.0,5.0,5.0,8.0,11.0,2.0,1.0,,,,,,45.0,25.0,6.5,4.0,0.0316032,1.0,0,,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12421228,home,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,4,4,False,66.0,57.0,8.0,6.0,0.0,22.0,27.0,36.0,41.0,2.0,5.0,,,,,,90.0,82.0,7.2,14.0,0.0820743,1.0,0,,2.0,1.0,1.0,1.0,4.0,6.0,,2.0,2.0,1.0,,,,,,3.0,1.0,,,,,2.0,,,,,,,,,,,
12421228,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,False,27.0,20.0,3.0,1.0,0.0,6.0,8.0,14.0,21.0,1.0,2.0,,,,,,66.0,41.0,6.7,12.0,0.0142716,,0,,2.0,,2.0,1.0,4.0,5.0,,3.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
12421228,home,Oud-Heverlee Leuven,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181,893,M,1019892,EUR,1029369600,M,23,23,False,12.0,10.0,1.0,,0.0,4.0,5.0,6.0,7.0,,1.0,,,,,,45.0,27.0,6.6,6.0,0.147402,1.0,3,,,,1.0,,5.0,4.0,1.0,3.0,2.0,1.0,,,,,,1.0,,0.2224,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,
12421228,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,65.0,51.0,4.0,2.0,1.0,13.0,19.0,38.0,48.0,4.0,2.0,,,,,,90.0,93.0,8.3,21.0,0.241505,1.0,4,,2.0,,2.0,2.0,4.0,7.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0973,0.8754,2.0,,1.0,1.0,,True,2.0,,,,,,,
12421228,home,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,21,21,False,21.0,17.0,1.0,1.0,0.0,6.0,7.0,11.0,16.0,1.0,2.0,,,,,,45.0,30.0,6.8,7.0,0.025176,1.0,0,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
