match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goals
14035913,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187.0,289,M,996979,EUR,1015632000,G,1,1,False,26.0,17.0,17.0,8.0,0.0,9.0,11.0,8.0,15.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,90.0,35.0,7.1,9.0,0.00854911,0.6934,0,-0.0898,0.13,0.0,-0.04,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035913,home,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190.0,193,M,949101,EUR,971136000,D,28,28,False,36.0,26.0,2.0,1.0,0.0,19.0,24.0,7.0,12.0,3.0,5.0,9.0,2.0,,,,,90.0,52.0,7.0,12.0,0.0118463,,1,,0.0,0.03,0.0,,6.0,1.0,1.0,1.0,6.0,3.0,2.0,0.015,0.0091,0.01,,,,,,,,,,,,,,,,,,,
14035913,home,Oud-Heverlee Leuven,Noë Dussenne,,,noe-dussenne,N. Dussenne,D,3,191.0,108,M,115569,EUR,702604800,D,3,3,False,34.0,29.0,11.0,6.0,0.0,22.0,24.0,7.0,10.0,4.0,4.0,6.0,3.0,,,,,90.0,49.0,7.0,6.0,0.00540323,,1,,0.02,0.05,0.17,,3.0,,,,7.0,3.0,2.0,0.0694,,-0.3,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14035913,home,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184.0,257,M,832976,EUR,881971200,D,5,5,False,32.0,30.0,2.0,2.0,0.0,18.0,19.0,12.0,13.0,,3.0,2.0,1.0,,,,,90.0,37.0,6.4,3.0,0.00630125,,0,,0.1,0.03,-0.31,,1.0,,,,2.0,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
14035913,home,Oud-Heverlee Leuven,Óscar Gil,,,oscar-gil,Ó. Gil,D,27,175.0,90,M,959820,EUR,893548800,M,27,27,False,23.0,20.0,2.0,2.0,0.0,8.0,8.0,12.0,15.0,1.0,4.0,5.0,,2.0,,,,90.0,40.0,6.8,10.0,0.0602002,,0,,0.12,0.0,-0.02,,1.0,,2.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,3.0,3.0,1.0,,,,,,,,,,
14035913,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178.0,212,M,190413,EUR,837648000,M,8,8,False,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,,18.0,8.0,6.7,2.0,0.0225127,,1,,0.07,0.25,0.18,,,,,,2.0,,,0.0819,,-0.3,1.0,,,,,,,2.0,,2.0,,,,,,,,,
14035913,home,Oud-Heverlee Leuven,Łukasz Łakomy,,,lukasz-lakomy,Ł. Łakomy,M,24,181.0,794,M,1001201,EUR,979776000,M,24,24,False,44.0,33.0,8.0,4.0,0.0,13.0,16.0,20.0,28.0,1.0,3.0,6.0,7.0,3.0,,,,90.0,61.0,6.9,17.0,0.0236878,,2,,0.25,0.1,-0.1,,1.0,,1.0,,1.0,1.0,1.0,0.0355,,-0.15,1.0,,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,
14035913,home,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170.0,293,M,1028340,EUR,886204800,M,30,30,False,24.0,15.0,3.0,,0.0,4.0,7.0,11.0,17.0,1.0,3.0,5.0,3.0,,,,,90.0,52.0,7.0,17.0,0.100807,,3,,0.27,0.4,0.14,,2.0,,1.0,1.0,2.0,2.0,2.0,0.1938,0.1416,-0.61,1.0,1.0,2.0,,,,3.0,5.0,2.0,,1.0,1.0,,,,,,,
14035913,home,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182.0,86,M,360652,EUR,796262400,F,33,33,False,15.0,10.0,2.0,,0.0,3.0,5.0,7.0,10.0,1.0,5.0,3.0,3.0,,,,,74.0,30.0,6.6,9.0,0.015545,,3,,0.09,0.07,0.19,,2.0,1.0,1.0,2.0,3.0,,,0.2214,0.2641,0.21,1.0,,4.0,,,,3.0,,,1.0,1.0,,True,,,,,,
14035913,home,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,417,M,1143547,EUR,996969600,F,19,19,False,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0,,2.0,,,,74.0,15.0,6.7,3.0,0.207888,,4,,0.25,0.16,0.0,,1.0,,,1.0,,,,0.0959,0.0232,-0.51,,,3.0,,,,3.0,,,,,3.0,,,,,,,
