match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,captain,stat_aerialLost,stat_challengeLost,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_bigChanceCreated,stat_goodHighClaim,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyMiss,stat_goals
12451010,home,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,False,23.0,17.0,10.0,4.0,0.0,14.0,16.0,3.0,7.0,1.0,10.0,1.0,1.0,6.0,1.0,1.0,8.0,90.0,38.0,8.0,6.0,0.00049038,0,2.1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451010,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,D,7,7,False,17.0,10.0,2.0,,0.0,6.0,9.0,4.0,10.0,2.0,2.0,,,,,,,59.0,35.0,6.5,13.0,0.00245055,0,,,,2.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12451010,home,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189,741,M,1035988,EUR,1018569600,D,93,93,False,49.0,42.0,2.0,,0.0,31.0,32.0,11.0,17.0,7.0,1.0,,2.0,,,,,90.0,71.0,6.0,14.0,0.00707464,0,,,,,1.0,2.0,1.0,,3.0,2.0,1.0,1.0,2.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,
12451010,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,False,46.0,42.0,7.0,3.0,0.0,29.0,29.0,13.0,17.0,,1.0,,,,,,,90.0,53.0,6.4,4.0,0.00781919,0,,,,,1.0,,,,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12451010,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,64.0,61.0,4.0,3.0,0.0,39.0,40.0,22.0,24.0,2.0,4.0,,1.0,,,,,90.0,73.0,6.8,3.0,0.0230863,0,,,,,4.0,,,,3.0,1.0,2.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12451010,home,Le Havre,Christopher Operi,christopher-operi,C. Operi,D,21,182,1311,M,858977,EUR,862272000,D,27,27,False,46.0,38.0,3.0,1.0,0.0,28.0,29.0,11.0,23.0,2.0,3.0,,,,,,,90.0,58.0,6.3,14.0,0.0844738,0,,,,6.0,3.0,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,
12451010,home,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,M,10,10,False,11.0,10.0,,,0.0,5.0,5.0,5.0,7.0,9.0,4.0,,3.0,,,,,59.0,22.0,6.2,6.0,0.00974807,0,,,,1.0,2.0,1.0,,,2.0,1.0,1.0,,3.0,,,,3.0,2.0,,1.0,,,,,,,,,,,,,,
12451010,home,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,False,31.0,23.0,8.0,3.0,0.0,10.0,11.0,13.0,20.0,5.0,5.0,,,,,,,90.0,43.0,6.6,11.0,0.00813808,1,,,,,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,,,1.0,0.0217,0.0779,,,,,,,,,
12451010,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,False,19.0,18.0,1.0,1.0,0.0,11.0,12.0,7.0,7.0,6.0,1.0,,3.0,,,,,58.0,23.0,6.1,2.0,0.00441427,0,,,,,1.0,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,
12451010,home,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,M,21,21,False,15.0,7.0,,,0.0,2.0,2.0,5.0,14.0,5.0,4.0,,,,,,,59.0,35.0,7.3,14.0,0.00486134,1,,Antoine Joujou,,1.0,8.0,1.0,7.0,5.0,1.0,,3.0,3.0,2.0,,,,1.0,1.0,,,2.0,,1.0,0.0434,0.0291,,,,,,,,,
12451010,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,F,45,45,False,22.0,14.0,,,0.0,4.0,4.0,10.0,18.0,8.0,5.0,,,,,,,90.0,32.0,6.6,11.0,0.0147309,1,,,,,6.0,,2.0,,1.0,,1.0,,1.0,1.0,,,3.0,3.0,1.0,4.0,,,1.0,0.028,0.204,,,,,,,,,
12451010,home,Le Havre,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193,398,M,1394411,EUR,1109030400,F,77,77,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,2.0,2.0,,1.0,,,,,32.0,13.0,6.6,4.0,0.00297735,3,,,,,2.0,,2.0,2.0,,,,,2.0,,,,1.0,,,,,,1.0,0.3012,0.1981,1.0,2.0,,,,,,,
12451010,home,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,True,17.0,13.0,,,0.0,3.0,4.0,11.0,14.0,,3.0,,,,,,,31.0,20.0,6.8,4.0,0.0983784,0,,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,
12451010,home,Le Havre,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186,7779,M,1095731,EUR,1021852800,M,5,5,True,13.0,11.0,2.0,1.0,0.0,2.0,2.0,9.0,11.0,2.0,1.0,,,,,,,31.0,20.0,7.1,4.0,0.326489,0,,Oussama Targhalline,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,targhaoussama,1.0,,,,,
12451010,home,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,,,,,31.0,12.0,6.9,2.0,0.0119005,1,,,,,5.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,0.0208,,,1.0,,,,,,,
12451010,home,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451010,home,Le Havre,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451010,home,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183,294,M,1397882,EUR,893721600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,Yanis Zouaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451010,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
