match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_interceptionWon,stat_bigChanceCreated,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_punches,stat_hitWoodwork,stat_totalOffside
10913242,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,14.0,9.0,,,5.0,6.0,4.0,8.0,5.0,5.0,,,,,,,89.0,21.0,6.4,8.0,0.8973,1.295,0.0996438,3,,,,,6.0,1.0,1.0,,2.0,,,,1.0,,,,4.0,1.0,,,,,,,,1.0,1.0,2.0,,,
10913242,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,True,9.0,8.0,2.0,1.0,5.0,5.0,3.0,4.0,,,2.0,,,,,,9.0,11.0,6.5,1.0,0.0,0.0,0.00176434,0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
10913242,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,True,9.0,8.0,1.0,,6.0,6.0,2.0,3.0,,,,,,,,,11.0,9.0,6.5,1.0,0.0,0.0,0.00078423,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10913242,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,home,Manchester City,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,home,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Hugo Lloris,hugo-lloris,H. Lloris,G,1,188,5077,M,LlorisH,9048,EUR,535939200,G,1,1,False,29.0,20.0,16.0,7.0,17.0,20.0,3.0,9.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,90.0,39.0,5.4,9.0,0.0,0.0,0.00200856,0,-1.518,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,True,,,,1.0,,
10913242,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,47.0,41.0,4.0,1.0,35.0,39.0,6.0,8.0,,4.0,6.0,,,,,,90.0,62.0,6.3,6.0,0.042,0.0,0.0044938,1,,,,,2.0,,,,,,4.0,2.0,,,1.0,,1.0,4.0,,,,,,,,1.0,,,,,
10913242,away,Tottenham Hotspur,Eric Dier,eric-dier,E. Dier,D,3,191,4317,M,ericdier,146101,EUR,758592000,D,15,15,False,58.0,49.0,8.0,3.0,43.0,49.0,6.0,9.0,4.0,5.0,2.0,,,,,,90.0,65.0,6.5,9.0,0.0,0.0,0.00224054,0,,,,,2.0,,,,,2.0,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,False,35.0,29.0,3.0,1.0,22.0,25.0,8.0,11.0,2.0,2.0,3.0,,,,,,78.0,42.0,6.1,6.0,0.0,0.0,0.172951,0,,,,1.0,5.0,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,
10913242,away,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,M,12,12,False,33.0,27.0,3.0,1.0,13.0,17.0,14.0,18.0,1.0,6.0,2.0,,,,,,78.0,60.0,7.3,10.0,0.1151,0.0666,0.0441204,2,,,,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,2.0,,2.0,,,,6.0,,,,,,,,1.0,1.0,,,,
10913242,away,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,47.0,42.0,5.0,4.0,23.0,26.0,19.0,21.0,1.0,5.0,4.0,,,,,,90.0,60.0,6.6,8.0,0.0,0.0,0.0239151,0,,,,,3.0,,,,,,2.0,,3.0,2.0,2.0,,,4.0,1.0,,,,1.0,,,,,,,,
10913242,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,37.0,32.0,,,22.0,25.0,10.0,12.0,,2.0,4.0,,,,,,75.0,50.0,6.5,7.0,0.0,0.0,0.00581875,0,,,,,4.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,ivanperisic444,38710,EUR,602380800,M,14,14,False,20.0,14.0,,,8.0,12.0,6.0,11.0,1.0,4.0,3.0,,,,,,69.0,42.0,6.2,12.0,0.311,0.0,0.00489181,1,,,,3.0,5.0,,1.0,,,,2.0,,2.0,1.0,3.0,,,4.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,
10913242,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,F,21,21,False,38.0,31.0,1.0,1.0,13.0,15.0,19.0,24.0,,6.0,8.0,,,,,,90.0,57.0,7.8,16.0,0.1256,0.1845,0.489575,1,,,,1.0,5.0,3.0,3.0,1.0,1.0,,3.0,2.0,4.0,2.0,,4.0,,2.0,,1.0,,1.0,,,,,1.0,,,,
10913242,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,23.0,20.0,1.0,1.0,9.0,11.0,11.0,12.0,1.0,1.0,3.0,,,,,,90.0,29.0,6.5,5.0,0.0897,0.0702,0.125703,1,,,,,6.0,1.0,1.0,,1.0,,,,,,,,3.0,,,,,,1.0,,,,,,,,
10913242,away,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188,297679,M,HurriKane,108579,EUR,743817600,F,10,10,False,15.0,11.0,3.0,1.0,5.0,6.0,6.0,11.0,,2.0,1.0,,,,,,90.0,29.0,6.7,11.0,0.1268,0.0,0.0292458,3,,,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,,2.0,,1.0,,,,,,,1.0,,2.0,,,,,1.0
10913242,away,Tottenham Hotspur,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,,836698,EUR,958608000,M,19,19,True,11.0,8.0,,,7.0,8.0,1.0,3.0,,,2.0,,,,,,21.0,13.0,6.2,4.0,0.0,0.0,0.00073937,0,,,,,2.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,38,38,True,10.0,9.0,,,4.0,4.0,5.0,6.0,,2.0,1.0,,,,,,15.0,12.0,6.5,1.0,0.0,0.0,0.00449052,0,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,34,34,True,17.0,15.0,3.0,2.0,10.0,11.0,5.0,7.0,,,1.0,1.0,,,,,12.0,20.0,4.6,4.0,0.0,0.0,0.00244736,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,,,,,,,,12.0,8.0,6.5,3.0,0.0,0.0,0.00578845,0,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,DAVINSON,566102,EUR,834537600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Japhet Tanganga,japhet-tanganga,J. Tanganga,D,2,186,700,M,,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913242,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
