match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_lastManTackle,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
10995493,home,De Graafschap,Siem de Jong,siem-de-jong,S. d. Jong,M,10,185.0,93,,30262,EUR,601948800.0,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10995493,away,De Treffers,Niels Kornelis,niels-kornelis,N. Kornelis,G,,,1,M,867090,EUR,634348800.0,G,1,1,False,33.0,21.0,24.0,12.0,14.0,18.0,7.0,15.0,,,7.0,,,1.0,1.0,,90.0,37.0,5.9,14.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,
10995493,away,De Treffers,Tjeu Langeveld,tjeu-langeveld,T. Langeveld,D,3,,7,M,916537,EUR,922320000.0,D,21,21,False,31.0,19.0,6.0,1.0,13.0,15.0,6.0,17.0,10.0,3.0,12.0,5.0,5.0,,,,90.0,63.0,6.7,21.0,0,,1.0,,,2.0,3.0,1.0,2.0,2.0,,1.0,1.0,,Tjeu,Langeveld,,,1.0,,,,2.0,,,,,,,
10995493,away,De Treffers,Gino van den Berg,gino-van-den-berg,G. v. d. Berg,D,3,186.0,1,M,802364,EUR,865382400.0,D,3,3,False,25.0,15.0,9.0,3.0,10.0,12.0,5.0,13.0,2.0,2.0,4.0,1.0,1.0,,,,90.0,37.0,6.5,10.0,0,,,,1.0,1.0,1.0,,,,,3.0,,,Gino,van den Berg,,1.0,,,,,,,,,,,,
10995493,away,De Treffers,Ricardo Ippel,ricardo-ippel,R. Ippel,M,6,176.0,2,M,116492,EUR,652060800.0,D,6,6,False,30.0,21.0,5.0,1.0,10.0,15.0,11.0,15.0,5.0,7.0,10.0,3.0,1.0,,,,90.0,49.0,6.2,10.0,0,,,,2.0,2.0,6.0,2.0,,,,2.0,,,Ricardo,Ippel,True,,,1.0,,,1.0,,,,,,,
10995493,away,De Treffers,Rick Wouters,rick-wouters,R. Wouters,D,5,,4,M,1145390,EUR,893980800.0,D,2,2,False,26.0,17.0,3.0,1.0,7.0,13.0,12.0,17.0,3.0,2.0,9.0,2.0,1.0,,,,78.0,63.0,6.3,21.0,1,,4.0,2.0,,,6.0,2.0,,,,,2.0,3.0,Rick Wouters,,,,1.0,2.0,,,2.0,1.0,,,,,,
10995493,away,De Treffers,Robin Janssen,robin-janssen,R. Janssen,M,,182.0,1,,867088,EUR,540259200.0,M,8,8,False,20.0,9.0,3.0,1.0,5.0,10.0,4.0,10.0,2.0,2.0,4.0,,,,,,60.0,28.0,6.1,14.0,0,,,,2.0,2.0,6.0,1.0,,,,2.0,2.0,,,,,,,2.0,,,1.0,,,,,,,
10995493,away,De Treffers,Brian Campman,brian-campman,B. Campman,M,24,185.0,6,M,861276,EUR,944956800.0,M,16,16,False,28.0,20.0,5.0,3.0,11.0,15.0,11.0,18.0,4.0,5.0,6.0,1.0,1.0,,,,82.0,46.0,6.7,13.0,1,,5.0,2.0,2.0,3.0,6.0,1.0,1.0,,,,1.0,2.0,Brian,Campman,,,,2.0,,1.0,,,,,,,,
10995493,away,De Treffers,Gavin Vlijter,gavin-vlijter,G. Vlijter,F,11,177.0,5,M,789480,EUR,855705600.0,M,11,11,False,20.0,11.0,1.0,,7.0,7.0,4.0,13.0,6.0,,6.0,1.0,1.0,,,,90.0,37.0,5.9,17.0,4,,,,,1.0,7.0,1.0,3.0,,,,3.0,,Gavin,Vlijter,,,4.0,1.0,,1.0,2.0,2.0,,,1.0,,,1.0
10995493,away,De Treffers,Willem den Dekker,willem-den-dekker,W. d. Dekker,M,10,,13,M,956219,EUR,913248000.0,M,10,10,False,41.0,30.0,3.0,,11.0,14.0,19.0,27.0,3.0,,5.0,1.0,,,,,90.0,55.0,6.2,14.0,1,,,,4.0,2.0,7.0,1.0,,,,1.0,2.0,,Willem,den Dekker,,,,1.0,,1.0,1.0,,,,,,,
10995493,away,De Treffers,Oussama Bouyaghlafen,oussama-bouyaghlafen,O. Bouyaghlafen,M,27,188.0,15,M,807153,EUR,893635200.0,M,27,27,False,14.0,9.0,1.0,1.0,3.0,4.0,6.0,11.0,7.0,1.0,3.0,3.0,1.0,,,,60.0,27.0,7.0,7.0,1,,1.0,,1.0,1.0,3.0,1.0,2.0,2.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,
10995493,away,De Treffers,Jordy Thomassen,jordy-thomassen,J. Thomassen,F,9,183.0,7,M,323655,EUR,734832000.0,F,19,19,False,27.0,11.0,1.0,,4.0,5.0,7.0,22.0,2.0,1.0,5.0,,,,,,78.0,39.0,6.7,22.0,4,,,,4.0,2.0,9.0,,2.0,,1.0,,1.0,2.0,Jordy,Thomassen,,,,1.0,,3.0,2.0,,,1.0,1.0,,,
10995493,away,De Treffers,Bryan Sirvania,bryan-sirvania,B. Sirvania,D,5,,4,M,874486,EUR,928022400.0,D,5,5,True,14.0,9.0,9.0,6.0,6.0,8.0,3.0,6.0,1.0,,1.0,1.0,,,,,30.0,19.0,6.6,5.0,0,,,,1.0,,1.0,,,,,2.0,,,Bryan,Sirvania,,,,,,,,,,,,,,
10995493,away,De Treffers,Daan van Hees,daan-van-hees,D. v. Hees,M,,,3,M,1145334,EUR,994291200.0,M,20,20,True,15.0,12.0,,,7.0,7.0,5.0,8.0,2.0,,3.0,2.0,2.0,,,,30.0,25.0,6.2,8.0,0,,,,2.0,,6.0,,,,,,1.0,,Daan van Hees,,,,,,,,4.0,,,,,,,
10995493,away,De Treffers,Azzedine Dkidak,azzedine-dkidak,A. Dkidak,M,,177.0,26,M,992001,EUR,958003200.0,D,29,29,True,5.0,4.0,1.0,,2.0,2.0,2.0,5.0,,,,,,,,,12.0,9.0,6.3,4.0,0,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10995493,away,De Treffers,Coen Maertzdorf,coen-maertzdorf,C. Maertzdorf,M,7,188.0,2,M,252559,EUR,746150400.0,F,7,7,True,7.0,6.0,,,2.0,2.0,4.0,5.0,2.0,,,,,,,,12.0,15.0,6.5,5.0,0,,,,,1.0,2.0,,,,,1.0,3.0,,Coen,Maertzdorf,,,1.0,1.0,,,1.0,,,1.0,,,,
10995493,away,De Treffers,Kevin Toppenberg,kevin-toppenberg,K. Toppenberg,M,10,180.0,35,M,1411042,EUR,1059782400.0,M,30,30,True,3.0,3.0,,,,,3.0,3.0,,,,,,,,,8.0,4.0,6.2,1.0,0,,,,,,2.0,1.0,1.0,,,,,,Kevin Toppenberg,,,,,,,,,,,,,,,
10995493,away,De Treffers,Gijs Schalks,gijs-schalks,G. Schalks,G,28,186.0,2,M,1067997,EUR,984009600.0,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Gijs Schalks,,,,,,,,,,,,,,,
10995493,away,De Treffers,Abdel Mounaim el Ouazzane,abdel-mounaim-el-ouazzane,A. E. Ouazanne,G,12,185.0,21,M,791735,EUR,888451200.0,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdel,Mounaim el Ouazzane,,,,,,,,,,,,,,
10995493,away,De Treffers,Djordi de Lorme,djordi-de-lorme,D. d. Lorme,D,,189.0,1,M,1462763,EUR,1018569600.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Djordi de Lorme,,,,,,,,,,,,,,,
10995493,away,De Treffers,Ruben van Strien,ruben-van-strien,R. v. Strien,D,18,,2,M,1462762,EUR,1048377600.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ruben van Strien,,,,,,,,,,,,,,,
10995493,away,De Treffers,Bart Ebbers,bart-ebbers,B. Ebbers,M,,174.0,1,,1411011,EUR,989798400.0,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Bart Ebbers,,,,,,,,,,,,,,,
10995493,away,De Treffers,Matthijs van Nispen,matthijs-van-nispen,M. v. Nispen,M,10,187.0,3,M,994371,EUR,886032000.0,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10995493,away,De Treffers,Ifra Sow,ifra-sow,I. Sow,F,,,6,M,1047956,EUR,,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
