match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_fouls,stat_dispossessed,stat_ownGoals,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork
11401993,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,False,50.0,36.0,28.0,14.0,33.0,37.0,3.0,13.0,1.0,1.0,2.0,8.0,2.0,6.0,8.0,1.0,1.0,1.0,90.0,66.0,8.3,14.0,0.00070571,0,0.9222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401993,home,AFC Ajax,Tristan Gooijer,tristan-gooijer,T. Gooijer,D,6,185,452,M,1142572,EUR,1094083200,D,47,47,False,44.0,34.0,3.0,,8.0,9.0,26.0,36.0,1.0,3.0,2.0,1.0,,,,,,,90.0,64.0,7.4,12.0,0.0493415,0,,Tristan,Gooijer,1.0,1.0,11.0,2.0,1.0,1.0,1.0,9.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,
11401993,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,False,62.0,60.0,2.0,1.0,36.0,36.0,24.0,26.0,1.0,2.0,2.0,6.0,,,,,,,90.0,71.0,6.9,2.0,0.0236635,0,,,,,,2.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11401993,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,82.0,81.0,4.0,4.0,49.0,50.0,32.0,32.0,2.0,3.0,5.0,4.0,,,,,,,90.0,94.0,6.9,2.0,0.0146148,0,,,,,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,josip.sutalo,1.0,,,,,,,,,,,,,,,,
11401993,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,72.0,66.0,2.0,,32.0,35.0,34.0,37.0,1.0,2.0,1.0,5.0,,,,,,,90.0,92.0,6.8,9.0,0.0837702,0,,,,,2.0,8.0,,3.0,3.0,2.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
11401993,home,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6342,M,42694,EUR,645580800,M,6,6,False,81.0,74.0,3.0,2.0,18.0,19.0,56.0,65.0,,2.0,2.0,5.0,,,,,,,90.0,109.0,7.4,15.0,0.0672766,2,,,,3.0,,2.0,,1.0,,2.0,2.0,,3.0,1.0,,jordanhenderson,1.0,1.0,,True,1.0,1.0,0.0978,0.1255,,,,,,,,,
11401993,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,20.0,16.0,1.0,,4.0,5.0,12.0,15.0,2.0,3.0,,2.0,,,,,,,65.0,26.0,6.6,6.0,0.179539,0,,,,,3.0,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11401993,home,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1907,M,1102659,EUR,1046649600,M,33,33,False,32.0,26.0,2.0,,13.0,15.0,13.0,17.0,,3.0,,3.0,,,,,,,65.0,41.0,6.7,7.0,0.00863156,0,,,,,,5.0,1.0,,,2.0,4.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11401993,home,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,F,38,38,False,41.0,32.0,,,4.0,8.0,28.0,36.0,1.0,10.0,,2.0,,,,,,,90.0,62.0,6.4,20.0,0.231514,0,,,,3.0,,3.0,3.0,1.0,,,1.0,,4.0,,2.0,,2.0,3.0,,,,,,,,,,,,,,,
11401993,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,False,17.0,15.0,1.0,1.0,5.0,5.0,10.0,13.0,1.0,8.0,1.0,3.0,,,,,,,89.0,38.0,8.4,13.0,0.751334,1,,,,1.0,2.0,6.0,,2.0,1.0,,2.0,1.0,4.0,,1.0,brianbrobbeyy,1.0,5.0,,,1.0,,0.1439,0.226,1.0,1.0,1.0,2.0,3.0,,,,
