match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_clearanceOffLine
11373424,home,Swansea City,Carl Rushworth,,,carl-rushworth,C. Rushworth,G,19,191.0,346,M,1005800,EUR,994032000,G,22,22,False,46.0,36.0,18.0,9.0,34.0,41.0,2.0,5.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,90.0,55.0,6.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373424,home,Swansea City,Harry Darling,,,harry-darling,H. Darling,D,6,189.0,127,M,866169,EUR,934243200,D,6,6,False,86.0,80.0,6.0,2.0,62.0,63.0,18.0,23.0,3.0,,,3.0,,,,90.0,103.0,7.1,11.0,1,3.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
11373424,home,Swansea City,Kyle Naughton,,,kyle-naughton,K. Naughton,D,,181.0,37,M,32821,EUR,595209600,D,26,26,False,97.0,93.0,5.0,3.0,75.0,76.0,18.0,21.0,4.0,,,8.0,,,,81.0,107.0,7.4,4.0,1,,1.0,1.0,1.0,,,2.0,2.0,,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,
11373424,home,Swansea City,Nathan Wood,,,nathan-wood,N. Wood,D,15,188.0,201,M,944200,EUR,1022803200,D,23,23,False,93.0,89.0,3.0,1.0,67.0,68.0,22.0,25.0,1.0,1.0,1.0,7.0,,,,90.0,98.0,7.0,6.0,2,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11373424,home,Swansea City,Harrison Ashby,,,ashby-harrison,H. Ashby,D,33,179.0,462,M,1084284,EUR,1005696000,M,30,30,False,44.0,32.0,2.0,1.0,16.0,22.0,18.0,29.0,,,,7.0,,,,61.0,59.0,7.2,20.0,2,1.0,,2.0,,1.0,2.0,1.0,2.0,,,,,3.0,7.0,2.0,2.0,1.0,,,,,,,,,,,,
11373424,home,Swansea City,Matt Grimes,,,matt-grimes,M. Grimes,M,6,178.0,274,M,340713,EUR,805766400,M,8,8,False,70.0,66.0,3.0,,27.0,28.0,40.0,46.0,,,,7.0,,,,61.0,77.0,7.0,9.0,1,,,2.0,1.0,1.0,,,,,1.0,,,2.0,4.0,1.0,,,True,,,,,,,,,,,
11373424,home,Swansea City,Joe Allen,,,joe-allen,J. Allen,M,7,168.0,187,M,20602,EUR,637372800,M,7,7,False,30.0,28.0,,,7.0,7.0,21.0,25.0,3.0,1.0,,3.0,,,,61.0,46.0,7.2,10.0,2,,,4.0,1.0,1.0,,,1.0,,1.0,3.0,2.0,3.0,2.0,,4.0,,,1.0,1.0,,,,,,,,,
11373424,home,Swansea City,Azeem Abdulai,,,azeem-abdullah,A. Abdulai,M,22,183.0,82,M,1102362,EUR,1039392000,M,47,47,False,51.0,42.0,3.0,1.0,22.0,23.0,20.0,29.0,5.0,5.0,3.0,5.0,,,,90.0,73.0,7.0,16.0,1,3.0,,9.0,1.0,1.0,,,2.0,1.0,,1.0,,2.0,1.0,,2.0,1.0,,1.0,2.0,,,,,,,,,
11373424,home,Swansea City,Oliver Cooper,,,oliver-cooper,O. Cooper,M,31,176.0,93,M,970396,EUR,945129600,F,31,31,False,47.0,40.0,3.0,,16.0,17.0,24.0,30.0,7.0,1.0,,5.0,,,,90.0,62.0,7.7,11.0,3,1.0,2.0,4.0,1.0,,1.0,,1.0,3.0,,2.0,1.0,3.0,,,1.0,,,2.0,1.0,1.0,1.0,2.0,,,,,,
11373424,home,Swansea City,Joël Piroe,,,joel-piroe,J. Piroe,F,10,181.0,2103,M,850823,EUR,933552000,F,17,17,False,35.0,27.0,1.0,1.0,3.0,5.0,24.0,30.0,4.0,3.0,3.0,3.0,,,,61.0,50.0,9.1,10.0,6,1.0,,2.0,,1.0,3.0,,,,1.0,1.0,1.0,2.0,,,,,,2.0,,,1.0,,2.0,,,,,
11373424,home,Swansea City,Liam Cullen,,,cullen-liam,L. Cullen,F,20,178.0,472,M,1006994,EUR,924825600,F,20,20,False,30.0,21.0,3.0,2.0,4.0,4.0,17.0,26.0,2.0,,,5.0,,,,90.0,43.0,7.1,13.0,2,1.0,1.0,7.0,2.0,2.0,1.0,,,1.0,1.0,,,1.0,,,2.0,2.0,,,2.0,,,,,,,,,
11373424,home,Swansea City,Josh Key,,,josh-key,J. Key,D,2,178.0,59,M,930251,EUR,941414400,D,2,2,True,18.0,15.0,,,8.0,8.0,7.0,11.0,1.0,1.0,1.0,2.0,,,,29.0,25.0,6.7,4.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11373424,home,Swansea City,Jamie Paterson,,,jamie-paterson,J. Paterson,M,7,175.0,105,M,123717,EUR,693187200,F,12,12,True,13.0,9.0,2.0,1.0,6.0,6.0,3.0,10.0,,,,1.0,,,,29.0,17.0,6.4,8.0,0,,,1.0,1.0,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,
11373424,home,Swansea City,Jay Fulton,,,jay-fulton,J. Fulton,M,4,178.0,58,M,164291,EUR,765417600,M,4,4,True,48.0,45.0,,,35.0,36.0,10.0,13.0,1.0,1.0,1.0,2.0,,,,29.0,51.0,6.9,4.0,0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
11373424,home,Swansea City,Josh Ginnelly,,,josh-ginnelly,J. Ginnelly,F,9,173.0,150,M,555372,EUR,861840000,F,11,11,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,29.0,8.0,7.3,2.0,1,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,
11373424,home,Swansea City,Mykola Kukharevych,,,mykola-kukharevych,M. Kukharevych,F,9,193.0,1639,M,1029969,EUR,993945600,F,19,19,True,5.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,9.0,7.0,6.5,3.0,0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
11373424,home,Swansea City,Andrew Fisher,,,andrew-fisher,A. Fisher,G,1,183.0,42,M,878130,EUR,887241600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373424,home,Swansea City,Filip Lissah,,,lissah-filip,F. Lissah,D,28,182.0,49,M,1515577,EUR,1102464000,M,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373424,home,Swansea City,Brandon Cooper,,,brandon-cooper,B. Cooper,D,15,185.0,28,M,910585,EUR,947808000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373424,home,Swansea City,Jerry Yates,,,jerry-yates,J. Yates,F,12,175.0,341,M,785799,EUR,847584000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373424,away,Northampton Town,Max Thompson,,,thompson-max,M. Thompson,G,31,188.0,140,M,1091733,EUR,1091318400,G,26,26,False,27.0,19.0,18.0,10.0,12.0,16.0,7.0,11.0,,,,6.0,,3.0,3.0,90.0,37.0,7.1,8.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,
11373424,away,Northampton Town,Max Dyche,Max Dyche,,max-dyche,M. Dyche,D,35,186.0,30,M,1067269,EUR,1045872000,D,35,35,False,59.0,46.0,12.0,2.0,41.0,46.0,5.0,13.0,10.0,1.0,1.0,5.0,1.0,,,90.0,79.0,6.4,16.0,0,,1.0,2.0,,2.0,,3.0,,3.0,,5.0,3.0,,,,1.0,,,,,,,,,,,,1.0,
11373424,away,Northampton Town,Sam Sherring,,,sam-sherring,S. Sherring,D,24,188.0,57,M,991000,EUR,957744000,D,6,6,False,40.0,33.0,6.0,3.0,31.0,38.0,2.0,2.0,1.0,,,7.0,,,,62.0,51.0,7.0,7.0,0,,1.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,3.0,
11373424,away,Northampton Town,Emmanuel Monthe,,,emmanuel-monthe,E. Monthe,D,6,194.0,27,M,547270,EUR,791078400,D,12,12,False,42.0,35.0,1.0,,27.0,31.0,8.0,11.0,2.0,1.0,1.0,3.0,,,,90.0,55.0,6.5,10.0,0,1.0,1.0,2.0,,1.0,,3.0,2.0,,,,,,,,1.0,,,,,,,,,,,,2.0,
11373424,away,Northampton Town,Marc Leonard,,,marc-leonard,M. Leonard,M,49,180.0,177,M,1004556,EUR,1008720000,M,21,21,False,40.0,37.0,1.0,1.0,27.0,29.0,10.0,12.0,5.0,3.0,2.0,7.0,,,,72.0,53.0,6.8,6.0,0,,,5.0,3.0,,,,1.0,1.0,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,
11373424,away,Northampton Town,Aaron McGowan,,,aaron-mcgowan,A. McGowan,D,30,175.0,11,M,310560,EUR,811555200,M,3,3,False,30.0,21.0,3.0,1.0,13.0,13.0,8.0,19.0,7.0,,,1.0,,,,90.0,51.0,7.4,12.0,0,2.0,4.0,3.0,1.0,,,5.0,,1.0,,2.0,1.0,1.0,2.0,,1.0,,True,,,,,,,,,,2.0,1.0
11373424,away,Northampton Town,Mitchell Pinnock,,,mitchell-pinnock,M. Pinnock,M,11,178.0,28,M,323069,EUR,787190400,M,11,11,False,29.0,24.0,3.0,,14.0,14.0,11.0,16.0,2.0,,,6.0,,,,62.0,35.0,6.4,6.0,0,,,2.0,,,,,1.0,,,2.0,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,
11373424,away,Northampton Town,William Hondermarck,,,hondermarck-william,W. Hondermarck,M,16,185.0,92,M,933152,EUR,974764800,M,23,23,False,31.0,28.0,,,18.0,19.0,10.0,12.0,2.0,,,6.0,,,,90.0,47.0,6.5,9.0,0,1.0,1.0,4.0,1.0,1.0,,1.0,3.0,,,1.0,1.0,,,,4.0,,,,1.0,,,,,,,,,
11373424,away,Northampton Town,Ali Koiki,,,ali-koiki,A. Koiki,D,,187.0,29,M,967451,EUR,935280000,M,14,14,False,34.0,22.0,10.0,2.0,13.0,16.0,9.0,18.0,2.0,,,5.0,,,,62.0,45.0,6.5,15.0,0,,2.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,
11373424,away,Northampton Town,Louis Appéré,,,louis-appere,L. Appéré,F,9,185.0,39,M,860685,EUR,922406400,F,9,9,False,16.0,9.0,,,3.0,4.0,6.0,12.0,3.0,1.0,1.0,4.0,,,,90.0,27.0,6.4,12.0,0,1.0,1.0,5.0,2.0,2.0,,1.0,1.0,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,
11373424,away,Northampton Town,Kieron Bowie,,,kieron-bowie,K. Bowie,F,18,190.0,474,M,983601,EUR,1032566400,F,19,19,False,9.0,9.0,,,1.0,1.0,8.0,8.0,2.0,3.0,2.0,2.0,,,,62.0,18.0,6.4,4.0,2,1.0,,4.0,,1.0,,,1.0,,2.0,,,,,,2.0,,,,1.0,,,1.0,,,,,,
11373424,away,Northampton Town,Patrick Brough,Patrick,Brough,patrick-brough,P. Brough,D,3,191.0,4,M,343015,EUR,824774400,D,33,33,True,8.0,8.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,28.0,17.0,6.5,5.0,0,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,
11373424,away,Northampton Town,Akinwale Odimayo,,,akinwale-odimayo,A. J. Odimayo,D,31,183.0,24,M,1020763,EUR,943747200,D,22,22,True,21.0,19.0,1.0,,18.0,19.0,1.0,2.0,1.0,1.0,,2.0,,,,28.0,25.0,6.4,3.0,0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11373424,away,Northampton Town,Jack Sowerby,,,jack-sowerby,J. Sowerby,M,,175.0,5,M,788846,EUR,795916800,M,4,4,True,17.0,16.0,3.0,2.0,12.0,12.0,4.0,5.0,1.0,,,1.0,,,,28.0,18.0,6.5,1.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11373424,away,Northampton Town,Sam Hoskins,,,sam-hoskins,S. Hoskins,F,7,172.0,78,M,204340,EUR,728784000,F,7,7,True,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,28.0,10.0,6.4,4.0,2,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
11373424,away,Northampton Town,Peter Abimbola,Peter Abimbola,,peter-abimbola,P. Abimbola,M,27,178.0,6,M,1138412,EUR,1077408000,M,27,27,True,7.0,6.0,1.0,1.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,18.0,10.0,6.3,2.0,0,,,4.0,3.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,
11373424,away,Northampton Town,James Dadge,James Dadge,,james-dadge,J. Dadge,G,31,184.0,7,M,1400669,EUR,1098057600,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373424,away,Northampton Town,Jacob Scott,,,jacob-scott,J. Scott,D,12,,3,M,1519973,EUR,1126137600,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
