match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_outfielderBlock,stat_dispossessed,stat_wasFouled,stat_totalContest,stat_onTargetScoringAttempt,stat_fouls,player_sofascoreId,stat_wonContest,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_bigChanceMissed
10382164,home,FC Groningen,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,20,20,False,True,46.0,29.0,27.0,10.0,25.0,26.0,4.0,20.0,4.0,4.0,7.0,90.0,54.0,7.4,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Liam van Gelderen,,,liam-van-gelderen,L. v. Gelderen,D,4,178,172,M,910049,EUR,985305600,D,19,19,False,,21.0,13.0,3.0,,9.0,11.0,4.0,10.0,3.0,,,59.0,34.0,6.3,10.0,0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Thijmen Blokzijl,Thijmen Blokzijl,,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,42,42,False,,60.0,47.0,15.0,6.0,39.0,44.0,8.0,17.0,6.0,,,90.0,66.0,6.3,14.0,0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Radinio Balker,,,balker-radinio,R. Balker,D,12,190,152,M,947049,EUR,904780800,D,12,12,False,,63.0,55.0,9.0,8.0,46.0,48.0,9.0,15.0,8.0,,,90.0,79.0,6.8,10.0,0,,2.0,2.0,4.0,1.0,8.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Isak Dybvik Määttä,,,isak-dybvik-maatta,I. D. Määttä,F,25,188,289,M,980915,EUR,1000857600,D,18,18,False,,37.0,26.0,7.0,2.0,16.0,22.0,10.0,15.0,9.0,,,90.0,67.0,6.6,20.0,1,4.0,,7.0,5.0,,2.0,1.0,4.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10382164,home,FC Groningen,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,M,21,21,False,,29.0,22.0,2.0,1.0,13.0,13.0,9.0,16.0,3.0,,,90.0,52.0,6.6,12.0,0,,2.0,4.0,6.0,1.0,5.0,,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
10382164,home,FC Groningen,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,M,34,34,False,,33.0,21.0,2.0,,14.0,19.0,7.0,14.0,13.0,,,90.0,56.0,7.2,16.0,0,1.0,2.0,4.0,9.0,2.0,4.0,4.0,5.0,1.0,3.0,,1.0,,1.0,2.0,,,0ratmangoen,1.0,,,,,,,,,,,,
10382164,home,FC Groningen,Damil Dankerlui,,,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,M,2,2,False,,28.0,20.0,3.0,2.0,9.0,12.0,11.0,17.0,8.0,,,90.0,45.0,6.3,15.0,0,2.0,3.0,5.0,5.0,,2.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,
10382164,home,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,40,40,False,,15.0,11.0,3.0,2.0,4.0,5.0,7.0,11.0,3.0,,,74.0,24.0,5.9,11.0,0,1.0,1.0,7.0,2.0,2.0,,,1.0,,2.0,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,
10382164,home,FC Groningen,Florian Krüger,,,florian-kruger,F. Krüger,F,26,186,130,M,945878,EUR,918864000,M,23,23,False,,7.0,2.0,2.0,1.0,,1.0,2.0,6.0,,,,58.0,20.0,6.6,9.0,0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,9,9,False,,21.0,17.0,1.0,1.0,6.0,7.0,11.0,14.0,4.0,,,90.0,37.0,6.9,11.0,3,3.0,2.0,4.0,3.0,,1.0,1.0,1.0,,6.0,,,1.0,,,1.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,
10382164,home,FC Groningen,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,10,175,1255,M,964154,EUR,1023408000,M,7,7,True,,9.0,8.0,1.0,1.0,4.0,5.0,4.0,4.0,2.0,,,32.0,16.0,6.4,3.0,1,1.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,
10382164,home,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,55,55,True,,10.0,5.0,2.0,1.0,2.0,3.0,3.0,7.0,2.0,,,31.0,16.0,6.7,6.0,0,2.0,1.0,3.0,3.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Ramon Pascal Lundqvist,,,ramon-pascal-lundqvist,R. Lundqvist,M,10,178,118,M,363902,EUR,863222400,M,22,22,True,,5.0,2.0,,,,1.0,2.0,5.0,,,,16.0,8.0,6.4,4.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Peter Leeuwenburgh,,,peter-leeuwenburgh,P. Leeuwenburgh,G,41,196,65,M,149660,EUR,764380800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Jan de Boer,,,jan-de-boer,J. d. Boer,G,12,202,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Mike te Wierik,,,mike-te-wierik,M. t. Wierik,D,23,191,47,M,127554,EUR,707961600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Yahya Kalley,Yahya Kalley,,kalley-yahya,Y. Kalley,D,2,185,50,M,1050457,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382164,home,FC Groningen,Jorg Schreuders,Jorg Schreuders,,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
