match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_shotOffTarget,stat_expectedGoals,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11067327,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,33,33,False,28.0,13.0,18.0,4.0,11.0,14.0,2.0,14.0,1.0,1.0,1.0,7.0,1.0,90.0,34.0,6.3,15.0,0.00069101,0,-0.1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067327,home,Internacional,Fabricio Bustos,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,64.0,52.0,7.0,3.0,20.0,24.0,32.0,41.0,1.0,5.0,1.0,7.0,,90.0,87.0,7.0,15.0,0.0568256,0,,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067327,home,Internacional,Igor Gomes,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,False,62.0,49.0,12.0,4.0,31.0,35.0,18.0,28.0,,2.0,2.0,7.0,,90.0,71.0,6.6,16.0,0.00753399,0,,1.0,,2.0,,1.0,,2.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067327,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,52.0,46.0,4.0,1.0,39.0,40.0,7.0,12.0,4.0,5.0,6.0,4.0,,90.0,63.0,6.8,6.0,0.00198891,2,,,3.0,3.0,,,,,1.0,1.0,,,,,,,2.0,0.1162,,,,,,,,,,,,,,,,
11067327,home,Internacional,Nicolás Hernández,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,False,47.0,42.0,6.0,4.0,21.0,22.0,22.0,26.0,2.0,6.0,5.0,5.0,,73.0,62.0,7.6,7.0,0.173429,0,,1.0,2.0,5.0,,3.0,1.0,,1.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11067327,home,Internacional,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,20,171,3505,M,18304,EUR,608774400,M,20,20,False,56.0,45.0,,,22.0,26.0,23.0,30.0,1.0,6.0,1.0,7.0,,80.0,75.0,6.8,16.0,0.0586729,2,,,,1.0,,4.0,3.0,5.0,,,,,,1.0,1.0,1.0,,0.0799,,,1.0,,2.0,,,,,,,,,,,
11067327,home,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,False,28.0,24.0,1.0,,12.0,13.0,13.0,16.0,,3.0,1.0,4.0,,57.0,40.0,7.0,6.0,0.0254642,0,,1.0,,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,
11067327,home,Internacional,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,M,28,28,False,23.0,18.0,,,3.0,4.0,15.0,20.0,1.0,4.0,,7.0,,57.0,34.0,6.8,11.0,0.255662,1,,1.0,1.0,4.0,,1.0,1.0,3.0,2.0,1.0,2.0,,,1.0,,,1.0,0.0827,,,,,,1.0,,,,,,,,,,
11067327,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,35.0,30.0,3.0,2.0,7.0,8.0,24.0,30.0,,1.0,,5.0,,81.0,50.0,6.9,11.0,0.168875,4,,3.0,,5.0,,1.0,,2.0,,1.0,2.0,,,,,,3.0,0.2764,,1.0,2.0,,,2.0,True,1.0,,,,,,,,
11067327,home,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,11,11,False,36.0,30.0,3.0,2.0,7.0,8.0,23.0,30.0,,3.0,,6.0,,90.0,58.0,6.6,16.0,0.0435988,1,,2.0,2.0,9.0,,1.0,1.0,3.0,,1.0,1.0,,,3.0,2.0,,,0.1415,,,1.0,,,4.0,,1.0,,,,,,,,
11067327,home,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,18.0,15.0,1.0,1.0,4.0,4.0,12.0,18.0,1.0,6.0,1.0,1.0,,90.0,41.0,7.8,14.0,0.11371,3,,4.0,5.0,9.0,,,,4.0,4.0,1.0,3.0,,,2.0,1.0,1.0,1.0,0.4705,,1.0,,,,2.0,,2.0,ennervalencia,1.0,,,,,,
11067327,home,Internacional,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,23,23,True,28.0,28.0,,,15.0,15.0,13.0,13.0,,1.0,,3.0,,33.0,33.0,6.7,1.0,0.0210373,0,,,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
11067327,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,True,19.0,15.0,1.0,,7.0,7.0,9.0,15.0,1.0,1.0,,1.0,,33.0,25.0,6.8,8.0,0.309562,0,,3.0,2.0,3.0,,,,1.0,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
11067327,home,Internacional,Dalbert,dalbert,Dalbert,D,36,181,321,M,385386,EUR,747446400,D,29,29,True,11.0,7.0,2.0,1.0,5.0,7.0,3.0,5.0,,3.0,,2.0,,17.0,19.0,6.6,6.0,0.0165374,0,,1.0,,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
11067327,home,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,5.0,2.0,,,1.0,2.0,1.0,4.0,1.0,5.0,,1.0,,10.0,12.0,7.0,4.0,0.00048088,2,,1.0,,,,,,,2.0,,,Lucca,,2.0,2.0,,2.0,0.0528,,,,,,,,,,,,,,,,
11067327,home,Internacional,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,9.0,3.0,6.6,,0.00476658,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067327,home,Internacional,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067327,home,Internacional,João Dalla Corte,joao-dalla-corte,J. D. Corte,D,50,178,111,M,1482362,EUR,1149638400,D,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,João Dalla Corte,,,,,,,,,,,,,,,,,,,,,,
11067327,home,Internacional,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067327,home,Internacional,Campanharo,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067327,home,Internacional,Gabriel Barros,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
