match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_fouls,stat_wonContest,stat_blockedScoringAttempt,stat_lastManTackle,stat_penaltyConceded,stat_expectedGoals,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_punches,stat_totalOffside,stat_penaltyMiss,stat_penaltyWon
11392817,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,False,19.0,17.0,,,5.0,5.0,13.0,16.0,2.0,5.0,1.0,4.0,,,,,,,,82.0,40.0,7.8,9.0,0.392981,7,,,2.0,1.0,7.0,2.0,2.0,3.0,1.0,,,,3.0,1.0,2.0,,,,,1.0,2.0,2.0,,,0.9806,1.0,4.0,1.0,,0.5876,1.0,1.0,,,,,
11392817,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,True,17.0,15.0,,,10.0,10.0,5.0,7.0,,1.0,,2.0,,,,,,,,25.0,20.0,6.5,3.0,0.024756,0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,Kamory Doumbia,,,,,,,,,,,,,,,,,kamory_doumbia03,,,,
11392817,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,13.0,11.0,,,5.0,5.0,6.0,9.0,,2.0,,2.0,,,,,,,,19.0,17.0,6.7,3.0,0.00577808,0,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11392817,home,Stade Brestois,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,F,7,7,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,19.0,9.0,6.5,,0.00208951,3,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,0.1218,1.0,,,,,,,,,,,
11392817,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,15.0,4.0,6.5,,1.733e-05,1,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,0.0494,,,1.0,,0.0765,,,dari_achraf,,,,
11392817,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,5.0,5.0,,,1.0,1.0,5.0,5.0,,,,1.0,,,,,,,,8.0,7.0,6.4,,0.0285865,0,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11392817,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392817,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392817,home,Stade Brestois,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392817,home,Stade Brestois,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392817,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,99,99,False,29.0,27.0,3.0,2.0,27.0,29.0,,,,,1.0,7.0,,3.0,,,3.0,1.0,1.0,90.0,38.0,6.7,2.0,0.00014681,0,-0.0015000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,donnarumma,1.0,,,
11392817,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,814594,EUR,910137600,D,2,2,False,68.0,54.0,5.0,3.0,37.0,42.0,17.0,28.0,1.0,7.0,2.0,10.0,,,,,,,,90.0,94.0,6.8,20.0,0.0445907,1,,,2.0,,5.0,2.0,1.0,1.0,,,4.0,2.0,,1.0,1.0,,,,,,1.0,,,,0.057,2.0,1.0,,,,,,AHakimi,,,,
11392817,away,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,99545,EUR,684374400,D,15,15,False,76.0,69.0,4.0,2.0,55.0,57.0,14.0,19.0,6.0,7.0,12.0,3.0,,,,,,,,90.0,101.0,7.6,8.0,0.00445039,1,,,,,4.0,1.0,,,,3.0,1.0,,1.0,,,,,,4.0,2.0,,1.0,,,0.0463,1.0,,,,,,,DaniloP,,,,
11392817,away,Paris Saint-Germain,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9818,M,187205,EUR,792460800,D,37,37,False,64.0,59.0,4.0,4.0,47.0,52.0,12.0,12.0,,2.0,2.0,1.0,,,,,,,,90.0,73.0,6.8,6.0,0.00420736,0,,,,,4.0,2.0,,,,1.0,2.0,2.0,,,,,,,2.0,,,,,,,2.0,,,,,,,milanskriniar,,,,
11392817,away,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,352370,EUR,824256000,D,21,21,False,45.0,42.0,2.0,2.0,26.0,27.0,16.0,19.0,,8.0,2.0,3.0,,,,,,,,90.0,72.0,7.1,8.0,0.0169529,0,,,1.0,,4.0,1.0,1.0,,,3.0,7.0,5.0,2.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,lucashernandez21,,,,
11392817,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,1142672,EUR,1141776000,M,33,33,False,53.0,48.0,2.0,,30.0,32.0,18.0,21.0,,9.0,2.0,12.0,,,,,,,,90.0,72.0,7.9,8.0,0.024272,2,,,,,5.0,1.0,1.0,6.0,,1.0,2.0,2.0,,3.0,1.0,,,,1.0,,4.0,,,,0.1186,1.0,,2.0,,0.7119,,1.0,wzairemery6,,,,
11392817,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,784655,EUR,828489600,M,8,8,False,43.0,37.0,6.0,3.0,26.0,30.0,11.0,13.0,1.0,7.0,3.0,7.0,,,,,,,,90.0,56.0,7.1,7.0,0.0211662,1,,,,,1.0,,,2.0,,1.0,3.0,2.0,1.0,1.0,,,,,,,2.0,,,,0.0511,1.0,1.0,,,,,,fabianruiz52,,,,
11392817,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,M,19,19,False,30.0,28.0,3.0,2.0,13.0,13.0,17.0,21.0,,9.0,,5.0,,,,,,,,74.0,53.0,7.2,8.0,0.355825,2,,1.0,4.0,2.0,8.0,3.0,2.0,3.0,,,6.0,3.0,1.0,1.0,1.0,,,,,3.0,2.0,,,,0.1561,1.0,,2.0,,0.4455,1.0,,kanginlee,,,,
11392817,away,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,M,29,29,False,27.0,21.0,1.0,1.0,10.0,15.0,11.0,12.0,1.0,6.0,,4.0,,,,,,,,63.0,41.0,7.3,9.0,0.061103,1,,1.0,,,4.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,3.0,,,,,1.0,2.0,,,,0.2148,1.0,,1.0,1.0,0.0583,,,bradley_b,,1.0,,
11392817,away,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,9,9,False,18.0,17.0,,,9.0,9.0,8.0,9.0,1.0,5.0,1.0,4.0,,,,,,,,63.0,33.0,7.0,7.0,0.0556041,2,,,,,2.0,,,1.0,1.0,,3.0,1.0,5.0,1.0,1.0,,,,,1.0,,2.0,,,0.2255,1.0,,,,,,,goncaloramos88,,,,
11392817,away,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,7,7,False,28.0,21.0,1.0,1.0,2.0,2.0,19.0,26.0,,4.0,,,,,,,,,,89.0,43.0,8.8,11.0,0.296826,5,,,,,1.0,,1.0,3.0,,,,,2.0,1.0,4.0,,,True,,,3.0,,,,1.2395,,1.0,4.0,,1.5164,1.0,2.0,KMbappé,,,1.0,
11392817,away,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,871706,EUR,912816000,F,23,23,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,4.0,,1.0,,,,,,,,27.0,14.0,7.2,3.0,0.020734,0,,,,,3.0,,1.0,2.0,,,,,,3.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,RKM,,1.0,,1.0
11392817,away,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,818244,EUR,863654400,F,10,10,True,15.0,11.0,,,5.0,6.0,6.0,9.0,,2.0,,1.0,,,,,,,,27.0,20.0,6.7,6.0,0.00917302,1,,,,,2.0,,,3.0,,,,,1.0,,,,,,,,2.0,1.0,,,0.0171,1.0,,,,,,,ODembélé,,,,
11392817,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,902029,EUR,950400000,M,17,17,True,10.0,10.0,1.0,1.0,5.0,5.0,6.0,6.0,,,1.0,2.0,,,,,,,,16.0,15.0,6.8,1.0,0.0499428,1,,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,0.0221,,,1.0,,0.1542,,,vitinha,,,,
11392817,away,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,26,26,True,5.0,3.0,,,3.0,4.0,,1.0,,1.0,,2.0,,,,,,,,1.0,7.0,,2.0,5.75e-05,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11392817,away,Paris Saint-Germain,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5097,M,908714,EUR,991180800,G,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392817,away,Paris Saint-Germain,Ethan Mbappé,ethan-mbappe,E. Mbappé,M,8,180,27254,M,1402698,EUR,1167350400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ethan Mbappé,,,,,,,,,,,,,,,,,ethanmbappe,,,,
11392817,away,Paris Saint-Germain,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2173,M,1114422,EUR,1090886400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392817,away,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos10Soler,,,,
11392817,away,Paris Saint-Germain,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ugartemanu,,,,
