match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_outfielderBlock
12224399,home,North Carolina FC,Antonio Carrera,carrera-antonio,J. A. Carrera,G,13,193.0,123,M,1002921,EUR,1079308800,G,13,13,False,36.0,27.0,12.0,4.0,26.0,30.0,1.0,6.0,1.0,7.0,1.0,1.0,90.0,41.0,6.8,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Adrian Pelayo,adrian-pelayo,A. Pelayo,D,48,180.0,31,M,1597172,EUR,1147737600,D,86,86,False,73.0,66.0,11.0,9.0,47.0,48.0,19.0,25.0,1.0,2.0,,,90.0,79.0,7.3,7.0,0,Adrián,Pelayo,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Daniel Navarro,daniel-navarro,Navarro,D,,185.0,1,M,866831,EUR,682819200,D,5,5,False,78.0,74.0,10.0,7.0,49.0,49.0,25.0,29.0,3.0,2.0,,,85.0,82.0,7.0,4.0,0,,,1.0,2.0,3.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Bryce Washington,bryce-washington,B. Washington,D,27,191.0,1,M,1124735,EUR,905558400,D,27,27,False,63.0,59.0,2.0,2.0,42.0,44.0,17.0,19.0,1.0,1.0,,,90.0,73.0,7.2,5.0,1,Bryce Washington,,,1.0,4.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Shaft Brewer,shaft-brewer,S. Brewer,D,28,175.0,26,M,931735,EUR,941068800,M,28,28,False,26.0,24.0,1.0,1.0,13.0,13.0,12.0,19.0,1.0,7.0,,,70.0,52.0,7.0,12.0,0,,,3.0,6.0,2.0,2.0,,,,1.0,,2.0,,6.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Jacori Hayes,jacori-hayes,J. Hayes,M,,170.0,4,M,867765,EUR,804297600,M,6,6,False,53.0,48.0,3.0,1.0,24.0,24.0,24.0,29.0,9.0,4.0,6.0,,90.0,67.0,7.0,7.0,1,,,1.0,5.0,,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Collin Martin,collin-martin,C. Martin,M,17,180.0,9,M,335511,EUR,784339200,M,17,17,False,55.0,52.0,4.0,3.0,30.0,30.0,22.0,25.0,2.0,3.0,,,69.0,64.0,7.3,5.0,1,,,1.0,4.0,,1.0,2.0,2.0,,,1.0,1.0,2.0,,,1.0,,,3.0,True,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Nelson Blanco,blanco-nelson,N. Blanco,D,4,168.0,25,M,934869,EUR,934848000,M,3,3,False,29.0,21.0,2.0,1.0,10.0,12.0,12.0,24.0,4.0,6.0,4.0,,90.0,54.0,7.0,14.0,1,,,,1.0,1.0,,,,,1.0,,,,7.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12224399,home,North Carolina FC,Garrett McLaughlin,garrett-mclaughlin,G. McLaughlin,F,,183.0,8,M,884305,EUR,879120000,F,19,19,False,25.0,21.0,1.0,1.0,8.0,9.0,15.0,24.0,3.0,3.0,1.0,,85.0,47.0,7.8,13.0,5,,,1.0,3.0,1.0,,2.0,1.0,,,1.0,,,8.0,2.0,,2.0,,4.0,,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,
12224399,home,North Carolina FC,Julian Placias,julian-placias,J. Placias,F,,188.0,60,M,1808026,EUR,1144281600,F,49,49,False,15.0,9.0,,,1.0,3.0,8.0,12.0,5.0,,3.0,,90.0,28.0,7.4,10.0,3,Julian Placias,,3.0,9.0,2.0,,,,2.0,,1.0,2.0,4.0,,,,2.0,,1.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,
12224399,home,North Carolina FC,Jaden Servania,jaden-servania,J. Servania,D,,170.0,38,M,982957,EUR,995241600,F,10,10,False,14.0,13.0,,,2.0,2.0,11.0,14.0,2.0,2.0,1.0,,85.0,27.0,7.2,9.0,3,,,1.0,3.0,,,,,,,,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,
12224399,home,North Carolina FC,Michael Maldonado,michael-maldonado,M. Maldonado,M,15,175.0,8,M,1113513,EUR,899337600,M,15,15,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,1.0,1.0,,,21.0,6.0,6.5,1.0,0,Michael Maldonado,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Kyrome Lumsden,kyrome-lumsden,K. Lumsden,M,,173.0,5,M,1513780,EUR,1181952000,M,48,48,True,5.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,,,20.0,14.0,6.9,4.0,0,Kyrome Lumsden,,,1.0,,3.0,2.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Justin Malou,justin-malou,J. Malou,D,4,178.0,8,M,1476361,EUR,884044800,D,4,4,True,4.0,3.0,1.0,,3.0,4.0,,,1.0,,,,13.0,6.0,6.5,1.0,0,Justin Malou,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Rodrigo da Costa,rodrigo-da-costa,R. d. Costa,F,16,183.0,8,M,983742,EUR,756345600,M,16,16,True,4.0,3.0,,,1.0,1.0,2.0,4.0,2.0,,,,13.0,13.0,6.4,6.0,0,,,,3.0,,,2.0,1.0,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Louis Pérez,louis-perez,L. Pérez,F,13,178.0,11,M,1120178,EUR,865987200,F,8,8,True,5.0,3.0,1.0,,1.0,1.0,2.0,4.0,2.0,,2.0,,13.0,10.0,6.7,3.0,0,Louis Pérez,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Akira Fitzgerald,akira-fitzgerald,A. Fitzgerald,G,,181.0,5,M,790138,EUR,553478400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224399,home,North Carolina FC,Ezra Armstrong,ezra-armstrong,E. Armstrong,M,42,175.0,3,M,1111127,EUR,913680000,D,42,42,True,,,,,,,,,,,,,,,,,0,Ezra Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Alexander Sutton,alexander-sutton,A. Sutton,G,,188.0,2,M,1485342,EUR,959299200,G,99,99,False,23.0,17.0,16.0,11.0,8.0,10.0,9.0,13.0,1.0,4.0,,,90.0,37.0,8.5,7.0,0,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,7.0,2.0,1.0,1.0,,
12224399,away,Carolina Core FC,Christian Díaz,christian-diaz,C. Díaz,D,44,,5,,1469010,EUR,1143676800,D,44,44,False,19.0,14.0,3.0,,8.0,9.0,6.0,11.0,3.0,1.0,,,73.0,34.0,6.2,10.0,0,Christian Díaz,,,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,
12224399,away,Carolina Core FC,Ibrahim Janis Covi,ibrahim-janis-covi,I. J. Covi,D,,192.0,6,M,1416072,EUR,953596800,D,20,20,False,32.0,22.0,8.0,1.0,15.0,17.0,7.0,15.0,1.0,3.0,1.0,,80.0,44.0,6.4,12.0,0,Ibrahim Janis Covi,,,3.0,6.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Kai Thomas,thomas-kai,K. Thomas,D,4,182.0,1,M,1036294,EUR,1031702400,D,4,4,False,42.0,38.0,4.0,3.0,25.0,26.0,13.0,16.0,5.0,5.0,3.0,,90.0,55.0,6.9,4.0,0,Kai,Thomas,1.0,3.0,4.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0
12224399,away,Carolina Core FC,Jathan Juarez,jathan-juarez,J. Juarez,M,14,,1,,1471019,EUR,1040688000,D,14,14,False,41.0,33.0,6.0,2.0,15.0,19.0,18.0,24.0,3.0,5.0,1.0,,90.0,62.0,6.9,15.0,0,Jathan Juarez,,,2.0,,1.0,1.0,,,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Yekeson Subah,subah-yekeson,Y. Subah,F,,180.0,2,M,1120196,EUR,1076630400,M,7,7,False,9.0,6.0,,,3.0,4.0,4.0,6.0,4.0,1.0,3.0,,89.0,24.0,6.9,6.0,1,Yekeson Subah,,,4.0,2.0,1.0,,,,,1.0,2.0,3.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0
12224399,away,Carolina Core FC,Facundo Canete,facundo-canete,F. Canete,M,24,,4,M,1201261,EUR,951177600,M,24,24,False,49.0,43.0,8.0,5.0,23.0,24.0,20.0,25.0,6.0,9.0,1.0,,90.0,58.0,6.6,10.0,0,Facundo Canete,,2.0,9.0,,,1.0,,3.0,1.0,,2.0,5.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Jacob Evans,jacob-evans,J. Evans,M,,180.0,13,,1824304,EUR,881884800,M,10,10,False,41.0,36.0,3.0,3.0,17.0,22.0,21.0,22.0,5.0,2.0,2.0,,90.0,51.0,7.1,9.0,0,Jacob Evans,,,,,,2.0,1.0,1.0,,,,,3.0,2.0,,,,1.0,True,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Papa Ndoye,papa-ndoye,P. Ndoye,F,,,2,M,1489936,EUR,928022400,M,9,9,False,25.0,18.0,,,5.0,6.0,13.0,22.0,4.0,5.0,,,72.0,36.0,6.7,13.0,0,,,,,,,1.0,1.0,3.0,,,2.0,,3.0,,,,,,,,,2.0,,,,,,,,,,,,
12224399,away,Carolina Core FC,David Polanco,david-polanco,D. Polanco,F,9,183.0,7,M,982797,EUR,918518400,F,15,15,False,15.0,10.0,6.0,2.0,4.0,7.0,6.0,8.0,1.0,,1.0,,73.0,27.0,6.2,13.0,1,,,1.0,6.0,,,,,,,1.0,4.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Joshua Rodríguez,joshua-rodriguez,J. Rodríguez,F,13,182.0,20,,1807956,EUR,1090368000,F,13,13,False,9.0,6.0,,,,1.0,6.0,8.0,2.0,1.0,,,90.0,16.0,6.5,7.0,1,Joshua Rodríguez,,2.0,6.0,,,,,1.0,,1.0,2.0,3.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12224399,away,Carolina Core FC,Jesus Orejuela,jesus-orejuela,J. Orejuela,M,,173.0,7,,1807959,EUR,1124841600,M,8,8,True,12.0,12.0,2.0,2.0,6.0,6.0,6.0,6.0,,2.0,,,18.0,13.0,6.7,1.0,0,Jesus Orejuela,,1.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Jeremiah White IV,jeremiah-white,J. White,D,15,,22,M,1213512,EUR,1170806400,D,18,18,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,1.0,,,17.0,8.0,6.7,2.0,0,Jeremiah White,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Derek Cuevas,derek-cuevas,D. Cuevas,M,21,170.0,36,,1402905,EUR,1073433600,M,21,21,True,4.0,,2.0,,,4.0,,1.0,2.0,1.0,,,17.0,9.0,6.6,6.0,1,Derek Cuevas,,,2.0,,,2.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
12224399,away,Carolina Core FC,Angel Aguas,angel-aguas,A. Aguas,D,31,,4,,1807936,EUR,1048032000,D,5,5,True,6.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,,,,10.0,6.0,6.5,2.0,0,Angel Aguas,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Cristian Gregoire,cristian-gregoire,C. Gregoire,M,,,3,,1807977,EUR,1112918400,D,22,22,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,9.0,7.0,6.4,2.0,0,Cristian Gregoire,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Andrew Pannenberg,andrew-pannenberg,A. Pannenberg,G,1,190.0,1,M,884456,EUR,906336000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224399,away,Carolina Core FC,Luis Lugo,luis-lugo,L. Lugo,M,,,3,,1807953,EUR,1094169600,M,11,11,True,,,,,,,,,,,,,,,,,0,Luis Lugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
