match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,player_sofascoreId,stat_errorLeadToAShot,stat_totalOffside,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12451063,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,F,8,8,False,34.0,33.0,1.0,1.0,0.0,10.0,10.0,23.0,24.0,,5.0,3.0,,,,90.0,54.0,6.7,7.0,0.156288,2,,,3.0,13.0,,2.0,,3.0,,,,,,0.4996,4.0,3.0,3.0,1.0,,,3.0,1.0,1.0,,0.2912,,,,,,1.0,,,,,
12451063,home,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,True,3.0,3.0,,,0.0,,,4.0,4.0,1.0,1.0,,,,,22.0,10.0,6.3,2.0,0.0281899,1,,1.0,,1.0,,,,1.0,,,,1.0,,0.5409,,1.0,,,,1.0,,,1.0,,0.6169,,,,1.0,,1.0,,,,,
12451063,home,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,1.0,1.0,,,,,9.0,9.0,7.2,,0.358684,0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,
12451063,home,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,home,Le Havre,Timothee Pembele,timothee-pembele,T. Pembele,D,32,182,700,M,1824137,EUR,1031529600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,home,Le Havre,Alois Confais,confais-alois,A. Confais,M,27,174,36,M,794374,EUR,842054400,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,home,Le Havre,Samuel Grandsir,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,home,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Antoine Joujou,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,home,Le Havre,Ilyes Housni,ilyes-housni,I. Housni,F,,172,1907,M,1154632,EUR,1116028800,F,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ilyes Housni,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,F,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,away,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,29.0,21.0,13.0,7.0,0.0,17.0,21.0,4.0,8.0,,,3.0,,2.0,3.0,90.0,34.0,7.0,8.0,0.00096214,0,0.97,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12451063,away,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,64.0,52.0,6.0,4.0,0.0,26.0,28.0,26.0,36.0,1.0,1.0,8.0,,,,90.0,73.0,6.6,12.0,0.0108916,0,,,5.0,7.0,2.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
12451063,away,Montpellier,Nikola Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,68076,EUR,691027200,D,52,52,False,50.0,47.0,3.0,2.0,0.0,39.0,42.0,8.0,8.0,,1.0,1.0,,,,90.0,56.0,6.5,3.0,0.00164859,0,,,1.0,2.0,,1.0,1.0,1.0,Nikola,Maksimović,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12451063,away,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,False,42.0,34.0,8.0,3.0,0.0,23.0,24.0,11.0,18.0,2.0,4.0,6.0,,,,87.0,51.0,6.6,9.0,0.0159065,0,,,4.0,6.0,1.0,2.0,1.0,2.0,,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,
12451063,away,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,M,29,29,False,33.0,26.0,2.0,,0.0,6.0,7.0,21.0,29.0,1.0,2.0,1.0,,,,74.0,52.0,6.9,12.0,0.0446645,0,,3.0,,1.0,,1.0,,,Enzo Tchato Mbiayi,,,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
12451063,away,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,70.0,67.0,6.0,4.0,0.0,26.0,26.0,42.0,46.0,1.0,6.0,9.0,,,,90.0,86.0,7.0,7.0,0.144368,1,,2.0,2.0,7.0,,2.0,1.0,2.0,,,,1.0,1.0,0.0051,,,3.0,1.0,True,1.0,2.0,1.0,,,,1.0,,,,,,,,,,
12451063,away,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,False,22.0,16.0,3.0,1.0,0.0,11.0,12.0,5.0,10.0,2.0,6.0,3.0,,,,75.0,40.0,7.5,12.0,0.3414,1,,,,1.0,1.0,1.0,1.0,,,,1.0,,3.0,0.0268,,5.0,2.0,2.0,,,,,,,,2.0,,,,1.0,,1.0,,,,
12451063,away,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,M,3,3,False,44.0,37.0,6.0,5.0,0.0,18.0,19.0,20.0,28.0,1.0,5.0,6.0,,,,90.0,64.0,6.7,11.0,0.0307867,3,,3.0,4.0,7.0,,4.0,,1.0,Issiaga,Sylla,2.0,2.0,,0.1344,2.0,1.0,,,,1.0,1.0,1.0,,,,,ISylla,,,,,,,,,
12451063,away,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,F,7,7,False,27.0,21.0,1.0,1.0,0.0,5.0,5.0,17.0,28.0,,10.0,5.0,,,,90.0,54.0,7.9,15.0,0.0251618,4,,6.0,2.0,5.0,,2.0,2.0,1.0,,,1.0,1.0,,0.184,,2.0,4.0,1.0,,1.0,,3.0,,,,6.0,,,,4.0,,,,,,
12451063,away,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,12.0,7.0,,,0.0,3.0,5.0,4.0,7.0,1.0,1.0,2.0,,,,60.0,19.0,6.3,10.0,0.00398308,0,,,1.0,6.0,,,,2.0,,,,,,,,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,
12451063,away,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,False,27.0,20.0,3.0,3.0,0.0,8.0,9.0,15.0,32.0,1.0,3.0,4.0,,,,90.0,58.0,6.8,22.0,0.18938,3,,14.0,2.0,5.0,,1.0,1.0,,,,1.0,3.0,1.0,0.5064,,1.0,1.0,2.0,,3.0,1.0,2.0,,,,3.0,,,,1.0,1.0,,,,,
12451063,away,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,9,9,True,14.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,12.0,2.0,2.0,,,,,30.0,22.0,6.6,9.0,0.0665404,2,,1.0,,2.0,,,,,,,2.0,,,0.1102,,3.0,,1.0,,,,,,,,2.0,,,,,,,,,,
12451063,away,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,True,10.0,10.0,,,0.0,5.0,5.0,5.0,8.0,2.0,4.0,1.0,,,,16.0,18.0,7.3,3.0,0.00444391,1,,3.0,,,,,,,,,,,,0.0405,,,,1.0,,,,,1.0,,0.604,2.0,,,,2.0,,,,,,
12451063,away,Montpellier,Birama Touré,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,20,20,True,17.0,15.0,2.0,1.0,0.0,8.0,9.0,7.0,8.0,,2.0,2.0,,,,15.0,20.0,6.8,3.0,0.0099896,0,,,2.0,3.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12451063,away,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180,96,M,1195700,EUR,1112054400,F,41,41,True,1.0,,,,0.0,,,,1.0,,,,,,,9.0,1.0,6.5,1.0,,0,,,1.0,1.0,,,,,Junior Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,away,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,,,,
12451063,away,Montpellier,Yael Mouanga,yael-mouanga,Y. Mouanga,D,23,183,91,M,1170536,EUR,1122076800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Yael Mouanga,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,away,Montpellier,Theo Chennahi,chennahi-theo,T. Chennahi,M,44,182,70,M,1634349,EUR,1107648000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Théo Chennahi,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,away,Montpellier,Gabriel Bares,gabriel-bares,G. Bares,M,15,187,49,M,981541,EUR,967507200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451063,away,Montpellier,Axel Gueguin,axel-gueguin,A. Gueguin,F,20,170,58,M,1195635,EUR,1111622400,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Axel Gueguin,,,,,,,,,,,,,,,,,,,,,,,,,,,
