match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_duelLost,stat_fouls,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_goals,stat_keyPass,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,stat_totalOffside,player_sofascoreId,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist
11391424,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,True,35.0,20.0,21.0,6.0,17.0,22.0,3.0,13.0,11.0,1.0,2.0,3.0,90.0,43.0,6.6,15.0,0.00039185,0,-0.9485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391424,home,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,,33.0,29.0,7.0,6.0,21.0,25.0,8.0,8.0,9.0,,,,90.0,39.0,6.7,5.0,0.00494844,0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391424,home,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,1173172,EUR,1108598400,D,16,16,False,,31.0,25.0,,,19.0,23.0,6.0,8.0,4.0,,,,83.0,36.0,6.7,6.0,0.00424582,0,,3.0,2.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391424,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,,57.0,47.0,7.0,5.0,25.0,27.0,22.0,30.0,10.0,,,,90.0,76.0,7.1,11.0,0.0106113,4,,4.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,3.0,0.3873,0.067,,,,,,,,,,,,,,,,,,,,
11391424,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,,32.0,20.0,9.0,4.0,12.0,16.0,12.0,25.0,7.0,,,,90.0,64.0,7.7,21.0,0.2972,2,,3.0,2.0,1.0,,2.0,,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,0.8485,0.9935,9.0,4.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,
11391424,home,Stade Rennais,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,,55.0,49.0,7.0,5.0,21.0,23.0,28.0,32.0,7.0,,,,90.0,71.0,7.5,9.0,0.097084,1,,7.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,0.0102,,,,4.0,,,3.0,1.0,4.0,,,,,,,,,,,,
11391424,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,,29.0,23.0,4.0,3.0,14.0,16.0,9.0,13.0,2.0,,,,76.0,44.0,6.8,7.0,0.00449896,2,,5.0,,,3.0,2.0,,,,4.0,,2.0,,,1.0,2.0,0.0405,0.1346,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,
11391424,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,M,3,3,False,,16.0,10.0,,,4.0,7.0,6.0,10.0,1.0,,,,63.0,33.0,6.8,9.0,0.00431809,0,,6.0,2.0,,,,,,1.0,3.0,1.0,1.0,,,,3.0,,,1.0,,2.0,,,,,2.0,,,,1.0,1.0,,,,,,,
11391424,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,11,11,False,,10.0,8.0,,,3.0,3.0,5.0,9.0,2.0,,,,63.0,29.0,6.7,12.0,0.00833372,0,,7.0,,,1.0,,,4.0,,5.0,,2.0,,,,5.0,,,2.0,,4.0,,,,,2.0,,,,1.0,,,,,,,,
11391424,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,10,10,False,,20.0,15.0,1.0,,6.0,6.0,9.0,14.0,2.0,,,,90.0,37.0,6.5,8.0,0.0225712,5,,7.0,,,1.0,2.0,1.0,1.0,2.0,4.0,2.0,,2.0,2.0,1.0,2.0,0.3797,0.3794,,,1.0,,,,1.0,1.0,2.0,,,1.0,,amine_gouiri,,,,,,
11391424,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,,5.0,3.0,,,3.0,3.0,,2.0,,,,,63.0,11.0,6.4,5.0,0.0001355,0,,3.0,,,,,,1.0,1.0,6.0,1.0,3.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,
11391424,home,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,D,43,43,True,,10.0,9.0,,,2.0,2.0,8.0,11.0,4.0,,,,27.0,24.0,7.2,4.0,0.110554,1,,5.0,,,2.0,1.0,1.0,,1.0,3.0,,3.0,,,1.0,1.0,0.0366,0.3869,3.0,1.0,2.0,,,1.0,,2.0,,Mahamadou Nagida,,,,,,,,,,
11391424,home,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,99,99,True,,4.0,2.0,,,,,2.0,4.0,,,,,27.0,8.0,6.7,2.0,0.0010111,0,,2.0,,,,,,,,2.0,,2.0,,,,2.0,,,,,,,,,,,,Bertug Yildirim,,,,,,,,,,
11391424,home,Stade Rennais,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2087,M,846445,EUR,857433600,F,7,7,True,,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,27.0,9.0,6.5,3.0,0.00293638,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391424,home,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1574,M,929620,EUR,1013817600,M,32,32,True,,9.0,9.0,,,2.0,2.0,7.0,7.0,1.0,,,,14.0,11.0,6.7,,0.0063094,0,,2.0,,,,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391424,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,True,,6.0,5.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,,,,14.0,10.0,7.4,2.0,0.131857,0,,2.0,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,Désiré Doué,,,,DD14,1.0,,,,,
