match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_accurateCross,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside
13981422,home,Genoa,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,False,14.0,7.0,,,0.0,5.0,9.0,2.0,5.0,,1.0,,,,73.0,22.0,6.2,10.0,0.00682628,0,-0.08,0.03,0.23,,,7.0,3.0,11.0,4.0,,,,1.0,4.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13981422,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,6.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0,,2.0,,,,30.0,19.0,6.8,6.0,0.00245473,0,0.03,0.01,0.18,,,,,3.0,4.0,,1.0,,3.0,1.0,,3.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13981422,home,Genoa,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,,1.0,,,,17.0,7.0,6.5,2.0,0.00101461,0,0.02,,-0.04,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
13981422,home,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,F,21,21,True,5.0,2.0,,,0.0,1.0,2.0,1.0,3.0,,1.0,,,,17.0,9.0,6.5,3.0,0.00010755,0,-0.1,0.06,0.0,,,2.0,1.0,4.0,3.0,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
13981422,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,8.0,3.0,6.5,1.0,0.00244136,0,0.02,,0.13,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,1.0,,1.0,,0.0,,,,1.0,,1.0,,,,8.0,7.0,6.3,6.0,,0,-0.08,0.04,-0.01,,,1.0,,4.0,1.0,,,,,,,3.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
13981422,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,home,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194,176,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,home,Genoa,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,malinovskyi18,,,,,,,,,,,,,
13981422,home,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,Seydou,Fini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,home,Genoa,Hugo Cuenca,hugo-cuenca,H. Cuenca,M,30,183,1116,M,1397355,EUR,1105142400,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,home,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,25.0,10.0,24.0,9.0,0.0,5.0,10.0,5.0,15.0,1.0,3.0,1.0,,,90.0,33.0,7.7,15.0,0.00152733,0,0.05,0.01,0.0,,,,2.0,,3.0,,,,,,True,,,,,,,,,,2.0,,,,,,1.0,2.0,1.0,0.4994,0.7043,0.42,,,,
13981422,away,Lecce,Danilo Veiga,danilo-veiga,D. Veiga,D,17,183,380,M,1002045,EUR,1032912000,D,17,17,False,22.0,17.0,2.0,1.0,0.0,10.0,12.0,7.0,10.0,2.0,3.0,,,,68.0,39.0,6.9,7.0,0.00223059,1,0.02,0.01,0.21,,,1.0,1.0,2.0,4.0,1.0,3.0,,1.0,1.0,,,,,1.0,,0.0271,,-0.07,,,,,,,1.0,,,,,,,,,,
13981422,away,Lecce,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,33.0,25.0,4.0,2.0,0.0,19.0,19.0,6.0,14.0,4.0,3.0,,,,90.0,38.0,6.8,8.0,0.00137577,0,0.04,0.02,0.19,Kialonda Gaspar,,3.0,3.0,4.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Tiago Gabriel,tiago-gabriel,T. Gabriel,D,44,194,1285,M,1651825,EUR,1104019200,D,44,44,False,38.0,29.0,6.0,1.0,0.0,21.0,24.0,8.0,14.0,7.0,3.0,,,,90.0,55.0,7.1,9.0,0.00372661,0,0.08,0.03,0.16,Tiago Gabriel,,2.0,4.0,4.0,8.0,4.0,2.0,1.0,,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,
13981422,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,32.0,20.0,5.0,,0.0,4.0,8.0,16.0,24.0,,6.0,,,,90.0,63.0,6.8,26.0,0.0868848,1,0.29,-0.08,-0.07,,,,,2.0,2.0,,1.0,1.0,,,,1.0,,,9.0,,0.1466,,-0.51,,1.0,2.0,,1.0,1.0,,,,,,,,2.0,1.0,,
13981422,away,Lecce,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,29,29,False,13.0,9.0,2.0,1.0,0.0,4.0,5.0,5.0,8.0,,3.0,,,,83.0,23.0,6.4,9.0,0.00180101,0,-0.26,0.02,-0.06,,,,,4.0,2.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,
13981422,away,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,31.0,23.0,4.0,2.0,0.0,14.0,16.0,9.0,15.0,1.0,4.0,,,,90.0,44.0,6.6,11.0,0.00647087,0,0.04,-0.08,-0.04,,,2.0,2.0,5.0,4.0,4.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
13981422,away,Lecce,Medon Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,10,10,False,21.0,16.0,3.0,2.0,0.0,6.0,8.0,10.0,13.0,,3.0,,,,59.0,44.0,6.8,13.0,0.0575527,0,0.06,0.08,0.23,Medon,Berisha,1.0,,6.0,4.0,2.0,4.0,3.0,1.0,1.0,,,,1.0,4.0,,,,,4.0,,1.0,,,,,,,,,,,1.0,,,
13981422,away,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,F,19,19,False,12.0,10.0,,,0.0,3.0,4.0,7.0,8.0,1.0,2.0,,,,59.0,27.0,6.3,9.0,0.083661,1,0.05,0.09,0.19,,,1.0,1.0,7.0,2.0,,,,2.0,2.0,,4.0,1.0,,1.0,,0.0193,,-0.05,1.0,,1.0,lameckbanda.10,,,1.0,,,,,,,,,1.0,
13981422,away,Lecce,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9850,M,1520771,EUR,1205107200,F,22,22,False,12.0,10.0,1.0,1.0,0.0,1.0,1.0,9.0,11.0,,3.0,,,,83.0,16.0,6.3,4.0,0.0103606,1,-0.16,0.08,-0.05,,,3.0,,4.0,1.0,,,,1.0,,,1.0,1.0,,,,0.0378,,-0.18,,,,camardafrancesco9,1.0,1.0,,,,,,,,,,,
13981422,away,Lecce,Tete Morente,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,F,7,7,False,28.0,17.0,2.0,,0.0,3.0,5.0,14.0,23.0,1.0,7.0,,,,90.0,53.0,6.3,23.0,0.0240806,3,0.0,0.24,-0.1,,,1.0,,10.0,5.0,,2.0,1.0,2.0,1.0,,2.0,,,5.0,,0.1362,,-0.28,3.0,3.0,,,3.0,1.0,2.0,,,,,,,,,,1.0
13981422,away,Lecce,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,23,23,True,9.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,8.0,,,,,,31.0,18.0,6.2,6.0,0.00571647,0,-0.03,-0.02,0.13,,,1.0,,6.0,1.0,,,,2.0,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0
13981422,away,Lecce,Mohamed Kaba,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,10.0,7.0,1.0,1.0,0.0,,1.0,7.0,9.0,,1.0,,,,31.0,15.0,6.4,6.0,0.00534988,0,-0.09,0.02,-0.07,,,1.0,3.0,5.0,3.0,,,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
13981422,away,Lecce,Christ-Owen Kouassi,owen-kouassi,O. Kouassi,D,22,184,265,M,1910643,EUR,1050364800,D,21,21,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,,,,22.0,13.0,6.9,2.0,0.00153184,0,0.01,-0.05,0.13,Owen Kouassi,,,1.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Balthazar Pierret,balthazar-pierret,B. Pierret,M,4,186,216,M,1014651,EUR,958348800,M,75,75,True,2.0,,,,0.0,,,,2.0,,,,,,8.0,4.0,6.6,2.0,,0,-0.12,0.01,0.13,,,,1.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
13981422,away,Lecce,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,429,M,978327,EUR,972604800,F,11,11,True,1.0,,,,0.0,,,,1.0,,,,,,8.0,3.0,6.6,2.0,,0,-0.01,-0.03,0.13,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
13981422,away,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Christian Früchtl,christian-fruchtl,C. Früchtl,G,1,193,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Jamil Siebert,jamil-siebert,J. Siebert,D,5,193,263,M,1014287,EUR,1017705600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Corrie Ndaba,ndaba-corrie,C. Ndaba,D,3,188,181,M,981470,EUR,946080000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Matías Pérez,matias-ignacio-perez-sepulveda,M. Pérez,D,13,190,832,M,1801193,EUR,1113350400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,Matias,Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Þórir Jóhann Helgason,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,93,93,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Olaf Gorter,olaf-gorter,O. Gorter,M,28,182,138,M,1403088,EUR,1107129600,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,Olaf Gorter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981422,away,Lecce,Hamza Rafia,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
