match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_wasFouled,stat_totalCross,stat_totalContest,stat_unsuccessfulTouch,stat_accurateCross,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_bigChanceMissed
11407483,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,185,3729,M,,148899,EUR,733017600,D,37,37,True,,,,,,,,,,,,,,,,,,0,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,180,2880,M,,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,home,Roma,Renato Sanches,renato-sanches,R. Sanches,M,176,9189,M,renatosanches,318967,EUR,871862400,M,20,20,True,,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,home,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,175,14575,M,houssem_aouar,846081,EUR,899164800,M,22,22,True,,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,home,Roma,Riccardo Pagano,pagano-riccardo,R. Pagano,M,175,302,M,,1105138,EUR,1101600000,M,60,60,True,,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,180,2244,M,,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,0,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,home,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,True,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,193,1591,M,,136856,EUR,636854400,G,1,1,False,25.0,24.0,6.0,5.0,21.0,21.0,3.0,4.0,10.0,,,,90.0,34.0,6.6,1.0,0.00081143,0,-0.8011,1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Michael Kayode,michael-kayode,M. Kayode,D,179,2419,M,,1137431,EUR,1089417600,D,33,33,False,46.0,44.0,4.0,3.0,15.0,15.0,30.0,33.0,3.0,,,,81.0,63.0,6.9,7.0,0.0396279,0,,33,,,3.0,5.0,1.0,1.0,1.0,,,4.0,2.0,1.0,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,
11407483,away,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,183,3115,M,chinomartinezquarta96,795297,EUR,831686400,D,28,28,False,54.0,49.0,7.0,6.0,24.0,24.0,25.0,30.0,6.0,,,,90.0,67.0,7.9,7.0,0.0125429,3,,28,3.0,2.0,5.0,6.0,,1.0,2.0,,1.0,3.0,2.0,3.0,,,1.0,,,1.0,,,,1.0,0.2503,,,,,,2.0,1.0,0.6658,,
11407483,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,187,1115,M,,893998,EUR,924825600,D,16,16,False,76.0,65.0,7.0,4.0,28.0,32.0,37.0,45.0,11.0,,,,90.0,84.0,6.6,13.0,0.0167578,0,,6,2.0,2.0,5.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,184,1338,M,,122848,EUR,715305600,D,3,3,False,93.0,86.0,6.0,3.0,22.0,22.0,69.0,85.0,5.0,,,,90.0,121.0,7.5,19.0,0.160331,1,,34,,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,14.0,1.0,1.0,5.0,,3.0,,0.0369,True,,,,1.0,,,,,
11407483,away,Fiorentina,Arthur,arthur,Arthur,M,172,8988,M,arthurmelo,794927,EUR,839808000,M,6,6,False,88.0,83.0,10.0,7.0,12.0,12.0,72.0,78.0,7.0,,,,90.0,100.0,7.6,9.0,0.125213,1,,29,1.0,,5.0,3.0,1.0,,,,,,,2.0,,,2.0,2.0,2.0,2.0,1.0,1.0,3.0,,0.0207,,,,,,1.0,,0.2002,,
11407483,away,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,178,572,M,,232224,EUR,731721600,M,32,32,False,63.0,54.0,8.0,7.0,11.0,13.0,43.0,53.0,9.0,,,,90.0,76.0,7.3,14.0,0.0973396,1,,32,2.0,1.0,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,,3.0,,,,3.0,1.0,1.0,,1.0,1.0,,0.0173,,,,,1.0,,,,,
11407483,away,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,180,1415,M,,802142,EUR,894067200,M,11,11,False,20.0,17.0,2.0,1.0,2.0,2.0,15.0,18.0,1.0,,,,72.0,37.0,7.0,8.0,0.0331093,1,,93,,,4.0,5.0,,1.0,,,,,,2.0,,,2.0,,4.0,3.0,,3.0,1.0,,0.0706,,,,,,1.0,,0.0303,,
11407483,away,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,180,1099,M,,36784,EUR,619747200,M,5,5,False,42.0,36.0,2.0,2.0,3.0,3.0,33.0,40.0,3.0,,,,77.0,58.0,7.7,13.0,0.706346,2,,,,1.0,4.0,4.0,,2.0,,,,,,,,,1.0,1.0,4.0,2.0,,2.0,3.0,,0.1558,,,,1.0,1.0,1.0,,0.0409,1.0,
11407483,away,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,185,2375,M,christianmichael.11,812946,EUR,881366400,M,99,99,False,41.0,36.0,2.0,2.0,6.0,6.0,31.0,37.0,6.0,,,,90.0,64.0,7.7,13.0,0.098749,1,,31,1.0,6.0,5.0,12.0,,3.0,1.0,,,1.0,1.0,,,,5.0,2.0,1.0,3.0,1.0,,1.0,,0.0207,,,1.0,,1.0,,,,,
11407483,away,Fiorentina,M'Bala Nzola,mbala-nzola,M. Nzola,F,185,2430,M,,788061,EUR,840326400,F,18,18,False,15.0,13.0,1.0,1.0,1.0,2.0,12.0,13.0,1.0,,,,90.0,27.0,6.9,6.0,0.040898,3,,8,3.0,2.0,4.0,6.0,,,,,,,,1.0,,,1.0,,4.0,3.0,,3.0,,,0.7792,,,,,1.0,2.0,,0.9864,,1.0
11407483,away,Fiorentina,Nicolás González,nicolas-gonzalez,N. González,M,180,17229,M,nicoigonzalez,901325,EUR,891820800,F,10,10,True,8.0,4.0,,,,,4.0,9.0,1.0,,,,18.0,14.0,7.2,5.0,0.174604,1,,23,1.0,1.0,1.0,3.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,0.1104,,,,,,1.0,,0.2189,,
11407483,away,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,180,1381,M,,893640,EUR,928368000,F,7,7,True,10.0,10.0,,,,,11.0,12.0,,,,,13.0,13.0,6.5,2.0,0.0355542,0,,23,,,1.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,
11407483,away,Fiorentina,Maxime López,maxime-lopez,M. López,M,167,1284,M,,352802,EUR,881193600,M,8,8,True,12.0,9.0,3.0,,3.0,4.0,6.0,8.0,1.0,,,,9.0,13.0,6.6,3.0,0.0134852,0,,21,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11407483,away,Fiorentina,Oliver Christensen,oliver-christensen,O. Christensen,G,190,517,M,,860306,EUR,922060800,G,53,53,True,,,,,,,,,,,,,,,,,,0,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Tommaso Vannucchi,vannucchi-tommaso,T. Vannucchi,G,197,117,M,,1416232,EUR,1173052800,G,40,40,True,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,195,5064,M,milenkovicn_4,836168,EUR,876614400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,178,788,M,,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,0,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Yerry Mina,yerry-mina,Y. Mina,D,195,5988,M,yerrymina,360396,EUR,780278400,D,26,26,True,,,,,,,,,,,,,,,,,,0,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Josip Brekalo,josip-brekalo,J. Brekalo,M,175,2234,M,,357598,EUR,898560000,M,77,77,True,,,,,,,,,,,,,,,,,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Lucas Beltrán,lucas-beltran,L. Beltrán,M,177,3780,M,beltranlucass,962029,EUR,985824000,F,9,9,True,,,,,,,,,,,,,,,,,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,190,780,M,,330705,EUR,786412800,M,72,72,True,,,,,,,,,,,,,,,,,,0,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,178,956,M,,1086992,EUR,1053302400,M,19,19,True,,,,,,,,,,,,,,,,,,0,,32,,,,,,,,,,,,,Gino Infantino,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,183,2103,M,,548178,EUR,867542400,M,38,38,True,,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407483,away,Fiorentina,Niccolò Pierozzi,niccolo-pierozzi,N. Pierozzi,M,184,211,M,,970938,EUR,1000252800,D,70,70,True,,,,,,,,,,,,,,,,,,0,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
