match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_totalClearance,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,player_lastName,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_keyPass,captain,stat_bigChanceCreated,stat_goalAssist,player_sofascoreId,stat_punches,stat_penaltyWon
10389844,home,Montpellier,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,392,M,571622,EUR,758160000,G,1,1,False,20.0,18.0,6.0,4.0,16.0,16.0,2.0,4.0,13.0,3.0,5.0,1.0,8.0,90.0,43.0,7.9,2.0,0.0,0.0,0.00037059,22.372350764919,4.0,15.75,11.865,0,0.8883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389844,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,37.0,29.0,4.0,2.0,13.0,18.0,17.0,23.0,3.0,,,,,90.0,57.0,6.4,14.0,0.0424,0.0,0.0318161,188.73345308649,28.0,51.03,22.995,1,,Enzo Tchato Mbiayi,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,38.833351904095,2.0,,,,,,,,,,,,,,,,,,,,,,
10389844,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,58.0,53.0,6.0,2.0,36.0,37.0,17.0,21.0,4.0,,,,,90.0,65.0,5.9,6.0,0.0,0.0,0.00701075,312.90446783213,38.0,191.1,17.22,0,,,,,,2.0,1.0,,,,,3.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389844,home,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,False,78.0,65.0,6.0,4.0,35.0,38.0,30.0,40.0,1.0,,,,,79.0,83.0,6.3,13.0,0.3222,0.0,0.00634534,323.32955538044,45.0,225.54,18.9,1,,,,,3.0,5.0,5.0,,,,,1.0,2.0,,19.204352657666,1.0,1.0,,,,,,,,4.0,1.0,1.0,2.0,,,,,,,,,,
10389844,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,False,37.0,31.0,2.0,,19.0,20.0,12.0,18.0,1.0,,,,,79.0,52.0,6.9,8.0,0.3769,0.6806,0.0126314,136.49124103899,21.0,30.975,16.59,1,,,1.0,,2.0,6.0,3.0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,
10389844,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,34.0,30.0,2.0,2.0,18.0,19.0,12.0,15.0,4.0,,,,,90.0,40.0,6.4,6.0,0.0,0.0,0.0182384,159.01326185872,22.0,47.04,10.5,0,,,,,,8.0,3.0,,,,,1.0,2.0,,,,3.0,,,2.0,,1.0,3.0,,2.0,,,2.0,,,,1.0,,,,,,
10389844,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,61.0,49.0,11.0,8.0,22.0,24.0,28.0,41.0,6.0,,,,,90.0,87.0,9.4,21.0,0.1372,0.925,0.280814,381.65489711936,47.0,116.025,18.375,3,,,4.0,1.0,,8.0,9.0,3.0,2.0,1.0,,1.0,5.0,,53.114556761011,3.0,1.0,1.0,,,,3.0,2.0,,1.0,,,3.0,3.0,2.0,,5.0,True,1.0,,,,
10389844,home,Montpellier,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,M,27,27,False,13.0,11.0,,,2.0,2.0,9.0,13.0,4.0,,,,,78.0,28.0,7.0,8.0,0.107,0.2188,0.2658,77.931702155467,12.0,14.175,15.225,3,,,2.0,,,3.0,2.0,,2.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,2.0,1.0,,,1.0,,1.0,1.0,,,
10389844,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,M,99,99,False,21.0,18.0,1.0,1.0,3.0,3.0,15.0,19.0,5.0,,,,,90.0,39.0,6.8,11.0,0.1576,0.0243,0.0400305,114.68447568192,13.0,-11.97,20.37,2,,,1.0,,,2.0,2.0,2.0,1.0,1.0,,,,1.0,38.370275193341,2.0,,3.0,,4.0,,1.0,,,,,1.0,,1.0,,,2.0,,,,,,
10389844,home,Montpellier,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,M,10,10,False,4.0,2.0,,,,,2.0,4.0,1.0,,,,,30.0,7.0,6.2,4.0,0.0,0.0,0.181118,14.131073335581,3.0,-6.51,-0.94500000000002,0,,,,,,4.0,1.0,2.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
10389844,home,Montpellier,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,21,21,False,13.0,12.0,,,5.0,5.0,7.0,8.0,,,,,,84.0,26.0,6.5,7.0,0.0657,0.0,0.0144361,101.74322161764,13.0,34.23,20.37,2,,,,,,3.0,4.0,,3.0,2.0,2.0,,,1.0,21.19282907023,1.0,,,,5.0,,2.0,2.0,,1.0,,,,,,,,,,,e.wahi7,,
10389844,home,Montpellier,Béni Makouana,beni-makouana,B. Makouana,M,24,177,225,M,958865,EUR,1033171200,F,28,28,True,8.0,5.0,,,,2.0,5.0,6.0,6.0,,,,,60.0,22.0,6.5,9.0,0.4187,0.0,0.0146116,110.90902801194,8.0,67.83,34.125,3,,,,,,10.0,1.0,2.0,1.0,,1.0,,1.0,,68.459777323559,3.0,2.0,,,2.0,,,1.0,,4.0,,2.0,,,,1.0,1.0,,,,,,
10389844,home,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,True,6.0,4.0,1.0,,1.0,2.0,3.0,4.0,,,,,,12.0,7.0,6.6,2.0,0.1331,0.0,0.0869009,48.537054173883,5.0,43.575,14.28,1,,,,,,,,,,,1.0,,,,14.832887244229,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
10389844,home,Montpellier,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,31,31,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,11.0,4.0,6.9,2.0,0.0,0.0,0.0187536,4.4621183310172,1.0,4.41,4.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
10389844,home,Montpellier,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,14,14,True,4.0,4.0,,,4.0,4.0,,,,,,,,11.0,5.0,6.6,,0.0,0.0,6.152e-05,12.79922814079,1.0,7.455,7.455,0,,Maxime Estève,,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10389844,home,Montpellier,Arnaud Souquet,arnaud-souquet,A. Souquet,D,,174,43,M,93570,EUR,697852800,D,2,2,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,,12.0,4.0,6.5,,0.0,0.0,5.72e-06,14.150155466507,2.0,8.82,10.5,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10389844,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,
10389844,home,Montpellier,Pedro Mendes,pedro-mendes,P. Mendes,D,5,187,77,M,44563,EUR,654739200,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389844,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,Khalil Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389844,home,Montpellier,Valère Germain,valere-germain,V. Germain,F,,180,599,M,140992,EUR,640310400,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389844,away,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,32.0,21.0,22.0,11.0,13.0,16.0,8.0,16.0,9.0,,1.0,,3.0,90.0,43.0,6.4,11.0,0.0,0.0,0.00345514,42.616129242496,6.0,15.855,9.24,0,-1.1513,,,,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,2.0,
10389844,away,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,826070,EUR,916444800,D,19,19,False,26.0,21.0,3.0,3.0,11.0,15.0,14.0,17.0,4.0,,,,,90.0,48.0,6.8,11.0,0.0,0.0,0.33511,157.10703744232,22.0,3.045,22.68,0,,,6.0,4.0,,3.0,2.0,,3.0,1.0,,1.0,1.0,,35.286922484383,2.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,4.0,,,1.0,,,
10389844,away,Troyes,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,2,2,False,34.0,31.0,3.0,3.0,20.0,22.0,11.0,12.0,2.0,,,,,90.0,46.0,6.9,3.0,0.0265,0.0,0.424434,141.04253755385,17.0,24.15,14.7,1,,,,,2.0,1.0,5.0,,,,,4.0,2.0,,,,,2.0,,,,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,,
10389844,away,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,18.0,17.0,1.0,,13.0,13.0,4.0,5.0,4.0,,,,,89.0,25.0,6.4,1.0,0.044,0.0,0.360184,95.60290706136,14.0,39.795,8.925,1,,,,,2.0,,3.0,,1.0,1.0,1.0,,,,6.1,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,
10389844,away,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,50.0,45.0,9.0,6.0,33.0,36.0,12.0,14.0,1.0,,,,,90.0,65.0,7.4,6.0,0.0764,0.0,0.00565812,312.6342634321,37.0,223.86,19.215,0,,,,,,2.0,3.0,1.0,,,,2.0,2.0,,42.401064432055,2.0,,2.0,,,,1.0,1.0,,,,,,,,6.0,,,,,,,1.0
