match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_fouls,captain,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_interceptionWon,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss,stat_penaltyFaced,stat_ownGoals,stat_errorLeadToAGoal,stat_penaltyConceded
12624426,home,Al-Kholood,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,25.0,13.0,19.0,7.0,0.0,8.0,10.0,5.0,15.0,1.0,8.0,4.0,5.0,1.0,90.0,36.0,7.5,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,24,24,False,33.0,26.0,4.0,2.0,0.0,17.0,23.0,9.0,11.0,2.0,8.0,,,,90.0,56.0,7.3,9.0,0,Abdullah Al-Hawsawi,,1.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,William Troost-Ekong,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600,D,5,5,False,21.0,17.0,7.0,4.0,0.0,13.0,14.0,4.0,7.0,13.0,1.0,,,,90.0,38.0,6.7,5.0,0,,,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Mohammed Jahfali,mohammed-jahfali,M. Jahfali,D,70,185.0,103,M,791561,EUR,656726400,D,70,70,False,18.0,14.0,3.0,2.0,0.0,9.0,12.0,5.0,6.0,9.0,3.0,,,,90.0,31.0,6.6,5.0,0,,,,2.0,3.0,3.0,1.0,,,,1.0,,,1.0,,2.0,,True,1.0,1.0,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,D,27,27,False,26.0,18.0,5.0,3.0,0.0,8.0,12.0,10.0,15.0,2.0,6.0,,,,89.0,50.0,7.4,11.0,0,,,1.0,1.0,4.0,8.0,2.0,,,,,6.0,2.0,2.0,1.0,,1.0,,,1.0,4.0,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800,M,96,96,False,25.0,19.0,3.0,,0.0,11.0,13.0,8.0,12.0,3.0,1.0,,,,90.0,33.0,6.6,7.0,0,,,,,3.0,2.0,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Aliou Dieng,aliou-dieng,A. Dieng,M,23,184.0,13659,M,933780,EUR,876960000,M,15,15,False,49.0,37.0,4.0,4.0,0.0,17.0,19.0,21.0,32.0,4.0,8.0,,,,90.0,62.0,6.8,15.0,1,,,2.0,2.0,5.0,1.0,2.0,,2.0,1.0,,,,,,,,,,1.0,,alioudieng_18,1.0,1.0,,,,,,,,,,,,
12624426,home,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200,M,11,11,False,24.0,18.0,1.0,1.0,0.0,8.0,10.0,10.0,15.0,,5.0,,,,65.0,44.0,6.7,16.0,2,Muhammad Sawan,,1.0,1.0,8.0,5.0,2.0,4.0,1.0,,,3.0,2.0,1.0,,1.0,,,,4.0,,,,1.0,1.0,,,,,,,,,,,
12624426,home,Al-Kholood,Alex Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,10,10,False,36.0,31.0,3.0,3.0,0.0,12.0,14.0,19.0,23.0,,2.0,,,,83.0,48.0,7.6,8.0,2,Alex,Collado,1.0,,2.0,4.0,,,4.0,2.0,,,,1.0,3.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,
12624426,home,Al-Kholood,Myziane Maolida,maolida-myziane,M. Maolida,M,9,180.0,638,M,851262,EUR,918950400,M,9,9,False,26.0,23.0,1.0,,0.0,11.0,13.0,13.0,16.0,1.0,5.0,,,,90.0,56.0,6.7,18.0,5,,,3.0,,9.0,5.0,2.0,1.0,9.0,3.0,,1.0,1.0,,1.0,1.0,,,,6.0,1.0,,1.0,,1.0,,1.0,4.0,,,,,,,,
12624426,home,Al-Kholood,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200,F,18,18,False,30.0,20.0,5.0,3.0,0.0,7.0,9.0,13.0,21.0,,3.0,,,,90.0,51.0,8.3,16.0,4,,,,5.0,8.0,13.0,,1.0,3.0,3.0,,3.0,3.0,4.0,3.0,4.0,2.0,,,4.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
12624426,home,Al-Kholood,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800,F,22,22,True,7.0,6.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,,1.0,,,,25.0,13.0,6.8,4.0,0,Hammam Al-Hammami,,1.0,2.0,4.0,,1.0,,,,,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000,M,8,8,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,1.0,,,,14.0,9.0,6.8,2.0,0,,,,,2.0,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600,D,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,1.0,2.0,,,0,Sultan Al Shehri,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Abdulfattah Asiri,abdulfattah-asiri,A. Asiri,M,,167.0,63,M,374524,EUR,762220800,F,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Zaid Al-Anazi,zaid-al-anazi,Z. Al-Anazi,M,11,,12,M,1868595,EUR,1091145600,M,51,51,True,,,,,,,,,,,,,,,,,,,0,Zaid Al-Anazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Ambrose Ochigbo,ambrose-ochigbo,A. Ochigbo,M,23,180.0,54,M,2018186,EUR,1132444800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,Ambrose Ochigbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,1501453,EUR,1140998400,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,home,Al-Kholood,Bassem Al-Arini,bassem-al-arini,B. Al-Arini,F,,,11,M,1927664,EUR,1074384000,M,20,20,True,,,,,,,,,,,,,,,,,,,0,Bassem Al-Arini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624426,away,Al-Fateh,Nawaf Al-Aqidi,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800,G,26,26,False,16.0,16.0,1.0,1.0,0.0,16.0,16.0,,,1.0,7.0,3.0,4.0,,90.0,27.0,7.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12624426,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,15,15,False,32.0,27.0,3.0,2.0,0.0,11.0,11.0,20.0,25.0,2.0,6.0,,,,89.0,63.0,7.2,7.0,0,Saeed Baattia,,4.0,1.0,6.0,4.0,4.0,1.0,,,,4.0,2.0,,4.0,,,,,1.0,2.0,,4.0,,,2.0,,,,,,,,,,
12624426,away,Al-Fateh,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200,D,44,44,False,48.0,43.0,4.0,3.0,0.0,24.0,24.0,19.0,25.0,4.0,5.0,,,,90.0,58.0,6.5,6.0,0,,,1.0,1.0,3.0,4.0,1.0,,,,,1.0,1.0,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,
12624426,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,59.0,49.0,13.0,6.0,0.0,18.0,20.0,31.0,39.0,3.0,1.0,,,,90.0,71.0,6.1,11.0,0,,,,3.0,5.0,4.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,True,,,2.0,,,,,,,,,,,,,,1.0,1.0
12624426,away,Al-Fateh,Hussain Al Zarie,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,False,23.0,19.0,1.0,,0.0,8.0,9.0,12.0,21.0,3.0,6.0,,,,90.0,65.0,7.8,18.0,1,Hussain Al Zarie,,7.0,,2.0,9.0,,1.0,,,2.0,6.0,5.0,1.0,,2.0,2.0,,,7.0,3.0,,1.0,,1.0,,,,,,,,,,,
12624426,away,Al-Fateh,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,862194,EUR,931651200,M,33,33,False,65.0,53.0,8.0,2.0,0.0,30.0,30.0,23.0,36.0,,10.0,,,,90.0,79.0,7.1,15.0,0,,,1.0,1.0,6.0,11.0,2.0,1.0,1.0,1.0,,6.0,5.0,3.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
12624426,away,Al-Fateh,Suhayb Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175.0,122,M,1652171,EUR,1092268800,M,18,18,False,14.0,11.0,3.0,2.0,0.0,2.0,2.0,9.0,12.0,1.0,2.0,,,,45.0,20.0,6.1,5.0,2,Suhayb,Al-Zaid,,,3.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,
