match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_aerialWon,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_lastManTackle,stat_punches,stat_totalOffside,stat_goals,player_sofascoreId
12530813,home,Adana Demirspor,Deniz Eren Dönmezer,donmezer-deniz-eren,D. E. Donmezer,G,27,190,590,M,1550760,EUR,1221955200,G,27,27,False,29.0,14.0,22.0,7.0,0.0,10.0,17.0,4.0,12.0,1.0,1.0,15.0,1.0,2.0,4.0,5.0,5.0,5.0,90.0,49.0,7.7,15.0,0.00054369,0,0.8526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530813,home,Adana Demirspor,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175,109,M,910091,EUR,980726400,D,80,80,False,21.0,16.0,1.0,,0.0,8.0,8.0,8.0,14.0,4.0,,4.0,,,,,,,75.0,49.0,5.6,20.0,0.0556433,2,,1.0,1.0,13.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0506,1.0,,,,,,,,,,,,,,,,,
12530813,home,Adana Demirspor,Tolga Kalender,tolga-kalender,T. Kalender,D,5,191,42,M,903851,EUR,998006400,D,55,55,False,42.0,31.0,13.0,4.0,0.0,18.0,22.0,14.0,21.0,6.0,5.0,4.0,1.0,,,,,,90.0,61.0,7.2,12.0,0.0342767,0,,1.0,2.0,3.0,,,,,,4.0,2.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12530813,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,4,4,False,51.0,40.0,20.0,11.0,0.0,27.0,29.0,13.0,22.0,1.0,2.0,6.0,,,,,,,90.0,60.0,7.0,12.0,0.00668977,1,,,2.0,3.0,,1.0,,,,1.0,1.0,,,0.0139,,,,1.0,True,1.0,1.0,0.1905,,,,,,,,,,
12530813,home,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,23,23,False,48.0,39.0,9.0,5.0,0.0,24.0,28.0,16.0,23.0,1.0,2.0,4.0,,,,,,,90.0,60.0,6.6,12.0,0.157444,1,,3.0,1.0,4.0,2.0,,,,,1.0,,,1.0,0.0836,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
12530813,home,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,D,99,99,False,36.0,24.0,2.0,1.0,0.0,12.0,15.0,12.0,22.0,12.0,1.0,4.0,2.0,,,,,,90.0,64.0,6.6,21.0,0.0202373,0,,1.0,3.0,7.0,,2.0,3.0,1.0,,4.0,2.0,3.0,,,,,5.0,1.0,,,,,,,Arda Kurtulan,,,,,,,
12530813,home,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,M,60,60,False,10.0,7.0,1.0,,0.0,4.0,6.0,3.0,4.0,5.0,1.0,3.0,2.0,,,,,,58.0,21.0,6.6,7.0,0.00426608,1,,,2.0,4.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,,0.0111,1.0,,,,,,,,,,Ozan Demirbag,,,,,,,
12530813,home,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,6,166,68,M,826836,EUR,1087689600,M,16,16,False,31.0,24.0,7.0,4.0,0.0,8.0,10.0,16.0,23.0,5.0,2.0,4.0,1.0,,,,,,90.0,50.0,6.6,14.0,0.0110982,0,,2.0,5.0,8.0,,,4.0,2.0,,2.0,2.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,
12530813,home,Adana Demirspor,Maestro,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,40.0,33.0,5.0,4.0,0.0,15.0,19.0,18.0,21.0,5.0,1.0,2.0,1.0,,,,,,90.0,51.0,7.0,8.0,0.0111564,1,,,3.0,5.0,1.0,,2.0,2.0,,1.0,1.0,1.0,1.0,0.0319,,,1.0,,,1.0,,0.0563,,,,,,,,,,
12530813,home,Adana Demirspor,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,M,11,11,False,15.0,12.0,1.0,,0.0,3.0,3.0,9.0,14.0,6.0,,1.0,2.0,,,,,,74.0,29.0,6.4,10.0,0.0165216,0,,2.0,3.0,9.0,1.0,,5.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
