match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,stat_outfielderBlock,stat_fouls,player_lastName,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches
12117069,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,28.0,13.0,22.0,7.0,1.0,7.0,7.0,6.0,21.0,1.0,1.0,1.0,1.0,14.0,1.0,2.0,1.0,1.0,90.0,41.0,7.3,15.0,0.0344489,1.0,0,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117069,home,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,,273329,EUR,721353600,D,12,12,False,36.0,32.0,3.0,3.0,0.0,23.0,23.0,9.0,14.0,2.0,1.0,1.0,2.0,11.0,,,,,90.0,61.0,7.5,12.0,0.43906,3.0,0,,1.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12117069,home,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,,1167068,EUR,1020816000,D,34,34,False,30.0,18.0,8.0,1.0,0.0,11.0,16.0,7.0,14.0,4.0,2.0,,4.0,2.0,,,,,90.0,42.0,6.8,12.0,0.0594585,,0,,,1.0,2.0,7.0,1.0,5.0,2.0,,,Kaiky Naves,1.0,1.0,,,,,,,,,,,,,,,,
12117069,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,19.0,15.0,7.0,4.0,0.0,9.0,9.0,6.0,10.0,3.0,,,3.0,3.0,,,,,90.0,27.0,6.5,5.0,0.00712851,,1,,,2.0,,1.0,,1.0,,,,,,1.0,,1.0,0.0125,,,,,,,,,,,,,
12117069,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,D,22,22,False,30.0,24.0,7.0,4.0,0.0,6.0,7.0,19.0,26.0,2.0,1.0,,3.0,4.0,,,,,90.0,63.0,7.8,9.0,0.133995,3.0,3,,3.0,1.0,1.0,8.0,,5.0,3.0,1.0,1.0,,1.0,,,2.0,0.0669,1.0,1.0,1.0,1.0,0.1674,,,,,,,,
12117069,home,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,,977677,EUR,926553600,M,5,5,False,24.0,18.0,4.0,3.0,0.0,6.0,8.0,12.0,16.0,5.0,2.0,,,3.0,,,,,90.0,37.0,7.0,9.0,0.0165207,2.0,0,,,2.0,1.0,4.0,5.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
12117069,home,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,,329069,EUR,740188800,M,8,8,False,15.0,11.0,,,0.0,3.0,4.0,8.0,12.0,5.0,1.0,,,3.0,,,,,56.0,28.0,6.8,7.0,0.0185978,,1,,1.0,2.0,1.0,6.0,,4.0,2.0,1.0,,,,1.0,,1.0,0.0245,,1.0,1.0,,,1.0,,,,,,,
12117069,home,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,Estêvão,1597265,EUR,1177372800,M,41,41,False,20.0,16.0,1.0,1.0,0.0,7.0,7.0,9.0,14.0,7.0,,,,4.0,,,,,85.0,40.0,7.0,9.0,0.167229,1.0,6,,1.0,2.0,,5.0,,1.0,1.0,,,Estêvão,,2.0,,3.0,1.007,,6.0,4.0,2.0,0.8943,1.0,1.0,1.0,,,,,
12117069,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,False,30.0,25.0,4.0,2.0,0.0,7.0,8.0,18.0,28.0,2.0,,1.0,,3.0,,,,,76.0,51.0,7.9,14.0,0.0592068,1.0,5,,6.0,,1.0,5.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,3.0,0.9373,,1.0,1.0,1.0,0.3868,1.0,1.0,1.0,True,1.0,,,
12117069,home,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,False,30.0,23.0,6.0,5.0,0.0,4.0,7.0,19.0,31.0,4.0,,,,2.0,,,,,85.0,50.0,7.3,19.0,0.0760771,3.0,2,,8.0,,,3.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.1688,,3.0,1.0,1.0,0.5086,,,1.0,,,1.0,,
12117069,home,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,Rony,835260,EUR,800150400,F,10,10,False,14.0,11.0,3.0,1.0,1.0,2.0,3.0,9.0,11.0,1.0,,1.0,,,,,,,75.0,29.0,8.5,7.0,0.298705,6.0,5,,,1.0,1.0,4.0,,1.0,,4.0,2.0,,,,,1.0,0.8712,,,,2.0,1.1265,,1.0,2.0,,1.0,2.0,,
