match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_keyPass,stat_unsuccessfulTouch,stat_dispossessed,captain,stat_shotOffTarget,stat_goals,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed
12117211,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,180,180,False,18.0,17.0,7.0,6.0,0.0,14.0,15.0,3.0,3.0,3.0,3.0,2.0,7.0,2.0,2.0,3.0,2.0,90.0,31.0,7.9,1.0,0.00029058,0,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117211,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,39.0,33.0,6.0,5.0,0.0,15.0,15.0,18.0,25.0,2.0,4.0,4.0,3.0,,,,,56.0,54.0,7.2,8.0,0.00613821,0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117211,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,42.0,37.0,2.0,2.0,0.0,27.0,29.0,10.0,13.0,4.0,6.0,7.0,2.0,,,,,90.0,53.0,7.5,5.0,0.00405974,1,,,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.0847,0.2362,,,,,,,,,,,,,,,,,,,
12117211,home,Fortaleza,Tomás Cardona,tomas-cardona,T. Cardona,D,6,188,225,M,849020,EUR,813283200,D,25,25,False,37.0,33.0,8.0,5.0,0.0,28.0,28.0,5.0,9.0,1.0,2.0,8.0,2.0,,,,,90.0,54.0,8.1,4.0,0.00099947,0,,,4.0,,3.0,4.0,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12117211,home,Fortaleza,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,36,36,False,39.0,30.0,5.0,2.0,0.0,19.0,21.0,11.0,18.0,2.0,8.0,6.0,7.0,,,,,90.0,66.0,8.0,10.0,0.0081652,1,,,2.0,,,2.0,,,1.0,,1.0,,0.0498,0.0131,,5.0,,,2.0,1.0,1.0,,,,,,,,,,,,
12117211,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,37.0,32.0,2.0,1.0,0.0,13.0,13.0,19.0,24.0,1.0,10.0,5.0,5.0,,,,,90.0,63.0,7.8,7.0,0.0134851,0,,,4.0,,3.0,2.0,4.0,3.0,3.0,,,,,,,4.0,,,3.0,2.0,,1.0,,,,,,,,,,,
12117211,home,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,15.0,14.0,,,0.0,7.0,7.0,7.0,8.0,,,,1.0,,,,,55.0,25.0,6.3,6.0,0.00555924,0,,,5.0,,,,,,2.0,2.0,,,,,,,,,,,,4.0,1.0,,,,,,,,,,
12117211,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,False,29.0,26.0,1.0,1.0,0.0,10.0,10.0,16.0,21.0,,3.0,,4.0,,,,,90.0,44.0,7.5,11.0,0.360129,2,,2.0,6.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,0.5551,0.9733,,2.0,,,,,2.0,4.0,2.0,True,1.0,1.0,,,,,,,
12117211,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,26.0,22.0,3.0,2.0,0.0,7.0,8.0,17.0,30.0,,4.0,,4.0,,,,,81.0,47.0,7.1,15.0,0.087508,1,,12.0,1.0,,,,1.0,,,,,,0.0189,,,,,,4.0,3.0,1.0,,,,1.0,,2.0,,,,,,
12117211,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,M,26,26,False,22.0,21.0,2.0,2.0,0.0,15.0,15.0,6.0,11.0,1.0,1.0,,2.0,,,,,71.0,30.0,6.8,7.0,0.00428923,1,,4.0,3.0,,,,,,,1.0,1.0,,0.0155,0.024,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,
