match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss,stat_goals
10389833,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,18.0,17.0,3.0,2.0,16.0,16.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,90.0,27.0,6.4,1.0,0.0,0.0,0.0005481,0,0.6398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,68.0,67.0,2.0,2.0,40.0,41.0,27.0,28.0,3.0,12.0,,,,,,,90.0,80.0,6.8,4.0,0.0,0.0,0.0132423,0,,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,75.0,72.0,1.0,1.0,37.0,37.0,35.0,38.0,2.0,7.0,,,,,,,90.0,90.0,7.6,5.0,0.1303,0.0,0.0166747,1,,,1.0,3.0,8.0,,1.0,,2.0,,,1.0,,True,1.0,2.0,5.0,4.0,,,,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1695,M,,1048009,EUR,1116201600,D,31,31,False,43.0,37.0,3.0,1.0,19.0,23.0,18.0,20.0,4.0,2.0,,1.0,,,,,60.0,46.0,6.0,6.0,0.0,0.0,0.0285581,0,,,1.0,1.0,2.0,2.0,,,,,1.0,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,M,2,2,False,68.0,62.0,,,28.0,29.0,34.0,39.0,5.0,6.0,,,,,,,90.0,91.0,6.7,13.0,0.0883,0.0,0.0813532,1,,,1.0,,3.0,1.0,5.0,2.0,,2.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,60.0,54.0,1.0,1.0,16.0,16.0,38.0,45.0,5.0,3.0,,3.0,,,,,83.0,75.0,6.6,9.0,0.1786,0.0,0.0495444,2,,1.0,1.0,,2.0,,2.0,2.0,,2.0,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,
10389833,home,Paris Saint-Germain,Marco Verratti,marco-verratti,M. Verratti,M,6,165,6337,M,marcoverratti,126691,EUR,720921600,M,6,6,False,61.0,49.0,4.0,2.0,24.0,28.0,25.0,33.0,3.0,4.0,,1.0,,,,,60.0,70.0,6.6,12.0,0.0,0.0,0.0324108,0,,,,,4.0,2.0,1.0,1.0,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,renatosanches,318967,EUR,871862400,M,18,18,False,53.0,45.0,,,14.0,16.0,31.0,37.0,6.0,5.0,,3.0,,,,,74.0,75.0,7.0,13.0,0.1124,0.213,0.0383804,3,,,,,9.0,1.0,5.0,4.0,,,,3.0,2.0,,,1.0,3.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,
10389833,home,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,nunomendes_5,989768,EUR,1024444800,M,25,25,False,53.0,44.0,1.0,1.0,15.0,17.0,29.0,39.0,6.0,7.0,,1.0,,,,,90.0,86.0,7.1,19.0,0.0,0.0,0.0448741,0,,3.0,,,12.0,1.0,8.0,5.0,,,,2.0,4.0,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Lionel Messi,lionel-messi,L. Messi,F,10,169,2023630,M,LM10,12994,EUR,551491200,F,30,30,False,67.0,54.0,3.0,1.0,4.0,5.0,55.0,68.0,6.0,2.0,,,,,,,90.0,98.0,8.1,26.0,0.1401,0.3929,1.02984,3,,6.0,,1.0,7.0,,6.0,4.0,,,,6.0,,,1.0,,2.0,2.0,,,5.0,4.0,,1.0,1.0,5.0,1.0,,,,,,
10389833,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,45.0,36.0,2.0,2.0,2.0,2.0,34.0,47.0,6.0,3.0,,,,,,,90.0,69.0,6.9,21.0,0.3561,0.3732,0.227557,3,,4.0,,,6.0,,9.0,4.0,,,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,
10389833,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,True,40.0,37.0,1.0,1.0,8.0,8.0,29.0,33.0,,5.0,,,,,,,30.0,48.0,7.2,4.0,0.0,0.0,0.0311174,0,,1.0,,,2.0,,,,,3.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,44,44,True,10.0,7.0,,,2.0,2.0,5.0,8.0,3.0,1.0,,,,,,,30.0,16.0,6.7,5.0,0.0197,0.0533,0.0340998,1,,,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,Hugo Ekitiké,,1.0,1.0,,1.0,,,,1.0,,,,,
10389833,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,25.0,21.0,1.0,1.0,4.0,6.0,17.0,19.0,,2.0,,,,,,,16.0,27.0,6.8,4.0,0.0,0.0,0.0232923,0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,,1113488,EUR,1081555200,M,35,35,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,,,,12.0,12.0,7.3,1.0,0.1231,0.1434,0.002353,2,,,,,5.0,,3.0,3.0,,,,1.0,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,
10389833,home,Paris Saint-Germain,Sergio Rico,sergio-rico,S. Rico,G,1,195,718,M,,211064,EUR,746841600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Alexandre Letellier,alexandre-letellier,A. Letellier,G,,193,328,M,,126879,EUR,660873600,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,,96368,EUR,730944000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389833,home,Paris Saint-Germain,Timothee Pembele,timothee-pembele,T. Pembele,D,32,182,700,M,,1824137,EUR,1031529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389833,away,Olympique Lyonnais,Anthony Lopes,anthony-lopes,A. Lopes,G,1,184,1194,M,,48535,EUR,654739200,G,1,1,False,33.0,26.0,16.0,9.0,21.0,24.0,5.0,9.0,,7.0,,,1.0,,,5.0,90.0,43.0,8.1,8.0,0.0,0.0,0.00654405,0,1.1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389833,away,Olympique Lyonnais,Sinaly Diomandé,sinaly-diomande,S. Diomandé,D,20,184,714,M,,996951,EUR,986774400,D,2,2,False,54.0,44.0,9.0,3.0,32.0,38.0,12.0,16.0,2.0,6.0,,,,,,,90.0,74.0,7.8,10.0,0.0,0.0,0.00338835,0,,,1.0,,6.0,1.0,,,1.0,4.0,,,1.0,,,4.0,5.0,5.0,,,,,,,,,,,,,,,
10389833,away,Olympique Lyonnais,Dejan Lovren,dejan-lovren,D. Lovren,D,6,188,2842,M,,39480,EUR,615600000,D,5,5,False,37.0,31.0,4.0,2.0,27.0,29.0,4.0,8.0,1.0,6.0,,,,,,,90.0,48.0,7.3,6.0,0.0,0.0,0.00086948,0,,,1.0,2.0,4.0,,,,1.0,,,,1.0,,,6.0,1.0,1.0,,,,,,,,,,,,,,,
