match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goalAssist,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
11360042,home,Hallescher FC,Sven Müller,sven-muller,S. Müller,G,1,190.0,9,M,273617,EUR,824428800,G,1,1,False,65.0,52.0,19.0,8.0,50.0,53.0,2.0,12.0,1.0,1.0,1.0,7.0,3.0,3.0,90.0,76.0,6.8,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360042,home,Hallescher FC,Lucas Halangk,halangk-lucas,L. Halangk,D,22,176.0,10,M,1135850,EUR,1064188800,D,16,16,False,32.0,24.0,6.0,2.0,18.0,21.0,6.0,13.0,2.0,1.0,2.0,8.0,,,80.0,61.0,7.0,16.0,0,,,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11360042,home,Hallescher FC,Jonas Nietfeld,jonas-nietfeld,J. Nietfeld,M,,186.0,8,M,168845,EUR,758592000,D,33,33,False,65.0,53.0,9.0,4.0,47.0,54.0,6.0,11.0,1.0,1.0,5.0,7.0,,,86.0,76.0,6.7,12.0,0,,,,,4.0,,,2.0,3.0,,,1.0,,,True,,,,,,,,,,,,,,
11360042,home,Hallescher FC,Niklas Landgraf,niklas-landgraf,N. Landgraf,D,31,177.0,4,M,568174,EUR,825638400,D,31,31,False,68.0,58.0,6.0,2.0,54.0,59.0,4.0,9.0,2.0,1.0,5.0,6.0,,,90.0,85.0,7.1,10.0,0,,,,,4.0,2.0,2.0,4.0,,,,2.0,,,,1.0,,,,,,,,,,,,,
11360042,home,Hallescher FC,Jordi Wegmann,jordi-wegmann,J. Wegmann,D,19,,1,M,1513330,EUR,1021939200,D,19,19,False,25.0,17.0,5.0,2.0,13.0,18.0,5.0,10.0,2.0,1.0,3.0,4.0,,,72.0,44.0,6.7,11.0,1,Jordi Wegmann,,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
11360042,home,Hallescher FC,Tunay Deniz,tunay-deniz,T. Deniz,M,36,183.0,30,M,312414,EUR,760147200,M,20,20,False,43.0,26.0,11.0,6.0,20.0,27.0,6.0,17.0,6.0,1.0,,7.0,,,90.0,63.0,7.1,20.0,3,Tunay,Deniz,1.0,1.0,6.0,,,2.0,4.0,3.0,1.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,
11360042,home,Hallescher FC,Enrique Lofolomo,enrique-lofolomo,E. Lofolomo,M,6,185.0,50,M,980923,EUR,955670400,M,6,6,False,63.0,57.0,7.0,3.0,49.0,53.0,8.0,10.0,5.0,1.0,2.0,9.0,,,90.0,78.0,7.0,8.0,0,,,,1.0,5.0,,,,3.0,2.0,1.0,2.0,1.0,,,2.0,,,3.0,1.0,,,,,,,,,
11360042,home,Hallescher FC,Aljaž Casar,aljaz-casar,A. Casar,M,8,190.0,65,M,988274,EUR,969148800,M,17,17,False,43.0,32.0,8.0,2.0,23.0,26.0,9.0,17.0,5.0,,3.0,5.0,,,90.0,59.0,6.3,14.0,0,,,,,5.0,1.0,,1.0,2.0,1.0,,3.0,2.0,,,,,,,2.0,,,,,,,,,
11360042,home,Hallescher FC,Tom Baumgart,tom-baumgart,T. Baumgart,M,29,172.0,9,M,828605,EUR,879292800,F,11,11,False,19.0,10.0,2.0,,5.0,10.0,5.0,10.0,5.0,1.0,1.0,4.0,,,80.0,29.0,6.8,12.0,0,,,1.0,2.0,6.0,,,,,,1.0,4.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,
11360042,home,Hallescher FC,Dominic Baumann,dominic-baumann,D. Baumann,F,30,178.0,19,M,550092,EUR,798681600,F,28,28,False,16.0,12.0,,,5.0,6.0,7.0,10.0,11.0,,,2.0,,,90.0,26.0,6.6,9.0,1,,,,3.0,4.0,,,,,,3.0,1.0,3.0,,,6.0,,,,2.0,1.0,,,,,,,,
