match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_fouls,stat_goalAssist,stat_interceptionWon,player_sofascoreId,stat_accurateCross,stat_totalOffside,captain,stat_penaltyWon,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyConceded,stat_penaltyFaced,stat_bigChanceCreated,stat_hitWoodwork
11391311,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,30.0,28.0,13.0,11.0,25.0,26.0,3.0,4.0,2.0,3.0,1.0,9.0,1.0,2.0,1.0,4.0,1.0,90.0,45.0,7.4,2.0,0.00066869,0,-1.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391311,home,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,D,98,98,False,26.0,21.0,2.0,2.0,11.0,13.0,10.0,15.0,1.0,4.0,2.0,2.0,,,,,,90.0,50.0,7.2,11.0,0.015821,3,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9239,1.0555,1.0,,,,,,,,,,,,,,
11391311,home,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,46.0,42.0,5.0,3.0,33.0,34.0,9.0,12.0,1.0,2.0,2.0,3.0,,,,,,90.0,56.0,6.5,5.0,0.00336097,0,,,4.0,7.0,2.0,,,,,,,3.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
11391311,home,Olympique Lyonnais,Jake O'Brien,,,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,12,12,False,30.0,30.0,,,24.0,24.0,6.0,6.0,,1.0,3.0,3.0,,,,,,90.0,41.0,6.7,,0.00407494,0,,,4.0,5.0,,,,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,
11391311,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,38.0,34.0,1.0,1.0,14.0,16.0,21.0,26.0,1.0,4.0,2.0,5.0,,,,,,86.0,63.0,7.1,12.0,0.408131,2,,4.0,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,0.0688,0.4169,1.0,1.0,,1.0,tagliafico3,1.0,,,,,,,,,
11391311,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,50.0,39.0,4.0,2.0,19.0,22.0,20.0,29.0,,7.0,,5.0,,,,,,90.0,65.0,6.8,15.0,0.0785794,0,,1.0,,6.0,5.0,1.0,4.0,4.0,,,,,3.0,1.0,,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,
11391311,home,Olympique Lyonnais,Nemanja Matić,,,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,31,31,False,51.0,44.0,3.0,2.0,17.0,20.0,27.0,31.0,6.0,9.0,3.0,4.0,,,,,,90.0,70.0,7.0,13.0,0.0198313,0,,,1.0,6.0,2.0,2.0,2.0,1.0,,,,1.0,2.0,1.0,,3.0,,,1.0,1.0,,3.0,Mati,,,,,,,,,,
11391311,home,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,8,8,False,26.0,20.0,3.0,2.0,12.0,14.0,8.0,14.0,1.0,2.0,,3.0,1.0,,,,,68.0,37.0,7.4,10.0,0.0855012,4,,2.0,,2.0,,,,,2.0,2.0,1.0,,,,,1.0,0.1768,0.508,,2.0,,,,,,,,,,,,,
11391311,home,Olympique Lyonnais,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169,6170,M,1195784,EUR,1112227200,F,11,11,False,7.0,4.0,,,2.0,3.0,3.0,5.0,,2.0,,1.0,1.0,,,,,68.0,16.0,6.8,7.0,0.0572962,1,,1.0,,3.0,1.0,2.0,1.0,1.0,,1.0,,,,,,2.0,0.0249,0.5852,1.0,,,,,1.0,,,,,,,,,
11391311,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,16.0,11.0,,,4.0,6.0,7.0,12.0,4.0,8.0,1.0,1.0,2.0,,,,,89.0,30.0,7.7,11.0,0.0192687,1,,2.0,,9.0,1.0,3.0,2.0,2.0,,1.0,1.0,,,,,1.0,0.119,0.1911,,5.0,,1.0,lacazettealex,,1.0,True,1.0,,,,,,
